,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X600019.SH,X002460.SZ,X002466.SZ,X601898.SH,X000792.SZ,X600547.SH,X601600.SH,X600886.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X600795.SH,X002271.SZ,X600362.SH,X600027.SH,X600426.SH,X601699.SH,X600803.SH,X000983.SZ,X601991.SH,X600176.SH,X600489.SH,X000807.SZ,X600995.SH,X000786.SZ,X000408.SZ,X600160.SH,X600219.SH,X000539.SZ,X300037.SZ,X000629.SZ,X600688.SH,X600096.SH,X000932.SZ,X600985.SH,X002080.SZ,X000933.SZ,X600348.SH,X600612.SH,X000723.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0.107196164224048,0.167837974589689,0,0.160602426440293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345037589535752,0,0,0,0,0,0.0575243031966772,0,0,0,0,0,0.0190739897963017,0,0,0,0,-0.0656152774200268,0,0,0,0,0,0,0,0,0,0,0,0.0752393741918781,-0.048779983236344,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.179934473464819,0.137265617168488,0,0,0,0,0,0.0384087965425344,0,0,0,0,0,0,0.00749465412117765,0,0,0.0572590698021904,0,0,0,0,0,-0.0268676212562661,0,0,0,0,0.0669607344174279,0,0.0446703314736031,0.0797049461749541,0.0629072289546063,0,0,0,0,0,-0.0197505997622864,0,0,0,0,0,-0.0045189476993175,0,0,0,0,0,0
X600547.SH,0.0103905735075003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483431881856192,0,0,0,0,0.13128500602145,0,0,0,0,0,0,0,0.567482495239416,0,0,0,0,0,0,0.0940929237208351,0,0,0,0,0,0,0.00187405291784026,0,0,0.0103892290272177,0,0,0,-0.0186830151866996,0,0,0,0,0,0
X601600.SH,0.0736156896238597,0.00679051035174782,0.0604541183608742,0,0,0.00436748225263091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244787973869069,0,0,0,0,0,0,0,0,0.462588996705557,0,0.060488167378955,0,0,0,0,0,0,0,0,0,0,0.0399325019669718,0.0472683492819069,0,0,0,0,0.0927479092447457,0,0,0,0,0,0,0
X600886.SH,0.0903912420369699,0,0,0,0,0.0362536464439738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323478596557196,0,0.020669414106637,0,0,0,0,0,0,0,0,0,0.0218346378662031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00812940755449297,0.0112890130078166,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807690131253877,0,0,0.0138409545099362,0,0,0,0.0303360908644161,0,0,0,0,0,0,0.0604031170695233,0.286995597454917,0,0,0,0,0,0.0908637860748655,0.0661718445470835,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.140946595098394,0.0130244707886818,0,0,0,0,0,0,0,0,0,0.0667141304464038,0,0,0,0,0,0,0,0,0,0,0,-0.139031110885379,0,0,0,0,0,0,0,0,0,0,0.114507224281197,0,0,0,0.0890246898853329,0,0.0225348964957408,0,0,-0.00876782428979593,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079452866633107,0,0.13226934930132,0,0,0,0,0,0,0.0587333560496398,0,0,0,0.0314289611504027,0,0.011227782027442,0,0,0,0,0,0,0,0,0,0,0.000931241681145606,0,0,0.0338188200073894,0,0,0.0486933257807593,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0697009425369769,0,0.161738397311899,0,0,0.105248896930584,0,0,0,0,0,0,0,0,0,0.0327166555988713,0,0,0.262377082542639,0.120007014644246,0,0,0,0,0,0,0,0,0,0,0,0,-0.11403834629295,0,0,0,0,0,0,0,0,0,0,0,0.00758749332631336,-0.0179235595215073,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0249330847833304,0,0,0,0.144321800400793,0,0,0,0,0,0,0,0,0.0700384901807814,0,0,0,0,0,0.192660707061701,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077071693497899,0,0,0.0769492148425331,0,0,0,0,0,0,0.00732143951268314,0,0,0,0,0,0
X000877.SZ,0,0,0.19957990434967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0419872478257475,0,0,0,0,0,-0.00662519914030067,0,0,0,0,0.0424219868847968,0,0,0,0,0,0,0,0,0,0.548615188064467,0,0,0,0,0,0,0,0,0,0,0.0555587380526905,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0408592192137897,0,0.00079266201059111,0,-0.0980137755983294,0,0,0,0,0,0,0,0,0,0,0,0,0.13029530098009,0,0,0,0,0.175156329630541,0,0.246390600114219,-0.0894722849387144,0,0,0,0,0,0,0,-0.000113633275691724,0,0,0,0,0,0,-0.0308885024115715,0,0,-0.0751159794301586,0,0,0.0300866140632223,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0130885912068012,0,0,0,0,0,0,0,0,0,0.339322070175242,0,0,0,0,0,0.0612769158037236,0,0,0,0.120399323607809,0,0.076218839701079,0,0,0.605195028680863,0,0,0,0,0.167487927913543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286288495691917,0,0,0,0,0,0,0,0,0.0488259158798418,0,-0.0406814808466519,0,0,0,0.0376807035863329,0,0,0.0386762388904161,0.197368785665141,0,0,0,0,0,-0.0296162117129969,0,0,0,0,0,0,0,0,0,0.0109986307636968,0,0,0.00325682096119053,0,0,0,0,0,0,0
X600027.SH,0.0431651825134379,0,0,0,0,0.386735663906023,0,-0.0199936889746259,0,-0.00625087382381578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0207007780262522,0,0.0934040576216748,0,0,0,0,0,0.393728371901036,0,0,0,0,0.0434142024379941,0,-0.0820227022724747,0,0,-0.0471017147152566,0,0.099990834943194,0,0,0,0,0,0,0,0
X600426.SH,0,0.0391991267004249,0,0.540086588690293,0,0,0,0,0,0,0.251311362410095,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21186469102443,0,0,0,0,0,0,0,0,0,0,0,0,0.0258779942167653,0,0,0,0,0.0201440304036679,-0.197875872809343,0,0,0,0.112459004148138,-0.108641141274789,0.0890037145577087,0,0,0,0,0,0
X601699.SH,0.0738392877937282,0,0,0,0,0,0,0,0,0,0,0,-0.0833778492732823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205856561191964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797790017396638,0,0,0,0.146497527424603,0.117655970634107,-0.0129558193779927,0,0,-0.0660365372421756,0,0,0,0,0,0,0
X600803.SH,-0.0920031284843618,0,0,0,0,0,0,0,0,0,0,0,0,-0.053436372701849,0,0.130659841161851,0,0,0,0,0,0,0,0,0,0.253130782884843,0,0,0,0,0,0,0,0,0,0,0.26684769635324,0,0.0286965381179635,0,0,0,0,-0.171669851496256,0,0,0,0,0,0,0,0,-0.00343702180609676,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.310138986207502,-0.0506688010971703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0855395180200297,0,0.17106889577514,0,0,0,0,0,0,0,0.171899242870171,0,0,0,8.67361737988404e-19,0,0,0,0.0343175739871608,0,0,0,0,0,0,0,0,0.00569744241590211,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0822205660940245,0.026232103824479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.460619728708954,0,0,0,-0.0709824722566841,0,0,0,0,0,0,0,0,0,0,0,0,0.18266326274568,0,0,0,0,0,0,0,0.082990907860013,0,-0.00545644180755943,0,0,0,-0.0171401486875797,0,0,0,0,0,0
X600176.SH,0.0941832699544189,0,0,0,0,0,0,0,0,0,0,0,0.00929357392707516,0.141669115700972,0,0,0,0,0,0,0,0,0,0,0,0,0.0181820071540469,0,0,0,0,0,0,0,0.0684845712006125,0,0,0,0,0,0,0,0,0,0,0.135422051566741,0.0429483231685454,0,0.0556215590244684,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.754764236036691,0.0853751954291535,0,0,0,0,0,0,0,0,0,0,0,0,0.0698153958995364,-0.0591783749632634,0,0,0,0,0,0,0,0,0,0,-0.0221790580778874,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732620502260767,0,0,0,0,0,0
X000807.SZ,0.04857195776964,0,0,0,0,0,0,0,0,0,0,0,0,0.273552879461581,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198314498339762,0,0,0,0.118284059155519,0,0,0,0,0,0,0.0561707315493831,0,0,0,0,0,0,0,0.285384626574065,0,0.111974656491886,0,0,0,0,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0.00610200755624994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17420286324375,0,0,0.0116412922367324,0.142406377811687,0,0,0,0,0,0,0,0,0,0.10178821737231,0,0.0239990285137823,0,-0.0269083955433822,-4.33680868994202e-19,0.0319285634438018,0,0,0,0,0,0
X000786.SZ,0.0505212077925461,0,0,0.134637435956769,0,0,0,0,0,0,0,0,0,0,0.20327969718534,0,0,0,0,0,0,0,0.0643520269677799,0,0.0490868223602129,0,0,0,0,-0.142492096287193,0.508027624852085,-0.0484114085204933,0,0,0,0,-0.173344761809053,0,0.0643744775205097,0,0,0,0,-0.0755657679110581,0,0,0,0,0,0,0,0.0545276411647317,0,0.136777142210923,0,0,0,0,0
X000408.SZ,0,-0.0307623536865398,0,0,0,0,0,0,0.494480495770287,0.0157686828845061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285921874384124,0,0,0,0,0,0.0111105431586934,0,0,0,0,0,0.0612243842883412,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.202551238936999,0,0,0,0,0,0.00885412510541681,0,0,0,0,0,0,0.032072630639063,0,0,0,0,0,0,0,0,0,0.224128944365904,0,0.0307180025980886,0,0,0,0,0,0.135361586156496,0.0506030687240481,0,0,0,0,0,0.196020167145148,0.0226002182429285,0,0,0,0,0,-0.0580191212339713,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.087472333230104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183898171761436,0,0,0,0.174569408228699,0,0,0,0.0825819915834076,0,-0.00737943713636402,0,0.0289644855570228,0,0,0.0233776724726926,0,0,0.11026733302546,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,-0.00574201041948837,-0.105295836212075,0,0,0,0,0,0,0,0,0,0,0,-0.103225993207642,0,0,0,0,0,0,0,0.219641569485466,0,0,0.463375131346719,0,0,0,0,0,0,0,0,0,0,0,0.0786612987626865,0,0,0,0,0,0.266735055733344,0,0,0,0,0,0,0,0.367372133122159,-0.0459275452085072,-0.011487023234121,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0.26228099982452,0,0.334164456893974,0,0,0,0.104992200609234,0,0,0,0,0,0,0,0,0,-0.0281630891781025,0,0,0,0,0.0555740134562767,0,0,0,0,0,0.155202260064782,0,0,0,0,0,0,0,0,0,0.0341836429653316,0,0.255758102063927,0,0,0,-0.0575647680594331,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.192338671678159,0.112719873989294,0,0,0,0,0,0,0,0,0,0.00232482496298274,0.230132703878476,0,0,0,0,0,0,0,0,0,0,0,0.0326819446208254,0,0,0,0,0,0,0,0,0,0,0,0,0.0616937198782843,0,0,0,0.120056030924916,0,0,0,0,0,0,0,0,0
X600688.SH,0.0373811205293711,0.174087119598635,0,0,0,0,0,0.0532979502287352,0,0,0.0375059356661123,0,0,0,0,0,0,0,0,0,0,0,0.0539736584032636,0.0454307270101607,0.0509949812965957,0,0,0,0,0,0,0,0.0218804753875813,0,0.0799744393894536,0,0,0,0,0,0,0,0,0,0,0.029394056663414,0,0,0.12486818702235,-0.103565718505396,0,0.0463264968967399,-0.0191079870636155,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.00495041009158834,0,0,0,0.135966761998698,0,0,0,0,0,0.0639350076943134,0.106323940200712,0,0,0.153898407302832,0,0.0349492786098314,0.027880567494794,0,0,0,0,0,0,0,0.174251604770978,0.0206454900251234,0,0,0,-0.000870129174438487,0,0,0,0,0,0
X000932.SZ,0,0.102407406088929,0,0,0,0,0,0,0,0,0.0275998412386704,0,0,0,0,0,0,0,0,0,0.139879352107744,0,0.0445758805659848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00835004087808451,0,0,0,0,0,0,0.105042759445262,0.0836557968873222,-0.0963390168065544,0,0,0.0449032518766286,-0.0327999250094734,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.200251917784423,0,0,0,0,0,0.112069057568958,0,-0.0524507877393893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255150393107074,0,0,0,0,0,0.00971023068941892,0,0,0,0,0,0.0966978290882204,0,0,0,0,0,0,0,0.0373583722601276,0,0,0,0,-0.0151025592012212,0.00792658280363997,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597513109744034,0,0,0,0,0,0,0.0542209201919265,0,0,0,0,0,0,0,0,0,0.503798446863108,0,0,0,0,0.000561173794395336,0,0,0.126597059152289,0.0542967862956761,0.0490685817524271,0,0,0,0,0,0,0,0,0,0,0,0.0239667443050533,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0.0867977930051366,0,0,0,0,0,0,0,0,0,0,0,0,0.0510010599524847,0,0,-0.0680368922208013,0,-0.0677651820676586,0,0,0,-0.107262473804419,0.676131774123513,0,0,0,0,0,0,0,0,-0.00492046925733189,0,0,0,0,0,0,-0.184354582584788,0,0,0.00897992895885238,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.0498652172512788,0.0179559862939595,0,0,0,0.184125824599768,0,0,0,0,0,0,0,0,0,0,0,0,0.100574106269118,0,0.183917392479925,0,0,0,0,0,0,0.156396179660331,0,0,0,0,0,0,0,0.0110425171764596,0,0.0465650988023417,0,0,0,0,0,0,0.00344652318354085,0,0,0,0,0,0
X600612.SH,0.217664957362224,0,0,0,0,0,0,0,0,0,0,0,0.388379277016087,0,0,0,0,0,0.0674428652024592,0,0,0,0,0.0185952209606372,0,0.0296771641063314,0,0,0,0,0,0,0.053649446742732,0,0,0,-0.0553494039896786,0,0,0.191605086167307,0,0,0.097815488753503,0,0,0,-0.151192962545694,0,0,0,0,0,-0.0968317267824667,0,-0.0677822308967608,0,0,0,0
X000723.SZ,-0.0938370436570982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148316132408048,0,0,0,0.0399925701763359,0,0,0,0.352511240028825,0,0,0,0,0,0,0,0,0,0,-0.018529670631013,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.107650424333327,0,0,0,0,0.0652825890521046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11293640181261,0,0,0,0.0256968046381741,0,-0.109035316305861,0.0207476318377666,0,0,0,0,0,0,0,-0.00952960265315821,-0.114728948971291,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0635870360924777,0,0,0,0,0,-0.0622743565376999,0,0,0,0,0,0,0.659931896264676,0,0,0,0,0,0
TED,0,0,0,0,-0.442568208783458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00566457506959383,0,0,0.00970240097788238,0,0,-0.0681121583797655,0,0,0,0.235509321119292,0,0,0,0,0,0,0.0285247300577139,0,0,0,0,0,0,0,0,0,0,0,0.658846040745985,0,0,0,0,-5.49051195426531,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0379702749830752,0,0,0,0,-0.104272338516007,0,0,0,0,0,0,0,0,0,0,-0.0839549812361522,0.0446349431086696,0,-0.0615349520870858,0,0.0910565264409188,0.106015578531688,0,0,0,0,0,0,0,0,0,0,0,0,0.0433460677732429,0,0,0.114135501733387,0,0,0.0143893520994571,-0.057545960461935,0,0,0,0,0,0
MKreturn,0,-0.0398379276614441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138268322718304,0,0,0,0.0248516130852881,0,0,0,0,-0.0610818616293555,-0.0377895655508238,0.0785281294808225,0,0,0,-0.171651254283745,0,0,0.0515497857470196,0,0,-0.0176879050899317,0,0,0,0,0,0,0,0,0,0,0,0.0357372738659255,-0.0121785545572744,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144249173420371,0,0,0,0,0,0,-0.000705586942438717,0,0,0,0.000715926432665979,-0.00246249542730255,0,0,0,0,0,0,0.0007796911468212,0,0,0,0,0,0,0,-0.000793116973442903,0.000936434974309343,0,0,0,-0.00173567387505696,0,0,0,0,0,0
CarbonVol_Shenzhen,0.00691819901205013,0,0,0,0,0,0,0,0,0,0,0,0,0.000113555966568076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00405320675654051,0,0,0,0,0,0,-0.00919055124388522,0,0,0,0,0,0,0,0,0,0,0,0,0.0685815070136579,-0.0981693084543784,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.000978171106080498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000168379158019845,0,0,0,0.00207782889148007,0,0,0,0,0,0.00381569905234173,0,0,0,0,0.0104960995342521,-0.0101384347742551,0,0,0,0,0,0
CarbonVol_Hubei,0.0196917618444944,0,0,0,0,0.0127402361034026,0,0,0,-0.00327534508307955,0,0,0.00427056813134139,0.0121853281524145,0,0,0,0,0,0,0,0,0.00494973279508722,0,0,0,0,0,-0.015048696118049,0,0,0.00575566949124194,0,0,0,-0.00651933876522022,0,0,-0.00389599232231997,0,0,0,0,-0.0139005573837948,0,0,0,0,0,0,0,0.0497165294830786,-0.0577113635632801,-0.0151113967134554,0,0,0,0,0
