,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X002466.SZ,X601600.SH,X600688.SH,X600660.SH,X601991.SH,X600362.SH,X600795.SH,X600547.SH,X600886.SH,X600516.SH,X300072.SZ,X002460.SZ,X000898.SZ,X600111.SH,X600352.SH,X600176.SH,X000553.SZ,X601992.SH,X000786.SZ,X600027.SH,X000825.SZ,X000792.SZ,X000709.SZ,X600299.SH,X002271.SZ,X600426.SH,X600315.SH,X000408.SZ,X601699.SH,X600489.SH,X601158.SH,X600808.SH,X000830.SZ,X000883.SZ,X600219.SH,X000630.SZ,X600339.SH,X000932.SZ,X002470.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00948747422579831,0,0.0986315881130002,0,0.286299885258995,0,0,0,0,0,0,0,0.0858486822353729,0,0,0,0,0,0,-0.113463899537035,0,0,0,0.0145389925569659,0,0,0,0.192230564348587,0,0,0,-0.0112968599596101,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853174487715701,0,0,0,0.220255296682338,0.0419040726381156,0,0.0734684944738462,0,0,0,0,0,0,0,0.0498499072202199,0,0.0830187471633808,0,0,0,0,0,0.174958324875373,0,0,0,0,0,0,0,0.0136347127277256,0.0698238834144627,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763467657685207,0,0,0,0,0,0,0.142023548511326,0.10758501030956,0,0,0,0.337602810669254,0,0,0,0,0,0.00264164342196023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0985141801494527,0.145013887351858,0.288676361006349,0,-0.0149439511229752,0,0,0.0101038788679315,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.425001382859214,0.0486852805055862,0,0,0,0,0,0,0,0,0,0,0.303489335001299,0,0,0,0,0,0,0.0417766239374363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193938995722645,0,0,0,0.015164592527584,-0.000712483256751909,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0.0271404428884252,0,0,0.0163000064709846,0,0,0,0,0,0,0,0.100164793775275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09061770765145,0,0,0,0,0,0,0,0,0.143100122397645,-0.0347314221519369,0,0,-0.0348431896801055,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.106572977209668,0,0,0,0,0,0,0,0,0,0,0.0870698174027695,0,0.043802161408784,0,0,0.245414153441383,0,0,0.0489795781159174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220418765238621,0,0,0,0.220667821487619,0,0,0,-0.00949714108380971,0.0139650788823125,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.023145539479932,0,0,0,0,0,0,0,0,-0.0557472404789982,0,0.0651262447054733,0,0,0,0,0.0623045047221904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0.112561386269298,0,0.23868137077916,0,0,0.0220487759528081,0,0,0.00705205756874634,-0.00220998519996237,0,0,0,0,0,0
X600299.SH,0,0,0,-0.0788900809684171,0,-0.288954106129992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165483052497601,0,0.0423013685215738,0,0,0,0.159487468850267,-0.0205173228136212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0558419485011889,0,0,0,0.0987115377900338,0,0,0,-0.0100184127907768,-0.00968622769791517,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351747192473286,0,0.0135398322948037,0,0,0,0.0840063460583949,0,0,0.388327511458752,0.0369839394194746,0,0,0,0,0,0,-0.00401609149269374,0,0,0,0,0,0,0,0,0,-0.0417431514252369,0.0739478308156925,0,0,0.0176513601108027,0,0,0.120924214221093,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168283282986002,0.0673810408874491,-0.11462658229798,0,0,0,0,0.0271260014562127,0,0,0,0,0,0,0,0.201201890686283,0,0,0,-0.0361436761715405,0,0,0,0.797788235934968,0,0,0,0,0,0,0,0.00600187479907347,-0.023440200526254,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,-0.111356625482855,0,0,0,0,0,0,0,0,0,0.13150691506213,0,0,0,0,0.19333429600578,0,0,0,0,0,0,0.20173299916188,0,0,0,0.0560601183487131,0,0,0,-0.415872408230986,0.0359547736140859,0,0,0,0.0210626452009194,-0.00799135229371826,0.19332957952278,0,0,-0.0293053176246955,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.146045868487363,0.0561701035177489,0.00641365017820924,0,0,0,0,0,0,0,0,0,0,0,0,0.0325391043222632,0,0,0,0.149166569925018,0.091191383836034,0,0,0,0,0.0547650477194764,0,0,0,0,0.110417362183583,0,0,0,0,0,0,0,0,0,0.0630843179258798,0,0,0,0.0125341785110911,8.67361737988404e-19,0,0,0,0,0,0
X601699.SH,0,0,0.125339865655767,0,0,0,0,0,0.423327014321591,0,0,0.197269661711095,0,0,0,0,0,0,0,0,0,0.0271537940465463,0,0,0,0,0,0,0,0,0.0253420645546715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645495168249959,0,0,0,0.022512738922608,-0.0289586321286454,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0381590607476051,0,0,0,0,0,0,0,0,0.736683789006508,0,0,-0.00682223675976635,0,0,0,0,0.0403092605028851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141732909778398,0,0.000818721912249138,0,0,0,0,0,0,0
X601158.SH,0,0,0,0.0121993914006328,0,0,0,0,0.0707883803809624,0,0,0,0,0,0,0,0,0.0189899977379385,0,0,0.0184226120322979,-0.0365574162463267,0,0,0,0.131437979911973,0,0.0239286721337781,0,0,0,-0.0127061780384568,0.141414824896094,0,0,0,0,0,0,0,0,0,0.0917294494391751,0,0,0,0.0786907417996556,-0.100740482856497,-0.00648076036229036,0,0.00280154773658855,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.110694554017021,0.0457290309813319,0,0,0,0,0,0,0,0,0,0,0,0,0.000129520337913117,0.196441244018612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991964435212284,0,0,0,0,0.219018830283345,0,0,0,-0.0212401863499433,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0.217857397103767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207282538267519,0,0.123604932647354,0,0,0,0,0,0,0.0581687139685571,0,0.0113483549080501,0,0,0,0,0.468266743640501,0,0,0.139992932566488,0,0,0,0,0,0,0,0.0316516536630323,4.33680868994202e-19,0,0,-0.00459561111127013,-0.0109582767908688,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,-0.0207947373191026,0,0.0771704295848963,0,0.0247970288928777,0,0,0.183176507907589,0,0,-4.33680868994202e-19,0,0,0,0.0240048835308554,0,0,0,0,0,0,0,0,0,0,0.0511243674821494,0,0,0,0.0132677586438113,0,0.0269272376069127,0,0.00706615334070313,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0626497835361357,0,0.0177064064207151,0.120551544827304,0,0,0,0,0,0,0,0.0641552052147297,0,0,0,0.0821119624236167,0,0,0,0,0,0,0,0.0108327398861384,0,0,0,0,0,0,0,0,0,0.0448621311200337,0.0777315280446605,0,0,0,0.0347593583007082,0,0,0,-0.0237620107990773,-0.0105697847352104,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.125724502297517,0,0,0,0,0,0,0,0.0888822599442385,0,0,0,0.0101630515084837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11878187403262,0,0.0519573984741408,0,0,0,0,0,-0.0040185314106425,0.0143773091276073,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0136870091587049,0,0,0.296271003605862,0.180174753781804,0,0,0,0,0,0,0,0,0,0,0.0355610555225359,0.18529699172218,0,0,0,0,0,0,0,0,0,0,0,0,0.117845986632509,0,0,0,0.174537252650275,0,0,0,0,0,0.104844938697963,0.119741368422656,0,0,0,0,0,0.0025588635031787,0.00421822791210375,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0737127222885297,0,0,0,0.142735129074384,0,0,0,0,0,0,0,0,-0.0919265207172097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0372061466394505,0,0,0,0,0.741322255633396,0.0117420411056593,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,-0.092814805943326,0,0,0,0,0,0,0,0,0.129100338392801,-0.0426000864912055,-0.0425782753934552,0,0,0.270891643787579,0,0,0,0,0,0,0,0,0,0.289135040488875,0,0.138150337572441,0,0,0.0846004734654893,0,0,0.0493647866385378,0,0,0,0,0,0,0,-0.0604306915358113,-0.00673507970014044,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0164430757406067,0,0,0,0,-0.0465805401230099,0,-0.0050176588615139,0,0,0,0,0,0,0,0.0324346343804833,-0.0589343042767178,0,0,-0.0909496819663418,0,0,0,0,0,0,0,0,0,-0.140742362621003,0,0.0458312000325922,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552975696031401,-0.0654325933992129,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.509953315721992,0,0,0,0,0,0,0,0,0,-1.14159461910822,0,0,0,0,-0.539885133127101,0.717923145457031,0,0,0.169069600620446,0,0,0,-0.388088126378935,0,0,0,0,-0.0657613430456944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73668934944249,0,0,0,-0.575843820408319,0,0,0,-2.5855623760416,0,0
TED,0,0,0,0,0,-0.417549098427876,-0.163643043605796,0,0,0,0,0,0,0.154422878275604,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08596987149987,0,0,0,0,0,-0.109910498172848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.454417703916062,-0.287769704036044,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.105362774297065,0,-0.00469693216340804,0,0,0.0469533883689155,0,0.00351933250059537,0,0,0,0,0,0,-0.0136149840775565,0,0,0,0,-0.125125438317515,0,0.0829380138205864,-0.0176865572585613,-0.0478334093903172,0,0,0,0,0,-0.0099308648016168,-0.069961081933644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00903567970298486,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.00628783987389891,0,0,0,0,0,0.0674910806630793,0,0.0626399451894855,0.00892834660559752,0.00759523248680253,0,-0.0804522863088967,0,0,0,0,0.166097454889322,0,0,0.0273564589268488,0,-0.134602986112514,0.0830464330746863,0,-0.00551318903769703,0,0,0,0,0,-0.155100078857627,0,0,0,0.0297886643828104,0,0,0,0.0242869127260315,-0.0246542128605131,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11758236813575e-22,0,0,0.00228564711315198,0,0,0,0,-0.000560640544102553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324572820078713,0,0,0,0,-0.0181761071096749,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0146185422954662,0,0,0,0,0,0,0.0278345452666035,0,-0.00618868852682637,0,0,0,0,0,0,0,0.0767925257522921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176716918839017,0,-0.0561676920710244,0,0,0,0,0,0,0,0,0,0,-0.0362062321594714,0,-0.0277593215937879,-0.0581602266686758,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00152551632465206,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,-0.000925321741439712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00400372616895702,0,0,0,-0.00331389311122705,0,0,0,0.0150463229712014,0.0097927768083522,0,0,0,-0.0124603326004266,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289975356346819,0,0,0,0,0,0,0.00140433164084507,0,0,0,0,0,0,0,0,0,0,-0.00873817686989879,0,0,0.0142325102472739,0.0190549517224249,0,0,0,-0.0611783912346709,0,0
