,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X600111.SH,X000708.SZ,X600010.SH,X600362.SH,X000301.SZ,X000877.SZ,X000983.SZ,X600426.SH,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X000807.SZ,X000408.SZ,X600176.SH,X000786.SZ,X000630.SZ,X000933.SZ,X600612.SH,X300037.SZ,X000932.SZ,X600348.SH,X600219.SH,X002128.SZ,X600995.SH,X601168.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.473550720296711,0.263042936064262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108997091836908,0,0,0,0,0,0,0,0,-0.0606062663614721,0,0,0,0,0,0,0,0,0,0,0.0752928828098852,0,0,0,0,0,0,0,0,0,0,0,0,0.0102009155266896,0,0,0,0.0297380649974218,0,0
X600028.SH,0.590665246346555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0310214244917028,0,0,0,0,0,0,0,0,0,0.0214496116890311,0.0185736093245413,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704933004453117,0,0,0.113447355000598,0,0,0,0,0,-0.0159939815871414,0.0109334612169731,0,0,0,0,0,0
X601088.SH,0.0626070835715122,0.103225177736291,0,0,0.140402218694919,0,0.218761383395794,0,0,0,0,0,0,0,0,0,0,0,-0.0386922771060482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155487777986471,0,0,0,0,0,0,0,0,0,0,0.00132238117795909,0.00770237788994652,0,0,0,-8.67361737988404e-19,0,0
X600309.SH,0,0,0,0,0.178061725559241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.678416344112066,0,0,0,0.28245378442396,0,0,0.0100166583284075,0,0,0,0,0,-0.0805281695427251,0,0,0,0,0,0.113099347202393,0.105324588342033,0,0,0,0,0,0,0.152795697716812,0,8.67361737988404e-19,-0.0212105616716612,0.0233596575372607,0,-0.122526684490963,0,0,0,0
X600188.SH,0,0,0,0,0,0.0106631236837933,0.274603160574979,0,0,0.119306694966088,0,0,0,0,0,0,0,0.237157365349948,0,0,0,0,0,0,0.0489034331044154,0,0,0,0,0,0,0.0449664888057615,0.119999098151186,0,0,0,0,0,0.166626827061786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0038515324455913,-0.00768624852223449,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0102634010090934,0,0,0,0,0,0,0,0,0.0436846131720748,0,0,0,0,0,0.177672504164565,0,0,0,0,0,0,0,0,-0.0649184436966491,0,0,0,0,0,0.291382521623627,0,0,0,0,0,0,0.193207400745544,0,0,0,0,0.240708459627372,0,0,0,0,0.00374655672397536,0.000844828030567749,0,0,0,0,0,0
X601898.SH,0.106985072315148,0,0,0,0.251035812552496,0.034216211873316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179114882124529,0,0,0,0,0,0,0,0,0,0,0,0.0641809149973995,0,0.0318394917765439,0,0,0,0,0,0,0,0,0,0,0,0,-0.00535255158090531,0,0,0,0,8.67361737988404e-19,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0.106509113453591,0,-0.0153719601699006,0,0,0,0,0,0,0,0,0,0,0,0,0.403992367967616,0,0,0,0,0,-0.00672785938287755,0,0,0.0703958654405125,0,0,0,0,0,-0.0475928151226235,0,0,0,0.126935098601879,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550405817268558,0,0,0,0,0,0,0,0.126049680645433,0.0630171048151741,0.0467388135818774,0,0,0.0878487851861408,0,0,0,0,0,0,0,0.198997763180456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00837271029674976,0.0116797566077544,0,0,0,0,0,0
X600547.SH,0,0.0610293292015463,0,0,0.0959125856620427,0,0,-0.0325570604911313,0,0,0,0,0.017309833795748,0,0,3.46944695195361e-18,0,0,0,0,0,0.0290500925387536,0,0,0.00931097364999476,-0.0742095521077002,0,0,0.0103863500064442,0.549271048478703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274376859413838,0.00642744856896798,0,0,0,0,0,0,0
X600660.SH,0,0.0713172206672103,0,0,0,0.0932037235281379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241258039964788,0,0,0,0,0,0,0,0,-0.00402265695608089,0,0,0.0561485310735371,0,0,0,0.0911743687937259,0,0,0,0,0,0,0,0,0,-0.0386976927427518,0,0.0114766519060179,0,0,0,0.0919616285387655,0,0
X600886.SH,0.07830068133814,0,0.219192548070578,0,0,0,0,0,0,0,0.17268440955248,0,0,0,0,0,0.24694603632508,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0385237870501536,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810434966123467,0,-0.00659317245177363,0.0257038948008417,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.175062897221593,0,0,0,0,0,0,0,0.0145900320466596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362349732580126,0,0.0462064294809116,0,0.0843746749702319,0.126358947699931,0,0,0,0,0.107856289315933,0,0,8.67361737988404e-19,0,0,-1.73472347597681e-18,0,-0.00660828095749599,0.00854963827654862,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.0373488487612696,0,0,0,0,0,0.758327794168475,0,-0.0179879124137811,0,0,0,0,0.0752685565949838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229449927203469,0,0,0,0,0,0,0,0,0,0,0.0038031017111696,0.000432272782354832,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.123586018447784,0,0,0,0,0,0,0.117992617179558,0.205675646942145,0,0,0,0,0.31957356310082,0,0,0,0,0,0,0,0,0,0.0349276430256166,0,0,0,0,0,0.057647599920051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112568764997945,0,-0.00740255190943287,0,0,0,0,0,0
X002460.SZ,0.0225802348285135,0,0,0,0,0,0,0,0,0,0,0,0,0.796341435808507,0,0,0,-0.0304025719756811,0.0480067190302485,0,0.0550897533327327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00797359133217406,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.537875399248058,0,0,0,0,0,0,0,0.108573636820624,0,0,0,0,0,0,0.0421228452535264,0,0,0,0.205367260656786,0,0,0,0,0,0,0,0,0.0528724019640508,-0.074111683652678,0.0245448543153877,0,0,0,0.0127642972900491,0,0,0,0,-0.0176004087220906,-0.00396220877877676,0,0,0,0,0.0631774214833226,0,0
X601699.SH,0.00345374054160153,0,0,0,0.286144558329125,0,0.232157786467813,0,0,0,0,0,0,0,0,0,0.0036845197824013,0,0,0,0,0,0,0,0.0823777786475928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592439840260876,0.0366530254250755,-0.115623760654445,0,0,0,0,0,0,0,0,0,0,0.00734298032847193,0.00313046788539081,0,0,0,0.0297989582280369,0,0
