,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600362.SH,X600688.SH,X300072.SZ,X600795.SH,X601992.SH,X600516.SH,X000898.SZ,X002460.SZ,X601991.SH,X600547.SH,X600176.SH,X600111.SH,X600886.SH,X000786.SZ,X000709.SZ,X600352.SH,X000825.SZ,X601699.SH,X002271.SZ,X000792.SZ,X000830.SZ,X000553.SZ,X600027.SH,X600808.SH,X600299.SH,X000408.SZ,X002110.SZ,X600219.SH,X000932.SZ,X601158.SH,X000959.SZ,X600426.SH,X600489.SH,X000983.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.0678973392856537,0,0,0,0.184531243336225,0,0.0323898708799099,0,0.0422559955841719,0,0,0,0,0.0376064916361941,0,0,0,0,0,0,0,0.183170483712229,0,0.113965010300079,4.33680868994202e-19,0,0,0,0,0,0.00396668077026646,0,0,0,0,0,0,0.104818875370962,0,0,0.00399757282379203,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.157836765747798,0,0,0,0,0,0,0,0,-0.0180904245565691,0,0,0,-0.0720503583161542,0.233446659681935,0,0.627896448874263,0,-0.0559243074698347,0,0,0,0,0,0,-0.224320349051758,0,0,-0.016174809597168,0,0,0,0,0,0,-0.0692834962641933,0,0,0,0,0,0,0,0,0,-0.00978410924583021,0.0240712852661816,-0.0243435869511674,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0690161223198705,0,0,0,0,0.00635257188705117,0,0,0,0,0.167507155920641,0,0,0,0,0,0,0,0.162599499122291,0,0,0.187440633402315,0,0,0,0,0.0549994434835675,0,0,0,0,0,0,0,0,0,-0.00589150208834522,0.000387219077345749,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.166682508043129,0,0,0,0,0,0,0,0,0.0442566225537143,0,0,0,0.132843227359091,0,0,0,0,0,0,0.341144495601746,0.0717069652202705,0,0.0630955485794281,0.0213751101200113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.055889223266719,0,0,0,0,0,0
X600688.SH,0,0.36657081458001,0,0,0,0,0,0,0,0,0,-0.0513495915312642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567763728460519,0,0,0.0693518969851331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0274197099858412,0.0103459447816954,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15765458206973,0.0400335192122195,0,0,0,0,0.136916406779583,0,0,0,0,0,0,0,0,0.0182377081043987,0.00611535209569462,0,0,0,0,0,0.137791707139302,0,0,0,0,0.161119696157928,0,0,0,0,0.0120037039498381,-0.023144255467126,0,0,0,0,0,0
X600795.SH,0,0.0280932407033614,0,0,0.0600437412191783,0,0.0150608218608672,0,0,0,0,0,0,0,0,0,0,0,0,0.0502810490153306,0.0133073011949378,0,0,0,0.0244627413461811,0,0,0,0.0287883450525407,0,0,0,0.111351208059542,0,0,0,0,0,0,0,0,0.059996978127697,0,0.0529658905880122,0,0,0,0,0,0.00909463022524128,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.108442991350008,0,0,0,0,0.205527076950436,0,0,0,0,0,0,0,0,0,0,0.0195705813234943,0,0,0.148698222754076,0,0,0.208737249488219,0,0,0,0.0192997446341522,0,0,0.0272106322863536,0,0,0,0,0,0,0,0,0,-0.00404520440314188,8.67361737988404e-19,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.127591879555296,0,0,0.0676802295889509,0,0,0,0,0,0,0,0,0,0,0,0,0.509820362975194,0,0,0,0,0,0,0,0.0681756735515879,0.0276452024283546,0.136315577548469,0,0,0,0,0.185330115728862,0,0,0,0,0.0941589825422394,0,0,0,0,-0.0432833087006382,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0689860603964279,0,0,0,0,0.0593156561508731,0,0,0,0.041903813176805,0,0,0,0,0,0,0,0,0,0,0,0,0.0588807908817689,0,0,0,0,0,0,0,0,0,0.481281801037993,0,0,0,0,0.0359262480470769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.801014382233019,0,0,0,0,0,0,-0.0158782231949739,0,0,0,0,0,0,0,0,0,0,0.261960723675286,0,0,0,0,0,0,0,0,0,0.11926453509633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0350022804103031,0,0,0,0,0,0,0,0,0,0,0,0,0.196485359314247,0.077481944305336,0,0.0655122587441043,0,0,0,0,0,0,0,0,0.0129385977023569,0,0,0,0,0,0,0,0,0,0.00816003259779882,0,0,0,0,0,0,0,0,0,-0.0112775559848446,0,0,0,0,0,0,0
X600547.SH,0,0.153808040020776,0,0,0,0,0,0,0,0,0,0,0,0.0679435660480278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102651347382848,0.675493416380139,0,0,0,0,-0.00561385679842862,0,0,0,0,0,0
X600176.SH,0,0,0,0.201429674593491,0,0,0,0,0,0,0,0.029662965346009,0.381460945593511,0.0061782896283481,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.292097577725578,0,0.0057458127827855,0,0,0,0,0.0272791765882245,0,0,0,0,0.207442726539195,0,0,0,0,0,0,0,0,0,0,-0.0415518763762534,0.0191694082370791,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.184737764338916,0,0,0,0,0,0,0,0,0.139698734577216,0,0,0,0,0,0,0,0,0,0,0.0749947155818834,0,0,0.116713625872361,0.0884400666359148,0,0,0,0,0,0.0145252083924175,0,0,0,0,0,0,0,0,0,-0.00858948701693882,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0557129042970106,0,0,0,0,0,0,0.128280172897087,0,0,0,0,0,0,0,0,0,0,0.114133284957947,0,0.0471716265773531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00648362424769622,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.280021565341248,0,0,0,0,0.0256282714724549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119807480755827,0,0,0,0,0,0,0,0.181099654330315,0,0.136505172325399,0,0,0,0,0,0,0,0,0,0,0.0990876307567745,0,0,0,0,-0.0920263981341441,0.109648458865933,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.132736310734389,0,0,0,0.0224235590792101,0,0,0,0,0,0.0256965905577784,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0.0296891100710943,0,0,0,0,0,0,0.295636589813268,0,0,0,0,0,0,-0.00648474316423863,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.0194752907885676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00582772530678713,0,0,0,0.602412588754929,0,0,0,0.206626274947901,0,-0.00982211393432019,0,0,0,0,0,0,0,0,0,0,0,-0.0999333381064024,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.105450652094806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652209476167742,0,0.0234598825632962,0,0,0,0,0,0,0.0478729997761946,0,0,0.307148551314556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0.28494712754303,0,0,0,0.0394121384956098,0,0,0,0,0.0128609322949707,0,0.0963015084167149,0,0,0,0,0,0,0,0,0,0,0,-0.0212337878002543,0,0,0,0,0,0,0.0747224452902871,0,0,0,0,0,0,0.460454735497914,0,0,0,0.00467915297615081,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851415491818126,0,0,0,0,0,0,0,0,0,0,0,0,0.0429637395448147,0,0,0,0,0.132836906032548,0,0,0,0,-0.0417015815527593,0.0275790959993308,0,0,0,0,0,0
X000792.SZ,0,0,0,-0.224018394317955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662156169260799,0.268816461227026,0,0,0,0,0,0.0255952750739634,0,0,0,0,0,-6.93889390390723e-18,0.20077400885739,0,0.0572598871674694,0.426686272638132,0,0,-1.73472347597681e-18,0,0,0,-0.0516483742367945,0,0,0,0,-0.0199743909954819,0,0,0,-0.00902687147476496,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414419328313541,0,0.0825833960966739,0,0,0.0978494409363235,0.353337401267354,0,0,0,0,0,0,0.389436055567137,0,0,0,0,0.11502382916765,0,0,0,0,0.0770878536105569,-0.0414381025401705,0,0.133824658766267,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820535095358638,0,0,0,0,0.0269051578979622,0,0,0,0,0,0,0,0,0.217099518399515,0.0670248077599597,0,0,0,0,0,0.0159618247054386,0,0,0,0,0.13394765609066,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377837439795011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101663246545478,0,0,0,0,0,0,0,0,0,0,0,0,0.207550824231525,0,0,0,-0.00151651960516322,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.134780219891144,0,0,0,0.071474963801081,0,0,0,0,0,0.254629491079884,0,0,0,0,0.0574127125331378,0,0,0,0,0,0,0,0,0.0108267872290396,0,0,0,0,0,0.0216868300223503,0,0.20228367504032,0,0,0,0,0,0,0,0,-0.00319513521648425,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.140411674739644,0,0,0.194063353700023,0.0878211334436634,0,0.0154566766485195,0,0,0,0,0.0566860880936473,0,0,0,0,0,0,0,-0.0737152806317936,0,0,-0.0407755378148143,0.0516244803985409,0,0,0,0.33573807324054,0,-0.217428466668354,0,0,0,0,0.0914498352757685,0,0,0,0,0,0,-0.315659440600453,0,0.00527856096305207,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189097593434669,0,0.0872689923270175,0,0,0.00974121837271453,0,0,0,0,0,0,0,0,0.315169841297024,0,0,0,0,0,0,0.146081055554682,0,0,0,0,0,0,0,0,0,0,0.00398005570344235,0,0,0,0,0,0
X002110.SZ,0,0,0,0.0280016902429739,0,0,0,0,0,0,0,0,0.245016956457155,0,0,0,0,0,0,0,0.12289476173842,0,0,-0.0433824843787573,0,0,0,0,0,0,0,0,0,0.167980618638551,0,0,0,0,0,0,0,0.831754966455627,0,0,0,0,0,0,0,0,-0.00573970427361889,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459619585846419,0,0,0,0.131620593843033,0.00921387848173119,0.0572907353311721,0,0,0,0,0,0,0,0,0,0,0.147400071444619,0,0.1535767609863,0,0,0,0,0,0,0.0153567102431697,0,0,0,0,0,0,0,0,0,0,-0.00862376168223053,0,0,0,0,0,0
X000932.SZ,0,0,0,0.0655392095671659,0.100160724499475,0,0,0,-0.0185793751670496,0.0407609150230533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316371233112444,0,0,0,0,-0.0638350162431078,0,0,0.473125117940181,0,0,0.263865982617519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.044304471408659,0,0,0,0,0,0,0.0539990850141774,0,0,0,0,0,0,0,0,0,0,0,0.0378528240409852,0.0420932397317454,0,0,0.0119976926437751,0.0658093986421235,0,0,0,0,0.0103756390365449,0,0,0,0,0.00147741653011215,0,0,0,0,0.0040799147603268,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.231133553604507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0513874862981088,-1.73472347597681e-18,0,0,0,0.0315667994995763,0.0120868989484994,0,0,0,0,0,0,0,0,0,0,0,0.0106221863940195,0,0,0,-0.00943439366725956,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.260422005095657,0,0,0.0448404845747056,0,0.0879977280993267,0,0,0.161539229557269,0.102752280546646,0,0,0,0.0453318718840413,0,0,0.0777129340757795,0,0.225729011380232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00871355103359379,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846502895093219,0,0,0,0,0,0,0,0,0.453188741409161,0,0,0,0,0,0,0,0,0,0.0399656281955931,0,0.128193738062055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.00612838307928539,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.123706189594339,-0.0517766340923009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612958145853109,0,0.415810226602085,0,0,0.0682658628241802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307835486384377,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.00700933512711224,0,0.0525892806919273,0,0,0,0,0,0.0642679804204129,0.0307766965089977,0,0.0327614239148169,0,0,0,0.00678989754164892,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214015426120532,0.0335893840188699,0.0329525598031958,0,0,0,0,0,0.126286003096136,0,0,-6.00386938432707e-05,0.00385311947266781,0,0,0,0,0,0
Change_TY3M,0,-0.270451677792139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365178041699073,0,0.00750073486842831,0,0,0,0,0,0,0,0,0,0,0,0,0.0261892908834262,0,0,0,-0.067873252358309,-0.247075932579453,-0.00297601972963633,0,0,0,0,0,0,0,0,0,-0.030640402362461,0,-0.0768145711146134,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0248353911284792,0,-0.461076931172559,0,0,0,0,0,0,-0.037294259094678,0,0,0,0,0,0,0,0,1.34029872415426,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143303675255222,0,0,0,0,0.475892725312931,0,0,0,0,0.902706859739816,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0.147320359768276,0,0,0,0,-0.0673331559276627,0,0,0,0,0,0,0,0,0.174315881221027,0.0500611162524864,0,0,0,0,0,0,0,0.0187835549010096,0,-0.081298498965894,0,-0.118433245638133,0,0.0137965861271359,0.0699116166521331,-0.148576416500033,0,0,0.0950938638450801,0,0,0,0,0,0,0,0,0,0,0,-0.0139422753414551,-0.00610702171180015,0,0,0,0,0,0
MKreturn,0,0.0898618507399688,0,0,0,0,0,0,0,0,0,-0.0958295003135308,-0.0927519016068105,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00465875404115027,0,0,0,0,0,-0.0905570905040643,0.0749116585556104,0,0,0,0,0,0,-0.0339931157880208,0,0,0,0,0,0,0,0,-0.0205911306710689,0.00694735979981948,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00170209801667007,0,0,0,0,0,0,0,0,0,0.000396301412592345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270643623441904,0.00593791665143868,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.00845644548636204,0,0,0,0,0,-0.0287092305362513,0,0.0421729993650636,0,0,0,0,0.0192785333970353,0,0,0,-0.0337507216262947,0,0.00413464527441588,0,0,0,0.0043084174239065,0,0,0,0,0,0,0.026723253707069,0,0,0,0,-0.0130006210874657,0,0,0,0,0,-0.00962434605072934,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106133278744712,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0181042357486549,0.0349318107679925,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115210408839318,-0.00483109421334116,0,0,0,0,0,0
