,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X601898.SH,X600547.SH,X601600.SH,X600660.SH,X000792.SZ,X600886.SH,X002466.SZ,X002460.SZ,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X000877.SZ,X600795.SH,X600362.SH,X002271.SZ,X000983.SZ,X601699.SH,X600803.SH,X600176.SH,X600489.SH,X000807.SZ,X600027.SH,X000786.SZ,X601991.SH,X600160.SH,X000932.SZ,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X002080.SZ,X000629.SZ,X600688.SH,X300037.SZ,X600612.SH,X000539.SZ,X002353.SZ,X600096.SH,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0411041657835823,1.73472347597681e-18,0,0,0.0829456764374575,0.306488858881004,0.0660373150404223,0,0.038889757368948,0.139292467017793,0,0,0,0,0,0,0.0148961178420551,0,0.00943875756953559,0,0,0,0.0609794008315196,0,0,0,0,0,0,0,0.0359574568636527,0,0,0,0,0,0,0,0,0,0,-0.0537468100204864,0,-0.00138992428775517,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.305849615891181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225831399117305,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612173310430767,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741798638492637,0,0,0,0,0,0,0,0,0.0694377551667887,0,0,0,0,0,0,0,0,0,-0.0349034824832197,0,0,0.0117080200362788,0,0,0,0,0,0,0,0.0775769765562617,0,0,0,0.0110341744021292,0,0.00214939065466082,0,-0.0370725926738852,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0669175600846098,0,0,0,0,0,0,0,0,0,0.790202099204325,0,0,0,0.0427050049519742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123714290623354,0,0,0,0,0,0,0,-0.0142262242012275,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.170532948004221,0,0,0,0,0.106511178132598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685922990055513,0,0,0,0,0,0,0,0,0,0.669033926812877,0,0,0,0.0560897106896293,0,0,0,0,0,-0.00739210957227041,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.107694424584507,0,0,0,0,0,0,0,0,0,0,0.299904915498372,0,0,0,0,0,0,0,0,0,0,0,0,0.0193726207186008,0,0,0,0,0,0.00103712508405393,0,0,0,0,0,0,0.0636115221482788,0,0,0,0,0.105377395553332,0,-0.0620646102063692,0,0,-0.00364956064315697,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0116063889096391,0.116526024263234,0,0,0,0,0.0414194350226959,0,0,0,0,0.0124442248287365,0.0207300191619931,0,0,0,0,0,0,0,0.180399237438632,0,0,0,0,0,0,0,0,0,0,0.111721574598951,0,0,0,0,0,0,0,0,0,0,0.0304773202465571,0,0,0,0,-0.0086672948982389,0,0,0,0,0,0,0
X000301.SZ,0.0461491586013358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143979302622843,0,0,0.0549038846971396,0,0,0,0,0.151455851870896,0.101094883441445,0,0,0,0,0,0,0.0278951112611233,0,-1.73472347597681e-18,0,0.00124652658542718,0,0,0,0,0,0,0,0,0,0.0197657573678714,0,0.14520960515641,0,0,0.0432221044505378,0.000938493917089843,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.271211393763985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00895260631982383,0,0,0,0,0,0.0622677595670222,0,0,0,0,0,0,0.116262635536052,0,0.136225144964976,0,0,0,0,-0.00135218468061937,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.109394887540742,0.0406324074229555,0,0.0576911999935341,-0.0581940673176195,0.0450353215563008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644242761127432,0,0,0.127121054569994,0,0,0,0,0.10137650974301,0,0,0,0,0.149617357760039,0.0218097490218521,0,0,0,-0.0860474275748329,0,0,0,0,0,0.0315774827980883,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.10544841798746,0,0,0.245486699117461,0,0,0,0,0,0.0366354252586837,0,0.0174043304561754,0,0,0,0,0,0,0,0,0,0,0,0,0.110447601595635,-0.0694843766306868,0,0,0,0,0,0,0,0,0,0,0,0.118706718120748,0,0.0516104842504513,0,0,0.00278281881995774,-0.109463890589782,0,0,-0.0820427361939801,0,0,0,0,0
X600362.SH,0,0.0648131222266032,0.0936678206022995,0,0,0,0,0,0,0,0.0578520120927557,0,0,0,0,0,0.0393789090887064,0,0,0.0995991836712949,0,0,0,0,0.0481955593945671,0,0,0,0,0,0.026023954302913,0,0,0,0,0.106758989570283,0,0,0,0,0,0,0,0,0,0.0417308014844327,0,0.0340683803379491,0,0,0.00736041379213963,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.250671577952235,0,0,0,0,0,0,0,0.338284655960491,0,-0.173466688417146,0,0.111451261295821,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195000938325298,0,0,0.0813796993131719,0,0,0,0.015919786044281,0,0,0,0,0.100091898361104,0,0,0.0564617057287349,0,-0.0885561555577524,0,0.0310630032589933,0,0,0,0,0,0,0
X000983.SZ,0.00196783021102673,0,0,0,0.185939078257752,0,0,0,0.0599464221113894,0,0,0,0,0,0,0.0583470160798721,0,0,0.100597935314774,0,0,0,0,0,0,0,0.0798809473125317,0,0,0,0,-0.094288131218905,0,0,-0.0499881591474016,0,0,0,0,0.0266084163985636,0.197866337429443,0,0,0,0,-0.0650561100442799,0,0,0,0,0,-0.00608165602795498,-0.0114115144177823,0.115616448987571,0,0,0,0,0
X601699.SH,0,0,0,0,0.359941214792334,0,-0.0442768912763485,0,0.000357438272011804,0.294819772004022,0,-0.0427850777675718,0,0,0,0,0,0,0,0,-0.0797045902149349,0,0,0,0,0.143915054650158,0,0,0,0,0,0,0,0,-0.072177967891171,0,0,0.0526014527605485,0,0,0,-0.0194140315826772,0,0,0,0.0628407346486836,0,0,0.0662663789594623,0,0,-0.011330796378713,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.239611450053907,0,0.288012843902762,0,0,0,0,0.213543546375936,0,0,0.102304587637904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110198031317799,0,0,0.101713326680545,0,0,0,0,0.258850633969501,0,0,0,0,0,0.0751257145656886,0.263597690006152,0,0,0,0,0.016510527636226,0,0,0,0,0
X600176.SH,0,0,0.0161430242022938,0,0,0.0940382891287399,0,0,0,0,-0.0379955858261743,0,0,0,0,0,0,0,0.205748193600094,0,0,0,0,0,0,0,0.0630342509132087,0,0,0,0,0,0.181688219004831,0,0,0,0,0,0,-0.0146807834379276,0,0.191473547770495,0,0,0,0,0,0,0,0.0639064841023612,0,0.0255269820303905,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.670206162540896,0.0952173757820738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863377003043624,0,0.128426942091748,0,0,0,0,0,0,0,0,0,-0.0522470422843727,0,0,0,0,0.0249080737784098,0,0,-0.00766408337890542,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.106305046582557,0,0,0.406395973286735,0,0,0,-0.13561196058886,0,0,0,0,0,-0.0662953860610763,0,0,0,0,0,0,0,0,0,0,-0.161889137241439,0,0,-0.030343262071003,0,0.183884261775112,0.144814538957765,0,0,0,0,0,0,0,0,0,0,0.244486249086215,0,0,0,0.00396289117203725,0,0,0,0,0,0
X600027.SH,0.125495600824414,0,0,0,5.42101086242752e-20,0,0,0.526465872434211,0,0,0,0,0,0,0,0,0,0,0,0,0.00477926089290839,0,0,0,0,0,0,0,0,0,0,0,0,0.26821196983942,0,0,0,0.0373274922200446,0,0,0,0,0,0,0,0.0751839701238264,0,0,0,0,0,-0.00899988953488545,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.00546691327683824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.490107787866677,0.170806408934161,0,0,0,0,0.150740198130569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364317274974146,-0.143221830018319,0.0108355741308825,-0.0583131385101734,0,-0.00126450324432335,-0.0165443146601447,0,0,0,0,0,0
X601991.SH,0,0.0330556659764598,0,0,0,0,0,0.0119731735317134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0498389734332729,0.169473937062094,0,0,0,0.332936345309578,0,0,0,0,0,0,0,0,0,0.0349562990034701,0.0470918868368241,0.0641953777474517,0.0654926668060626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,-0.114125190697368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863260843327111,0,0.0786555416193251,0,0,0,0,0,0,0,0,0,0.0208601307820749,0,0,0,0,-0.0276314034493607,0,0,0,0.376570438185711,0,0,0.0943174640060152,0,0,0,0,0,0,0
X000932.SZ,-0.0164732115848142,0,0,0,0,0.457945335648817,0.204660028451751,0,0,0,0.0739536302417895,0.0614201690985799,0,0,0,0,-0.0792512928210547,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0536588534127275,0.0999191245676283,0,0,0,0,0,0,0,0.193274752958757,0,0,0,0.0828147686590605,0,0,0.00983044614154485,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.175269047376904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717255336750991,0,0.153877703239281,0,0,0,0,0,0,0,0,0,0.113901766452774,0,0,0,0,0,0,-0.0399238350968247,0,0,0,0,0.110750836211899,0,0,-0.000672456779884392,0,0,0,0,0,0
X000933.SZ,0,-0.013308962216875,0,0,0.12239602311303,0,0,0,0,0,0,0,0,0,-0.00826046461985696,0,0,0,0,0,0,-0.0056379433952451,0,0,0,0,0,-0.0252314232752886,0,0,0.536093375953602,0.0690758017044887,0.0961423095871772,0,-0.00261698691064978,0.0741322308370428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305270084405187,0,0,0,0,0,0
X600219.SH,0,0.00102983332953082,0,0,0,0.102409205230173,0,0,0,0,0.259094555922855,0,0,0,0,0.01333415916855,0,0,0,0,0.0158617918517296,0,0,0,0,0,0,0.0138181572898673,0,0,0,0,0,0,-0.0639421801273065,0,0,0,0,0.142335767866955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0549555218457525,0,0,0.178382205405233,0,0,4.33680868994202e-19,0,0,0,0,0,0.186413143800519,0,0.141134557808808,0,0,0.123385264358869,0,0,0,0,0.032765965968516,0,0,0,0,0,0,0,0,0,0.00629170792676824,0,0,0,0.117066718303911,0,0,8.67361737988404e-19,0.00540837091427135,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.160808453255972,0,0,0,0,0,0,0,0,0,0,0,0,0.0807221449430512,0,0,0.0184612732914015,0.270322279260324,0.0666909867677639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338572713799952,0,0,0.0162778107874976,0,-0.0254146642992344,-0.0479142684396624,-0.0669379289347235,0.093319115352563,-0.132112823700956,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0.0629634509919777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682923055767444,0,0,0,0.0487879957708177,0,0.257700271227517,0,0,0,0.00358344648416791,0,0,0,0,0,0,0,0,0,0.0383148736902364,0,0.0748520283341087,0,0,0,0,-0.0663946557323899,0.055342862194023,0,0,0,0,0,0
X000629.SZ,0.0721868288834944,0,0,0,0,0,0.164980288181268,0,0,0,0,0,0,0,0,0,0.447666569664935,0,0,0,0,0,0,0,0.0154304293767799,0,0,0,0,0,0,0,0,0,0,0.0987054361972562,0,0,0,0,0,0,0,0,0,0.0996473142616891,0,0.00317120758652237,0,-0.0298658310245752,0,0.0201368744321189,-0.0433019970516504,0,0,0,0,0,0
X600688.SH,0.0483859415627359,0,0,0,0.115515019746949,0,0.121390062280876,0,0,-0.00669164073321789,0,0,0,0,0,0,0,0,0,0,0,0.0468415014122387,0,0,0,0,0,0,0,0,0,0.0224130003512621,0,0.128773480051446,0,0,0,0,0,0,0,0,0.0696734537465963,0,0,0,0,0,0,0,0.0228664486884899,0.021274332773258,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,-0.172882663774092,0,0,0,0,0,0,0,0,0,0,0.20753966113819,0,0,0,0,0,0,0,0,0.101973343594433,1.73472347597681e-18,0,0.0604790370480113,0,0,0,0,0,0,0.0630061119759997,0,0,0,0,0,0,0.000624987456449935,-0.0784009612012825,0,0,-0.089119085371436,0.0351325683721571,0,0,0.0239727306135532,0,-0.118803584140433,0.170380959604149,0,0,0,0,0,0
X600612.SH,0,0,0,0,-0.118245525089375,0,0,0,0,0.0258195790735805,0,0,0,0,0,0,0,0,0,0,0,-0.185392767232357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00779280700478692,0,0,0,0,0.212682581933307,0,0,0,0,0.217709767928138,-0.0356913946346399,0,0,0.00774332159019547,-0.0197680412516243,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.00819879345816938,0,0,0.286651833509363,0,-0.349599682338511,0,0,0,0,0.0402981204190973,0,-0.0393787698941553,0,0,0,0,0,0.0954718135072455,0,0.0380164369392677,0,0,0,0,0,0,0.0268597714474256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306898836102455,0,-0.0129929699803675,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221577995082025,0,0,0,0,0.0931618934245836,0,0,0.0889633810261246,0,0,0,0,0,0,-0.0525305811933002,0,0,0.0711994770579883,0,0,0,0,0,0,0,0,0,0,0,0.217851958300909,0,0.0519715484971773,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0730104435754727,0,0,0,0,0,0.0346750061841852,0,0,0,0.100327007697118,0.26812093137822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240525367209952,0,0,0,0,0.180120551471019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251916507353039,0,0.0202314104618626,-0.0406592652883472,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0.0565648677356106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193970546980123,0,0,0.0598114051344086,0,0,0.283941628755191,0,0,0,0,0,0,0,0,0,0.091761647593248,0,0,0.321831194153654,-0.0227351407940915,0.0409250526191764,-0.340603455579637,0,0,0,0,0
Change_TY3M,0,0,0,0,0,-0.0585730212341475,0,0,0,0,0,-0.71113524869918,-0.0515673145410231,0,0,0,0,0,0,0,0,0,0,0,-0.0251914995945224,0,-0.0680346003507886,0,0,0,0,0,0,0,-0.00551295529734913,0,0,0,0,0,0,-0.0233363045598997,0,0,0,0,0,0,0,0.0213472028113431,0,-0.0219881932410446,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215533733929734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166747566271234,0.224400730628069,0,0,0,0,0,0,0,0,0,0,0,0.336099496871214,0,-0.392255261289552,0,0,1.50170439542515,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0759758681801578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019860569943157,-0.0806893444151887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.198174888826106,-0.133588990562989,0.690722641983416,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.264987930538267,0,-0.121976637414392,0.140454069024706,-0.0279003005927274,0,0,0,0,0,0,0,0,0,0,-0.0745213399677752,0,0.118942663028081,0,0,0,-0.0430542955091557,0.078195178268575,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0450837356339808,0,0,-0.0172109065697677,0,-0.0481744807402194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040522613550382,0,-0.0312392868903547,0,0,-0.0375865638183643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125934726701739,0,-0.00757965552788408,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00127158780176266,0,0,0,0,0,0,0,0,0,0,0,0.00205082651348347,0,0,0,0.00213761131345525,5.41720608491272e-05,0,0,0,0,0,0,6.70805055145968e-05,0.000225220372856108,0,0,0,0,0,0,0,0,0,0,0,0,0.000115068077978361,0,0,0,0,0,0,-0.00098262773300945,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00417827601751722,-0.00154151157421789,0,0,0,0,0,-0.0104339727937536,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.00377715611791979,0,0,0,0,0,0,0,0,-0.0038785754502602,0,0,0,0,0,0,0,0,0,-0.00713088558380955,0.00423755596522705,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.0223168081401298,0,0,0,0,0,0,-0.000848968992029944,-0.00487797146188317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00697903140621768,0,0,0.0221783877302809,0.0221766018217007,0,-0.0254454543949646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0176880175758993,0,0.0159924825358794,-0.0334180181753204,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371701139595148,0,0,0,0,0,0,0,0,0,0,0.0122460993174515,0.00460565057664148,0,-0.00681553070678179,0,0,0,0,0,0,0,0,0,0,-0.00019762237723982,-0.00453587624576937,0,0,-0.00732221227479448,0,-0.00369429866667703,-0.00984468031872705,0,0,0,0,0,0
