,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X600352.SH,X601991.SH,X600660.SH,X600688.SH,X000723.SZ,X600188.SH,X600886.SH,X600362.SH,X600795.SH,X600111.SH,X600801.SH,X601992.SH,X600027.SH,X000898.SZ,X600176.SH,X000786.SZ,X600516.SH,X000709.SZ,X002460.SZ,X002466.SZ,X002271.SZ,X600299.SH,X000629.SZ,X601158.SH,X600489.SH,X600219.SH,X600808.SH,X000553.SZ,X000883.SZ,X000630.SZ,X600583.SH,X000990.SZ,X600985.SH,X000825.SZ,X000027.SZ,X600426.SH,X601699.SH,X600157.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.00590486003687708,0,0,0.00921659937808338,0,0,0,0,0,0,0,0,0,0.0579762072910693,0,0,0.0125355656538137,0,0,0,0,0,0,0,0.028891203669657,0,0,0.022667582328125,0,0,0,0.0417712342941427,0,0,0,0,0,0,0.0410781983506789,0,0,0,0,0.00468420104487493,0,0,-0.0104346140134547,-0.0117263452683695,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0625202201562727,0,0,0,0,0,0,0,0,0,0,0,0.0314207881709801,0.0615199968085706,0,0,0,0,0.0409081864526775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239319791767489,0,0,0,0.0739362538109464,0,0.0608229021142839,0,0,0,-0.0367003189503511,0,0,0,1.0842021724855e-19,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147815562555685,0,0.0199574124526198,0,0,0.105122777516117,0.0113053163441496,0,0,0,0,0.0396545608323413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398806477810678,0,0,0.00832339251055736,-0.0578916213758386,0,0,0,0.00712981153007117,0,0
X600585.SH,0,0,0,0,0,0.0870664144193114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494714808362455,0,0,0,0,0,0,0,0,0,0,-0.0110109520981264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352521403932981,0,0,0,0,-0.0162414468653391,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0829410675492832,0,0,0,0,0,0,0.052286121897471,0.0333049246335755,0,0,0,0,0.142018825166359,0,0,0,0,0,0,0,0,0,0,0.0292514740210497,0,0,0,0,0,0,0,0,0,0,0.0512724433902463,0,0,0,0,0.111377320436941,0,0,0,-0.0267706832702283,0,0,0,0,0,0
X600309.SH,0,0,0,0.196247850716166,0,0,0.088043103711102,0,0,0,0,0.161911710758699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0928759237711241,0,0,0,0,0,0,-0.0713184650162592,0,0,0,0,0,0.0602261471442351,0,0,0,0.176306487061159,0,0,0.190116763120182,0,0.0230059266298699,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.0421376772741117,0,0,0,0.0602068193560241,0,0,0,0,0,0,0,0,0,0,0,0.489460498438476,0,0,0.0437889530907842,-0.0310519105923475,0,0,0,0,0,0,0,0,0,0,-0.0289655046775137,0,0,0,-0.0392871684495014,0.143681697403342,0,0,0,0,0,0,0,0.0587051963123977,0,0,0,0,0.0070680956736499,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.254367242457952,0,0,0,0,0,0,0,0,0,0.312973159117199,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10569914130777,0,0,0,0.0398758795262176,0,0,0,0,0,0,0,0,0.0393056321556196,0,0,0.186732548928356,0,0,0.0160559421413117,0,0,0,0,-0.0220615542770576,0,0
X601600.SH,0,0,0,0,0,0,0,0.243333373921847,0,0,0,0,0,0,0,0,0,0,0.0553238532860177,0,0,0.0787370941049342,0,0,0,0,0,0.0304487756474365,0,0,0,0,0,0,0,0,0.268642353101116,0,0,0,0,0,0.00644113346380187,0,0,0,0.0470142691225483,0,0,0.0786466452202213,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.0346487721201331,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.0397866397283115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274551295555373,0,0,0.0917778171968351,0,0,0,0,0,0,0,0,0,0.124964209695847,0,0,0.022755976225264,-0.0555291226557502,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012188343344227,0,0,0.217961596387863,0,0.0155731730713636,0.0175068286842464,0,0,0,0,0,0,0,0.0328196404610983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107650155926139,0.119202500676307,0,0,-0.0116298636777266,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0081461271491242,0,0,0,0,0,0,0,0,0,0.204352318098309,0,0,0,0,0,0.256539901389792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204614968228135,0,0,0,0,0,0,0,0,0,0,-0.11099551755329,0.210344412465744,0,0,0,1.0842021724855e-19,0,0
X601991.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0875133320684421,0,0.0146360142745068,0,0.0399941932387035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0509046277909901,0,0.0393066766793057,0,0.0289929653336743,0,0.111513104334773,0,0,0,-0.0611877276294824,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.00383655631547565,0,0,0,0.064375469036615,0,0,0,0,0,0,0,0.0399576060185227,0,0,0.0651005221566439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0880868158335244,0,0,0,0.0295218840362948,0,0.0321995407594192,0,0,-0.00729771474499589,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.0235217482860155,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0101507054306212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205728441505948,0,0,0,0,0.00254657971786926,0,0,0,0.0472552968212979,0,0.0735604344836514,0,0,-0.00325940374424333,-0.0306143218425016,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.289265488293323,0,0,0,0,0,0,0.541495726470928,0,0,0,0,0,0,0,0,-0.12531981250952,0,0,0,0,0,0.0437046003747681,0.280049422810923,0,0,0,0.41066438014161,0.0497915253603169,0,0,0,0,0,0,0,0,0,0.0666221089520243,0,0,0,0,0,0.0336172551482,0.0994616351649019,0,0,0,0,0,0,-0.0610185923380595,0,0
X600188.SH,0,0,0,0,0,0,0,0.00743808348940291,0,0,0,0,0,0,0,0.0426062959706835,0,0,0.0262140015981906,0,0,6.93889390390723e-18,0,0,0,0,0,0.024074147623,0,0.0944245887100403,0,0,0,0,0,0,0,0,0,0,0,0,0.00992055637254729,0.00814649066252126,0,0,0.214927949065303,0,0.145705716807239,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193771911953161,0,0,0,0.0258612262238246,0,0,0,0,0,0.037930636890043,0,0,0,0.025181599392034,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.295600007472057,0.133039256395226,0,0,0,0,0,0,0.0457271824620478,0,0,0,0,0,0.184506963609359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104271080455445,0,0,0,0,0,0.0594085755069883,0,0,0,2.16840434497101e-19,0,0.00382365394387014,0,0,0,0,0,0,0,0.0342653350602399,0,0
X600795.SH,0,0,0,0,0,0,0,0.07428115866813,0,0,0,0,0,0,0,0.00479533635700096,0,0,0.0509519467913423,0,0.0097655429244475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193233331444563,0,0,0,0,0,0.00684234136637513,0,0,0,0,0,0.0612911731875306,0,0,-0.022553879997892,0,0,0,0,0.00488703282807963,0,0
X600111.SH,0,0,0,0,0,0,0,0.013009841863756,0,0,0,0.0123751384898628,0,0,0,0.0168281059500765,0,0,0,0,0,0,0,0.0668334347600561,0,0,0,0.134442370403461,0,0.322282308872377,0,0,0,0,0,0,0,0.0953578242290614,0,0,0,0,0,0,0,0.185306811504801,0,0,0.211859671499169,0,0,0,0.0382961668651817,0,0,0,0,0,0
X600801.SH,0,0,0,0.682941411622623,0,0,0,0,0,0,0,0.027663218120967,0,0,0,0,0,0,0,0,0,0,0.0969854761030477,0,0,0,0,0.172122338807075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378465059730957,0,0,0,0.174124006213297,0,0,0,0,-0.0336383361445473,0,0,0,0,-0.00644222612908349,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186483309311604,0.0200271229926253,0,0,0,0,0,0,0,0,0,0,0.0864068843074674,0,0,0,0,0,0,0,0,0.078994058137703,0.135610138578576,0,0.152998744658713,0,1.73472347597681e-18,0,0.106971029956927,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0239593411099736,0,0,0,0,0,0,0,0.0503127024748565,0,0,0,0,0.130148566031846,0,0,0,0,0,0,0,0,0,0,0,0.0648495198817536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320647115953875,0.0653384195677108,0,0,-0.0414852389188899,-0.00482160302928107,0,0,0,0,0,0
