,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X600011.SH,X002460.SZ,X600660.SH,X600886.SH,X601600.SH,X601898.SH,X600801.SH,X600010.SH,X600362.SH,X000786.SZ,X600489.SH,X600352.SH,X600111.SH,X600188.SH,X601991.SH,X600176.SH,X600688.SH,X600795.SH,X600027.SH,X002466.SZ,X600529.SH,X600426.SH,X600299.SH,X601992.SH,X600612.SH,X002080.SZ,X600315.SH,X002353.SZ,X600219.SH,X000301.SZ,X600486.SH,X000932.SZ,X600126.SH,X000723.SZ,X002409.SZ,X000027.SZ,X601158.SH,X600516.SH,X000401.SZ,X000898.SZ,X002250.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.0229928822322391,0,0,0,0.118461795801542,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188833184509206,5.42101086242752e-20,0,0.118562563528018,0,0,0,0,0,0.0983159759880531,0,0,0,0,0,0,0,0,0,-0.0107165432252912,0,0,0,0,0,0
X600028.SH,0,0,0,0.0261691980639475,0,0,0,0,0,0,0.0111446871467604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432980455072349,0.100212886611887,0,0,0,0,0,0,0,0,0.010353161096267,0,0.0485988322835859,0,0,0,0,0.0168616199321412,0.094540485232125,0,0,0,0.051915747300264,0,0,0,-0.0134830680957803,-0.00222930337425512,0.00333320335476548,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.058217802032728,0,0,0.0598759466613263,0.0382124649028599,0,0,0,0,0,0,0.307737160450124,0,0,0,0,0,0,0.00112462088385761,0,0,0,0,0,0.000516118027704863,0,0,0,0,0,0,0,0,0,0,0,0.111384990095842,0,0,0,0,0,0,0.177620684862039,0,0,-0.0356785794223903,0.000249853284167458,-0.00083701946201952,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0537563196280164,0.0750352037302069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729208485196369,0,0,0,0,0,0,0,0,0,0,0,0.0362587982010124,0,0,0,0,0.0215948898746537,0,0,0,0,0,0,0.136323249771542,0,-0.0170146525493207,0.0110512022896624,0.00102846851964502,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0934736680909133,0,0.0361992858750537,0.112897511337731,0,0,0,0.0548234035191478,0,0,0.0356380861083474,0,0,0,0,0,0,0,0,0,0,0,0.260412469718868,0,0,0,0,0,0.0393391250972163,0,0,0,0,0,0,0.0761128443638595,0,0,-0.0274781449236235,0,0,0.0186736254293118,0,-0.00565194311017882,-0.00415779990592246,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0205112443862489,0,0.0393111427625761,0,0,0,0,0,0,0,0,0.620707837777962,0,0,0,0,0,0,0,0,0,0.0232839030938164,0,0.0400452216578473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138736513578031,-0.00710005946178331,-0.0166263066457422,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166355556641923,0,0,0,0,0,0,0,0,0,0,0.02569522402297,0,0,0,0,0,0,0,0,0,0.00997540142953231,0,0.103946757685069,0,0,0,0.0496791683735961,0,0.114786777772696,0.030985772556358,0,0,0,0.00769976790394823,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477401512938548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374585736261341,-0.0312405924222843,0,0,0,0,0,0,0,0,0,0,0,0.105702253546185,0,-0.0711793836196614,0,0,0,0,0,-0.00330083083511907,0,-0.0114086210141531,0,0,0,0,0,0,0
X002271.SZ,0,0,0.0480699555286549,0,0.116067722305673,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134615027229032,0,0,0.0381602749162057,0,0,0,0,0,0,0.0212501338090836,0.0599117326981913,0,0,0,0,0,0.11693509262823,0,0,0,0.280764572978339,0,0,0,0.0687869340889094,0,0,0.0583897953797976,0,0,0,0,-0.0159474947252542,-0.0275133371719655,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0345374254442422,0,0,0,0.0698237776970064,0,0,0.013005424831071,0,0.155804876916894,0,0,0,0,0,0,0.0962326288139404,0,0,0,0,0,0,-0.0429778602086097,0,0.0503448732845144,0,0,0,0,0,0,-0.00794272836583448,0.00385046256410784,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.108608017238819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114283335865773,0.230795442565557,0.0392617603398319,0,0,0,0.102815571732881,0.121980509484749,0,0,0,0,0,0,0,0.171251229312186,0,0,0,0,0,0.122496699592856,0,0.0050542160964285,-0.029699799829541,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0741743888184724,0,0,0,0,0,0.0100816037564639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215239535512464,0,0,0,0,0.0372365413012326,0.143343833068894,0,0,0,0,0,0,0.0913143676378976,0,0,0,0,0.103979496904586,0,0,0.0115262261765753,-0.00796976477989783,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0.0240836377155599,0,0.0938808179756144,0,0,0,0.15715158084554,0,0,0,0,0,0,0,0,0,0,-0.0132217303365967,0,0,0,0,0,0,0.0120834701555557,0.00792763726189168,0,0,0,0,0.0201260737734002,0,0,0,0,0,0,0,0,0,0.000474257679092638,0.000998046172115162,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372540389606373,0,0,0,0,0.0988345197139192,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.132782386194801,0,0,0,0.103601119361311,0,0,0,0,0.0175802970477652,-0.0245772500812554,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383761912824191,0,0,0,0.129417709383279,0,0,0,0,0.289831323408472,0,0,0,0,0.0230058892936553,0,-0.045859616033374,0.0924704910036994,0,0,0,0,0,0,0,0,0,0.0709851057579534,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,-0.00367250201993565,0,0,0,0,0,0
X600801.SH,0,0,0.491491872449476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181834485555482,0,0,0,0.0271815785505597,0,0,0,0,0,0.0181856005696048,0,0.0275710872218776,0,0,0,0,0,0,0,0,0,0.0846897089959873,0.197229622241471,0,0,0.0561561694628936,-0.015804393758176,0.0347619741534949,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0490451458723448,0,0,0,0,0,0.0229511496439662,0,0,0,0.232368391895443,0,0.0802079998053653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128552720965146,0,0,0,0,0.0829560092027864,0,0.0256922274024141,0,1.73472347597681e-18,0,0,0,0.0116023729997077,0,0,-0.00112264601934053,-0.00941115274101374,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453823480700588,0,0,0,0,0,0,0,0,0.142214457783655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857636218498608,0,0,0,0,0,0,0.0135790900919591,0,0,0.020067838706402,0,0,0,0,0.0252819171436075,-0.0220529575128537,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0385039142562926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0501452422536116,-0.0268783001207207,0.100513082093218,0,0,0,0,0,0,0.350922608441852,0,0,0,0.0135565382036832,0,0.000545061500397123,0,0,0,0,0,0.0253046876183568,0,-0.00814885391306266,-0.00547001164541763,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.850276094679626,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334788981981197,0,0,0,0,0,0,0,0,0,0.00671226390672383,0,0,0,0,0,0,0.0451383996236249,0.0127318135446241,0,0,0,0,0,0,0,0,0,0.190161821003468,0,0,0,0,-0.00720613981095789,0.0062239168826129,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0181158068129801,0,0.0900318826839136,0,0,0,0,0,0,0,0,0,0,0,0.0167340372027595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104506122383742,0,0,0,0,0,0.126119317160944,0,0,0,0,0.00790974002730475,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,-0.0562849333133071,0,0,0,0,0,0,0,0,0,0,0,0,0.0845424870283257,0,0.0689530380002592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0200571383869444,0,0,0,0,0,0,0,0.202362307363303,0,0,0.491393533423346,0,0.14437991266948,0,0,-0.00203551271901989,0.00723596442818787,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.419548140653754,0,0,0,0.148259382819455,0,0,0,0.0162875526269995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367080548280041,0,0,0,0,0.0103748523916297,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536260423996651,0,0,0.0290517594815816,0.0741581863304658,0,0.0662336037328284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416418770476258,0,0,0.109224489684096,0,0,0,0,0.00174172185984047,-0.0169452789134329,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0233306817808287,0,0,0,0,0,0,0,0,0,0,0.101630901167347,0,0,0.0863162622991198,0,0,0,0,0,0,0,0,0,0,-0.0494145871642975,0.143043985119991,0,0,0,0,-0.031398945491161,0.128047035309964,0,0,0,0,0,0.230772086702923,0,0,0,0,0.0477467188997521,0,0,0.0098084013052262,-0.0022161790804662,0.0021610228552524,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.179075899571471,0,0,0,0,0,0,0,0.143810152803502,0,0,0,0,0,0,0.0233900485424342,0,0,0,-4.33680868994202e-19,0,0.0867933968312712,0,0,0,0,0,0.0869238610854799,0,0,0,0,0,0,0,0,0,0.0652158280037651,0,0,0,0.0406054239201749,-0.0141430241765035,0.00238680921956667,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0544729687476321,0,0,0.0716566043007968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147536018899811,-0.0183472383432321,0,0,0,0,-0.0347791671637645,0,0,0,0,-0.0013113244109974,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0170758987590801,0,0,0,0.364254343461155,0,0,0,0.0831292208788742,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464594624520755,0,0,0,0,0,0,0.197866375465886,0,0,0,0.0890969194434474,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.511404698708108,0,0,0.281486044631674,0,0,0,0,-0.122748201606885,0,0,0,0,0,0.340420018866998,0,0,0,0.0964647290778914,0,-0.258088437377757,0,-0.431777872582904,0.0533959437002035,0,0,0,0.413018642237357,0,-0.17747047670159,0,0,0.228244932253177,0,0,0,0,0,0,0,0,0,0,0,0.0106675526952247,-0.0364556339329388,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,-0.0823479884707324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102231136799685,0,-0.135316716671071,0,0,0.565011715151411,0,0.276633577931798,0,0,0,0.291846852785569,0,0.124600110315982,0,0,0,0,0,0,0,0,0,0,-0.00208147825325358,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0.198232084356295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13762619372543,0,0,0,0.0597001266273802,0,0.00768757939708864,0,0,0.246560588862756,0,0.0111291419975625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111486500873573,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.0686686661403377,0.00607055326099618,0,0.169528027689191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230102641666616,0.122055581843942,0,0,0.035286831989068,0,0.0456618054469631,0,0,0,0,0.0280114612055096,0,0,0,0,0,0,0,0,0,-0.0291056579959805,0.00698137850540642,-0.0212568645599034,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0101916580609077,0,0,0.237136658673249,0,0.0695512753688048,0,0.00841225949307875,0,0,0,0,0.0555956506583895,0,0,0,0,0,0.0401772657498853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158726090267708,0.0278077807538226,0,0,0,0,0,0,0,-0.00219557547182993,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.0212949512311198,0,0.106384738049603,0,0,0.0665456952075345,0,0,0,0,0,0,0,0,0.216865504082653,0,0,0,0,0.131995554879766,0,0,0,0,0,0,0,0,0,0,0.0747768765710897,0,0,0,0,0,0,0.0789766684614462,-0.0125844635787697,0,0,0,0,0,0,0,0.0107265587318042,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.194913435280041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323195442773425,0,0.096894045195322,0,0,0.0575049365261417,0,0.0222211507554363,0.154177861507123,0,0,0,0,0.0970262141561992,0,0.043362308550159,0,0,0,0,0,0,0,0.00329687630228721,-0.0195857270614977,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0.279611506862022,0,0,0.0320823245682103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326447118688346,0,0,0,0.028917022175387,0,0,0,0,0,0,0,0.145260687810072,0,-0.0204366541227313,0,0,0.0465442018095081,0,0,0,0.181191065761317,0.0123341344141157,0.0498089569374997,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.0858958246760829,0,0,0,0,0,0.0798710737340221,0,0,0,0,0.0160005614057358,0,0,0,0,0,0,0,0,0.0959200386911961,0.409905623935709,0,0,0,0.0196915825881341,0,0.057124186702781,0,0.0810845568660413,0,0,0,0,0,0,0,0,0.0424108920194203,0.0680179328421874,0,0,0.198688865642377,0,0,0,0,-0.0296615103240711,-0.00804766937463604,0,0,0,0,0,0
X600219.SH,0,0,0.0235214332191408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500835095019951,0,0,0,0,0.131366329171875,0,0.0135305009478782,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0991582013463502,0,0,0,0,0,0,0.0857063295794356,0,0,0,0,0,0,0,0.0221940826921349,-0.0262347032953778,0,0,0,0,0,0
X000301.SZ,0,0,0,0.039111498793344,0,0,0,0,0.0931226593878296,0,0,0,0,0,0,0.0433492564104626,0,0,0,0,0,0.00723799903133993,0,0,0.00983204426482656,0,0,0,0,0,0,0,0,0,0,0,0.0178613501961379,0,0,0,0,0,0,0.031846249828609,0,0,0,0,0.126474954475182,0,0,0.0302596681320556,-0.0244014814128497,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0.184802497492756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0619866993973843,0.134003673465359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152787046639169,0,0,0.0384207537797829,0,0.00142021957510099,0.0208789799903724,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0708946566645414,0,0,0.0309020448846821,0,0,0.0393790173347827,0,0,0.225705502161201,0,0,0,0.0320667999804246,0,0,0,0,0.242001346131724,0,0,0,0,0,3.46944695195361e-18,0,0,0.0577770097489068,0,0,0,0.0448362207358621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00218252023428019,0.0099606938648272,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706105881099552,0,0,-0.129106129615923,0,-0.764487918197416,0,0,0,0.441490720010026,0.223666312121731,0,0,0,0,0,0,0,0.215938890954091,0,0,0,0,0,0,0,0.0138860798725988,-0.0298358515157214,0,0,0,-0.228999199899247,0,0
X000723.SZ,0,0,0,0,0,0,0,0,-0.14452885578829,0,0,0,0,0.00781887920330401,0,0,0,0,0,0.186118264071124,0,0,0,0,0,0,0,0,0.0954444360846458,-0.0779869678617479,0,0.0998223033108835,0,0,0,0,0.175646514409865,0,0,0,0,-0.0342759089370253,0,0.122582048065383,0,0,0.388748575035116,0,0,0,-0.062097645166698,-0.0185755674041883,0.00253113331402187,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.14703087229619,0,-0.15526746116004,0,0,0.366342079574497,0.0718290270977998,0,0,0,0,0,0,0,0,0,0.269058907122878,0,0,0.16956699228594,0,0,0,0,0,0,0,0,0,0,-0.0382650981568993,0.291963845311043,0.019846649349901,0,0,0,0,0,0,0,0,0,0,0,0,-0.048551762673165,0,0.0358616606057666,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0693928564537862,0,0,0,0,0,0,0.212192529498924,0,0,0,0,0,0,0,0,0,0,0.0634655524176777,0.00407271215385771,0,0,0,0,0,0,0,0,0,0,0,0,0.0366247159657098,0.0475816833134693,0,0,0,0,0,0,0,0.00964228774784651,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.00792885496583945,0,0,0,0,0,0,0,0,0,0.126149035634424,0,0,0,0,0.0732650605153029,0,0,0,0,0,0.0833647466665997,0,0,0,0,-0.0573807583789564,0,0,0,0,0,0,0,0.0311147254180761,0,0,0,0,0,0,0,0,0,0.0056441992412015,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566395701093008,0,0,0,0.0540610644015311,0.0669162016696222,0.0927759903108306,0,0,0,0,0,0,0.103411440303015,0,0,0,0,0,0,0,0.099583193524242,0,0,0,0,0,0.20443440261274,0,0,0,0,0.178590659600244,0.0874058401048182,0.0533097431702419,0,-0.0106095088028554,0.0266443802819036,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0.127093281644822,0,0.0864576320150573,0,0,0,0,0,0,0,0.0645359997535258,0,0,0,0,0,0,0,0,0.00596594424385178,0,0,0,0,0,0.0832277599961938,0,0,0,0,0,0,0,0,0,0.0167619215887407,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0.0113592760584907,0,0,0,0,0,0.0986804865004879,0.0233793927784229,0,0,0,0,0,0,0.0884714929957965,0,0,0,0,0,0,0,0,0,0,0,0.100214701882763,0,0,0,0,0,0.0214037613076466,0.00376344651136802,0,0,0,0,0,0,0,0.0166552531629566,0.00803302132176629,0,0,0,0,0,0
X002250.SZ,0,0,0,0,0,0,0,0,0,0,0.00556361689395505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000523006424501129,0.0427495716669232,0,0,0,0,0,0.159058174617254,0,0,0,0,0,0,0,0.0491500706274,0,0,0,0,0,0,0,0,-0.0187863489845638,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.308983835953343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127505085166703,-0.0672769723918442,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202589734601977,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.341053400777187,0,0,0,0,0,0,0,-0.171743626512476,0.671005809551296,0,0.722160590126743,0,0,0,8.54563578033188,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533148274669354,0.731621674910087,0,0,0,0,0,0,0,0,-0.143132903858412,0,0,0,0,1.38777878078145e-17,-0.44487895314537,0,-0.899693294087793,0,0,0,0,-0.298557669721151,0,0,0,0,0.0714473484992151,0.630226660698193,0,0,-1.00955965468376,0.638166403864887,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,-0.00676315846440027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122827276652799,0,0,0.0646558898955352,-0.0277634256434946,0,0,0,0,0,-0.117234546160453,0,0,-0.0405167396135989,0,0,0,-0.00345718201790033,0,0,0,0,-0.0471188155868868,0,0,0,0,-0.0026257798739288,-0.0152690788634028,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.00734868026237004,0,0,0.2074259108992,-0.050892043610532,0,-0.0355977134359514,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0383782604853287,0,0,0,-0.0103336718295417,0.045376137563805,0,0,0,0,0,0,0.0509830597563959,0,0,-0.0802198015351379,0,0,0,0,0,-0.0499764325333327,0,0,0,0,0,0.00287145152619205,0,0,0,0,0.0454996032995186,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0052166149413118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000578427474052291,0,0,0,0,0,0,0,0.00924862698736632,-0.0070190015781101,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.0291449914342947,0,0,0,0,0,0,0,0,0,-0.118094913949051,0,0,0,0,0,0,-0.0159072458146244,0,0,0,0,-0.043030961875209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973392399047947,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00291373082746694,0.00230477383763221,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0.00142812793398853,0,0,0,0,0,0,0,-0.000432956264665905,0,0,0.00520865586810123,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407919846358571,0,0,0,0,0,0,0,0.000910837895614436,0,0,0,0,0,0,0,0.00405655563369783,-0.0040230677291964,0,0,0,0,0,0
