,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X000792.SZ,X600019.SH,X601898.SH,X600011.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X600547.SH,X000301.SZ,X002271.SZ,X601600.SH,X600886.SH,X000877.SZ,X600795.SH,X600426.SH,X600362.SH,X600176.SH,X600027.SH,X601991.SH,X601699.SH,X600803.SH,X000983.SZ,X000629.SZ,X000408.SZ,X000786.SZ,X600160.SH,X000723.SZ,X600219.SH,X002080.SZ,X000807.SZ,X600348.SH,X600096.SH,X000933.SZ,X600489.SH,X600995.SH,X600378.SH,X600688.SH,X600157.SH,X600985.SH,X000831.SZ,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.56200989550785,0,0,0,0,0,0,0.0986586463508896,0.232878098558945,0,0.0213538665605897,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0225407152557076,0.0176228614700347,0,0,0.0141515811929753,0.00949919993463597,0,0,0,0,0,0,0,0,0,0.0578490088194568,0,0,0,0,0,0,0,0,0,-0.0015026269207832,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.372225443504643,0,0,0.0146133716037517,0,0,0,0,0,0,0,0,0,0,0,0.01162451456713,0,0,0,0,0,0.0896472258892185,0,0.0363262219912836,0.0451159755567058,0.143956689169634,0,0,0,0,0.0444306166473494,0,0,0,0,0,0,0,0,0,0,0,0,0.0473584848139667,-0.0487352002326463,0,0,0.00440160868914723,0,0,0,0,0,0,0
X600028.SH,0.564860280714829,0,0,0,0,0,0,0,0.0163207687029917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576909793499881,0,0,0,0.0305670357236219,0,0.0849263287755108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,-0.0243894824143476,0,0,0,0,0,0,-0.000560366819170416,0,0,0.125311462796452,0,0,0,0,0,0.142032968582898,0,0,0.0317481279180774,0,0.0767606745397674,0.0870321148036937,0,0,0,0.170965495244996,0,0,0,0,0,-0.239113207548884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0.488531675942854,0,0,0,-0.071322465411532,0,0,0,0,0,0,0,0,0,0,0,0,-0.0434513510513185,0,0,0,0,0,0,0,0,0.0163834088037257,0,0.0634463458308139,0.126635112893001,0,0,0,0,0,0,0,0,0.0956960213246248,0,0.25923294946683,0,0,0,0,0,0,0,0,0,0,0.0415938542010669,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.182812728209127,0.0918924964229728,0,0,0,0.0343847654863467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125476642786227,0,0,0,0,0,0.0335665541113257,0.064895674396994,0,0,-2.16840434497101e-19,0,0.0315634288588095,0,0,0,0,0,0,0,0.00487220254844121,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.00678903180368321,0,0,0.0936612741685676,0,0,0,0.176175958662191,0,0,0.018897732467136,0,0,0,0,0,0,0,0,0,-0.0271798287573433,0,0,0,0.0389302844320597,0.453494520576983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0001246446399776,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.36915391394438,0,0,0,0,0,0,0,0,0,0,0,0,0.0959047566598167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328354317710629,0,0,0,0,0,0.0944694550654287,0,0,0,0,0,0,0,0,0,0.0783061270639364,0.0377927535677536,0,-0.0163440213785061,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.160435790340538,0,-2.16840434497101e-19,0,0,0,0,0.183215839698548,0,0,0,0,0,0,0,0,0.020787641181547,0,0,0,0,0,0,0,0,0,0.111871571374431,0.20512854193825,0,0,0,0,0,1.73472347597681e-18,0.00119528937641954,0,0,0,0,0,0,0,0,0,0.170626790561991,0,0,0,0,0,0,0,0,0
X600019.SH,0.198131499240897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23999777262803,0,0.0232908404939037,0,0,0,0,0,0,0,0,0,0,0,0.148746716790853,0,0,0,0,0,-0.0545351245012663,0,0,0,-0.0501854439292248,0,0,0.0166891641289579,0,-0.028535466393064,0,0,-0.00986717604085337,0.0317754226003916,0,0,0,0,0,0
