,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X601898.SH,X600795.SH,X600886.SH,X600585.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X000709.SZ,X600157.SH,X600583.SH,X600362.SH,X600111.SH,X600188.SH,X002075.SZ,X000539.SZ,X601992.SH,X601158.SH,X600309.SH,X000027.SZ,X002353.SZ,X000898.SZ,X600021.SH,X600352.SH,X000883.SZ,X002470.SZ,X601918.SH,X000878.SZ,X600863.SH,X600808.SH,X000792.SZ,X000629.SZ,X600307.SH,X600660.SH,X600098.SH,X600578.SH,X000060.SZ,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144787866805003,0,0,0,0,0.196176252214269,0,0.147053038432528,0.00180881679725629,0,0,0,0,0.0450714714687378,0,0.00593188344647701,0,0,0.0842404168179136,0,0,0,0,0,0,0.0251535608113329,0.105487223684497,0,0,0,0,0,-0.0187680609294508,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.0715904716986047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080362342816521,0,0,0.0617314824820435,0.0157244879743773,0,0,0,0,0,0,0,0.0370464286307109,0,0,0,0,0,0.00634277328815293,0,0,0.291769202821201,0,0,-0.0307937359657479,0,0,0,0,0,0,0
X002470.SZ,0.0497857326405936,0,0,0,0.000870926694760118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244434400833936,0,0,0,0,0.108955859727546,0,0,0,0,0,0,0,0,0,0,0,0.128478035420031,0,0,0,0,0,0,-0.0261879119033235,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0.118854195934154,0,0.261216012437615,0,0,0,0,0,0,0,0,0,0,0,0.0687960315467574,0,0,0,0,0,0,0,0,0.118144141695071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0138570506389103,-0.0193693473484677,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,-0.0225377201643392,0,0.0731782337282789,0,0,-0.0521299204274256,-0.00588348271936431,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233108528383427,0,0,0,0,0,0,0,0.0326929165790662,0,0,0,0,0,0,0,0,0,0,0.0311231546330532,-0.0375493277212106,0,0,0,0.168119589034082,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194722874688353,0,0,0,0,0,0,0,0,0,0,0,0.244727159983632,0,0,0,0,0,0,0.0377241031659254,0,0,0,0,0,0,0,0.0249426778405665,0,0,0,0,0,0.193108019070058,0,0,0,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0615225945103839,0,0,0,0,0,0,0,0,0,0.10050660861772,0,0,0,0,0,0,0,0,0,0,0,0.0446697037289364,0,0,0.157405074984348,0,0.116142903392457,0,0,0.0229930102337211,0,0,0,0.136788103850157,0.0201512153765965,0,0,0,0,0,0,0,-0.0153269948184354,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293312424354412,0,0,0,0,0,0.0604799635169771,0,0.307688513496313,0,0,0.00930204373377324,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295268376365155,0,0.210917086038234,0,0.0207736711390914,0.013526593233876,0,0,0,0.0149356763020707,0,0.322268253659275,0.0422759679984648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0098392145732019,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0.049630233895946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08211115904058,0,0,0,0.0983391671498817,0,0,0,0,0,0.226487661116259,0,0.136976236879418,0,0,0,0,0,0,-0.023488718513042,-0.0216487786389139,0,0,0,0,0,0
X600660.SH,0,0,0,0.0318628235716502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058516317920313,0,0,0,0,0,-8.67361737988404e-19,0,0,0.337950390486142,0,1.73472347597681e-18,0.067710130764278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900198542460779,0,0.0426266460740666,0,0,-0.0200160361775985,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129695493078764,0,0,0,0,0,0,0.168517524065844,0,0,0,0,0,0.114195160862584,0,0,0,0,0,0,0,0.163794435953051,0,0,-0.028137344700818,-0.0241381862207061,0,0,0,0,0,0
X600578.SH,0,0,0,0.244502869182126,0,0,0.00898772891250088,0,0,0,0,0,0.0123345713370402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107084319853756,0,0,0,0,0,0.395146248349322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0682027016945812,0,0,0,0,0,0,0,0,0,0.19168603233429,0,0,0,0.155769928307961,0,0,0,0,0,0.0555324886115219,0,0,0,0,0,0,0.2293286425939,0,0,0,0,0,0,0,0.0875225019640477,0,0,-0.0142138961505806,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0.00233448173672514,0,0,0,0,0,0,0.205425741468806,0,0,0,0,0,0,0,0,0.183750235306317,0,0,0.0391992538197783,0,0.055207141668061,0.0119255845081005,0,0.0313187731346737,0,0.0152416112498453,0,0,0,0,0,0,0,0,0,0,0,0.0227028728443691,0,0.150725682724796,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.00689656911604617,0,0,0,0,0,0,0,0,0,0,0.0347872631964629,0.086218132410797,0.207619452853046,0,0,0,0,0,0,0,0,0.0663644390969227,0,0.0343184848970733,0,0.0436722230917712,0,0,0.0240880932492221,0,0,0,0,0,0,0,0.167868786638926,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106800099497993,0,0,0,0,0,0,0.0232593413922299,0,0,0,0,0,0.217289262791699,0.101879303585006,0,0,0,0.0411662076275609,0,0,0,0,0,0,0,0,-0.0309944736550696,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44533591470336,0,0,0,0,6.93889390390723e-18,0,0,0,0.0484561365732628,0,0,0,0,0,0.0542026695646738,0,0.0088535629063516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0.0400099439503508,0,0.0776737038836133,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0305806999725203,0.0356559950545366,0,0,0,0,0,0,0,0,0,0,0,0.166976375331689,0,0,0.0911730538108417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0312774451139059,-0.0183744591720955,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104458984695101,0,0,0,0,0,0,0,0.12125198219792,-0.136512468890785,0,0,0,0,0,0,0,-0.208389644920711,0,0.0851598135730781,0,0,0,0,0,0,0,0,0,-0.0336585993147025,0,0,0,0,0,0
Slope,0,0,-1.11022302462516e-16,0,0,0,0,-0.289503106021467,0,0,0,0,0,0,0,-0.443022645143588,0,0,0,0,3.33352027750745,0,0,-2.77555756156289e-17,0,0,0,0,-0.818008828875514,0,-0.0146595391693492,0,0,0,0,0,0,0,0,0,0,0,-1.06234695374945,0.0424882223684092,0,0,0,0,0,0,-0.682002133756287,-0.981331729140836,0,0,1.13565804749336,0,0
TED,0,0,0.135343055042572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.46289326302287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.833358527146091,0,-0.808492413505273,0,0,0,0,0,0,0.126737295208026,0,0,-0.143963785437764,0,0,0,0
RealEstate_excess,0,0,-0.0937519038606091,0,-0.179650402803026,0,0,0,0,0,0,0,0,0,-0.02153096347873,0.206434243345277,0,0,0,0,0,-0.0404066478157346,0.120399002242957,0,0,0.0646084631567696,0,0,0,0.000695943280966435,0,0,0.192153284077594,0,0,0,0,0,0,0,0,0,0,0,0,-0.117976176122689,0,0,0,-0.0418810919706219,-0.0131745617921563,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125779481062056,0,0,-0.019479853250319,0,0,0.18657802943919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0320451169389983,0,0,0,0,0,-0.0888279611883591,0.193966389571525,0,0,-0.434673983310741,0.269389623886175,0,0,-0.0247393262200418,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000981752444312979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000783668790380161,0,0.00200125441034645,0.00027955231574948,0,0,0,0.118433861958512,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0217964116419136,0,0,-0.0164263567601566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00460333808199617,-0.00535302703578332,0,0,0,0,0,0
CarbonVol_Guangdong,0.00594903095059381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221561370805618,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125375496593394,-0.010315299265313,0,0,0,0,0,0,0,0,0,0,0,0.00170004196187111,0.00559227433372752,0.00161695158509329,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276940972780317,0,0,0,0,0,0,-0.00297302472217267,-0.00161792101001328,0,0,0,0,0,0
