,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600489.SH,X600352.SH,X601991.SH,X600688.SH,X000786.SZ,X600795.SH,X600111.SH,X002466.SZ,X600027.SH,X601992.SH,X600126.SH,X600299.SH,X600176.SH,X600426.SH,X002075.SZ,X002353.SZ,X600486.SH,X000723.SZ,X600315.SH,X600529.SH,X601158.SH,X600516.SH,X600219.SH,X600612.SH,X000401.SZ,X000898.SZ,X000932.SZ,X002409.SZ,X000883.SZ,X000553.SZ,X000301.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175791719830901,0,0,0,0,0,0,0,0,0,0.102126657595724,0,0,0,0,0,0.0262108670748661,0,0,0.0211295464578424,0,0,0,0,0.0516614881542135,0.240554372175059,0,0,0,0,0,0,0,0,0,0,0,-0.0454114941919019,-0.00966942798895428,-0.0355594713155885,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.101272487156616,0,0,0,0,0.0678408286087553,0,0,0,0,0,0,0,0,0,0,0,0,0.0123578312539286,0.239039550155537,0,0,0,0,0,0,0,0,0,0,0.101732073888225,0,0,0.0228928227710799,0,0,0,0,0,0,0,0,0.00362017032349856,0,0,0,0,0.0266557101193167,-0.0127809725055054,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0962650870626388,0,0,0,0,0.0212086771646684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122656919116636,0.0478513378871379,0,-0.00136444689583477,0,0,0,0.010591247333842,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904267558850011,0,0,0,0,0.00588113177171438,-0.0160971353514757,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.0199788613471239,0,0,0,0,0,0.0182349498977449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275542039360368,0,0,0,0,0.258258592348971,0,0,0.00231146470974488,0,0,0,0.0108042863160532,0,0,0,0,0.269983673706769,0,0,0,0,0,0,0,0.00830803679285992,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259940342137573,0,0,0,0,0,0,0,0.00394843460318333,0.0369801285367105,0.0596150188276749,0,0,0.015426045909685,0,0.0691382216857714,-0.0165501400179753,0,0,0.0431920571000938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00707987240413441,1.0842021724855e-19,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.043205209692176,0,0,0,0,0,0,0.152288340625167,0,0,0,0,0,0.00865685816258056,0,0.0432554357110696,0.0392792549938353,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510951187978925,0,0,0,0,0,0,0,0,0,-0.0166877439795571,-0.0064662729046668,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879296593697198,0,0,0,0,0,0,0,0.0205688616323747,0.0453523041945193,0.0446060575839241,0,0,0,0,0,-0.00145572905123774,0,0,0.0402464950115513,0,0,0,0.157088111967676,0,0,0,0,0,0,0,0,0,0,-0.00676963687484949,-0.00467140217550074,0,0,0,0,0,0
X600362.SH,0,0,0.051625189199122,0.0153583532497673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271862187416497,0,0,0.0618257767635295,0,0,0,0,0,0,-0.00727135576723985,0.0897285088155634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013812859356143,-0.00398095801662458,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119614241877223,0,-0.0196608651655964,0,0,0,0,0,0,0,0.134884586395658,0.0613281271144049,0.0788930448709773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012453297185478,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.650852652042951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-1.73472347597681e-18,0,0,0,0,0,0,0.0337252783346768,0,0,0.00121116989348763,0,0.0336808819647718,0,0,0.0625841016982741,0,0,0.131556974184759,0,0,0,0,0,-0.0149208400335563,0,0.0577473738792285,0,0.000918075466043878,-0.0068400618458407,0.00304662982599676,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.118625248652699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889579931229995,0,0,0,0,0,0.00336530872939492,0,0.0502744299942137,0,0,0,0,0,0,0,0,0.0605452771939019,0,0,0,0,0,0,0,0.0219629821670556,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126579888744763,0,0,0,0.00207404641815824,0,0,0.0767169165398001,0,0,0,0,0,0.0701286443102461,0,0,0.0377681945857002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00884419472127637,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.0162594697242039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0753337425347666,0,0,0,0,0,0.201681030748016,0,0.101899809066415,0.0943540386950021,0,0,0,0,0,0,0,0,0,0,-0.0641130748884922,0,0.0348734250940549,0,0,0.054274267415333,-0.0400686880353435,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0.256395298206273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102818694250474,0,0,0.109607004898142,0,0.290053458304069,0,0,0.026443945354125,0,0,0,0,0,0,0,0,0,0,0,0.00164092587349408,0,0,0,0,0.00442603841682599,-0.00246796554056425,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0706894049565785,0,0,0,0.0540239345317087,0,0,0,0,0,0,0,0,0,0,0,0.0696891401892839,-0.0288915012479089,0,0,0,0.00910847527782132,0,0,0,4.33680868994202e-19,0,0.0642992440952858,0,0,0,0,0,0,0,-0.0373725041185563,0,0,0,0,0,0,0,0,0,0,-0.00242693327828653,0.0291521030847088,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179333843548017,0,-0.0271940135934725,0.027860387493444,0,0,0.123661650060314,0,0,0,0,0,0.00467305641166539,0,0.0450828568961183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358195314303011,0.0253653244453808,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.243373459419026,0,0,0,0.221538792077688,0,0,0,0,0,0,0,0,0,0,0.212968582602078,0,0.0785051042812452,0.00642621177365154,0,0,0,0,0,0,0,0,0,0,0,0.282103968142018,0.179674979710226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271850411554678,-0.0527399379126501,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.196523112113822,0,0,0,0,0,0,0,0,0.052905950731501,0,0.0686340401154977,0,0,0.00411495782636419,0,0,0.142385042640298,0.0461579360178847,0,0,0,0,0,0,-0.016897296557474,0,0.0665979008528785,0,0,0,0,0.0472305380042309,0,0,0,0,0,-0.0512382836370577,0,0,0,0,0.00495926267756141,0.0336196060565398,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0265339091020058,0,0,-0.0223733058611022,0.0571778397491733,0,0,0.0587177526147547,0,0,0,0,0,0.00957601234833731,0,0,0,0.0585770667378537,0,0,0,0,0,0,0.343662682546562,0,0,0.0227919192789249,0,0,0,0,0.00179386293308187,-0.00888186218807719,0,0,0,0,0,0
X600126.SH,0,0,0,0.432424154681271,0,0,0,0.385059320575217,0,-0.0324995394149257,0,0,0,0,0,0,0,0,0,0,0,-0.0717156030129843,0,0,0,-0.023033373858726,-0.00689513345411072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12207914258843,0,0,0,-0.0818892900012512,0.0045964835066672,0.0355698300825054,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162043701688332,0,0,0,0,0.0419708656498437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0634116938333138,0,0,0,0,-0.0153978284706874,-0.0112863612521901,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.00937893731439569,0,0,0,0,0,0,0,0,0.116103600890162,0,0,0,0,0,0,0,0,0,0.143442164628553,0,0,0.0938712172832141,0,0,0,0,0,0.0593024650565838,0,0.125159540611334,0,0.197214108663709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000574161999160245,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0.000310011123936805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437900289980998,0,0,0,0,0,0,0,0.216504439952832,0,0.0396265756740528,0.137034912405267,0.14935149947149,0,0,0,0,0,0,0,0,0,0,0,0,0.0126684058077371,-0.00401736281689096,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0.249602952308561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160184375952811,0,0,-0.0308200295661063,0,0,0,0,0,0,-0.151302587768668,-8.67361737988404e-19,0.255898487818536,0,0,0,-0.210096157725368,0,0,0,0.034528237964826,0,0,0,-0.0920130167824516,0.0415861441591103,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.191202334854437,0,0,0,0,0,-0.250967062544378,0,0,0,0,0,0,0,0,0,0,0,0.0241135765006582,0,0,0.0363907851662413,0,0,0,0,0,0,0.537211661562281,0.104783201749613,0,0,0,0,0,0,0.223535954775175,0,0,0,0,0,0.0754248351283316,0,0.0334400053323975,0,0,0,-0.0266763893973878,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.131092725420592,0,0,0.000557981086568946,0,0,0,0,0,0,0,0,0,0,0,0.0311034217981819,0.156871367437737,0,0,0,0,0,0,0,0,0,0,0.023413224876883,0,0.0808771877149293,0,0.0617507743479063,0,0,0,0,0,0,0,0,0,0,0,0,0.031822393807764,-0.00384118924808069,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13477399525778,0,0,0,0,0,0,0.14504774860513,0,0,0,0,0,0,0,0.322502300250206,0,0,0,0,0,0.07697893714405,0,0,0,0,0,0,0,0,0,0,-0.00153145267645743,0.012729932962919,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.140365318241636,0,0,0,0,0,0,0,0,0,0,0,0,0.067852952566899,0,0,0,0.0146777742490641,0,0,0,0,0,0,0.0494865115325554,0,0,0,0,0.184573826378828,0,0,0,0,0,0,0,0,0,0,0,0,0.00200780901445126,0.0474694338079512,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0,0.166947837469145,0,0,0,0,0,0,0,0,0,0,0,-0.0257703154182701,0,0,0,0.107557643518123,0,0,0,0,0,0,0,0,0.191860266380411,0,0,0,0,0,0,0.175441276889495,0,0,0,0,0,0,0,0,0.00140075757731595,0.0129850326059735,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492324714617656,0,0,0.00285051635317671,0,0,0.0412780140519278,0.0356463940711688,0.0157012366614012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000586624559188355,-0.010966211100162,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164902247516921,0,0.0137152816769292,0,0,0,0.173311917814354,0,0,0,0,0.0340689653001481,0,0.0454459925236376,0.0908716453028421,0,0.0999971458565538,0,0,0,0,0,0,0.0526423835788058,0,0,0,0,0,0,0,-0.017217631809899,0.0223248685330075,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402908691425109,0,0,0.0742765286327747,0,0,0.0205356211126139,0,0,0,0,0.0554635675483925,0,0,0,0,0,0,0,0,0,0,0,0.0248540284815775,0,0,0,0,0.0119043027303629,0.0027554838861209,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.129969033720113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1157314687054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0334357671466913,0,0,0,0,0.0157018247766097,-0.00442725492150489,0,0,0,0,0,0
X000401.SZ,0,0,0,0.240671202715028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494585696873411,0,0,0,0,0,0,0,0,0,0,0,0.137109377307889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118609676131617,0.0182754687464374,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.00410215696908466,0,0,0,0.124264608460082,0,0,0,0,0,0,0,0,-0.0358305213048276,0,0,0,0.0514651174161866,0,0,0,0,0,0.018469697889353,0,0.0278639490054339,0,0,0,0,0,0.0403151355751994,0,0,0.0334922774817928,0,0,0,0,0,0,0,0.00553047887007429,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.129486929314141,0,0,0,0,0,0,0,0,0,0,0,-0.0452344066424732,0,0,0,0.0940626672808229,0,0,0,0,0,0.0357072092554839,-0.00444181813300635,0,0,0.025036270320048,0,0,0,0,0,0,0.0343857981224879,0,0,0,0,0,0,0,0.00674747056981819,0.00971373267535966,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,0,0,0,0,0.309027026285885,0,0,0,0,0,0,0,0,0,-0.0937450370190888,0,0,0.0763818568966046,0,0,0,0,0,0,0,0,0,0,0.106042246312992,0.330974127885115,0,0,0,0,0,-0.0563877010840358,0,0,0,0,0,0,0,0,0,-0.384192398156538,0.0163666429247181,-0.074999065090822,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0.0486505153186927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631900611355083,0,0,0,0,0,0.0375757039540319,0.0332852766836758,0,0,-0.00641405345843002,0.0824669709993652,0,0,-0.0431893087161116,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0287814043981262,-0.0645304442984879,0.00828452198957875,-0.00427311316091806,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.564448488588793,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170870420524757,0.0766863569216713,0,0.226018131229961,-0.0485067639654349,0,0,0,0.0564754155513346,0,0.102967537422309,0.00788670801284751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000661466794155502,-0.0533030262144189,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177503385732998,0,0,0.0147600769426749,0,0,0,0,0.0641574881609647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117465213883578,-0.00669726830059116,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0224918983064607,0,0,0,0.301832790919312,0,0.218865937088753,0,0,0,0,0,0,0,0,0,0,-0.145783521039442,0,0,0,0,0,0,0.0779863795877699,-0.245064012883901,0,0,-0.00829069045107217,-0.056649397650718,0,-0.208668498392955,0,0,0,0,0,0.0317537301102122,0,0,0,-0.281973234110965,0,0,0,0,-0.016754016469367,-0.124591593722427,0,0,0,0,0,0
Slope,0,0,0,0,0,1.59672927673294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.525080274801119,0.80517740065728,0,0,-0.455825089808368,0,0,0.675652154525669,-1.68094834890127,0,-0.816674772896653,-1.21984977309861,1.98439313826132,0,0,0,0,0,0,0,0,0,0,0,0,-1.15130696433122,0,0,-1.74994836673485,0,-0.406151622594426,0,0.817461079717801,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.265862647636311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212044690449105,0,0,0.305535470376728,0,0,0,0,-0.436996114901501,0,0,0,0,0,0,0,0.655475204214246,0,0,0,-0.0592719227342364,0,0,0,-1.22998761002821,0,0,0,0,0,6.6713068411572,0,0
RealEstate_excess,0,0,0,0,0,-0.0234329498101409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521637324149855,0,-0.013617216925223,0.02364251015496,0,0,-0.0735888368278265,0.0123435165537168,0,0,-0.0132029210491118,0,0,0,-0.0237795945981542,-0.0353363735988038,0,-0.00879343767392208,0,0,0,0,0,0.00094894754259877,0,0,0,0,0.0113842921853204,-0.00595998736509158,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.00555281378075958,0,0,0,0,0,0,0,0,0,0,0,0.0507361257461794,0,0,0,0,0,0,0,0.112640439134866,0,0,0,0.0019447906802125,-0.110813588979432,0,-0.0952938546351971,-0.0331017696764149,0,0,0,0,0,0,0,-0.0065325678733927,0,-0.015575867753742,0,0,0.0340691885176185,-3.46944695195361e-18,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235578614010183,0,0,0,0,-0.00112378121841695,0.00326335535487887,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,-0.016281323916394,0,0,0,0,0,0,0,0,0,0,-0.011377970890432,0,0,0,0,0,0,0,0,-0.0019770442481531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118829008792639,0.123219531262307,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00301106583078956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000850437048443312,0,0,0,0,-0.00446223380000909,0.0163498006515339,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00229266817010793,0,0,0,0,0,0,0.00304215392403068,0,0,-6.43540561148288e-05,0,0,0,0,0,0,0,0.00123777693056645,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00410671396252535,0,0,0,0,0,0,0
