,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X600585.SH,X002466.SZ,X600019.SH,X000792.SZ,X600011.SH,X601898.SH,X600111.SH,X000301.SZ,X600660.SH,X600010.SH,X000708.SZ,X601600.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X600995.SH,X000786.SZ,X000807.SZ,X600160.SH,X000629.SZ,X000408.SZ,X600489.SH,X000831.SZ,X600219.SH,X600096.SH,X000723.SZ,X002080.SZ,X000933.SZ,X600378.SH,X600348.SH,X000630.SZ,X300037.SZ,X600141.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0.0288046353944332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543689077657386,0,0,0,0,0,0,0.0974884260316519,0,0,0,0,0.141569765149632,0,0.102450297922215,0,0,0,0,0,0,0,0,0,0,0,0,0.0169998462349394,0,0,0,0,0,-0.0172453386248763,0.00532633637892899,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.457726194571298,0,0,0,0,0,0,0,0,0,0,4.84704589282618e-05,0,0,0,0,0,0,0.00419518823544853,0,0,0,3.46944695195361e-18,0,0,0.0857580695461402,0,0,0,0,0,0,0.0557570761294225,0,0,0,0,0,0,0,-0.0329205311925271,0,0,0,0,0,0,-0.0111440546459135,0,0,0,0,0,0,0
X600028.SH,0.290017097015934,0,0,0,0.0030922711861434,0,0,0,0,0,0,0,0,0.0201770208029833,0,0,0,0,0.0233214145724947,0,0,0,0,0,0,0,0,0,0,0,0.139564951398458,0,0.00720024732386229,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234556284409624,0,0,0,0,0.0110095343875774,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.0719133345212418,0,0,0.0719987255253265,0,0,0,0,0,0.106401186072998,0,0,0,0,0,0,0,0,0,0,0,0,0.216640834566413,0,0,0,0,0,-0.00769168184106863,0,0,0,-0.013999726726305,0.0704476531412682,0,0,0,0,0,0,0,0.0165493238764901,-0.0226998713651184,0,0,0,0,0,0
X600188.SH,0,0.0922272120983252,0,0,0,0,0,0,0,0,0,0,0,0.0204788983954308,0,0,0,0,0,0,0,0,0,0.0551010929498685,0,0.132830562842662,0,0,0,0.230561118770067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130220870830293,0,0.247115470506891,0,0,0,0,0,-0.0281634616726966,0.0317639784424282,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.595664780045102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055153720461593,0,0,0,0,0,0.00718333607378423,0.00321636756598566,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.061894686157231,0,0,0,0,0,0,0,0.0625027947806858,0,0,0,0.362678419028561,0,0,0,0,0,0,0,0,0,0.00805556833068683,0,0.137099666934123,0,0,0,0,0,0,0,0,0,0,0.198441381217978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.710203398454947,0,0,0,0,0,0,0,0,0,-0.0137748183642386,0,0,0,0,0,0,0,-0.0562703467349595,0,0,0,0,0,0,0,0,0,0.171199851987481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167131762569427,-0.00671876635245404,0.00736239509218595,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.147673661253455,-0.0133134351092181,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0389797019637961,0.00358501629706055,0,0,0,0,0,0,0,0.063907432545412,0,0,0,0.0905011223121863,0,0.156495395892935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936474244969882,0,0,0,0,0.0136182756407848,-0.00964832062937204,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.226131814884559,0,0.147133413406032,0,0,0,0,0.101883692896261,0,0,0,0,0,0.0450603117618808,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397265096941662,0,0,0,0,0,0.0104628423561964,0,0,0,0,0,0,0.0578680432078868,0,0.120176490747235,0,0,0.0561573375873253,0,-0.00457272104110746,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170452481717337,0,0,0,0,0.0456418642093684,0.0208391232206672,0,0.0933200080894465,0,0,0,0,0,0,0.525797253545137,0.164027089834874,0.197808220513343,0,0,0,0,0,0,0,0,0,-0.00896294629550461,0,0,0,0.173708565144553,0,0,0,0,0,0,-0.00603876564814832,0.00920212566085543,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.136472496151662,0,0,0,0,0,0,0,0,0,0,0,0,0.0368528197918108,0,0,0,0,0,0,0,0.0766376566530554,0.0532474817097026,0,0,0,0.0599033456996351,0,0,0,0,0.00406873289540863,0,0,0.0554616075276215,0,0,0,0,0.181466701011703,0,0,0,0,0,0,0,0.0122736421912733,-0.0212131918339387,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.0944481368251601,0,0,0,0,0,0.0931663004034917,0,0,0,0.099913022538115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128450372952967,0,0.00269198318504237,0,0,0.239985764093553,0,0,0,0,0.0315087985591329,0,0,0,0,0,0,0,-0.0073544273389112,0.00854039768156339,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128318143612338,0,0,0,0,0,0,0,0,0,0.0635355073956874,0,0,0,0,0.142404992640513,0,0,0.205718992927403,0,0.109565518753846,0,0.0866427150216976,0.234656032215557,0,0,0.03445745744515,-0.00994125155497588,0,0,0,0,0,0
X600660.SH,0,0,0,0.161808437012134,0,0,0,0,0,0.0479987887644659,0,0,0.0947628659377068,0.0305152468709506,0,0,0,0,0,0,0,0,0,0,0.069650081957619,0,0,0,-0.0368026944581683,0.110771019930977,0,0,0,0.112093658487396,0,0,0,0,0.0340731754017484,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278842775840843,0,0,0,0,0,0,0
X600010.SH,0,0.106883752460146,0,0,0,0,0,0,0,0,0,0,0.161609907859333,0,0,0,0.00935846755507506,0,-0.0565242965531592,0,0.0837036325285895,0,0,0,0,0,0,0,-0.0634823429319928,0,0,0,0,0,0,0,0,0,0.249713234252527,0,0,0,-0.0533562992576077,0,0,0,0,0,0,0.20525108004127,0,0,0.0179227432644388,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.203692418749149,0,0,0,0,0,0,0.053900930526726,0,0,0,0,0,0.0267197415726724,0,0,0,0,0,0,0.0493465604143969,0,0,0,0,0,0.0301754269642626,0,0,0.0633362560081775,0,0,0,0,0,0,0,0.0144896152118253,0,0,0,0,0,0,0,-0.0163073516538269,0.0194965255716421,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237080402817125,0,0,0,0.153974579414257,0,0,0,0.334467544105254,0.0729254896250952,0,0,0.0441883493455103,0,0,0,0,0.0679754000373187,0,0.0411807914365898,0,0,0.0481390246619029,0.203433440573112,0,0,0,0,0,0,0.0382775811768364,-0.0563528858088648,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.13589982194238,0,0,0,0,0,0,0,-0.0445464524574287,0,0,0,0,0,0,0.0541152394920613,0,0,0,0,0,0,0,0,0,0.749342640592203,0,0,0,0,0,0,0,0,0,0,0,-0.0538797624499945,0,0,0,0,0,-0.148273353263742,0.00199526780494192,0.00111818075193298,0,0,0,0,0,0
X600547.SH,0,0.0770902028202312,0,0,0,0,0,0,0,0,0.161197074346693,0.0955713904032171,0,0,0,0.028803632173038,0,0,0,0,0,0,0,0,0.0106646124255554,0,0,0,0,0.0557451645310796,0,0,0,0,0,0,0,0.568839071468293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0286959106909294,-0.0149831050287744,0,0,0,0,0,0
X000877.SZ,0,0,0,0.123113688413145,0,0,0.224423644558795,-0.01858554902374,0,0,0,0,0,0,0,0,0,0.132090744310539,0,0.0567013392822688,0,0,0,0,0,0,0.0267597275969729,0,0.0695878827053185,0,0,0,0.17246883979411,0,0,0.132133688670123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153368750620382,-0.000677757973145246,0,0,0,0,0,0
