,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600188.SH,X600019.SH,X600111.SH,X600011.SH,X002466.SZ,X000877.SZ,X600010.SH,X002271.SZ,X601600.SH,X000708.SZ,X601898.SH,X600660.SH,X000301.SZ,X600547.SH,X600886.SH,X600362.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X601991.SH,X601699.SH,X600795.SH,X000807.SZ,X000786.SZ,X600096.SH,X000983.SZ,X002353.SZ,X600803.SH,X002080.SZ,X600801.SH,X600489.SH,X000825.SZ,X600141.SH,X600688.SH,X000630.SZ,X000932.SZ,X300073.SZ,X600157.SH,X600486.SH,X600027.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0.126026563093848,0,0,0,0,0.142474230366123,0,0,0,0,0,0,0.127840136353372,0,0,0,0,0,0,8.67361737988404e-19,0,0.479763364307062,0,0,0,0,0,0,0,0.0496757020777331,0,0,0,0,0,0,0,0,0,0.0980774617467315,0,0,-0.0190030019389246,0.0310350646470294,0,0,0,0,0,0
X002466.SZ,-0.150534025574123,0,0,0,0,0.695867958277734,0.183895020461685,0,0,0,0,0,-0.015063054800819,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123920095195298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395124948216857,0.146738057554602,0,0.0250904656804922,-0.0407661599235109,0,0,0,-0.0132279646397258,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298458149672958,0,0,0.0967650353527762,0,0,0,0,0.0440085742988492,0,0,0,0,0.0782793082441186,0,0,0.101939256320259,0,0,0,0.00516939073557899,0,0,0,0.0148436645697651,0.124118714888164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00864979839173425,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.151852891771688,0,0,0.421181536340392,0,0,0.146901192644558,0.0384047817985336,0,0,0.00996992397813037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.0383898507303001,0,0.0411215394212607,-0.00666946183965712,0,0,0,0,0,0
X002271.SZ,0,0.0731877123479562,0,0,0,0.0453784974493705,0,0.217820547899175,0,0,0.00036439733897798,0.00238836160728882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478221256642394,0,0,-0.121097378798229,0,0,0,0,0,0,0,-0.0374922501251975,0,0.0416218076702543,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123660092145634,0,0,0,0,0,0.043504134958269,0,0,0,0,0,0,1.73472347597681e-18,0.0499394035829984,0,0,0,0.680305119651271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584447291300293,0,0,0,0,0.00522039403367824,0,0,0,-0.00548844504539445,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0215152075454726,0,0.125258759373741,0,0,0,0,0.10594093175381,0,0,0,0.101452626786499,0.0789723223979743,0,0,0,0,0,0,0,0.0477221253082716,0,0.0635622853450104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.10727209320247,0.0790365126727713,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.213607355351202,0,0,-0.0177857810471942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247785829469792,0,0.0888305617203715,0,0,0,0,0,0,0,0,0,0,0.0409142165577744,0,0,0,0,0,-0.0246411530802962,0.0359595429851889,0,0.0220535109687461,0,0,0,0,0.0265729644897575,0,0
X600660.SH,0,0,0,0,0,0.045553248133585,0,0.0520859420919989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000856549518905675,-0.0725655331665533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159643082887843,0,0,0,0,0,-0.0496164549959135,0.0283471172392505,0,0,0,0.0458630819869843,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0.0755926355937569,0.10233487794513,-0.0161249519368543,0,0.151808978976689,0,0,0.0543222687793981,0,0,0,-0.149940945924093,0,0,0,0,0,-0.273479490121664,0.183031046822742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374174394600184,0,0,0,0,0,-1.35525271560688e-20,0.0556886264446832,0,0,0,0.0189703019083618,0,0
X600547.SH,0,0,0,0,0,0.00349407966842584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00655070805278041,0.0390827126701501,0,-4.33680868994202e-19,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.849709952438796,0,0,0,0.0106014187357402,0,0,0,0,0,0,0,-0.00611963982939031,0,0,0,0,0,0,0
X600886.SH,-0.0156866403814182,0,0,0,0,0,0,0.0447707810083039,0,0,0.0669438766449477,0,0,0,0.133510293071627,0,0,0,0,0.0721448590117997,0,0,0,0,0,0,0,0,0.342566293049864,0,0,0,0,-0.0370778291741942,0,0,0,0,-0.0285963628843722,0,-0.0493033966723558,0,0,0,0,0,0,0,0.238561910217233,0,0,0,0.0231920768345746,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12859214021993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039980446232696,0,0.126485563097551,0,0,0,0,0,0,0,0,0.337447425131353,0,0,0,0.0483196335774639,0,0,0,3.46944695195361e-18,0,0,0,0,0.0287353357674123,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.0972889831758883,0,0,0,0.0462483032677111,0.0266847760673201,0,0,0,0,0,0,0,0,0.0611081764819098,0,0,0,0,0,0,0,-0.06666985615191,0,0.0718306169363179,0.117308402046139,0,0,0,0,0,0.189496133922244,0.00639571985364591,0,0,0,0.0466791588441874,0,0.081116288063106,0,-2.16840434497101e-19,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0.114173625526994,0,0,0,0,0.0171445910654214,0,0,0,0,0,0,0.0852287087192263,0,0,0,0,0,0,0,0,0.213766663911366,0,0,0,0,0,0.00855248008763175,0,0,0,0,0,0.110644416105562,0,0,0,0,0,0,0,0.0235786012045166,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.15782900532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354085315101112,0,0,0.0696690616027874,0.120931704982816,0,0.13980345108313,0,0.010090994400963,0,0,0,0,0,0,0,0,0,0,0,0.00572611737544459,0,0,0.0473646261948477,0.00610205640552045,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.514729165946775,0,0,0.170666497438368,0.00318627445010834,0,0,0,0,0,-0.111506699571791,0,0,0,0.0409994482167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168120604442751,0,0,0,0,0,0,0,0,0,0,0,0,0.122402266960136,0,0,-0.021215422992508,0.0647869317747702,0,0,0,0.0157005339750863,0,0
X600219.SH,0,0,0,0,0,0.0785447692524227,0,0.037697050278367,0,0,0.0290457231426427,0,0,0,0.0749339288326176,0.447029066912533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612461382071207,0,0.147479162225459,0,0,0,0,0,0,0.0432759830187793,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.00297916812658492,0,0,0,0,0.170960242536344,-0.0175277243465419,0,0,0,0,0,0,0,0,0,0.326017392658635,0,0,0,0,0,0,0,0.0754465178179,0.0905204162247702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281813268092433,0,0,0,0,0.0221809735854643,0.000660732481120922,0,0,0,0,0,0
X601699.SH,0,0.14216988079154,0,0,0,0,0,0,0,-0.039357162856096,0,0,0,0,0.0206671862479925,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387317396894938,0,0,0,0,0,0.618007330204917,0,0,0,0,0,0,0,0,0,0.199649546497842,0,0,0,0,0.0166197957215998,0,0,-0.0347632232357342,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.158839224247817,0,0,0,0,0,0,0.10722484281595,0,0,0,0,0,0,0,0,0,0,0,0.0792310714827296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302370428604763,0,0,0,0.00797616923121999,0,0,0,0.0106259237293664,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532064113690127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208587533724899,0,0,0,0,0,0,0,0,0.118206074820051,0,0,0,0,0,0,0,-0.00463313735253661,0,0,0,0,0.0505584355110989,0,0
X000786.SZ,0,0,0,0,0.192670016540893,0,0,0,0,0.00406364322039318,0,0,0,0,0.661681455060127,0,0,0,0,0,0,0,0,0.0439890691370025,0,0.195141067586236,0,0,0,-0.0403338651755046,0,0.0563033969911661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588058127839509,0,0,0.00512871583304917,-0.00976559966714848,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0.1405198729674,0,0.100346432698791,0,0,0.0500603737512241,0,0,0,0,0,0.00785392374947337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066966841605554,0,0,0,0.575369267028748,0,0,0,0,0,0,0,0,0,0,0.00735512698639744,0,0,0,0.0063644004979641,0,0
X000983.SZ,0,0.361711590969369,0,0,0,0,0,0.25399687652389,0,0.0583264519415801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643841238747882,0,0,0,0.332917793885096,0,0.0515391404593351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234529365268696,0,0,0,0,0,0,0,0,0.00683742751812397,0,0
X002353.SZ,0,0,0,0,0,-0.0264014566519147,0,0,0,0,0,0,0,0,-0.125892605651462,0,0,-0.0376864593802359,0,0,0,0,0,0,0,0,-0.0857256756700876,0,0,0,-0.250764078085426,0.0979186998377922,0,0,0,0,0,0,0,0,0,0,0.160394803562827,0.256667906903425,0,0,0,0.271879356545888,0,0,0,-0.0391947484688236,0.0472030469041822,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.0354349516260421,0,0,-0.0302457119282462,0,0,0,0,0.0338630452669616,0,0,0,0,0,0,0,0,0,0.0422335433465856,0,0.0261442994203523,0,0,0,0.00462902625911687,0,0,0.196170911047147,0,0,0,0,0,0,0,0,0,0,0.124777703951128,0,0.0484461067118867,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.00960822003080209,0,0.167436276955132,0,0.0276836646436224,0,0,0,1.35525271560688e-20,0,0,0,0,0,0,0,0.112674088472294,-0.109740620858398,0,0,0,0,0,0,0,0,0.0732457492281588,0,0,0,0,0,0,0,0,0,0,0,0.0205763679966752,0,0.14107380506968,0,0,0,0,0,0,0.0230274325326423,-0.00686747459909075,8.67361737988404e-19,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.745667224933694,0,0,0,0,0,-4.33680868994202e-19,0,0.128681356754347,0,0,0.0500387733561466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734327946804212,0,0,0,0,0,0,0,0,0,0,0.0111912854696998,0,0,0,0,0,0,0
X600489.SH,0.0525500669549716,0,0,0,0,0,0,0,0,0,0,-0.0155306692696254,0,0,0,0,0,0,0,0,0.578765179157147,0,0,0.0338553111240706,0,0,0,0,0,0,0,0,0,0,0.0014922697925645,0,0,0,0.0367763765331477,0,0,-0.0104413531196097,0,0.0199111318523182,0,0,0,0,0,0,0,-0.0109153137676017,0.0102406378310714,0,0,0,0.026546005329301,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322714887534944,0,0.132976705662418,0,0,0,0,0,0,0.0681172469753473,0,0,0,0,0,0,0,0,0,0,0.0622947591302003,0,0,0,0,0.112114979778012,0,0,0,0,0,0.215511164271061,0,0,0,0,0.0373678388582846,0,-0.00734509574346635,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.198381782519721,0.0453527714334539,0,0,0.0815532608236124,0,0,0,0,0,0.0787701714740219,-0.130241320387341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416081445883653,-0.0318045906355017,0,0,0.140275981576909,0,0,0,0,0,0,0,0,0,0.105522663487786,0,0,0,-0.0476016886107713,0,0,0,0,-0.078442438107052,0,0
X600688.SH,0.0886020215334918,0.0647602105703929,0,0,0,0,0,0,0,0,0,0,0,0.178612807638148,0,0.14810017949176,0,0.00505092791086477,0,0,0,0,0,0.0408551939483841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181343505773288,0,0.0171765997323034,0.00633830255901002,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0369663317905176,0,0,0,0,0,0,0.0186189859029053,0,0,0,0,0.636461869883683,0,0,0.0309204899098717,0,0,0,0.069941138021606,0,0.0548424649163592,0,0.0523548362542058,0,0,0,0,0.0598875942266698,0,0,0,0.00964868811979938,0,0,0,0,0,0,0.10391881120943,0,0,-0.0080508930942909,0,0,0,0.0134846956684342,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.291039446750895,0,0,0,0,0,0,0.10764490465204,0.0682531130731063,0,0,0,0,0,0,0,0,0,0,0,0,0.0207227297494293,0,0,0.00535641774316654,0,0.0852474118747113,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00740036036355771,0,0,0,0.000846969749894094,0,0
X300073.SZ,0,0,0,0,-0.183085476451378,0.432042942205049,0,0,0,0.0422705835962522,0,0.0963167729516332,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169987096365609,0,0,0,0,0,-0.0253529808575669,0,0,0,0,0,0.179347859832536,0,0,0,0,0,0,0,0,0,0,0,-0.0570513554924027,0,0,-0.00210953504149492,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230551803486428,0,0,0,0,0,0,0,0,0.10536764191113,0,0,0,0,0,0.0722801322512894,0,0,0,0.05792122077397,0,0.0335717259744135,0,0,0,0,0,0,0,0,0.103803793839938,0,0,0,0,0,0,0,0.00465399790246283,0.0119238403042642,0,0,0,0.0175757997354744,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,-0.100138754678522,0,0,0,0,0,0.150024325896987,0,0,0.143512840973504,0,0,0,0.122706101545567,0,0,0,0.0840737828578424,0,0,0,0,0,-0.118698206298467,0,0,0,0,0,0,0,0.187077658364292,0,0,0,0,0,0,0,0,0.237823469748374,-0.0442151761837979,0,0,0,0,-0.0326418970258957,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.32972878992964,0,0,0,0.0818410910193119,0,0,0,0,0,0,0.199947999464425,0,0,0,0,0,0,0,0,0.236725442873457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118575155047859,0,0.0164909943494408,0,0,0,-0.0141982025852057,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192969532050818,0,0,0,0,0,0,0,0,0,0,0.0328569265881754,0,0,0,0,0.130892855161958,0,0.0562783745455645,0,0,0,0,0,0,0.116064299029105,0.21579438906459,0.170332254857506,0,0,0,0,0.0340925723430247,0,0,0,-0.0208710422035679,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.176726264452276,0,0,0,0,0,0,0,0,0,0,-0.107255016279228,0,0,0,0,0,0,0,0,0.0816689107001819,0,0,0,0,0,0,0,0,0,0,-0.0803461909260844,0,0,0,0,0,0,0,0,0,0,0.215106804420626,0.0211334969725906,-0.0134784400754038,0,0.0767036728969278,-0.160840018741422,0,0,0,-0.0435026474149445,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0640842457001626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185871114278105,0,0,0,0,0,0,-0.0209413249808304,0,0,0,0,0,0,0,0,0,0,0.0616753343104092,0,0,0,0,0,0,0,0,0.569018194655667,0,0,0,-0.659058225959195,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0166015178428948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144271560927239,0,0,-0.0936114803511482,0.77022213560791,0,0,0,0,0,0,0
RealEstate_excess,0.107162855277609,0,0,0,0,0,0,0,0,0,0,0,0,0.0712164383800795,-0.00615466955657229,0,0,0,-0.060064941209979,0,0,0,0,0,0,-0.0192060080068141,0,0,-0.0213493839471089,-0.0478916225544154,0,0,0,0,0,0,0,-0.0190271837042339,0,0,0,0,0,0,0,0,0,0,0,0,-0.0570425016438576,0.0464596524530276,-0.0557649729335303,0,0,0,0.00593520849127251,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,-0.0156492164741752,0.00181735684308564,-0.00756044238085124,0,0,0,0,0,0,0,0,0,0.0623797483421046,0,0,0,0,0,-0.126186543833876,0,0,0.0322191098771306,0,0,0.0364294875611093,0,0,0,0,0,0,0,0,0,0,0,0,0.0415313999830045,0,0.0108526090648549,0,-0.0133092868970789,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.00348084547849411,0,0,0,0,0,0.00174777143997528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309711031910132,0,0,0,0,-0.00249630618613934,0,-0.00093778294209412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00159850351295211,0,0.0100562978366257,-0.00861182726031972,0,0,0,-0.000341082396121008,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.22933000104926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101407961551157,0,0,0,0,0,0,0,0.188727813498491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.720356909676925,0.171314669411414,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368406515072849,-0.0226606184136426,0,0,0,-0.023574786540889,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00253374880627226,0,0,-0.000117049272435118,0,0,0.00532404887010112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,-0.00293968315485087,0,0,0,-0.0176384662462375,0,0
