,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601600.SH,X600688.SH,X601991.SH,X600188.SH,X600795.SH,X600362.SH,X600886.SH,X000898.SZ,X600547.SH,X002466.SZ,X600516.SH,X601992.SH,X600111.SH,X600027.SH,X600176.SH,X600352.SH,X002460.SZ,X300072.SZ,X600299.SH,X002110.SZ,X000553.SZ,X000709.SZ,X000786.SZ,X600808.SH,X600801.SH,X000932.SZ,X600426.SH,X600583.SH,X000883.SZ,X000301.SZ,X600339.SH,X000629.SZ,X601158.SH,X600219.SH,X601699.SH,X000792.SZ,X002271.SZ,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0.0894962363258592,0,0,0,0,0.14848002552844,0,0,0.0667776157861574,0,0,0,0,0,0.0355926643670083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156985634869869,0,0,0,0.0733348946296618,0.118877651457771,0.0941593651966381,0,0,0,-0.0170208094639602,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0096304877436017,0,0,0,0,0,0,0,0,0.025662087047857,0,0,0,0,0.285294923603093,0,0,0,0,0.0102802777682207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411784436465623,0,0,0,0,-0.0145616189302508,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.114917863155135,-4.33680868994202e-19,0,0,0.181376633389564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187432737767664,0,0.103021659484089,0.0842814570698508,0,0,0.341009146084471,0,0.0320833491584152,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.00217865270703343,0.000857533536908168,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0154004713401259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566661515219301,0.115288713252437,0.189170212318654,0.0626607965469147,0,0,0,0,0,0,0,0,0.0684956732630667,0,0,0,0,0,0,0,0,0,0,0.064333773582611,0,0.000908734507659595,-0.0217633516238775,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.106409639963408,0,0,0.0801854949956277,0,0,0,0,0,0,0,0,0.0837097485048443,0,0,0,0,0,0,0,0.691590764976668,0,0,0,0,0,0,0,0,0,0,0.000552427780126717,0,0,0,0,0,0,0,0,0,0.0531253232972627,0,0.0166810898598036,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.359268509198561,0,0,0.0317389315678356,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0269467315361127,0.162785932421943,0.0297470278432208,0,0,0,0.21449574283705,0,0,0,0,0.15904174540174,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0214799216843311,-0.0120946982918435,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.428220726406056,0,0,0,0,0,0,0,0,0,0,0,0,0.0197457664443326,0,0,0,0,0.10030901548694,0.0409328129435563,0,0.061660908765382,0,0,0,0,0,0,0.0577719264552085,0,0,0,0,0.064502537194588,0,0,0,0,0.050019736922332,0,0,0,0,-0.0222291053579301,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0600613808956161,0,0.0819077525714786,0,0,0.232855770282178,0,0,0,0,0,0,0,0,0,0.059646398789,0.0763646639729344,0,0,0,0,0,0,0,0,0,0,0,0.0360022110294013,0,0,0,0,0,0,0.065175953679505,0,0,0,0,0.0150283972862669,0.0178830153230311,0,0,-0.000657679417361319,0.00143375727839183,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.519233687893621,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.118370919083772,0.0286041756640642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13832775584006,0,0,0,0,0,0,-0.00491466732076895,0,-0.00121933155487823,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0403029517735257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336318425711266,0.175710756674063,0,0,0,0,0,0.0144075636231061,0.0769113487816922,0,0,0.0730636140788877,0,0,0,0.0142054686265474,0,0,0,0,0.0942457086189674,0,0,0,0.00870834390692209,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573362217534354,0,0,0.00386074196130507,0,0,0.237777349822847,0,0,0,0,0,0,0.000765495861886887,0.0580262838230904,0,-4.33680868994202e-19,0,0,0,0.0321923723151872,0,0,0,0,0,0,0.0531067087156224,0,0.0219748131065273,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369257943162827,0.311873244550736,0.0581268228387517,0,0,0,-3.46944695195361e-18,0,0,0,0,0.218648930360739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00921302230734889,0,0.198353085501335,0,0,-0.0185371910909769,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,-0.0355623690207298,0,0,0,0,0,0,0,0,0,0,0,0,0.226560206629343,0,0,0,0,-0.629596732650286,0,0,-0.177379876302611,0,0.3858728746226,0,0,0,0,0,0.0215874425047316,0,0.246784837924234,-0.173592863311301,0,0,0,0,0,0,0,0,0.170851462622274,0.0776394319101439,-0.368244153045516,-0.0585478050194508,-0.0489922184145049,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.134587082904294,0,0.11510879191435,0,0,0,0,0,0,0,0,0,0,0,-0.0177197927850639,0.211405355553786,0,0,0,0,0.227006415127653,0,0.135952034839243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01676504507671,0,0,-0.12992083407932,-0.00637110660220974,-0.0195359530123051,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.337044117102338,0,0,0,0,0,0.10422886243841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968258887289502,0.467117242352174,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157609834227109,0.0450308382949576,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629313513811048,0,0,0,0,0.194368430033614,0.00607411201467093,0,0,0,0,0,0,0,0,0,0.179006820320971,0,0,0,0.187066120492119,0,0,0,0,0,0.13649052957843,0,0,0,-0.00459214575946906,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.138752911664719,0,0,0.0267130476659755,0,0,0,0,0,0,0,0,0,0,0.0204399314243933,0,0,0,0.0913986980740754,0,0,0,0,0,0,0,0.268745750062137,0,0,0,0,0,0,0,0,0,0,0,0.0265945183371989,0.0175553700408407,0,0,0,-0.0142832710953317,0,0,0,0,0,0
X000786.SZ,-0.0965886387128821,0,0,0.487768752340765,0,0.114253227520511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10499371519229,0.146403301842029,0,0,0,0,0.0255134406014372,0,0,0,0,0,0.110333138510565,0,-0.117099446035135,0,0.0939953506506409,0,0,0,0,0,0,0.157775292702314,-0.0605967221171594,0,0.0530614682800109,0.0608451617300303,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0617314412526623,0,0,0,0,0,0.0895331618951165,0,0,0,0.107079895469129,0,0,0,0.053088849859228,0,0,0,0,0,0,0,0.0818761552863238,0,0,0,0,0.157426384123275,0.124786151758232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.0833205339590211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186206351011352,0,0.018203942837511,0,0,0,0,0,0.0976115122054081,0,0,0.14206983728139,0,0,0,0,0,0,0,0,0,0,0.166156939776086,0,0,-0.00070165672920186,0.0211962581614376,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0626754959910622,0,0,0,0,0,0,0,0,0.0109640091348602,0,0,0,0,0,0,0.0899624088589428,0,0,0,0,0,0,0,0,0.572011523589021,0,0,0.0208249831246736,0.0265855785806618,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.00526201809664021,0,0,5.42101086242752e-20,-0.0104700349242619,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32336385609504,0,0,0,0.202049764428193,0,0,0.00442488843597891,0,0,0,0,0,0,0,0,0,0,0,0.151908496751523,0,0,0,0,0,0.00644441301302966,0,0.120398443780501,0,-0.00164923830343551,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0476894665001789,0,0,0,0,0,0,0,0,0,0,0.270090690042715,0.0627561838246532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332512034192358,0,0,0,0,0.0562908769808999,0.0786999429519339,0,0,0.00226068224849991,0.00550558356100444,0,0,0,0,0,0
X000883.SZ,0,0,0,0.0109918335475184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125318326369586,0.0562373241122958,0,0,0,0,0,0,0.0269624933395779,0,0,0,0.0477968794606791,0,0,0,0,0.135524591657249,0,0,0,0,0,0,0,0.104104106336214,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0.0359025766463808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123075526256125,0,0.041354355626248,0,0,0,0,0,0.0822487857457145,0,0,0,0.0833646190429601,0,-0.170433159684933,0,0,0,0,0,0.30952885496496,0,0,0,0,0.122246263672826,-0.049305699413359,0,0.0666635304144954,0.0412767226504755,0.0439839014879618,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187320588773077,6.93889390390723e-18,0,0,0,0,0,0.0592037268750401,0,0,0,0,0,0,0,0.109387619552227,0,0.525501206385048,0,0,0,0,0,0,0.0236231232898919,0,0,0,0,-0.0152572299029776,-0.0280505613735185,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00872053881302426,0.00990716542587607,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0.0363528509966571,0,0,0,0.0519310678469155,0,0,0,0,0,0,0,0,0,0.146096638147947,0,0,0,0.00171409402641532,0.0258229563556714,0.0342883190364078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655019493775459,0,0.115483350980114,0,0,0,-0.00578520508046368,-0.0117435379124652,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0314974028307315,0,0.120063633327977,0,0,0.22083556690668,0,0,0,0,0,0,0.0801221150322782,0,0,0,0,0,0,0,0,0.0856870695993399,0,0,0,0.00712034312172422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215334469431294,0,0.0631593461894937,0,0.00246039576313817,0.00302523881670829,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.309576262189857,0,0,0,0,0,0.0968484320444842,0,0,0.264567299851936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132279170302758,0,0,0,0,0.00148391839800373,8.67361737988404e-19,0,0,0.00130250278618754,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,-0.244834118502209,0,0,0,0,0,0,0,0,0.0689166012059756,0,0,0,0,0,0.165893309872085,0,0,-0.1130198337334,0.18034289362056,0.22754683956402,0.407479089734827,0.258248468126346,0,0.346631406104508,0,0,0,0,0.0328683857399369,0,0,0,0,0.110904622302632,0,0,0,0,0,0,0,0,0.0179658479276132,0.0506612782371926,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0.0954851342151556,0,0,0.0747277323953048,0,0,0,0,0,0.0153297412047365,0,0,0,0,0,0,0,0.191920615818429,0,0,0,0,0.352803992981503,0.112751955255902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206736724022503,0.0442401879040661,0.0346265471155592,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.165050859169054,0.236464406360814,0,-0.270688754704777,0,0,0,0,0,0,0,0,0.10783779080836,0,0,0,0,0,0,0,0.283059191034155,0.224762249314428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150706675963149,0,0,0,-0.00790360191473707,1.73472347597681e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.132206547944065,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.078271075939018,0,-0.0600959549147183,0,-0.11705773038257,0,0,0.350279143087013,-0.330613354334495,-0.183904726553426,0,-0.273074939241382,0,0,0,0,0,0,-0.0596754476610543,0,0,0,0,0,0,0,0,0,0.0278378667895582,0,-0.0438844557028061,-0.110896994957965,0,0,0,0,0,0
Slope,0,0,0,0,0,1.43456830704858,0,-0.86070884510345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.60159207078316,0,0,0,0.90295994735194,-2.32726649973381,0,0,0,0,0,0,0,0,1.26965022589646,0,0,0,0,0,-0.271530818303275,1.5645559747144,-1.44657370848052,-0.81308099355569,0,-1.15489635515055,0,0,0,4.7250539977723,0,0
TED,0,0,0,0,0,0,-0.0231214909324145,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54441892493313,0,0,0,0,0,0,0,0,0.849453253741383,-0.582013528003264,0,0,0.389574416611407,0,0,0,0,0,1.04627476437185,-0.165905243783036,0,0,0,0,-0.0756633942523971,0.864401705372823,0,-0.845017228918515,-0.525866509376776,0,0,0,0,0,0,0
RealEstate_excess,-0.142929536724942,0,0,0,0,0,0.0598549372312379,0.116474128744925,0,0,0,0,0,0,0,0,0,0,0,0.123489447553647,-0.000323010596082542,0,0,0,0,0,-0.113631542484421,-0.0539404151257266,0.0100916183968273,0,0,0,0.098131868349569,0,-0.157002888733577,0,-0.0470063285494477,0,0,0,0,0,0,0,0,0,-0.0315463313524584,0,0,0.00157130723012515,-0.00280649745882218,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0.023720886015214,-0.0731624497225918,0,0,0,0,0,0,0,0,0,0,-0.0359096351969205,0,0.0371109241090741,0,0,0,0,0,0,0,0.0311173001644172,0,0,0,0,0,0,0,-0.00987901115873255,0,0,0,0,0,0,0,0,0,-0.0742097503354534,0,0.0857193067573522,0,0.0038544363092739,0.00117053046452932,0.413125810086029,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00088978895714333,0.00030216936653952,0,0,0,0.000612677435415231,0,0,0,0,0,0,0,0,4.5716994992015e-05,0,0,0,0,0,0,0.000749354728923466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000717226790778245,-0.00187365051404814,0,0,0,0.0145758559366681,0,0
CarbonVol_Shenzhen,0,0,0,0,0,-0.0166712896557436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0121555009512568,0,0,0,0,0.017662995137414,0,0,0,0,0,0,0,0,0,-0.0382989994080125,0,0,0,0,0,0,0.0128815161649398,0,0,0.0150128017050634,-0.0504135955912052,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0102406877896756,0,0,0,0,0,0,0,-0.00865387997769874,0,0,0,0,0,0,0,0,0,0.000283921501967538,0,0.00546627860647201,0,0.00337102691222401,0,0,0,0,0,0,0.0024753304389253,0,0,0,0,0,0,0,0,0,-0.00360237328778821,0.00553110532185733,0.00383359547534564,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00593502317534828,0,0,-0.00684637444775109,0,0,0,0,0,0,0,0,0,0.0170423148924645,0,0,-0.00886283822612713,0,0,0,-0.000445050775117595,-0.016424018389779,-0.00476188422444373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218129779546603,0.00053393576718619,0,0,0,0,0,0
