,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X600795.SH,X000792.SZ,X600362.SH,X002466.SZ,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X600489.SH,X601699.SH,X600803.SH,X600160.SH,X000877.SZ,X000983.SZ,X601991.SH,X600426.SH,X000408.SZ,X000630.SZ,X000807.SZ,X000786.SZ,X000933.SZ,X601168.SH,X600985.SH,X600612.SH,X600176.SH,X600219.SH,X002128.SZ,X002271.SZ,X000932.SZ,X000883.SZ,X600096.SH,X000027.SZ,X600348.SH,X002353.SZ,X600295.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0,0,0,0,0.0454719232719969,0,0,0,0,0,0,0,0,0,0.0343076757338714,0,0,0,0.0828908829841071,0,0,0,0,0,0,0,0,0,-0.00311099479579215,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.234493672118708,0,0,0.0406816439279265,0,0,0,0,0,0,0,0,-0.0371626029602115,0.0271376693996765,0,0,0,0,0,0
X600660.SH,0.0269668343482479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0212672572848411,-0.0428005641343168,0,0,0,0,-0.0350061334188213,0,0.0107200025456053,0,0,0,0.098172843745592,0.0249137346377725,0,0,0,0,-0.143763869329348,0,-0.0362220142880312,0,0,0.306061957161123,-0.0865530003374674,0,0,0,0,-0.0396083058794224,0,0,0,0,0.0810011275669082,-0.0362249964241453,0,0,0,0,0
X600886.SH,0,0,0,0,0.132007845882371,0,0,0,0,0,0,0,0,0.326457266606582,0,0,0,0,0,0,0,0,0,0,0,0,0.0358010907341888,0,0,0,0,0,0,0,0,0,0.086202781373809,0,0,0,0,0,0,0,0,0,0,0,-0.0137490730394074,0,0,-0.0254197758289691,0.0119621914899265,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.184690858728981,0,0.000467765310414141,0,0,-3.46944695195361e-18,0,0,0.285452697033271,0,0,0,0,0,0,0,0,0.363936834431193,0,0.0104601153034373,0,0,0.00181454121038113,0,0,0.0642183962359803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294979045150419,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0543374280164789,0,0,0,0,0,0,0,0.241664854772928,0.109535899082487,0,0,0.0179671602266971,0,0,0,0,0,0,0,0,0,0.0119814812904508,0,0,0,0,0,0.0492293880604446,0,0,0.084114005361768,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.00471988752467579,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449916025771913,0,0,0,0,0.0416887626415798,0,0.0244115564791536,0,0,0,0,0,0,0,0,0.180020844376573,0.179446481545783,0,0,0.169284139940208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0.0238475901240395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661362662866827,0,0,0.0687414574049942,-0.038842614065872,0,0,0,0,0,0,0,0,0,0.0894066348212386,0,0,0,0,0,0,0,0,0,0,0.0629704559598366,0,0,0,0,0,0,0,0.0514860831240974,0.0526091039948012,-0.0752251811467781,0,0,0,0,0,0
X002460.SZ,0,0,0,0.0678070703167267,0,0,0,0,0,0,0,0,0,0,0,0,0.699170286064574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831440197492884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0089193265285365,-0.0590210096801686,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0102159538567904,0,0,0,0,0.024778775298298,0,0,0,0,0,0,-0.0211458674620213,0,0,0,0,0,0,0,0,0,0,0,0.090479963363223,0,0,0,0,0.0686702590039442,0,0,0,0,0.0278161229236994,0,0,0,0,0.0481986446650968,0,0,0,0,0,0,0,0,0.0235285092100427,0,0,0,0,0,0
X600010.SH,0,0,0,0.0168175407742579,0,0,0,0,0,0,0,0,0,0,0,0,0.0101351924008105,0,0,0,0.164867857643517,0,0,0,0,0,0,0,0,0,0.0540503393054863,0,0,0,0,0,0,0,0,0.0421280896023463,0,0,0.000983502020799043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0298319440077533,0,0.16043932429168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127207872630472,0.110141914297958,0,0,0.00943956394578681,0,0,0,0,0,0,0,0,0,0,0,0.0691819919588182,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.366252782261798,0,0,0,0,0,0,0.323302009817737,0,0,0,0,0,0,0,0,0,0,0,0,-0.125004177325779,0,0,0,0,0,0.180188169985616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704503117928936,0,0,0,0,0,0,0,0,0,0,0.0415603730794949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110942132317456,0,0.141550556422727,0,0,0,0,0,-0.0336009024422047,0.0183435125988012,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.508227291009018,0.0024727431787908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685359703878177,0,0,0.0175111106835712,0.0694570232264564,0.0147965991269472,0,0,0,0,0.124862052856894,0,0,0,0,0,0,0,0,0.119033161125632,0,0,0,0,-0.101729711027569,0,-0.00867475235040692,0,0,0,0,0,0
X601699.SH,0,0,0,-0.126823123440883,0.0955485600534049,0.190184555680602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652642635759005,0,0,0,0,-0.050761808659361,-0.00804133160010592,0.490188190609189,0,0,0,0,0,-0.0397978469704582,0,0.0762873639132793,0.0958099483756421,0,-0.0341482817091429,0,0,0,0,0,0,0,0.168088324572886,0.0834569727978638,0,0,-0.0873102200231792,0.0323853868989265,0,0,0,0,0,0
X600803.SH,0.187197437363122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597489689395979,0,0,0,0,0,0,0,0,0,0,0,0.130835973235506,0,0,0,0,0.0576336795619665,0,0,0.0289511422895071,0,0,0,0,0,0.0940960009961547,0,0,0,0,0,0
X600160.SH,0,0,0,0.209547496465045,0,0,0,0,0,0,0,0,0.104194953442727,0,0,0,-0.141464082105542,0,0,0,0,0,0,0.171050441951341,0,0.124590933309571,0,0,0,0,0,0,0,0,0,-0.281700638910416,-0.126845569741012,0,0,0,0,0,0,0.39519165980266,0,0.305365909701581,0.129716733572758,0,0,0,0.0618353673548696,0,-0.0196764225329663,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,-0.152881787294367,0,0,0.0480512180715316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298436056434686,0.000407361738917601,0,0,0,0,0,0,-0.0679662370973706,0,0,0,0,-0.200151463702697,0.0356087921069298,0,0,0,0.000653323161973667,0,0.0745295293295818,0,0,0,0,0,0.0325487492907006,-0.00300491037639796,0,0,0,0,0,0
X000983.SZ,0.139818771294346,0,0.13085895685527,0,0.0549697695350524,0.0293909533232793,0,0,0,0,0,0,0,0,0,0,-0.0570941199143132,0,0,0,0,0,0,0,0.143774956009154,0,0,0,0,0,-0.0534543095765345,0,0,0,0,0,0,0.44733303503152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.00592808530418611,0,0,0,0,0,0,0.0784320323601583,0,0,0.00232317354156786,0.0185282790856469,0,0,0,0.0075859178105179,0,0,0,0,0,0,0,0,0,0,0.108874484827385,0,0,0,0,0,0,0,0.098790990771684,0,0,0,0.462256145654599,0,0,0.177542014992468,0.00025637700313131,0,0,0.0379320252742925,0,0,0,0,0,0,0
X600426.SH,0,0.0831873234620908,0,0.339296377767869,0.0499452358413141,0,0,0,0,0,0,0.133680581755851,0,0,0,0,0,0.0394311140825081,0,0,0,0,0,0.0243813678065901,0.108960592923769,0,0,0,0,0,0,0,-0.0646440677118359,0,0.0292987576880592,0,0,0.0150749427117495,0,0.460689562762127,0,0,0,-0.0678233453608282,0,0,0,0,0,0,0,0,0.0390635401948562,0,0,0,0,0,0
X000408.SZ,0.156059298391179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346071808457675,0,0.228138469522808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102782784598833,0,0,0,0.276654557843991,0,0,0,0,0,0,0,0,0.138400662602996,0,0,0,0,0,0.0536804627125816,5.42101086242752e-20,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.00966617879775966,0.0150200704582672,0,0,0,0.0589213391014491,0,0,0,0,0,0.427362680382004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.245761488730468,0,0,0,0,0,0,0,0,0,0,0.0256138816491819,0,0,0,0,0.0132640591478048,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.534110657451123,0,0,0,0,0,0.106828861757035,0,0,0,0,0.0680757711009606,0,0,0.00215309660418723,0,0,0,0,0,0.0498190442683825,0,0,0.0551282781469591,0,0,0,0,0,0,0,0,0,0.112965330242203,0,0,0,0,0,0.0434823917917238,0,-0.0979219017999643,0.0400824463315634,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0.290612632003424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181340373452637,0.0176623366168914,0,0,0,0,0,0,0,0,0,0,0.102089435031146,0,0,0,0.0377905233178532,0,0,0,0,0.15683398711985,0,0,-0.114716766783874,0.0732403189955713,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.0344819020515462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18353147657216,0,0,0,0.184623640426371,0,0,0.0527713983622397,0.222424406046618,0,0,0,0,0,0,0,0,0,0,0.192961883733491,0,0,0.00406787898411571,0,0,0,0,0,0,0
X601168.SH,0,0,0.103861471191375,0,0.0193005927455521,0.0509590056175371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277178664428156,0.639564170219773,0,-0.0392719410517539,0,0,0.0822886468666755,0.162470641836773,0,0,0.352454919942013,0,0,0,0,0,0,0,0,0,0,0.0216931526348838,0,-0.00918301066508558,0,0,0,0
X600985.SH,0,0,0,0,0,0.123390851658061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442806604953946,0,0,0,0.455134089503874,0,0.0222242653447967,0,0,0,0,0,0.0311720206570433,0,0,0,0,0.0907111954759717,0,0,0,0,0,0.0296500985721178,0.101255785334476,0,0,-0.0292332267131789,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,-0.113963497230655,0,0,0,0,0,-0.0299186808419428,0,0,0,0,0,0,0,0,0.0560290912591971,0,0,0.0336431537605696,0,0,0.0234072115579728,0.0777080915415984,0,0,0,0,0,0.102634245671008,0,0,0,0,0,0,0,0,0.161169014043,0.144364276773643,0.342377462407519,0,0.115289641379488,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942075945932799,0,0,0.156878576609918,0,0,0,0,0,0,0,0,0,0.109380950165507,0,0,0.0499333757644959,0.184811057006821,0.0615831483385769,0,0,0.0248848300528744,0,0,0,0.258198731971244,0,0,0,0,0,0.0543050493058408,0,0,-0.00907863679647334,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152352115585293,0.074466153449567,0,0,0,0.0292399624828814,0,0,0,0,0,0,0,0,0.0391405473194293,0,0,0,0.279632737401855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688431454393881,-0.00710448227051681,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.108366184561399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774928531908353,0,0,0,0,0,0,0,0,0,0,0.0496836767163034,0.184823903549567,0,0,0,0,0,0,0.0507002278422381,0,0,0,0,0.00477646907907321,0.0446776672880172,0,0.0082891565131003,-4.33680868994202e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0367373014671167,0,0,0,0,0,0,0,0,0,0,0.0403739260469897,0.127786998967858,0,0,0,0,0,0,0,0,0.032840035738025,0,0,0,-0.00273215802479675,0,0,0.155709050411877,0,0,0,0,-0.116725550340231,0.432963233451194,0,0,0,0,0,0.0446896846217737,0,0,0,0,0,0,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.0792549979554397,0,0,0,0.0726949180179628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868480397176942,0,-8.67361737988404e-19,0.0591198538773263,0.186271539030128,0.134657055875806,0.168800269844708,0,0,0,0.114394211997473,0,0,0,-8.67361737988404e-19,0,0.0267731066388576,0,0,0,0,0,0,0,0,0,0,0.0569310786781237,0,0,0.0352982634532599,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489966612336621,0,0,0,0,0,0,0,0,0,0,0,-0.034146737292239,0.0889699305847369,0,0,0,0.0853663590385062,0,0,0.184821422072561,0,0,0,0,0,0,0.0716113285985637,0,0.144949058540342,0,0,0.0455148021079039,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16862788734026,0,0,0,0,0,0.130526160331845,0,0,0,0,0.20827825858628,0,0,0,0.168766306987055,0.0633014397539019,0,0,0.150583359866768,0,0,0,0.0747164668311481,0,0,0,0,0,0,0,0,0.0456521700437678,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0958558158381159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116425830082307,0.0143030137469403,0.100438305161918,0,0,0.214642770749272,0,0,0,0,0,0.0334957076719411,0.00340996043560693,0,0.0321134186495321,0,0,0,0,0,0.0815060854308758,0,0,0,0.113061842106649,0,0,0.00662938445352706,-0.0321602122154537,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.139252106526065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0887123746367407,0.310146908972083,0,0,0,0,0.0453456239481866,0,0,0,0,0.0155655318648121,0,0,0.0879882279171934,0.0990805255078481,0,0,0,0,0,0,0,0,0,0.118668933678492,0,0,-0.0124917835837599,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.220109751398355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594426870041858,0,0,0,0,0,0,0,0,0,0,0,0,0.00267534016145648,0,0,0,0.0832025165860551,0.0980934564524029,0.292127033891863,0,0,0,0,0.223667361017808,0,0,0,0,0,0,0.0862833901802275,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820026483237669,0,0.025087704647991,0,0,0,0,0,0,0.246772546125696,0.0900494246323859,0.0252140727475489,0,0,0,0,0,0.0248872255362952,0,0.147159349558441,0,0,0.00114825972022398,0,0,-0.0163561817465596,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0172907898543375,0,0,0.0835057195905147,0,0,0,0,0,0,0,0.219562227342111,0,0,0,0,0,0,0,-0.135602194547755,0.0688481520334937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0232508085371955,0,0,0.0302184939510167,-0.173476900550228,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752788972111967,0.10676364088016,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000676244273222228,0,-0.0766699821309327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739698101580121,0,-0.0807468108837865,0.2583628158398,0,0,0,0,0,0,0,0,0,0,0,0,-0.0291571447106548,0.695325864959277,0,0,0,0,0,0,0
RealEstate_excess,0.172009864972122,0,0,0,0,0.0627542124303384,0,0,0,0.0762834931688151,0,0,0,0,0,0,0,0,0,0,-0.199615610501141,0,0,0,0,0,0,0.0822296476444587,0,0,0,0,-0.0132140931092569,0,0,0,0,0,0,0,0,0,0,0,0,-0.185669748060382,0,0,-0.0566266205315519,0,0,0.115801813877379,-0.0794595872830278,0,0.2725776618078,0,0,0,0
MKreturn,0.111740431956111,0,-0.0926530042020588,0,0,-0.053299842336438,0.0241773864824743,0,0,0,0,0,-0.164265735737813,0,0,0,0,0,0,0,0,-0.000332413410427793,0,0,-0.0476954577495489,0,0,0,0,0,0,0,0,0,0,0,-0.0433561876449438,0,0,0,0,0,0,0.0671048016866315,0,0,0,0,0,0,-0.116465558395776,-8.67361737988404e-19,-0.000868161375346224,0.199203429840452,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Shenzhen,6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000124950870889113,0,0,0,0.000725077248841262,-0.000742558974593627,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00160840404226296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00545712004105307,0.0385627370131381,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,-0.00504484214095499,0,0,0.00366430660153301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00231519753329822,-0.00186884670287262,0,0,0,0,0,0
