,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X600547.SH,X600188.SH,X600795.SH,X601600.SH,X601991.SH,X600362.SH,X600111.SH,X600157.SH,X600027.SH,X600886.SH,X002466.SZ,X601992.SH,X600623.SH,X600489.SH,X000792.SZ,X600309.SH,X600299.SH,X600660.SH,X300072.SZ,X600549.SH,X002075.SZ,X601158.SH,X600583.SH,X000883.SZ,X000709.SZ,X600352.SH,X000723.SZ,X000898.SZ,X000983.SZ,X000539.SZ,X002407.SZ,X002470.SZ,X000060.SZ,X002460.SZ,X000027.SZ,X000630.SZ,X000761.SZ,X000012.SZ,X600176.SH,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0.126519117032328,0.0210579954759955,0,0,0,0,0,0.186553045417142,0,0,0,0,0,0.0443663130129426,0,0.0645723777334666,0,0,0,0,0.025192434988425,0.0255449884934324,0,0,0,0,0,0.000353760475688859,0.145057934374601,0,0,0,-0.115867240988254,0.234777482565417,0,0,0,0,0,0,0,0,0,-0.025668732195944,0,0,0,0,-0.0964456083433483,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0501476678220254,-0.00228188686000812,0,0,0,0,0,0,0.0155625708664726,0,0,0,0,0,0,0,0,0.0954285593340428,0,0.0206192803619112,0,0.0190117137434725,0,0,0,0,0,0,0,0.0797741023865677,0,0,0,0.0192583468535637,0,0.0962002546630309,0,0.0135049277814353,0,0.0449438657240846,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.106123578633668,0,0.150087671794231,0,0,0,0,0.0670446897077882,-0.0450108113649808,0,0,0,0,0,0,0,0,0,0,0,0.0907912132153656,0.049641103253342,0,0,0,0,0,0,0,0,0,0,0,0.147263032299446,0,0,0,0,0,0,0,0,0,-0.0263990786800097,0.0660943445277352,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.321628707885625,0,0,0,0,0.0127604083808371,0.00770719491633395,0,0,0,0,0,0,0,0,0,0,0.134353650663882,0,0,0,0,0,0,0.257580253134561,0,0,0,0,0,0,0,0,0,0,-0.00913686819106115,0,0.0196501467199514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.251837087211621,0.149654641297701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163597521882511,0,0,0,0.0470074204467467,0,5.36594726669067e-05,0,0,0,0,0,0,0,0.0607016384537452,0,0,0,0.0352724684401081,0,0,0,0,0,0.0194142004290649,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0256532199638593,0,0.00826660511346737,0,0,0,0,0.0119253566636683,0,0,0,0,0,0,0,0,0,0.0563244233523323,0,0,0.0313151253911175,0,0,0,0,0,0,0,0,0,0,0,0,0.0562256409611872,0.0368142890824019,0,0,0,0,0,0,0,0,0,0.000953534946297802,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0145038778808613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124701969645352,0,0,0,0,0.309440970120742,0,0,0,0,-0.00664145266623214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.200566768620777,0,0,0,0,0,0,0,0,0,0,0,0,0.016143824783137,0,0.215944622870132,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.186288751467241,0,0.371971684144132,0,0,0.394970378602974,0,0,0,0,0,0,0,0,-0.0384156435287349,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.0531341873691166,0.0450772339718391,0,0.0162687696725365,0,0,0,0,0,0.212455477339544,0,0,0,0,0,0,0.0243643157539135,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00814823965961898,0,0,0.144144092894391,0,0.157764106565479,0,0,0,0,0,0,0.0415715034614797,0,0,0.0811673452178655,0,0,0,0,0,0
X600623.SH,0,0,0,0,0.0401901083020565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113997486615368,0,0,0,0,0.0839465982914706,0.136268266269407,0,0,0,0.36786160322245,0.0394153983457241,0,0.0434284203046609,0,0,-0.0507446593931457,0,0,0,0,0,0,0.191368922687506,0,0,0,0,-0.012116403174316,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.00961419228162779,0,0.596810535602427,0,0,0,0,0,0,0,0,0,-0.0764499934037795,0,0.0696474241952557,0,0,-0.031147402079418,0,0,0,0,0.0663635200687574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083997494734778,0,0,0,0.0698950318154844,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831279486376493,0,0,0.045296919589251,0,0.0957144688689223,0,0,0,0,0,0.0225044072322735,0.087031892487824,0.0886529969106583,0,0,0,0,0,0,0,0,0,0,0,0,0.118155906729296,0,0,0,0.0943518120356229,0,0,0,0,-0.00453296768931216,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0.106770813546423,0,0,0,0,0.0731182473304566,1.0842021724855e-19,0,0,0,0,0.0234544927262714,0,0.0602494499607439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712145143595505,0,0,0,0,0,0,0,0,0,0,0.0262434216597277,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.237799574322654,0,0.172017540494712,0,0,0,0,0,0.0501552872761135,0,0,0,0,-0.0535448102859833,-0.00908847882734631,0,0,0,0,0,0,0,0.224891500669583,0,0,0,0,0,0,0,0,0.0175452288446577,0,0,0,0,0,0.0032939884904621,0.035251867588928,0,0,0,0,-0.023022907018445,1.0842021724855e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0272267568525886,-0.0259804361277011,0.0178518412095275,0,0,0,0,0.0384933796155691,0,0,0,0,0.0187144726024839,0,-0.0204605599345421,0,0.00599788135539418,0,0,0.0252693129555283,0,0.00648564189163093,0,0,0,0,0,0,0,0,0,0,0,0,0.0441667361534834,0,0,0,0.0340981675203426,0,0,0.0130157375858462,0,0,0.0261498411415993,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.275596826420463,0,0,0,0,0,0,0,0.258249185195867,0,0,0,0,0,0,0,0,0,0,0,0.00170041980875741,0.0335307684213537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636180094842784,0,0,0,0.0740376050652898,0,0.0210270275507521,0,0.168809645211381,0,0,0,0,0,0.118310468088421,0,0,0,0,0,0,0,0,0,0,0,0.0181796613843553,0,0,0,0,0,0,0,0.093452165640838,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.031217855012816,0.0630789562112498,0,0,0,0,0,0,0.0865605534122804,0,0,0.0927552373890589,0,0,0,0.0705652554978938,0,0,0,0,0.175335411364761,0,0.301415894492043,0,0,0,0,0.13676374501632,0,0,0,0,0,0.0417092083262156,0,0,0,0,0.13542081280625,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0292703251053779,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189480828368002,0,0.23375509628221,0,0,0.116665934975142,0.123571184310783,0,0,0,0,0,0,0,0,0,0,0.0614405071393078,0,0,0,0,0,0,0.0319134821664259,0,0,0,-0.0138464171658395,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.177676220645418,0,0,0,0,0,0,0,0,0,0,0,0,0.0474063269665429,0,0,0.166646911166848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399173436901102,0.0630628414978661,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0912886128528147,0,0.0313359469733055,0,0.0697637228877561,0.0322463464620848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00877058222551701,0.148343692413919,0.19419398477007,0,0,-0.0110279838565967,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0.174495086899117,0,0,0,0,0,0,0,0,0,0,0.0973203680256469,0.0343532604704039,0,0,0,0,0.0953215602357361,0.051412195239145,0,0,0,0,0,0,0.00879152065730587,0.114489438649611,0,0,0,0,0.0901088173250971,0,0,0,0,0,0,0,0,0,0,0.0352697455749834,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0288611165729423,0,0.0448508104318159,0,0,0,0,0,0,0,0,0,0,0.0741253254939423,0,0.125546870078113,0,0,0,0,0.0923907916167043,0.050773955971561,0,0,0,0,0,-0.0429405456533349,0,0,0,0,0.0135209230877062,0.165165973227137,2.16840434497101e-19,0,0,0,0.0415391551719387,0,0,0,0,0,0.0621527755327484,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.185867231749222,-0.0605655078554721,0,0,0,0.0300731568428781,0,0,0.0626121821047964,-0.0245705554084896,0,0,0,0,0,0,0.213774179657199,0,0,0,-0.00639040116902496,0,0.074157501437122,0,0,0,0,0,0,0,0.0378794695274361,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106021098258138,0.111319776759094,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.149397914749846,0,0,0,0,0,0.136983038411007,0,0.117702963975848,0,0,0,0,0,0,0,0,0.0169940142668403,0,0.0681003883612528,0,0,0,0,0.0620536366518573,0,0,0,0,0,0.0150618363839342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987809254849551,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.707940125279942,0,0,0,0,0,0,0,0,0,0,0,0,0.213355795312813,0,0,0,0,0.0218746215532309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115735917306205,0,0,0,0,0,0,0.0429928320426832,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0516766097086104,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201871091465795,0,0.021226656383028,0,0,0,0,0.0402486498561657,0.0137893864070979,0.153129015284522,0,0,0,0,0.0198548798849761,0,0,0,0,0,0.0459240012950684,0,0.24807355829086,0,0,0,0.049844588857676,0,0,0,-0.0200945983866779,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390640622370389,0,-0.163706816639497,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437574519295516,0,0,0.100814200835629,0,0,0,0,0,-0.0381032814607651,0.246054960787108,0,0,0,0.0469393057437817,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.105564267432191,0,0.0815815649939513,0,0,0,0,0,0,0,0,0,0,0,0,0.0427148706565595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769962779248815,0,0,0,0,0.0540442567246698,0,0,0,0.0892050543367696,0.255719889589612,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0515092763109934,0,0.105603339448746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125726499077979,0,0.0141900904784195,0.253418085045035,0.0933668037057543,0,0,0,0,0,0,0,0,0,0.00239029189934147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520244531563723,0,0,0,0.0565258000881419,0.09706497551548,0,0,0,0.0823270913293662,0,0,0,0,0,0,0,0,0,0,0.447733293514425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.065044355477443,0,0.0729616158034353,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0136381537932559,0,0,0.136301751816607,0,0,0,0,0,0,0.162718113054086,0,0,0,0,0,0,0.0157299088722874,0,0.00108964818287806,0.0704738010380468,0,0,0,0,0,0,0,0,0,0,-0.00352463898320321,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.125715239364603,0.0248082141650449,0,0.0758638588792207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277863880756827,0.00579777099545182,0,0,0,0,0,0,0,0,0,0,0,0.142810392151586,0.0159719976966733,0,0,0,0.0377227375481671,0.0262694772902672,0,0,0,-0.0181059066460122,0,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681267365604989,0,0.0756745537550121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187506126013181,0,0,0,0,0,0,0,0,0,-0.0441763893159447,-0.299574837950645,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.0115303358762739,0,0.0899001721028981,0,0,0,0,0,0.019734621001462,0,0,0,0,0.0471560264685636,0,0.191590912050876,0,0,0,0,0.0513334192317472,0.139397521425718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242054967929139,0.052333497226075,0,0.278552428445679,0,0,0,0,0,0,0,0,0,0.0611347414779897,0.139489148152221,-0.0083490149065367,0,0,0,0.0639934116003782,0,0,0,0,0,0.106659766845402,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500562708921738,0,0,0,0,0,0,0,0,0,0.0206301153739337,0.186036781407971,0,0,0,0.0688678226309134,0,0,0,0,0,0,0.123284930543028,0,0,0,0,0,0.0862754926379816,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0280343000234144,0.0825981730724016,0,0,0,0,0.050046965812762,0,0,0,0,0.055808323677064,0.0448189610078826,0,0,0,0,0,0,0.144782357705569,0.0261727953866388,0,0,0,0.162707112632797,0,0,0,0,0,0,0,0.239249117793882,0,0,0,0,0,-0.059839112726899,0,0,0,0.0525428883206238,0,0,0.178745042374373,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681275826501083,0,0,0,-0.0120749252214064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010477260899803,0,0,0,0,-0.0623040619846993,0,0,0,0,0,0,0,0,-0.0359725709770634,-0.0280157463664974,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.149132831123394,0,0,0,0,0,-0.464311215678773,0,0.167440801361187,0,0,0,0,-0.286768159736618,0,0,0.408624417217742,0,0,0,0.0368896955029861,0.150701634653726,0,0,0,0,-0.044942625899927,0,0,0,0,0,0,-0.097628586035985,0,0,0,-0.219783239795751,0,0,0,0,0,0,0.957320948169612,0,0,0,-2.52534819161398,0,0
TED,0,0,0,0,0,0,0,0.000440133383016452,0,0,0,0,0,0,0,0,-0.11149401044312,0,0,0.0190440250853264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154959448388954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.184456040645121,0.477982906410904,0,0,0,0,0.652469907230708,0,0
RealEstate_excess,0,0,0,0,-0.0492795869908814,0,0.0073517263015346,0,0,0.0190134502134829,0,0,0,0,0,0,-0.00494747196517515,0,0,-0.0117367995582436,0,0,0,0,0.00804255899139281,0,0,0,0,-0.0264045844329475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.075430073998863,0,0,0,0,0,0,0,0.503239697986809,0,0,0,0
MKreturn,0,0,0,0,0,-0.0335565055208696,0,-0.0443487497355161,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.001475602171089,0,0,0,0,0.027918798758839,0,0,0,0,0,0,0,0,0.0397958779323497,0,0,0,0,0.0139594310146123,0,0,-0.0574814373771996,0,0,0,0.0448855690597195,0,0,0,0.852269786544874,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00230585472349104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000667868200476835,-0.00915497479901301,0,0,0,-0.000920565107970511,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0510362263656761,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.00527106494079826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0016272012332635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314867361718212,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00757037656860914,-0.020801870771677,0,0,-0.00923920093743435,0,-0.0082158616336419,0,0,0,0,0,0,-0.0205925366490343,0.00863534920566165,0,0,0,0,0,-0.00561550652614438,0,0,0,-0.000889893361921255,0,-0.00146787875390562,-0.0075904641387773,0,0,0,0,0,0,0,0,-0.0583945580018661,0.0407926557211045,0,0,0,0,0,0
