,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X600111.SH,X000708.SZ,X000301.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X000877.SZ,X600547.SH,X600886.SH,X600426.SH,X600795.SH,X000983.SZ,X600362.SH,X601699.SH,X600176.SH,X600027.SH,X600803.SH,X601991.SH,X000786.SZ,X000629.SZ,X600995.SH,X000807.SZ,X600160.SH,X000933.SZ,X000408.SZ,X600219.SH,X600096.SH,X600489.SH,X600378.SH,X000723.SZ,X000831.SZ,X002080.SZ,X000932.SZ,X600348.SH,X600801.SH,X600141.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.063992536768221,0,0,0,0,0,0,0,0,0,0.049153778135228,0,0,0,0,0.142040512764796,0,-1.73472347597681e-18,0.0589939010036014,0,0,0,0,0.0458822649582589,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.055246642782943,0,0,0,0,0,-0.0174271896544231,0,0,0,0,0,0.00971640595628211,0,0,0,-0.00298316742102835,0.017105906496479,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.159791430026658,0,0,0,0,0.0529695458883283,0,0.0517424260570861,0,0,0,0,0,0,0,0,0,0,0,0.0618654444996861,0,0,0,0,0,0,0,0,0,0,0,0,0.0205735793869347,0,0,0.0129553985624527,0,0,0,0,0,0.0125971477357056,-0.0200912646291096,0,0,0,0,0
X601088.SH,0,0,0,0,0.0327999646033595,0,0,0,0,0,0,0.112847736616089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125099862170262,0,0,0.0795535647838489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355142930775296,0,0,0,0,-0.0187432396414686,0.0224485092729148,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,-0.150515725678244,0,0,0,0.207051191756057,0,0,0.185246580911823,0,0,0,0,0.203359766467542,0,0,0,0,0,0,0,0,0.163602004325324,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,-0.00108179623927893,0.215531279770233,0,0,-0.0486298185350888,0,0,0.0192426871476839,-0.0120872216472903,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0.0538734012287482,0,0,0.0186143041318922,0,0,0,0,0,0,0,0,0.213419150953919,0.137548446175352,0,0,0,0,0.062674549207431,0,0,0,0,0.0210322402476738,0,0.232858955896918,0,0,0,0,0,0,0,0,0,0.0760584966110838,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00992027174785582,0.401810666295241,0,0,0,0,0,0,0,0,0,0,0,0.0824843538931019,0,0,0,0,0.0541113024154183,0,0,0,0,0,0,0,0,0,0,0.124587456694906,0,0,0,-0.000817334377289949,0.0109711648107359,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0213253378001718,0,0,0,0,0.167119444617035,0,0.158456450073734,0.0733688875783993,0.00314672073119166,0,0,0,0,0,0,0.0614896282669722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141695927512737,0,0.0125746463205407,0,0.0705584273392117,0,0,-0.00523127695467844,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.566032527623837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271434051473037,0,0,0,0,0.0141972769456618,0,0,0,0,0,0,0
X000792.SZ,0,0,0,8.67361737988404e-19,0,0,0,0.216676638812909,0,0.144385899728546,0.0411716608019471,0,0,0,0,0,0,0,0,0,0,0,0.022197803943517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175314201664444,0,0,-0.0260256270043747,0,-8.67361737988404e-19,0.00549366705818605,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.588205042082288,0,0,0,0,0.0870348076462362,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00585698378512253,0,-0.0524704895036997,0,0,0,0,0,0.10002255748682,0,0,0,0,0,0,0.0698840960060776,0,0.0318104583571529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342215439112289,0,0,0,0,0.0589847152980436,0,0,0,0.675855368293331,0.0864658996845846,0,0,-0.0289271133749903,0,0,0,0,0,0,0,0,0.139147695849292,0,-0.199894797877186,0,0,0,0,0,0,0,-0.0378905463178893,0.046483379476801,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.25455358490544,0,0,0,0,0,0,0,0,0,0,0,0.0243345841171039,0,0,0,0,0,0,0,0.160288095556315,0,0.0226272453945902,0,0,0,0,0,0.095304573730879,0,0,0,0.0912643941411203,0,0,0,0,0,0,0,0,0,0.0502831221059476,0,0,0,0,0,-0.00946098776125445,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0145649824424349,0,0,0,0,0.0534276708173158,0,0.225818597685549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390673755417105,0,0.0265159480337828,0,0,0,0,0,0,0,0,0.14098921380663,0,0,0,0,0,0,0,0,0.00127086610016227,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0177466619151939,0.17564990619125,0,0,0,0,0,0,0,0.0158484759135457,0,0,0,0,0.148533129265188,0,0,0,0,0.0170824684800798,0,0,0,0,0,0,0,0.0255340750438476,0,0,0,0.0197636898068551,0,0.026603246381418,0,0,0,0,0,0,0,0,0,0,0,0,-0.00564920537064758,0.017005380622782,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209887587634619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645212166953224,0,0,0,0.0940610958753381,0,0.00525709118734302,0,0,0,0,0.304291021375137,0,0,0,0,0,0,0.344338572878408,0,0.0610520716325294,0,-0.165926621369221,0.0383490738261008,0.0223915288314903,0,0,0,0,0,0
X600660.SH,0,0,0,0.0351491332507341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140871997611085,0,0,0,0,0,0,0,0,0.117318689585632,0,0,0,0,0,0,0.128666724615174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135668251376428,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827786799419305,0.175008089173654,0,0,0,0,0.0770096408251196,0.22744625889613,0,0,0,0,0,0,0.0290170503035186,0,0.146843875748371,0,0.0337477683604828,0,0.0454611919106713,0.00960558291443416,0,-0.0572079432132386,0,0.163039813961199,0,0,0,0,0,0,0,0,-0.00373713051298115,0,0,0,0,0,0
X600010.SH,0,0,0,0.0223813781164671,0,0,0.227087055540492,0,0,0,0,0,0.12924212167492,0,0.00886062046158602,0,0,0,0.0182131907720828,0,0.033642188462988,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.022229032840961,0,0,0,0,0,0,0,0,0.0485041955509744,0,0.0606574106182913,0,0.0753077713524956,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.0886408740014321,0,0,0.0673030057981751,0,0,0,0,0,0,0,0,0,0.0660181491397868,0,0.035087565604687,0,0,0,0,0,0,0.673738402098103,0,0,0.038650397677767,0,0,0,0,0,0,-0.107906927191136,0,0,0.0392997690459884,0,0,0,0,0,0,0,-0.00175131514146029,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.123573011504584,0,0,0,0,0.0386827035290879,0,0,0.0270278637418384,0,0,0.000327212186588335,0,0.155827150814204,0,0.0922588235785376,0,0,0,0,0,0,0,0,0,0,0.141629369956163,0.205936973052653,0,0,0,0,0,0,0,0,0,0,0,0.043960571289298,0.101363224824869,0,0,0,0,0,0,0.0260935886849445,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.0332718924520257,0,0,0,0,0,0.203991691386866,0,0,0,0,0,0.0633114947346935,0,0,0.0250817338572209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495906180083939,0,0,0,0,0,0,0.126713958289258,0,0.00347787632965905,0,0,0.0112863985773881,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0431222075395987,0.14177363928507,0,0,0,0,-0.0834272879377734,0,0,0,0,0,0,0.00823816982200817,0.0978125116993689,0,0,0,0,0,0.0225896137947697,0.00373623561103809,0,0,0.0476233247813582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317585098197769,-0.0304456375467063,0.0271350134231185,0,0,0,0,0,0
