,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600309.SH,X600011.SH,X600010.SH,X600188.SH,X601898.SH,X600660.SH,X002466.SZ,X600688.SH,X601600.SH,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X000898.SZ,X300072.SZ,X600111.SH,X002460.SZ,X600176.SH,X600352.SH,X000553.SZ,X600027.SH,X601992.SH,X000786.SZ,X600299.SH,X000825.SZ,X000792.SZ,X000709.SZ,X002271.SZ,X600426.SH,X601699.SH,X600808.SH,X000408.SZ,X600315.SH,X600489.SH,X000830.SZ,X000932.SZ,X601158.SH,X000883.SZ,X600219.SH,X000630.SZ,X000983.SZ,X600583.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,-0.0619320122522129,0,0,0,0,0,0,0,0,0,0,-0.0603199653462482,0,0,0,0,0,0.0283843767069673,0.125841608003654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110123778204436,0,0,0,0,0,0.0678781533607729,0,0.028460833415353,-0.0199945830047035,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921313732246116,0,0,0.160719893749245,0.411599169338683,-0.0286222567318854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853418797410013,0,0,0.00892317297026046,-0.00254637278712321,0,0,0,0,0,0
X600688.SH,0,0.187586149671707,0.201103956905863,0,0,0,0.0132291684999826,0.0614023882260458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00386954485544563,0,0,0,0,0,0,0,0,0.06843320152705,0,0,0,0,0,0,0.0790232248284727,0,0.00750439801913475,-0.000383442605121688,0,0,0,0,0,0
X601600.SH,0,0,0,0.141570939311779,0,0,0,0,0,0,-0.0334629752027491,0,0,0,0,0.0259973991784055,0,0,0.0772655720119613,0,0,0,0,0,0,0,0,0,0.153266419597382,0,0,0,0,0,0,0,0.381009751155251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152737790600321,0.00094874133864671,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0900197606603051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152739733932595,0,0,0.109157246115211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884835240925924,0.0108541244444378,0,0,0,0,0,0,0,0.0297432676408167,-0.0014170299157869,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0154488407461442,0,0,0,0,0,0.256103983847321,0,0,0,0,0,0,0,0,0,0.034773832496109,0,0.102954913018234,0,0,0,0.0374355714955381,-0.0969211216805182,0,0,0,0,0,0.15516286131926,0,0,0,0,0.0105046679907799,0,0,0,0,0,0,0,0,0,0.0047281339067042,0,0,0,-0.102889641656605,0,0
X600795.SH,0,0,0,0,0,0,0,0.0297314903782435,0.0716867867338288,0,0,0,0,0,0,0,0,0.139443539974761,0,0,0,0,0,0,0.0289514533971288,0.0202142718725779,0,0,0,0,0,0,0,0,0,0.0297147772012436,0,0,0,0,0,0.0119960403428116,0,0,0,0,0,0,0,0,0.00887725835190905,0.0105001804601058,0,0,0,0,0,0
X600886.SH,0,0,0,-0.0376491629715319,0.0620905398240305,0,0.166387925348869,0,0,0,0,-0.0142821507746115,0,0,0,0,0,0,0,0,0,0,0,-0.0387681712802887,0.0855902173342183,0.126744860025621,0,0.123362496609852,0,0.055886123459792,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278101924053411,0,0,0,0,0,0,0.0789102331634256,-0.0107702493399014,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0181628443962264,0,0,0,0,0,0,0,0,0,0,0,-0.0140653300172791,0,0,0,0,0.0274813940692741,0,0,0,0,0,0.0116249144693639,0,0,0,0,0,0,0,0,0,0.818927912468165,0,0,0,0,0,0,0,0.0318837985084835,0,-0.00736689659503563,-0.0046725737569576,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618478165737617,0.0999981977121279,0,0.00178481277135581,0,0.178224378892924,0,0,0,0,0,0.00497859265385919,0,0,0,0,0,0,0,0,0.38180039397308,0.117333562312895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462345054995203,0,0,0,0.0451925606316849,0.0220404488174935,0,0,0,0,0,0,0,0,0,0,0,0,0.0380670341223402,0,0,0,0.0666219218400952,0.0501758946597794,0,0,0,0,0.16771604990435,0,0,-0.00293158715286358,-0.00354166133096204,0,0,0,0,0,0
X300072.SZ,0,0,0,-0.13427658195425,-0.0213619543670611,0,0,0.174246345689038,0,0,0,0,0,0,0,0,0,0,0,0.131812226484808,0,0,0,0.15466746402266,0,-0.0495756634005236,0.130485692462594,0.294555875275826,0,0.0449780614922022,0,0,0,0,0,0.245108257626758,0,0,0,0,0,-1.73472347597681e-18,-0.121872250015118,0,0,0,0,0,0,0,-0.0323995902602176,4.33680868994202e-19,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524590859924973,0.0315475131406635,0,0,0,0.150227761364813,0,0.0102446664570822,0,0,0.0372339063434421,0,0,0,0.061270480511536,0,0.018420316871605,0,0,0,0,0,0,0.205114042487125,0.0436036118826612,0,0,0,0,0,0,0,-0.0234146732343145,-0.044814787357929,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.653402799138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17444288560615,0,0.0204047894015689,0,0,0,0,0,0,0,0,0.0666550032279814,-0.00674273578796116,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.155504914942488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232010905244084,0,0,0,0.419684723681955,0.260044747722786,0,0,0,0.0397994778810043,0.192623141461429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222109961485258,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233588035803482,0,0,0,0,0.084244550447349,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165774311507252,0.0376217452282497,0,0.276206936676006,0,0,0,0,0,0,0,0,0.0214467137104184,-0.00656038927229416,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0976031982908298,0,0,0,0,0,0,0,0,0,0,0,0.155847062852248,0,0,0,0,0,0,0,0,0.00831080250163718,0,0,0.0332373742770727,-0.255404567117785,0,0,0,0,0.0257379638941843,0.23985613691852,0,0,0,0,0,0.0833198738036815,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.405171655444875,0.0699982825533546,0,0,0,0,0,0,0,0,0,0.331004525102322,0,0,0,0,0,0,0.0502561179165186,0,0,0,0,0,0,0,0,0,0,0.017312656898933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124257373359844,-0.0039582461047553,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563067586098525,0.08682868339531,0,0,0.130650004527601,0,0,0.0234650863334465,0,0,0,0,0,0,0,0,0,0.0732710171960634,0,0.181003371246779,0.00362520129914336,0,0,0,0,0,0.118337783700816,0,0.000726498964596619,0.0373623180518839,0,0,0,0,0,0
X000786.SZ,0,0,0,0.0205774268029748,0.204960819171803,0.0709589913410214,0,0,0,0,0,0.226286732473649,0,0,0,0,0,0,0,0,0,0.0360904742576166,0,1.38777878078145e-17,0.509838252012191,0,0,0.0132643465321177,0,0,0,0,0.00092409689830777,0,0,0,0,0,0,0.0637967827086725,0,0,0,0,0,0,0,0,0,0,-0.0385923698562502,-0.0121751251501022,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,-0.353420918888866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184376628678005,0,0,0,0.00766045026325142,0.0466579733832443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000720908864493984,0,0.136794101568155,0,0,0,0,0,0,0.0524156664719292,0,-0.0109246710417487,-0.0184881849947313,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128081356742324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684228618422018,0.124753602786826,0,0,0,0,0,0,0,0.0035646497997834,-0.0293183874816336,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.17873723389995,0,0,0,0,0,0,0,0,0,0,0.106417108546938,0,0,0,0,0,0.228429775677772,0,0,0.139389503657715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339072273691758,0,0,0,0,0,0.0165093685848515,0,-0.000511061686565415,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0385834662355248,0,0,0,0,0.0114235421248002,0,0,0,0,-0.0264843262503472,0.0554235266975477,0,0,0,0,0,0.045773767010397,0,0,0,0,0,0,0,0,0,0,0,0.0842683822404734,0,0,0,0.145931484094693,0.0178023177810255,0,0,0.0669743900477563,0,0,0,0,0.00342422697382925,-0.00137587849900586,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.00414230840573504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0642819132819521,0,0,0,0,0,0,0,0,0.0442660999200275,0.228394530331214,0,0,0,0,0,0,0,0,0,0,0,0.0873826092892456,0.124631892355292,0,0,0,0,0,-0.148214467314543,0,0.0156296717249222,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583577202177354,0,0,0,0,0,0,0,0,0.0102666444990045,-0.044463666954797,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0664567901292398,0,0,0,0,0.147174870015742,0,0,0,0,0,0,0,0,0,0.0157046581846238,0,0,0,0,0,0,0,0,0,0,-0.0333650167522229,0,0,0,0,0,0,0,0,0,0,0,0,0.882925216411567,0,0,0.0211809550431496,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.0911956666732793,0.00610959691058529,0,0,0,0,0,0,0,0,0,0,0,0.0414987368486017,0,0,0.0613588886449977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268923148275285,0,0,0,0,0.0970723722389265,0,0,0.0122519098651408,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.0532614980373981,0,0.0977437845595136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931023130164824,0,0.0838081099985967,0,0,0,0,0,0.100059400561402,0,0,0.0177457456010373,0,0,0,0.0153076529784227,0,0,0,0,0,0,0,0,0,0,0.0134497475765728,4.33680868994202e-19,0,0,0,0,0,0
X600315.SH,0,0,0,-9.93250393371704e-05,0,0,0,0,0,0,0,0,0,-0.347172383828551,0,0,0,0,0,0,0,0,0,0.100283249580503,0,0.126274205014452,0.0775527360519682,0,0,0,0.113464637928764,0,0,0,0,0,0,-0.128414163578875,0.0394046105115155,0,0,0.107609256294914,-0.118757537352872,0,0,0,0,0,0.0391180693189149,0,0,-0.0212902890736547,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0546464469609545,0,0,0,0,0,0,0,0,0,0.743315242150057,0,0,0,0,0,0.0336154721458783,0,0,0,0,0.0597793170416736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.28930155093021e-05,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0.240417014926548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204239127592061,0,0,0,0.0268906859311093,0,0,0,0,0.0722640869312984,0.100138367637775,0,0.00161349191662584,0,0,0,0.427907692988193,0.083878999805747,0,0,0,0,0,0,0,0,0,0,0.0788225754713713,0,0,0,-0.0190852635277222,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.393937889840264,0,0,0,0,0,0,0,0,0,-0.132676673445024,0,0,0,0,0.0187120103701453,0,0,0,0,0,0.074077490127571,0,0.0506104945202824,0,0,0,0,0,0.453948782855186,0,-0.0775768432097773,0,0,0,0,0,0,0,0,0,0,-0.0620915636283343,-0.038541588912616,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0.0428326203001153,0,0,0,0,0,0,0,0,0,0.0692882440596519,0,0,0,0,0,0.153264489572678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579868790574661,0,0,0,0.0587105588153363,0,0,0.0981479676849387,0,0.010684224719795,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872813437532509,0,0,0,0.0292669962351137,0,0.193230852441386,0,0,0,0,0,0,0.00969786772412765,0,0,0,0,0,0,0,0,0.0637641652525,0,0,0,0,0,0,0,0,0.00582585571548572,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00873005595111291,0.0323039805363052,0,0,0,0,0.149908919398624,0,0,0,0,0,0.0341764670956433,0,0,0.147174125082745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259923178294804,0,0,0,0.0526354137350666,0,0,0,0,0,0.118960355130235,0,0,-0.00363478069833013,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453020457149654,0,0,0,0,0,0.0426585938202403,0,0,0,0,0.0468371366116484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116007783761619,0,0,0,0.0703137006840653,0,0,0.0095233486125863,0,-0.00793228794636374,0.00901620550030374,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.128308610546203,0,0,0,0.283256556687575,0.0555249849824335,0,0,0,0,0,0,0,0,0,0,0.251836232759023,0,0,0.0174494188181054,0,0,0,0,0.0178483686888247,0,0,0,0,0,0,0,0.0450968785368271,0,0,0,0,0.0820078288123449,0.042025306435535,0,0,0,0,0,0.0129132201095262,0,0.0217320160574986,-0.0295332667701359,0,0,0,0,0,0
X600583.SH,0,0,0,0.145511429749687,0,0,0,0.235299332216081,0.139385140019794,0,0.134404980415549,0,0,0,0,0,0,0,0.00688367990218927,0,0,0,0,0,0.172784354687216,0.0435688829735644,0,-0.0296294928340334,0,0,0,0,0.116701809767149,0,-0.292474958635929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00234791093178032,0.0605069758586199,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.042786323435751,0,0,0,0,0,0,-0.111553835160687,0,0,0,0,0,0,0,0,0,0,-0.0897300215834427,0,-0.0441665849507273,0,0,0,0,0,0,0,0,-0.0567394982670825,0,-0.0557106839659227,0,0.111639441258317,0,0,0,0,0,-0.214358614503114,0,0,0.180625293542613,0,-0.0370005913345764,-0.0794458050887167,0,0,0,0,0,0
Slope,0,0,0,0,-0.201857305897027,-0.505902161541982,0.353794500071952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117031480721933,0,0,0,0,0,0.00381386557522156,0,0,0,0,0.243490067748204,0,0,0,0,0,0.0695324395643178,-0.0936138723275894,0,0,0,0,0,0,-1.37800065385443,0,-0.579360993087218,0,0,0,-2.7122618777899,0,0
TED,0,0,0,0,0,-0.16512234465532,-0.0444821765048908,0,0,0,0.0462051693099146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05117958995218,0,-0.397145582361372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153049345032403,-0.699711025714236,-0.199565136289781,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00868009474611925,0,0,-0.0022735598123285,0,0,-0.0336641148353396,0,0,0,0.163241412791638,-0.132806217807005,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0510105154242605,0,0,0,0,0,0,0,0,0.0138102431293729,0,-0.00376583471270039,-0.00179896513934428,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.056160587495832,0,0,0,-0.00929001867833194,0,0.0171205740704672,0,0,0,0,0,0,0,0.0500470535399515,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.109879490642709,-0.130301596912822,0,0,0,0.098262797041485,0,0,0,0,-0.00456375079584258,0,-0.0567752619278878,-0.0238887532368435,0,0,0,0,0,0,0,0.0230468515847774,-0.0392186258509318,0,0,0,0,0,0
MKvol,0,0,0,0,0.000771110539047428,0,0,0,0.000214451549879104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050883019838316,0,0.00083774244911479,0,0,0,0,-0.00035523871214582,0,0,0,0,0,0,0,0,0,0,0.0034119298789553,-0.000221439317990865,0,0,0,-0.0177490133546526,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0190385883746214,0,0,0,0,0,0,0,0,0.0342678703687594,0,0,0,0,0,0,0,0,0,0.104330313856897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0964159902723527,0,0,0,0,0,0,0,0,0,0,0,-0.0361465990122742,-0.0588750295100488,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018267792346309,0,0,0,0,0,0,-0.00565139178107034,0,0,0,0,0,0,0,0,0.0147840352914697,0.0134269837557897,0,0,0,-0.0158053390469263,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005341125510932,0,0,0,0,0,0,0,0,0,0,0,-0.00374288890700929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012586351635645,0.00184984535424548,0,0,0,-0.192823101424107,0,0
