,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601991.SH,X600795.SH,X601600.SH,X600188.SH,X600886.SH,X600111.SH,X600362.SH,X600027.SH,X600309.SH,X601992.SH,X000792.SZ,X600688.SH,X600583.SH,X601158.SH,X600547.SH,X600352.SH,X000898.SZ,X000831.SZ,X600489.SH,X000709.SZ,X000883.SZ,X002353.SZ,X000539.SZ,X000027.SZ,X000630.SZ,X600008.SH,X000825.SZ,X600549.SH,X600660.SH,X000629.SZ,X600808.SH,X600315.SH,X600578.SH,X002470.SZ,X600021.SH,X000983.SZ,X600863.SH,X601699.SH,X600307.SH,X600098.SH,X000960.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.620463952964741,0,0,0,0,0,0,0.000764214248377472,0,0.072355376845901,0.0684826911799714,0,0,0,0,0,0.0742018233608179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0378785682905306,-0.010650410385505,0,0,0,0,0,0
X600028.SH,0.494197847519808,0,0,0,0,0,0,0,0,0,0.0049423067010294,0.0250927325460548,0,0,0,0,0,0,0,0.400479973497079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403734981277736,-0.0108860102586007,0,0,0,0,0,0
X601088.SH,0,0.07099726897463,0,0,0,0.0582707079957554,0,0.10554093301903,0,0,0,0.0999119480744183,0.069176451447798,0,0,0,0.0264267041216915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415026163224522,0,0,0,0,0,0,0,0,0.00222243365194912,0,0,0,0,0,0
X600011.SH,0,0.100695239173994,0,0,0,0.122586413919383,0.0542338006796672,0,0.0932900767750058,0,0.0343858861175443,0.0827927501126355,0.12362369108167,0,0,0.0983614390590911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095768576664243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068850300897018,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0.0773771666460405,0,0,0,0,0,0,0,0,0,0,0.0186193510858367,0,0,0.0415724516437255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144919617352718,0,0.135230626099718,0,0.0321835917362296,0,0,0,0,0.000353475785874432,0,0,0,0,0,0
X600019.SH,0.0481777272739626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119633769944089,0,0,0.371425237895619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193366925129239,0,0,0,0,0,0,-0.00116502782246702,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0595559866451202,0,0,0,0,0.0836906278683034,0,0,0,0,0.00938460696718361,0.555699503674999,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0657375843370552,0,0,0,0.0450465221304189,0,0,0,0,0,0,0.00168324613616026,0,0,0,0,0,-0.0071114956514138,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.152600110151664,0,0.0450020364079019,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188763112857089,0,0.00383777548204005,0,0,0,0,0,0,0,0,0.0342852713255555,0,0,0.119608534311535,0,0,0,0,0,0.236872823158317,0,0.318791821021602,0,0,0.0266561343402728,8.67361737988404e-19,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.377098305754614,0,0.109483037704871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268051325910465,0,0.0196537859308027,0,0,0,0,0,0,0,0,0.118075408069046,0,0,0,0,0,0,0,0,0,-0.0308656799391762,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.29667938333519,0,0.281963428518212,0,0,0.164019308355397,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00170109203339016,0,0,0,0,0,0
