,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601991.SH,X601898.SH,X600795.SH,X601600.SH,X600886.SH,X600027.SH,X600010.SH,X600111.SH,X600188.SH,X600362.SH,X600583.SH,X600309.SH,X601158.SH,X600688.SH,X601992.SH,X000898.SZ,X000709.SZ,X000883.SZ,X000792.SZ,X000539.SZ,X002353.SZ,X000831.SZ,X600352.SH,X600489.SH,X000629.SZ,X600808.SH,X000630.SZ,X000027.SZ,X600578.SH,X600547.SH,X000825.SZ,X600549.SH,X600008.SH,X600863.SH,X600307.SH,X601699.SH,X000983.SZ,X600660.SH,X600315.SH,X600098.SH,X002470.SZ,X000937.SZ,X000959.SZ,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.676089735690887,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0601242141149165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235832438821447,0,0,0,0,0,0,0,0.016702318862386,0,0,0,0,0.0193351137250427,0,0,0,-0.0292102099893365,-0.0199028855708489,0,0,0,0,0,0
X600028.SH,0.618255717736293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081926221894883,0,0,0,0,0.0732826122592367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287646229872432,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.196299451522474,0,0,0,0,0,0,0.114270179266388,0,0,0,0,0,0.0459939132740622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174046395432183,0,0,0,0,0,0,0,0,0,-0.0220468365597627,0,0,0,0,0,0
X600011.SH,0,0.0396864574215099,0,0,0.0724139618511319,0,0.178908169079083,0.0286959856136167,0,0,0.0401560226616502,0.264474540767461,0,0,0.0830927468676164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215807213707362,0.103591176308009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150841092498912,-0.0172360429450892,0,0,0,0,0,0
X600019.SH,0,0,0,0.0788543458175448,0,0,0,0,0,0,0,0,0,0,0.0326687103159985,0,0,0,0,0,0,0.270538169679612,0.228142205086942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575476990930342,0,0,-0.0541260049182301,-0.0204137923305968,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0497579931938246,0,0,0,0,0,0,0,0.0118554769670564,0,0,0,0,0,0,0.0228665683688237,0,0,0,0,0,0,0,0,0,0.110593306078076,0,0,0,0,0,0.104472514707907,0,0,0,0,0,0.0167082639994384,0,-0.0603796752894041,0.00353305731872997,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0.022503684318732,0,0,0,0,0,0,0,0,0,0.0310020953412924,0.00249128519214519,0,0,0,0,0,0,0,0,0,0.124617262709478,0,0,0,0.15592915065854,0,-2.16840434497101e-19,0,0,0,0,0.029940875955314,0,0,0,0,0,0,0,0,0,0,-0.0249829757731129,0,0,0,0,0,0
X601898.SH,0,0,0.103104261002487,0,0,0,0,0,0,0.272531036623662,0,0,0,0,0.0404364702757102,0,0,0,0,0,0.096223369837079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0312694787125639,0,0,0,0,0,0,0,0.290144331499719,0,0,0,0,0,0,0,0,-0.0216912369138983,-0.0163231731477114,0,0,0,0,0,0
X600795.SH,0,0.0316713934213215,0,0,0,0,0.107398388382875,0,0,0,0,0.258418906490176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103298322554068,0,0,0,0,0.0457443028578441,0,0,0.0211313342911317,0,0,0,0,0,0,0,0,0,0,-0.0509088400096379,0,0,0.00380231560065674,0,0,-0.00126491076481121,0.00220072773452655,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.252535929696385,0.213867344779126,0,0,0,0,0,0,0,0.0533664755869243,0,0,0,0,0,0.110254217012907,0,0,0,0,0,0,0,0,0,0.0416233791807101,0,0,0,0,0.0392173582539784,0,0,0,0,0,0,0,0,0,0,0,0.0447058812722759,0,0,0,-0.00792751959917392,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0592441572441769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111872062136582,0.115662280607966,0,0,0,0,0,0,0,0.0364997684092675,0,0,0,0,0,0.0625224003850726,0,0,0.045252812582914,-0.0029492476441306,0,0,0,0,0,0
X600027.SH,0,0,0,0.214632276657911,0,0,0.127917205930891,0,0.101169142881939,0.191789291834952,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552377214869057,0,0,0,0,0,-0.0128512859676731,0,0,0,0,0.0316896002076108,0,0,0,0,0,-0.00602137065288268,0.00140044505254437,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625864628103119,0,0,0,0,0,0,0,0.167784535652829,0.192215442752516,0,0.0318139141770026,0,0,0,0,0,0,0,0,0,0,0,0.0043778674933453,0.116719960604792,0,0,0,0,0,0,0.0332184474008743,0,0,0,0.108363591379428,0,0,0,0,0,0,0,0,0,0
