,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X300072.SZ,X002466.SZ,X600795.SH,X600660.SH,X002460.SZ,X601992.SH,X600362.SH,X600188.SH,X601991.SH,X600547.SH,X600111.SH,X600886.SH,X000898.SZ,X600516.SH,X000792.SZ,X000709.SZ,X600157.SH,X600027.SH,X000786.SZ,X000408.SZ,X600339.SH,X600176.SH,X002271.SZ,X600219.SH,X000723.SZ,X600489.SH,X000959.SZ,X000553.SZ,X600352.SH,X601158.SH,X600808.SH,X000883.SZ,X000630.SZ,X000807.SZ,X600549.SH,X000983.SZ,X002092.SZ,X600299.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0274957455741043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0410271836995584,0,0,-0.0330596885053366,0,0,0,0,0,0.0216897134822269,0,0,0,0,0,0,0,0.0551694843059276,0,0,0,0,0,0,0,0,0,0,0,-0.0035082104605138,0.00944756522433339,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.0572807680919308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0366723518612968,0,0.00283787451964246,0.00500357959274036,0,0,-0.00123618130477487,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427165417024383,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.0339759200971999,0,0,0,-0.0231299381637425,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0348116873588575,-0.0476120898517492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328435404353169,0,0,0,0,0.0537858182966894,0.0821788596563144,0,0,0.0581467941582857,-0.0284836904777939,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.10548157205346,0,0.135991468652296,0,0,0,0,0,0,0,0,0,0.0124348301392834,0,0.265146669939719,-0.0109457726143171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242666237617439,0,0,0,0,0.0574917814631394,0,0,0,0,-0.0149871063343239,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0257461364086309,0,0.0669793766445837,0,0,0,0,0,0,0,0.189177739673014,0,0,0,0,0,0,0,0,-0.101139393402108,-0.119535049403164,0,0,0,0.0691101042046188,0.00800221503602588,0,0,0.0909393577478204,0,0,0,0,0.0270899810427257,0,0,0,0,0,0.174322741613337,-0.0969942588085864,0.0204427028954494,0,0,0,-0.00365785232303515,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.262078204325392,0,0,0.255205152311798,0.0301396086444916,0,0.180380357348748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522464092475313,0,0,0.15235880661398,0,0,0,0,0,-0.0358112660062168,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0333925196566207,0,0,0,0,0,0,0,0,0,0,0,0.0347408513850042,0,0,0,0.10650768406602,0,0.0525957852816513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711335426744133,0,0,0,0.117069607014821,0.160530184592829,0.132764339929774,0,0,-0.0165836318007923,0.0277788105846348,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.307131700949089,0,0,0,0,-0.105060230837143,-0.0391062282354798,0,0.099435048242574,0,0.280350539935561,0,0,0,0,0,0,0,0.00805149003260886,0,-3.46944695195361e-18,0,0,0,0,0,0.0835373372559623,0,0,0,0,0,0,0,0,-0.0860661756137106,0,0,0,0,0,0.257315774213715,0,0,0,0.050851151698507,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0.0680342963867839,0.128412549036382,0.000472743568194539,0,0,0,0,0,0,0,0,0,0.00348548344825098,0,0,0.071045008064763,-0.0483865665804238,0,0.0538005222154939,0,0.0766422267590194,0.0762787479750003,0,0,0,0,0,0,0,0,0.0256587885062173,0,-0.0211473694959381,0.0217451249681914,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00257561246345635,0.278661974402518,0,0,0,0,0.152763863204009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113190150320656,0,0.0611668726004716,0.113101209149756,0,0,0,0,0.00647914709825364,0,0,0,0,0,0
