,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600585.SH,X601898.SH,X600010.SH,X601991.SH,X600795.SH,X601600.SH,X600886.SH,X600188.SH,X600362.SH,X600111.SH,X600027.SH,X600688.SH,X600309.SH,X601992.SH,X601158.SH,X600583.SH,X000792.SZ,X600157.SH,X000898.SZ,X600352.SH,X000709.SZ,X600547.SH,X600489.SH,X000831.SZ,X002353.SZ,X000539.SZ,X600008.SH,X000630.SZ,X600660.SH,X000027.SZ,X000825.SZ,X600021.SH,X600808.SH,X000629.SZ,X002470.SZ,X600549.SH,X600578.SH,X600315.SH,X600307.SH,X600098.SH,X000983.SZ,X601699.SH,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0.230214363762904,0,0.202774142717001,0,0,0.0504482399839525,0,0,0,0,0,0,0,0,0.0329732727287245,0,0,0,0,0,0,0,0,0,0,0.167043370293588,0,0,0,0.00490613261048443,0,0,0.108581556105153,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169885706351781,0,0,0,0,0,0
X600886.SH,0.0719360058650917,0,0,0,0,0,0,0,0.0309959464057924,0.0372944821681921,0.0494415697833182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140552021866651,0,0,0,0,0.13520374015747,0,0,0,0,0.104067605148823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0110993238938758,0,0,0,0,0,0
X600188.SH,0.236102864277447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173094242974994,0.256252899269227,0,0,0,0,0,0,0,0,0,0,0,0,0.195453643390559,0.155239610366195,0,0,0,-0.00122506361200741,0.00938333922838815,0,0,0,0,0,0
X600362.SH,-3.46944695195361e-18,0.0671134229355656,0,0,0,0,0,0.000871042764242814,0,0,0.0566958360528526,0,0,0,0,0,0,0,0.0344250490623359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218879042749333,0,0,0,0,0,0,0,0,0.0783142688665084,0,0,0,0.202744325591706,0.0612440858595405,0,0,0,0,-0.00877552933371402,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.116164283313596,0,0.00526326291588,0,0,0,0,0,0.0612831153727041,0,0,0,0,0,0,0,0,0,0,0,0,0.000392329706352762,0,0,0.0184846431386861,0,0,0,0,0,0.472431403257635,0,0,0,0,0,0,0,0,0,0.00278466779810366,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.265967221533584,0,0,0,0,0.0540532909952834,0.249366752887959,0.03329660793857,0.0353163163483,0,0,0,0,0.079102117609468,0,0,0.0325908126775404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073959153825296,0,0,0,0,0,0,0,0.0562414605161135,0,0,0,0,0,0,-0.0144763480003302,0,0,0,0,0,0
X600688.SH,0.0222526761243648,0.288139310108918,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780080197522616,0,0,0,0,0,0,0.220161168380947,0,0,0,0,0,0,0,0.0370710844102589,0,0.072606314561573,0.165663187178527,0,0,0,0,0.0181638114893488,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0.117761522054914,0.0850784773886126,0,0,0,0,0,0,0,0,0.00172244262906254,0,0,0.0211408349525733,0,0,0,0.0179890997612063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169261135256996,0.0655511200476731,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00506564073592895,0,0,0,0,0,0,0,0,0,0,0.075444240683746,0,0.0676604385587947,0.115365658012011,0,0,0,0,0.0191754005690102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296905156595045,0,0,0,0.00936385916175513,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0.0884576187685521,0,0,0,0,0,0.0828543161197418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500769495354439,0,0,0,0,0.0489142572392534,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0526566968697788,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0711727291475435,0.0826953525285015,0,0,0,0.0708679347063532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00764354520542465,0,0,0,0,0,0.0558979019311593,0,0,0,0.104888587965885,0,0,0,0.143562346166887,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717174641767931,0.1810573256962,0.095044661448171,0,0,0,0,0,0,0,0.106962779443081,0,0,0,0,0,0,-0.0105997350915133,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0308985305471948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197925777696208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369365444629957,0,0,0,0,-0.00673066330599376,0.0131338424057164,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.124281036860384,0,0,0,0,0,0.0493463013068849,-1.73472347597681e-18,0.0333111546310041,0,0,0,0,0,0,0,0,0,0,0,0,0.137118211078128,0,0,0,0,0.201111704852762,0,0,0,0,0.152800035978898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,-0.0376726880276599,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.216074050026925,0,0,0,0.157930866285471,0,0,0,0,0.192873914178548,0,0,0.287508620028959,0,0,0,0,0,0,-0.206650413939045,0,0,0,0,0,0.0341772194197015,0,0,0,0,0,0,0,0.020850519654383,-0.0255608060794139,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361182951089828,0,0,0,0,0,0,0,0.0301132753636794,0,0,0,0.135874119466137,0,0.0936280485341848,0,0,0,0.108425595825472,0,0,0.187592408836614,0,0,0,0,0,0,-0.00414745452106479,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0760726976215598,0,0,0,0,0.0069528501560657,0,0,0,0,0.0981035374107517,0.0971756747616389,0,0,0,0,0,0,0,0,0.13447561824873,0,0,0,0,0,0,0,0,0.0421008326458551,0,0,0,0,0,0,0,0,0,0,0.119285922273801,0,0,0,-0.00439147066907755,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.235921365861942,0.0217942503440979,0,0.235758208252057,0,0,0,0,0,0,0,0,0,0,0,0,0.0267625121153538,0,0,0,0,0.00885527666842885,0,0,0,0,0.0139713561814796,0,0,0,0,0.0639601756808129,0,0,0,0,0,0,0,0,-0.054649189739747,-0.00895818572562282,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0.0701212573181478,0,0,0,0,0.0116766177359348,0,0.07878999239583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0450221561454684,0.199541063140023,0,0,0,0,0,0,0,0,0,0,0,0,0.203645484679917,0,0,0,0,0,-0.00543511691250779,0,0,0,0,0,0
X002353.SZ,0,0,0,0,-0.0196244129827188,0,0,0,0,0,0,0,0,0,0.00694416947745433,0,0,0,0,0,0,0,0,0,0.0416438086599866,0,0,0,0.105423594291424,0,0,0.125558061139164,0,0,0,0,0,-0.0234521487819043,0,0.138581989278554,0,0,0,0,0.0364581256293523,0,0,0,0,0,0,0.00382880142785886,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0.132568495506466,0,0,0,0,0,0,0,0,0,0.139592925811596,0,0.107003212402791,0,0,0,0,0,0,0,0,0,0.0648151332219861,0.209209381736081,0,0.109644639666815,0.159413660094685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0.179095875298855,0.185929068953398,0,0,0,0,0,0,0,0,0,0.0387793715918737,0,0,0,0,0,0.0787597117516772,0.406863481154614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0267508227092982,-0.00394820147528043,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0755364493133679,0,0.0898171794740149,0.215298820436448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121381585164852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0.0616255092922555,0,0,0.08253880193912,0,0.084459298218057,-0.122691395644834,0,0,0.0705571466494449,0.114061671766315,0,0,0,0,0,0,0,0,0,0.170090639272534,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0537753105548443,0,0.0562444820473295,0,0.0778161557578427,0,0,0,0,0,0,0.00577135182229938,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.00944020708782916,0,0,0,0,0.177281242015012,0,0,0,0,0,0,0,0,0,0,0,0,0.0324314405359646,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0526006988712407,0.0473535810744896,0,0,0,0,0.144477844962498,0,0,0.0722278737216758,0,0.172772696597582,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0493785842599626,0,0,0,0.105720484049135,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.015836214381368,0,0.0741912822462514,0,0,0,0.361479300513687,0,0.279955377986864,0,0,0,0,0,0,0,0.0337952828266559,0.0547273877764969,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261729404435783,0,0,0.0146027292003639,0.100792780220859,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0.295902563056361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268107299833725,0,0,0.325320484457348,0,0,0,0,0,0,0.101235239888026,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00712905761482135,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.152527267422189,0,0,0,0,0,0,0,0,0,0,0.0391405845975269,0,0,0,0,0,0,0.339765783167373,0,0,0,0,0.0823622969120991,0,0,0,0,0.0390408036594224,0,0,0,0,0,0.137642906826948,0,0,0,0,0,0,0,0,0,-0.0105114476807781,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0906095694914234,0,0.0350496984586824,0,0.191011318442084,0,0.0290399400443626,0,0,0,0,0,0,0,0,0,0,0,0,0.250991762449538,0,0,0,0,0,0,0,0,0,0,0,0.117772225057883,0,0,0,0,0,0,0,0.0673825324962024,0.00636878302677484,0,0,0,0,0,-0.00865676331650785,0,0,0,0,0,0,0
X002470.SZ,-0.104315182342643,0,0,0,0,0,0,0.0103676229589418,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0362728647777383,0,0.0754361514553956,0,0,0,0,0,0,0,0,0.288266909114866,-0.0312527636168828,0,0,0,0,0,0.109755720662809,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577544836160273,-0.0252774570858606,0,-0.12527539014134,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.0171333546639161,0.0757086991686568,0,0,0,0,0,0,0.190173225723381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409519433039377,0,0,0,0.0745315971734438,0,0,0,0,0,0,0,0,0.0769443092185708,0,0.151180708575136,0,0,0,0,0.000121436461493121,0,0,0,0,0,0
X600578.SH,0,0,0,0.412299586338512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136122320706364,0,0,0,0,0.219110989565955,0,0,0,0,0,0.0978821567921425,0,0,0,0.0161426861397521,0.0192060068653205,0.0410009916718911,0,0,0,0,0,0,0,0.0300746186623012,0,0,0,0,0,-0.00239898487167622,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0.0701651252205641,0,0,0,0,0.0443857305464394,0,0.399783512463475,0,0,-0.0265685186010256,0,0.00482754384158513,0,0,0,0,0.0487431790563191,0,0,0,0,0,0,0,0,0,0,0,-0.0194217104337605,0,0,0,0,0,0,-0.0312445146026352,0,0,0,0,0,0,0.0453216429401165,0.0255482373225924,0,0,0,0,0,0
X600307.SH,0,0,0,0,0.051470202151123,0,0,0,0,0,0,0,0.0575446679394075,0,0,0,0,0,0.00285897627630938,0,0,0,0,0.174756250404959,0,0.191886573352568,0,0,0,0,0,0,0,0,0,0.278941340436567,0,0,0.0368511380402401,0,0,0,0,0,0.052228290333747,0,0,0,0,0,0,0.0251907358405237,0,0,0,0,0,0
X600098.SH,0.161545328845797,0,0,0,0,0,0,0.035287009081017,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0169544047516217,0.0377109967190499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0919022842208096,0.415932560901333,0,0,0,0.0990466547346903,0,0,0,0,0,0,0,0,0,0,0,0.0125361000648103,0,0,0,0,0,0
X000983.SZ,0,0,0.0956618022633728,0,0,0,0.154123427334247,0.0935814467556444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932316685964956,0,0,0,0.0128089456967285,0,0.038523104173222,0,0,0,0.0227589621085901,0,-1.73472347597681e-18,0.00809865390473315,0,0.490133150506692,0,0,0,0,0.00516513475748596,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0.00185506409877302,0.0433203957613475,0,0,0,-8.67361737988404e-19,0.0906060566830052,0,0,0.0822489799090584,0.000519163136400954,0,0,0,0.011672600772118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656551788070499,0,0,0.0261102537978824,0.467349889414646,0,0,0,0,-0.0232436416525791,0.00576687683567048,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0.146449891167672,0.267469232778769,0,0.0138414846420428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108061848033991,0.0872620384481902,0,0,0,0.0532557114153205,0.0228948389549562,0,0,0,0,0,0,0,0,0.183465381024457,0,0,0,0,0,0.00952713990774605,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0839756780663185,0,0,0,0,0.139034842878658,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00527669333957876,0,0.0785403246472226,0.0453515080855489,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.154582626715656,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0449552264031651,0,0,0,0.0154491282251252,0,0.0523881943747845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0810116692407338,0.0252088304146896,0,0,0.0102808515862943,0,0,0,0,-0.0429502106399975,0.0164724548968617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167020657794482,-0.0065251969732482,0,0,0,0,0
Slope,0,0,0,0,-0.427259164430724,0,0,0,-0.15101891138923,-0.651277859106063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389620193775043,-0.237948172483967,0,0,0,0.128013101598233,0.0285392273906459,0,0.516042851351775,0,0,-0.012081715889192,0,0,0,0,0,0,0,0,0,0,0,0.131335118568481,0,-0.213620297367668,0,0,0,-1.04878447201697,0,0
TED,0.409637472067368,0,0,0,-0.731467945692505,0,0,0,0,0,0,0,0,0,0,-0.00848842553585505,0,-0.320213371313705,0,-1.28427830472147,0,0,0,0,0,0,0,-1.29598630685977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.70207156315185,0,0,0,0,-6.20086390770702,0,0
RealEstate_excess,0,0,0,0,-0.0324188278251413,0,-0.178910509553984,0,0,0,0,0,0,0,0,-0.347587826283737,0,0,0,0.0443987880657995,0,0,0.322625642766289,0,0,0,0,0,-0.175155511281183,0,0.0339233605624186,0,0,0,0,0,0,0.376281971479774,0,0,-0.0214736333318094,0,-0.117481484514665,0,0,0,0,0,0,0,0,0.0106226931563806,0,-0.0704705350493,0,0,0,0
MKreturn,0,0.0180252471525501,0,0,0,0,0,0,0,0,0,0,0.132540197293095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941301671894926,-0.209511496181674,0,0,0,-0.132217368223633,0,-0.0954138978974159,0.0219238359371228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111879303227616,-0.327864950877102,0,0,0,0,0
MKvol,0,-0.00246368421485108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.31054740697332e-05,0,0,0,0,0,0,0,0,0,0,0.000305671442287242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087104479924063,0,0,0,-0.0210483217099695,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.0326912375039466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688992147910372,0,0,0,0,0,0,0,0,-0.0564083853072241,-0.0279597492598339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03574601203101,-0.0607624716074285,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105523050792156,0,0,0,0,0,-0.000742589047643042,0,0,0,0,0,0,0,0,0,-0.00134984948208348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.000818199673304241,0,0,0,0.058538016015608,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00129978683464185,-0.00217275941347412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000272206508454174,0,0,0,0,0,0.00224968525492859,0.00235856733002053,0,0,0,0,0,0,0,0.00181987908164141,0,0,0,0,0,0,0.00257913131571623,0.00070548669435013,0,0,0,0,0
