,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X601600.SH,X600795.SH,X600027.SH,X600362.SH,X600188.SH,X601992.SH,X000898.SZ,X600176.SH,X002466.SZ,X600111.SH,X600516.SH,X000709.SZ,X600299.SH,X600352.SH,X002460.SZ,X600489.SH,X000629.SZ,X600808.SH,X601158.SH,X600219.SH,X600801.SH,X300072.SZ,X000825.SZ,X000786.SZ,X000883.SZ,X000553.SZ,X000539.SZ,X600583.SH,X000301.SZ,X000408.SZ,X002110.SZ,X600339.SH,X000792.SZ,X600612.SH,X002271.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.232160017986428,0,0,0,0,0,0.019292406010659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615344412141709,0,0,0,0,0,0,0,0.0277069338331518,0,0,0.232838703216831,0.0407750579675308,0,0,0.0291900411406268,0,-0.0156687084504634,0.0243909378377935,0,0,0,0,0,0
X600028.SH,0.345478730261812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725688345122038,0.0754908225266674,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.130603182012139,0,0.00596133706477237,0.181108196812497,0,0,-0.0117030449865383,0.0797936390097899,0,0,0,0,0,0
X601088.SH,0.347746349016315,0,0,0.0357699988707268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169235682814281,0.0708905230951889,0,0,8.67361737988404e-19,0,0,0,-0.0321713776152539,0,0,0,0.00436012475111507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396678012871443,0.0518869108320778,0,0,0,0,0.00160420071820266,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.18621838901456,0,0,0,0,0,0,0,0.066020709177044,0,0,0,0,0,0,0,0,0.0323034976739618,0,2.16840434497101e-19,0,0,0.0534259751893469,0,0,0,0,0,0,0.492821537770004,0,0,0,0,0,0,0,0,0.036135452760558,0,0,0.0890911750484152,0,0,0,0,0.00713306887557599,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.112091587590686,0.0964932497176867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147666914762976,0,0.0199801371655193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104402924806331,0,0,0,0,0,0,0
X600011.SH,0,0,0,0.0194217719781994,0,0,0.175962490760784,0,0,0,0,0,0,0,0,0,0.712705643276154,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0263959407058791,0,-1.73472347597681e-18,0,0,0,0,0,0,0.000186614431239511,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0184098595125452,0.0540439512493971,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.231402564660708,0,0,0,0,0,0,0,0,0,0,0,0,0.277735177830847,0,0,0,0.0341858235748533,0,0,0,0,0,0,-0.235153507676607,-0.0667379751515782,0,0,0,0,0,0,0,0,0,0.242829689221393,0,0,0,0.218124358956975,0,0,0,0,0,-0.122914275903326,-0.0403243005970837,0.127451018623147,0,0,0,0,0,0
X600010.SH,0.214420354531004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138455030948795,0,0,0.125580646036265,0,0,0,-8.67361737988404e-19,0.120247141657835,0,0,0,0,0,0.153822542957483,0,0,0,0,0,0,0,0,0,0,0.00650322436499374,0,0,0,0,0,0,0,0,0,-0.0166001366169438,8.67361737988404e-19,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581298594744714,0.48689506925054,0,0,0,0,0,0.0270787553721422,0,0,0,0,0,0,0,0,0.115035205621997,0,0,0.0300248995220058,0,0,0,0.00449918930936684,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00301441393526073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636808380410898,0,0,0.233541766551166,0,0.175520565873979,0.172226848648577,0,0,0,0,0,-0.00517462779763334,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645137570550184,0.0423012969136173,0,0,0.112460699266452,0,0,0,0,0,0,0,0,0.0364738173301967,0,0,0,0,0,0,0,0.0121187047820953,0,0,0.0364363773171468,0,0,0,0,0,0,0,0,-0.0195352079664168,-0.0096547961798799,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.00930128326786528,0,0,0,0,0,0,0,0,0,0,0,0.215819745886845,0,0,0,0.0144663303708974,0,0,0,0,0.0616163240594371,0,0,0.0324230279226584,0,0,0,0,0,0,0.0932627601184451,0,0,0,0,0,0,0,0,0,0,0.117398880142857,0,0,-0.00643209490537724,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.290585234884619,0,0,0,0,0,0,0.0661971324814492,0,0,0,0,0,0,0,0.00335002096899251,0,0,0,0,0.296205828956195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00586016362780546,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.0408330093168957,0,0.07125703190417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337064044245736,0,0.0491902493788957,0,0,0,0,0.0247118219484463,0,0,0,0,0,0,0,0,0,0.0158571959605425,0,0,0,0.0601624573114878,0,0,0,0.0408420253486014,0,0,0,0,0,-0.0013035586401671,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.0131269008561517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739793907705094,0,0,0,0.212063391150329,0,0,0,0,0,0,0,0.0377326271336486,0,0,0,0,0,0,0,0,0.132878613283371,0,0,0,0,0,-0.0122596158811768,-0.0269265065336582,0,0,0,0,0,0
X600795.SH,0,0.00475964915269358,0,0,0.031249092492034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101002853227408,0,0,0.0695430636348512,0,0.0799242946570787,0.013044822772356,0,0,0,0,0,0,0,0,0,0,0.0271586827761133,0,0,0,0,0,0.0249197398254425,0,0,0.00205173332922444,0,0,0,0,0,-0.00160194321661078,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.534825447394843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052371214961784,0,0,0.181997193254667,0,0,0,0,0,0,0,0,0.0146626223824686,0.0064161433028943,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.0223979727256539,0.0360972470594225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15813694376636,0,0,0,0.0891890875497734,0,0.0467820956048921,0,0,0,0,0,0.0436145140893058,0,0,0.0213829690224522,0,0,0.0933589488909805,0,0.0221329519964723,0.0258948249532689,0,0,0,0,0,-0.00414765301499736,-0.00325656229136036,0,0,0,0,0,0
X600188.SH,0,0,0.307368723152421,0,0,0,0.15363010644633,0,0,0,0,0.050173891153043,0,0,0,0,0,0,0,0,0.22595042388865,0.000847114381114704,0.0178396727268051,0,0,0,0,0,0,0,0.022996582719162,0.0906016678599212,0,0,0,0.0584494920891512,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0203406389849763,0,0,0,0,0,0,0
X601992.SH,0,0,0.092982688325136,0.0416685970641499,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252845835024266,0.0606951244832214,0,0,0,0,0,0.0451498312568778,0,0,0,0,0.214415930326149,0.244801996105582,0,0.00062948648994606,0,0,0,0,-0.0026829951751964,0,0
X000898.SZ,0,0.138043893151997,0.155540285197009,0,0.377980067690351,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0255759679514245,0,0,0.0698215722697729,0,0,0,0,0,0,0,0,0,0,0,0.0816084811812974,0,0,0,0,0.0144767423727958,0,0,0.0850968495081602,0,0,0,0,0,0,0,0,-0.00498833646613633,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.0470402430713717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0876064800989689,0.238580897080717,0,0.158784526235026,0,0.153351555709307,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364293588437272,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0741199120617514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191824357496729,0,0,0,0.69837779686427,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0526924348872546,0,0.0110041945010607,0,0,0,0.0336834498168642,0,0,0,0,0,0
