,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X600188.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X000792.SZ,X002460.SZ,X600886.SH,X002466.SZ,X600010.SH,X600111.SH,X000301.SZ,X002271.SZ,X000708.SZ,X600426.SH,X000877.SZ,X600362.SH,X600795.SH,X600176.SH,X600803.SH,X600489.SH,X600027.SH,X601991.SH,X000786.SZ,X000807.SZ,X601699.SH,X000983.SZ,X600160.SH,X000932.SZ,X000630.SZ,X002080.SZ,X600219.SH,X300037.SZ,X000933.SZ,X000408.SZ,X000629.SZ,X600612.SH,X000539.SZ,X600688.SH,X600157.SH,X002409.SZ,X600096.SH,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.888018005879731,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.0300510637351339,0,0,0,0,0,0,0,0,0.0420641385389735,0.0148245350339642,0,0,0,0,0,0,0.0580371634355485,0,0,0,0,0,0,0.0500471084420038,0,0,0,0,0,0,0,0,0,0,0,0,-0.037320618106229,0,0.0095399298577627,0,0,-0.055768078869074,0,0,0,0,0,0
X600028.SH,0.545916990901368,0,0,0,0.165809454969779,0,0,0,0.0196741200308714,0.10565702029716,0,0,0,0,0,0,0,0,0,0,-0.0589049233004838,0,0,0,0,0,0.0183705893236928,0,0,0,0,0,0.130960915530239,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.0205449461393215,0,0,0,-0.257615924892892,-0.0163163899235574,0,-0.00778188111513726,0.0368128020481582,0,0,0,0,0,0
X601088.SH,0,0.151680628763233,0,0,0,0,0.237472779171784,0,0,0,0,0,0,0,0,0,0,0.0162390694153694,0,0.014057242448505,0.0328202147265502,0.00451500295159243,0,0,0,0.0436634242040064,0.0138734166248899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066083502711833,0,0.0861479090289553,0,0,0,0,0,0,0,0,0,0.00308857874359845,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109814759212962,0,0,0,0,0.0477077151543504,0.141231597382214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194035093441487,0,0,0,0,0,0,0.0591138018968546,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.156376624719417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112580663921487,0,0,0.0865232687168132,0,0,0.117052644342384,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.14298108234238,0.00259712507291035,0.0129333024048268,-0.154147863839197,0,0,0,-0.0116789810561018,0,0.0183722894370811,0,-0.00964924531109422,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.123857369335356,0,0,-0.0133039036568718,0,0,0,0,0,0,0,0,0,0,0,0.0314862962694425,0,0.07335242076308,0.149683259440916,0,0,0,0,0,0,0,0,0,0.185901561733217,0,0,0.0396346628611357,0,0,0,0,0,0,0,0,0,0,0,-0.0872635306448528,0,0.0115474121360094,0,-0.0489318449714491,0.0897286040416152,0,-0.040655622839706,0,0,0,0
X600188.SH,0.0036733962844993,0,0.636959853727503,0,0,0,0,0,0,0,0.0612090928824288,0,0,0,0,0,0,0,0,0,0,0.0628644067792419,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.183081641873845,0,-0.0453003131256026,0,0,0,0,0,0,0,0,-0.213454494314848,0,0,0,0,0,0.0220073970694302,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357731080157252,0,0,0,0,-0.191936844576199,0,0,0,0,0,0,0,0,0.563794861018549,0,0,0,0,-0.183401703354362,0,0,0,0,0,0,0,0,0,0,0.0499804777898314,0,0,0,0,0,0,0.00653771725233616,0.0493029116799523,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.047982783542577,0,0,0,0,0,0,0,0,0,0,0,0,-0.00446393700876742,-0.0907749386394486,0,0,0,0,0,-0.0801697605642868,0,0.0184128042943805,0.723003962712627,0,0,0,0,0.0965731456840654,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157627101866682,0.00452480225608482,0,0.0606296397132138,0,0,0,0,0,0,0,0,0
X601898.SH,0.190572020469084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528667460242394,0,0,0,0,0,0,0.103246663917375,0,0,0,0,0,0.121506419524475,0.0617445117256201,0,0,0.208995168937408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
