,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600027.SH,X600188.SH,X600362.SH,X600111.SH,X601992.SH,X600886.SH,X600157.SH,X600623.SH,X600299.SH,X600547.SH,X002466.SZ,X601158.SH,X600660.SH,X600352.SH,X000792.SZ,X000709.SZ,X600309.SH,X600583.SH,X600489.SH,X000539.SZ,X000898.SZ,X000883.SZ,X000629.SZ,X000027.SZ,X000630.SZ,X002075.SZ,X300072.SZ,X000060.SZ,X000959.SZ,X600021.SH,X000983.SZ,X002470.SZ,X600176.SH,X600098.SH,X600022.SH,X600578.SH,X000012.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600352.SH,0,0,0,0,0,0,0,0,0.167572092731261,0,0,0,0,0,0,0.00417753484594554,0,0,0.127784932659352,0,0,0,0,0,0,0,0.0401942931892394,0,0,0.124529654643,0,0,0,0,0.00311707635479819,0,0,0,0,0,0,0,0,0.167084939059646,0,0.0427705351436257,0,0,0.119267915582093,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.0666678007875844,0,0,0,0,0,0,0.0501842150350965,0,0,0,0,0.0146881027604786,0,0,0.0756767058902682,0,0,0,0,0,0.0589987284963956,0,0,0,0,0,0,0,0,0,0,0,0.0198595116188434,0,0,0,0,0.374930203003265,0,0,0.132797126237212,0,0,0.0208863338326319,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172494986091359,0,0,0.0589802928382704,0,0,0,0,0,0,0,0,0,0.438020610677184,0,0,0,0,0.0128757771175869,0,0.0972189557730055,0.103836588845101,0,0.0156017446245248,0,0,0,0.145943478816824,0,0,0,0,0.0348795203820832,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.1996698169795,0,0,0,0.00133594185314749,0.142077401399903,0,0,0,0,0,0,0,0,0,0.0531025451925298,0,0,0,0.120959210991988,0,0,0.0157056507832767,0,0,0,0,0.0198350608255995,0,0,0,0,0,0.0904667368518253,0,0,0,0,0,0,0,0.121151383782766,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0769509807295588,0,0,0,0,0,0,0,0,0,0.0127796122893334,0,0.00036360603948163,0,0,0,0,0.0127050182517338,0.00464268170145274,0,0,0,0,0,0,0,0.0441747646379823,0.273930388780992,0,0,0,0.103489813718744,0,0,0,0,0.0536900773375575,0,0,0,0.113582323842911,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0855108660920187,0,0,0,0,0,0,0,0,0,0.0853326085390297,0,0.00913598993139848,0.605510651129738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677063722877438,0,0,0,0,0,0,0,0,0,0,-0.0248881194698425,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526027288342904,0,0.0586367343174922,0,0,0,0,0.145664403801532,0.0661958668322851,0,0,0,0,0,0,0,0.107170919737882,1.0842021724855e-19,0,0,0,0,0,0.130243302741319,0,0,0,0,0,0,0.0812821199898315,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0.180160251384949,0,0,0,0,0.00846788780403747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594936905020572,0,0,0,0,0,0,0,0,0,0.113857844932249,0,0.0801735318689506,0,0,0,0,0,-3.46944695195361e-18,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.021471038168873,0,0,0,0,0,0,0.0887489133090041,0,0,0,0,0.0306482273616745,0.318220426552288,0,0.00241048874030172,0,0,0,0.0118173606665834,0.0190399627991052,0,0.0994615247558408,0.121990807191663,0.126713537035604,0,0.0172788252630668,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.336396898259754,0,0,0,0.180105480074047,0,0,0,0,0,0,0,0,0,0.0835623074363334,0,0,0.0734183527266924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110195545467095,0,0,0.0427769443274141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0205077475779043,0,0,0,0,0,0,0,0,0.245551080282992,0,0,0,0,0,0,0.160980139722898,0,0,0,0,0,0,0,0.059470996872872,0.015825649254065,0,0.0375367491499196,0,0,0,0,0,0,0.0684986498320557,0,0.159054757199132,0,0,0.0905237897948536,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.215624637610457,0,0,0,0.113000191033115,0,0,0,0,0,0,0,0,0,0.0857355393353973,0,0,0,0.103862982553225,0,0,0.00308571201609676,0,0.0101672086566367,0,0,0,0,0,0,0.0413799295853227,0,0,0,0,0.124251678406779,0,0,0,0,0,0.09890918010102,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,-0.256741841332943,0,0,0.662104439576217,0,-0.219510007326812,0,0.188490629356076,0,0,0,0,0.118764153537555,0,0,0,0,-0.386529568773477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127881173623515,0.328597246002548,0.246424060063578,-0.355309401514256,0,0,0,0,0.208104418254075,0,0,0.256677691069274,0.0657636684882542,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720172742277992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429425043160862,0,0.058012290778743,0,0,0.254017482706116,0,0,0,0.220010378100855,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.102557122471054,0,0.00501965858063637,0,0,0,0,0.515284026535527,0,0,0,0,0,0.0638971272320149,0.083423739832598,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0501493725896163,0,0,0,0,0,0.151470179443338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.779542248281732,0,0,0,0.0747510045945526,0,0,0,0.0393382339992634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0712910676389801,0,0,0.0383819270685158,0,0,0,0,0.174421868503011,0,0,0,0,0,0,0,0,0.020193806598722,0.0190878647297253,0.180655223900474,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598454418776612,0,0,0,0,0.179615821887087,0,0.0764492454375391,0.142652266718542,0,0,0,0,0.0348096971560671,0.0104974157127831,0,0,0,0,0.0951241855014744,0,0,0,0,0,0,0.0206810690336654,0.159127520051059,0,0,0.0952025360407568,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0592570127877541,0,0,0.423977029465606,0,0,0,0,0,0,0,0,0,0,-0.023017631276356,0,0,0,0,0,0,0,0.17995074982479,0,0,0,0,0,0,0.00462445585521001,0,0,0.141225804231616,0,0.0819363613827279,0.0798049633635997,0,0,0.11045814517164,0,0,0,0,0,0,0,-0.00665789376484408,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202116253403299,0.0683041651235625,0.080945876274678,0,0,0.0368184092716997,0,0,0.0693923037138425,0,0,0,0,0,0,0,0.124744533572621,0.079460016706252,0,0.0203652896161164,0,0,0,0,0,0,0.0178219415303973,0.144629749244253,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191173396801221,0,0,0.0734815219391958,0,0,0.0475320853263704,0.105535392776106,0,0,0.0940366909546579,0,0,0,0.0658279010490108,0,0,0,0,0,0,0,0,0.102080765811789,0,0,0,0,0.248253363226041,0,0,0,0,0.0556272366391759,0,0,0.0314057078948815,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138049791398635,0,0.0461312197945162,0,0.089360030119351,0,0,0.0120063803969716,0,0,0,0.183777291601197,0,0,0,0,0.0303790232125735,0.0482823082348218,0,0.0173040454522106,0,0,0,0,0,0.0983861042487301,0,0,0,0,0.151350661457973,0,0,0,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0.0255632826567401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163313167264436,0,0,-8.67361737988404e-19,0,0,0,-6.93889390390723e-18,0,0.0822219199545452,0,0,0,0,0.237104864645327,0,0.148445436658505,0,0,0,0,0.134120287972463,0,0,0,0,0,0.0405510361106786,0,0,0,0,0,0.000855904663362085,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521043170215594,0,0,0,0,0,0.0693628027669231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532762718269108,0,0,0,-0.0302720216182334,0,0.214454033012313,0,0,0,0,0,0.0617217945524887,0,-0.0260777351593813,-0.013545342733426,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0.289919949441936,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.178977571361275,0.144530690365457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115295912390904,0.0119104643159889,0,0,0.110331488572028,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079704699085981,0.0357067350675534,0,0,0,0,0,0.0816707238647121,0,0,0,0,0,0,0,0,0.0318269307539051,0,0.242817015197683,-0.0528304800639177,0,0,0.0836208799765801,0,0,1.38777878078145e-17,0,0,0,0,0.0525551819523965,0,0,0.00327033991243943,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0515196038417133,0,0,0,0,0.0371912494596515,-0.0779790149559572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349405399463924,0,0,-0.112221599334579,0,-0.0534825841603246,0,0,0,0,0,0,0,0,-0.011948272803728,-0.107398812691867,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.325520981169752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216366604815049,0,0,0,0,0,0,0,0,0,0,0,0.343775915829637,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073426313079708,0,0,0,0.650973328409889,0,0,0,0,1.52613316536327,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119321141816166,0.630336943459353,0,0,0,0,-0.173580896601722,0,0,0,0,0,0,-0.288400827573247,0,0,0,-0.441764373713173,0,0.327032932221207,0.164712540256931,0,0,-0.377964001691402,0,0,0,0,0,-0.294028080120677,0.274585060980236,0,-0.145390350884173,0,0,0,0.720922480861843,0
RealEstate_excess,0,0,0,0,0,-0.0577604546914324,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785308876237729,-0.02278447838043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148739999776672,0,-0.00216573073032299,0,0,0,-0.0131378577509572,0,0,-0.0273946773244905,0,0,0.196979564050267,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176410177662098,0,0,0,0,0,0.00494892764013583,0,0,0.0902580001651448,0,0,0,0,-0.0475254968472577,0,0,0.0926608308122333,0,-0.0839179852836958,0,-0.0362406882020631,0,0,0,-0.107583607610946,0,0,0,0,0,0,0,0,0,0,0,0,0.0492913276138868,-0.0408394890488199,0.639887270948711,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00226799369681385,0,0,0,0,0,0.00308248499991135,0,0,0,0,0,0.00157522321371712,0,0.00338294489340611,0.00224938805466903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00503045837833991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222973035030971,0,0,0,0,0,0.0104599837898765,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185109981466269,0,0,0,0,0,0,0,0.00805859767705777,0,0,0.0133862579101698,-0.0106989548021452,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243235483095987,0.0107011695939892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288412985025966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826406660648803,0.0651136720843496,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.0022900184210457,0,0,0,0.000484260989846339,0,0,0,0,0,0,0,0,0,-0.00347030551673068,0,-0.000714651082045477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124406806183638,0,-0.00357790887271705,0.000341018121199908,0,0,0,0,0,0,0,0,-0.00265331600826596,0,0,0,0,0,0,0,0,0
