,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600111.SH,X600010.SH,X600362.SH,X000301.SZ,X000877.SZ,X000983.SZ,X600426.SH,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X000807.SZ,X000786.SZ,X600176.SH,X000408.SZ,X000630.SZ,X600612.SH,X000933.SZ,X000932.SZ,X300037.SZ,X600348.SH,X600219.SH,X600995.SH,X002128.SZ,X601168.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0.095450349274605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138020859874354,0,0,0,0,0,0,0,0,0,0.143222865923306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012328247396016,0,0,0,0.0863259887549597,0,0
X600886.SH,0.121933588659867,0,0.113833972614383,0,0,0,0,0,0,0,0.12009265387244,0,0,0,0,0,0.26407235124282,0.0555314570046646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105697289367428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0989104015470983,0,0,0.0108056564641971,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0771990398446134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387310575138796,0,0,0,0,0.34882717530163,0,0.0272854526051015,0,0,0,0.154294624837481,0,0,0,0.140487385673077,0,0,0.0992874700790473,0,0,0,0,-0.0061919475483506,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.0390047692085867,0,0,0,0,0,0.757530270069254,0,-0.0184012763839715,0,0,0,0,0.0677464759007889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241646324054975,0,0,0,0,0,0,0,0.00840716302181505,0,0.00425445481138901,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.121472945097619,0,0,0,0,0,0,0,0.196165948840157,0,0,0,0,0,0.185263592142368,0,0,0,0,0,0,0,0,0.112425995360703,0,0,0,0,0,0,0,0.0828267661802478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00200597946777616,-0.00773143859322107,0,0,0,0,0,0
X002460.SZ,0.0498524719305606,0,0,0,0,0,0,0,0,0,0,0,0,0.803127002263937,0,0,0,0,0,0.0657292187191068,0.0831733910683182,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0346000873630773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273560082643213,-0.00609962663429356,0,0,0,0,0,0
X600795.SH,0.0600178520077902,0,0,0,0,0,0,0,0,0,0,0.411822724695906,0,0,0,0,0,0.0426009898308825,0,0,0,0,0,0,0,0,0.0276872761222146,0,0,0,0.126396139034377,0,0,0,0,0,0,0,0.0407957644963866,0,0.181927705271529,0,0,0,0,0,0,0,0,0,-0.0165962374426742,0,0,0,0,0,0.0385369743636117,0,0
X601699.SH,0,0,-2.16840434497101e-19,0,0.330001551782136,0,0.161087930243151,0,0,0,0,0,0,0,0,-0.0124041220279229,0.0295904014423365,0,0,0,0,0,0,0,0.0934549238313089,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142859669765028,0,0,-0.0162060518444959,0,0,0,0,0,0,0,0,0,0,0.0110800499023514,0,0,0,0.0268076975801675,0,0
X000708.SZ,0,0,0,0,0,0.203879375264971,0,0.144944511351625,0.0691277707650759,0,0,0,0,-0.0768863130026902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207310456662106,0,0,0,0,0.083606039568427,0.0316528604065911,0.068424636307262,0,0,0.0868309714390478,0,0,0,0,0,0,0,0,0,0,0.00451712509680442,0.0126327232476349,-0.0875013212384293,0,0,0,0,0
X600111.SH,0.0793619628293936,0,0,0,0,-0.120166743041473,0,0,0,0,0,0,0,0.143985341716519,0,0,1.73472347597681e-18,0,0,0,0.0968719805107305,0,0,0,0,0,0,0,0,0,0.127817302045293,0.00759639450602654,0,0,0,0,0,0.0773592094676005,0.0260131938951198,0,0,0,0,0,0,0,0,0,0,0.207537391182612,0,0.0267841914351387,-0.0273911588915779,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461214583747223,0,0,0,-0.0914840689635501,0.0588108611670733,0.499196815586246,0,0.0533145683503685,0.0642318993113935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020503862891198,0,0,0,0,0,0,0,0,0,0.014983658352353,-0.023905135760108,0,0,0,0,0,0
X600362.SH,0,0,0,0.0194681201041862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218126296800213,0,0.012532805556027,0,0,0,0,0,0,0,0.0220415234017678,0,0,0,0.112297888374229,0.154473159809073,0.0128481568400203,0,0,0.0893665187978978,0,0.171828662077254,0,0,0,0,0,0,0.0269915723927687,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126124589957159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982625792844235,0,0,0.00739519329370582,0,0.185203516980795,0,0.175124038559009,0,0,0,0,0.0409572665972604,0,0,0,0.114339651752733,0.161682478925533,0.021053303081432,-0.0151121010060038,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.401449920983016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130919307016829,0,0,0,0,-0.0160842481223721,0,0.0424936651132982,0,0,0.281047938412659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0249043193212472,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.103887551926874,0,0,0,0.201353254710815,0.00401883185676431,0,0,0,0,0,0,0,0.379771513866448,0,0,0,0,0,0,0,0,0,0,0,0,-0.0981441146686907,0,0.00262320418750545,0,0.0343572323033231,0,0,0,0,0,0,0,0.252530845390005,0,0,0,0,0,0,0,0,0.00615154476036343,-0.0134242432180325,0,0,0,0.0301582072342851,0,0
X600426.SH,0,0,0,0.142327411165257,0.220420347292415,0,0,0,0,0,0.189309581787749,0,0,0,0,0.011589022607515,0,0,0,0,0,0,0,0,0,0,0,0,0.113057057484021,0.0730899014013092,0,0.0554415477863993,0.00530606189292133,-0.0774846160672661,0,0,0,0,0,0.285932748378927,0,0,0,0,0,0,0,0,0,0,0.273962118974284,1.0842021724855e-19,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.522211657806065,0,0,0.0484428194338776,0,0,0,0,0,0,-0.0789959246372056,0,0,0,0,0,0,-0.0579682855814233,0,0,-0.00614665838359515,0,0,0.246411273510541,0,0,0,-0.172249449125135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00401041274682236,0,0,0,0,0,0,0
X600803.SH,0,0,0,0.128920495726983,0.0510934705407952,-0.0150182652306631,0,0,0,0,0.206794826285548,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0616512990752311,0,0,0,0,0,0.2263939325592,0,0,0.0480999879627037,0.0802632972054988,0.0166656821182676,0,0,-0.159335721555729,0,0,0,0,0,0.291773505787481,0,0,0,0,0,0.158947806032031,0,-0.0116758657611674,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.32179137069329,0,0,0,0,0.0317239086852061,0,0.05439287004988,0,0,0,0,0,0.143623159603283,0,0,0,0,0,0,0,0,0.0181062741071473,0,0,0.147550771131476,0.273575669697046,0,0,0,0,0,0,0.260563590048417,0,0,0,0,0,0,0,0,0.163875872746382,-1.73472347597681e-18,0.0278513352232798,0.201741283603302,0,0,0,0,0
X600489.SH,0,0,0,-0.0202387854899424,0,0,0,0,0,0.571152506144346,0,0,0,0.0429779585758736,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164245383264435,0,0,0,0,0,0,0,0,0,0,0,0,0.0330333917822819,0,0,0,0,0,0,0,0,0,0,-0.0174313152800093,-1.0842021724855e-19,0,0,0,-0.0709397492817674,0,0
X601991.SH,0,0,0,0,0,0,0,0.155106162839221,0,0,0,0,0.118897388960853,0,0,0,0.11093420263527,0,0,0.137097468812772,0,0,0,0,0,0.0132408389026708,0.130031128470823,0.090308296393084,0.0824453828404348,0,0,0,0.0304079661780397,0,0,0,-0.0113661014335437,0,0.0356608694449057,0,0,0,0,0,0,0,0,0,0,0,0,-0.00980516393758156,0,0,0,0,0,0,0
X600160.SH,0,-0.0059699346295983,0,0,0.0769419764859191,0,0,-0.164944113757072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553531242059784,0,0,0,0,0.371861330658826,0,0,0,0,0,0,0.106946952434634,0,0.143774617815726,0,0,0,0,-0.014444667972124,-0.0239536461347147,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.223935804242229,0,0,0,0,0,0,0,0,0,0,0,0,0.296008958171156,0,0,0,0,0,0,0.084113856805757,0.0404906381801611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156434143327218,0,0,0,0,0,0,0,0,0,0,-0.00837954755342952,0.0180107290099211,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.531445895026015,0.00837672201310991,0,0,0,-0.0533910778507367,0,-0.12412741218878,0,0,0.0503941992671561,0,0,0,0,-0.00450662695189812,0.0686761440222207,0,0,0,0,0,0,0.0425027538480726,0,0,0,0.0513986792380257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0.17811764955122,0,0,0,0,0,0,0,0.280043681219573,0,0.255547418734758,0,0,0,0,0.00697115267396913,0,0,0,0,-1.73472347597681e-18,0,0,0.0619760756396912,0.152318317995267,0,0,0.0459374328561976,0.0361976118182175,0,0,0,-0.032454299470203,-0.0505400090013788,0,0,0,0,0,0.163808686540123,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0214156282470107,-0.10754584492592,0,0,0.0381704396591757,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.261633865270188,0,0,0,0,-0.0101318484727953,0,0,0,0,0,-0.0435026054584837,0,0,0,0,0,0,0,0,0.176027765074927,-0.211384894309461,0,0,-0.0229201646710377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239461492697034,0,0,0,0.0293461682326001,0,0
X000408.SZ,0.116493486959404,0,0,0,0,0.0463019665449056,0,0.0108932036584358,0,0,0,0,0,0,0.538292366930544,0.0379537119569985,0,0,0.225339972687365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236083531624004,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0380073925305065,0,0,0,0,0,0,0,0.030331936297047,0,0,0,0,0,0,0.295647969384935,0,0,0,0,0,0,0,0,0,0,0.00981891931075417,0.0553209411987437,0.024587709014268,0.169013068864218,0,0,0,0,0,0.0586725004003435,0.0327656673779427,0,0,0.0447067234386736,0,0,0,0,0,0,0,0,-0.0123995859240592,0,0,0,0,0,0
X600612.SH,0.0454294175020016,0,0,0,0,-0.096757933478224,0,0,0,0,0,0,0,0,0,-0.00657524611010749,0,0,0,0,0,0,0.112648897495437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930235658377382,0,0,0,0,0,0,0,0,0.119048350159156,0.174685924602772,-0.0653296628451002,0.0687049766390729,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.212138462452074,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.114530646233283,0.0768604131343058,0,0,0,0,0,0,0,0.530164227434913,0,-0.049733674525185,0,0,0,0,0,0,0,0,0,0,0.275934371785681,0,0,-0.094137138181258,0,8.67361737988404e-19,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.425299906049233,0,0,0,0,0,0,0.0109881742709428,0,0,0,0,0.057322586898244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16351649707834,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,-0.103970395354332,0.0103841395387075,0,0,0,0,0,0,0
X300037.SZ,-0.079613444919354,0,-0.0194417915759031,0,-0.0881914734006231,0,0,0,0,0,0,0,0,0.0798392640206556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199496852372907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207542806639127,0,0,0,0.0310501331312744,0,0
X600348.SH,0,0,0,0,0.0968242406208099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108199169685984,0,0,0.0907165348183537,0,0,0,0.188658863269317,0.0906487423293501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000381406638101605,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118937233298985,0,0,0,0,0,0,0.104995696637735,0,0,0,0,0,0,0,0.121625723247632,0.209861908191965,0,0,0,0,0,0,0.000999434223604516,0,0,0,0,0.0419779604432222,0,0,0.0100085950771113,0,0,0,0,0,0
X600995.SH,0.200799619542999,0,0,0,0,0,0,0,0,0.048998048906792,0,0,0,0,0,0,0.0645074515914956,0,0,0,0.05078393093746,0,0,0,0,0,0,0.0169093458868072,0,0,0,0.0955018051410391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00597714807762655,0,0,0,0.109922165803955,0,0
X002128.SZ,0,0,0,0,0,0,0.13297717717929,0,0,0,0,0,0,0,0,0,0,0.0811867987772607,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.0358478678067344,0,0.0128096935017369,0,0,0,0,0,0.0464486347837358,0,0,0,0,0.0616866921559549,0,0,0,0,0.0237819259420072,0,0.0257368182346141,0,-0.00777739688200114,3.3881317890172e-21,0,0,0,0,0,0
X601168.SH,0,0,0,0,0.0505573318574952,0,0,0,0,0,0,0,0.0842075887033666,0,0,-0.0733396348390555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625512440428243,0,0,0,0,0,0,0,0.2346351692107,0,0,0.0416360635465233,0,0,0,0,0,0,0,0,-0.0151311663131318,0.0265992944938505,0,0,0,0,0,0
X600688.SH,0,0.124439397438584,0,0,0,0.116349296392642,0,0,0,0,0,0,0,0.0339986477882287,0,0.0312278009361943,0.0391534843326767,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0730405765176815,0,0.332349856818949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242572485102152,0,0.00349659158480162,-0.0323735798258325,0,0,0,0,0,0
X600157.SH,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147088979493067,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082310592326144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997631567901268,0,0,0,0,-0.0189941819102587,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.103753297326866,0.0878460618998892,0,0,0,0,0,0.180744848594478,0,0,0,0,0,0,0,0,0.0767226390241227,0,0,0.028357950960539,0,0,0,0,0,0,0.151839616444052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.014778194077471,0,0,0,0,0,0,-0.0106410987579442,-0.0577338961089987,0,0,0,0,0,0,0,-0.109325951399121,0,0,0,-0.367335164183151,0.0794139261301911,0,0,0,0,0,-0.102577719739303,-0.0902753228342047,-0.124871329672897,0,0,0,0,0,0,0,-0.0151583393704047,0,0,0,0,0,0,0,0,0,0.0787543110113999,-0.111714848406758,0,0,0,0,0,0
Slope,0.0594003040016208,0,0,-0.327979595381037,0,0,0.468307732936651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414511116883563,0,0,0,0,0,0,0,0,-0.558946265698575,0,0,0,0,-0.169138759078075,0,0,-0.12039199521208,0,0,0,0,0,0,0,0,0.332389490703783,0,0.934373334213132,0,0,0,-2.8946977407712,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651908612296725,0,0,0,0,0.557501871288001,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0672344676946275,0,0,0,0,0,0.0244312592315563,0,0,0,0,0.0174899135221781,0,0,0,0,0,0,0,0,-0.0275082757084753,0.0382820681639203,0,0,-0.122441835231671,0.0783953964164442,0,0,0,1.73472347597681e-18,0,0,0,0,-0.0375506588460656,0,0,0,0,0,0,0,0,0,0,-0.0178028007981593,0,0,0,-0.00180258479513284,0,0
MKreturn,0,0,0,0,0,0.00287124302347767,0,0,0,0,0,0,0,0,0,-0.100960816365637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785689155270407,0,0,0,0,0,0.0618888155437355,0,0,0,0,0,0,0,0,0,0.00486062908843499,-0.00835009946248761,0,0,0,0,0,0
MKvol,0,0,0,0,0,0.00124857797431298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137427409625396,0,0,0,0,0,0,0,0,0,0,0.000920305316087916,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932293443391452,0,0,0,0.00191902059695083,-0.00194835693849701,0,0,0,-0.00753459276480402,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0343255505736563,0.0312857855079616,0,0,0,0,0,0
CarbonVol_Guangdong,0.00426262886569305,0,0,0,0,0.00556781254046097,0,0,0,0,0,0,0,-0.00539925919548211,0,0,0,0,0,0,0,0,0.0100540671311099,0,0,0,0,0,0,0,0,0,0,0.00321258211302433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652240005112111,0.00975764477733788,0,0,0,0.0118201742207209,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163567845511103,0.0118728327434088,0,0,0,0.047041314493783,0,0
