,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X600010.SH,X601991.SH,X600688.SH,X600886.SH,X600362.SH,X600027.SH,X600111.SH,X600188.SH,X600157.SH,X600583.SH,X601992.SH,X000709.SZ,X600021.SH,X600309.SH,X000898.SZ,X601158.SH,X600352.SH,X000539.SZ,X000629.SZ,X000792.SZ,X600489.SH,X600547.SH,X600808.SH,X600660.SH,X000825.SZ,X000027.SZ,X000060.SZ,X002353.SZ,X600863.SH,X600578.SH,X600307.SH,X600008.SH,X000831.SZ,X000012.SZ,X000959.SZ,X000630.SZ,X600549.SH,X002470.SZ,X600219.SH,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600021.SH,0,0,0,0,0,0,0,0,0,0,0.231629109326912,0,0,0,0,-0.0782262431219843,0,0,0,0,0,0,0,0,0.177135144186543,0,0.458617091357014,0,0,0,0,0.0186752600242026,0,0,0,0,0,0,0,0,0.301784643370811,0,0,0,0,0,0,0,0,0.183839729456268,0.0513355633680022,0.0171663350354505,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00468719092199066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253659143495258,0,0,0.0718740400156639,1.73472347597681e-18,0,0,0,0,0,0,0,0.209898239990222,0,0,0,-0.0168290258786748,0.00360851060568621,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0305565117140759,0,0,0,0,0,0.0560329448688115,0,0,0,0,0,0,0,0,0,0.399387449502127,0.0265655199713068,0,0,0,0,0,0,0,0,0,0.134537423840875,0,0.00711202155200284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0191472865546491,0.00984973831986846,0,0,0,0,0,0
X601158.SH,0,0.15820641966223,0,0.0110978712035703,0,0,0,0,0,0,0.0440295544275896,0,0,0,0,0,0,0,0,0.0649250045553699,0,0.0730881250896048,0,0,0,0,0,0,0,0,0,0.0625820902617694,0.0940631059374486,0,0,0,0,0,0,0,0.308791569637303,0,0,0,0,0,0.0127626010858844,0,0,0,0,0.00995187385141676,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0466140041938158,0,0,0,0,0,0,0,0.300362013050318,0,0,0,0,0,0,0,0,0,0.0672593363352977,0,0,0,0,0,0.139119558301818,0.183543358439069,0,0,0,0,0,0,0,0,0,0.0533704180015023,0,0,0,-0.00307285111106885,0.00474876608732485,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.143161783154889,0,0,0,0.157773668295014,0,0,0,0,0.00418518681807008,0,0.149688219821671,0,0,0,0.0946085933828535,0,0,0,0,0,0.0276466712113828,0.0755901333415502,0,0.0528681940981671,0.11903742493511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0.014452151206946,0,0,0,0.291789775487771,0,0,0,0,0,0.353286587333274,0,0,0,0,0,0,0,0,0,0,0,0,0.0629360520767963,0,0.0875418141495636,0.0794554533756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308426284373853,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.156289908430084,0,0,0,0.0510379953697764,0,0.117029721734908,0,0,0.117145862895773,0,0,0,0,0,-8.67361737988404e-19,0,0.0663718242210237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479224310087148,0.0115604797611124,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0259100189619962,0.0298507331819726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182780976454544,0,0,0,0,0.440362500865798,0,0,0,0,0.0767940646172568,0,0,0.0498142259804762,0,0,0,0,0,0,0,0,0,0,0,-0.00891473073667596,8.67361737988404e-19,0,0,0,0,0,0
X600547.SH,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.0202282157580392,0,0,0,0,0.0470966344397403,0,0,0,0,0.0055095631770018,0,0.0416803712948138,0,0,0,0.00125785150621648,0,0.921842703005683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378808992852544,0,0,0,0,0,0
X600808.SH,0,0,0,0.119204347917483,0,0,0,0.045233704178946,0,0.0143392141439476,0.0722621108836282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482050183428396,0,0,0,0,0,0,0,0,0,0,0.169529822179384,0,0,0,0,0,0,0,0,0.0656841099851167,0,0,0,0.0370099132042776,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0105159069440595,0,0.0776484092377959,0,0,0,0,0,0,0.0929040696339779,0,0,0,0,0,0,0.07453586852795,0.0692142846880498,3.46944695195361e-18,0,0,0,0,0,0,0.0869356279708601,0,0.0352532001372937,0,0.206173692144417,0,0,0,0,0,0,0,0.185718030008484,0,0,0,-0.00995009282934841,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.0702852596951822,0,0,0,0,0,0,0,0,0,0,0.0943928890037433,0,0,0.15594644140937,0,0,0,0.318271849209744,0,0,0,0,0,0,0.0141338111895974,0,0,0.0250023744568437,0,0,0,0,0,0,0,0,0,0.0584696640679244,0,0,-0.0548510073434444,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.328280631252241,0,0,0,0,0,0.0278740265566605,0,0.0826572966939354,0,0,0,0.0172430080530028,0,0,0.0681241747716359,2.77555756156289e-17,-1.73472347597681e-18,0,0,0,0,0.159057696510013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0709794970126413,0,0,-0.0162705160167572,-0.00999797190008227,0,0,0,0,0,0
X000060.SZ,0,0,0,0.0491250775709152,0,0,0,0,0,0.0817922918612028,0,0,0,0,0,0,0,0,0,0.143481170722652,0,0.0131519389134667,0,0.122576303924927,0,0,0,0.136925108184341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495771706324371,0,0,0,0.026318445572285,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0.129245507839897,0,0,0,0,0,0,0,0,0.238637683553927,0,0,-0.00319176885214865,0,0,0,0.123865411328133,0,0,0.0340897427037103,0,0,0,0,0,0,0.144300701510504,0,0,0,0,0.0635584375561305,0.10412075413846,0,0,0,0,0,0,0,0,0.00474474314366493,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0.264178560806177,0,0,0,0,0,0,0,0,0.204715069466036,0,0,0,0,0,0,0.0656691472079126,0,0,0,0.0304668744964289,0,0.038806870158923,0.0601485581902308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00970654310226765,0,0,0,0,0,0
X600578.SH,0,0,0,0.205319570858301,0,0,0,0,0,0,0,0,0,0,0.110017515437982,0,0,0,0,0,0,0,0,0,0,0,0,0.144639694079724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.032270906756608,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0413769415213735,0,0.282924384745671,0,0,0,0,-0.0627402658951011,0,0.195006717956053,0,0,0,0,0,0.0921220591883652,0,0,0,0,0,0,0.113432385089954,0,0,0,0,0,0,0,0,0,-0.0061457634685202,0.00602588556058956,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,-0.0728655378200963,0,0,0,0.0606308522725944,0,0,0,0,0,0,-0.0335909807078909,0,0,0,0,0,0.466318777829238,0,0.128669488479918,0,0,0,0,0,0,0,0.0543378576996205,0,0,0,0,0.0475000417617453,0,-0.0311003034303886,0,0,0,0,0.0238777197670954,0.10288068598288,0,0,0,0.00427214911422781,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0.0131417533735165,0.0492397624681173,0,0,0,0,0,0,0,0,0.0185450368731661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104312771414019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00404020982626434,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0575112117795267,-0.103561120484163,0,0,0,0,0,0,0,0,0.035538009150344,0,0,0,0.0107550519220227,0,0,0,0,0,0,0.0718478519773486,0,0.00357811375184927,0.0316803487977482,0,0,0,0.00463082352386125,0,0,0,0,0,0,0,0.103628687025392,0,0,0.0194306156813044,-0.0201867937965105,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0.0859546161265905,0,0.132054438148172,0,0,0.247201658666899,0,0.0406488277076822,0,0,0,0,0,0,0,0.00770386938205255,0,0,0,0,0,0.0130932478365447,0,0,0.100777024406462,0,0.0168227429254422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162314908072147,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0384477526288179,0,0.0640055902484735,0,0,0,0,0.0257133604692983,0,0,0,0.000245176742711152,0,0,-0.0266245448289298,0,0,0.066817913866954,0.0251243531352847,0,0,-0.00386517945400528,0,0.041880666079807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024618778609416,-0.00637006006608695,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.0214320802264481,0,0.0503258245532455,0,0,0,0,0,0.197427863793617,0.0333501729761151,0,0,0,0,0,0.0750821671992282,0,0,0,0.0290152120396478,0,0,0,0,0,0,0.0370123942200977,0,0,0,0,0,0,0,0,0,0.0969608103742067,0,0,0,0,0,0.167746135151225,0,0,-0.0485179412643942,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,-0.11996638556111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473835500823708,0,0,0,0.00145166786173906,0,0.25742269946259,0,0,0,0,0,0,0,0.0489820840133038,0,0,0.0230880532630082,0,0.0432567092467297,-0.28111456922113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0157044471641068,0,0.0598775659223463,0,0,0,0,0.0563423391049727,0,0,0.194685801994953,0.0148715491531915,0,0,0,0,0,0,0,0,0,0.0942425507714923,0,0.0400312415127705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00598604482446792,0.021766574062154,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.00285661985536696,0,0,0,0,0,0,0.174595821683041,0,0.0280617631657548,0,0.0716125136468381,0,0,0,0,0,0,0.0297035692261365,0.0707566351192824,0,0,0,0.0274796048792607,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00835060260861679,-0.0119531254225478,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0436387334234295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175290601547195,0,0,0,0,0,0,0,0,0,-0.0602175596996698,0,0,0,-0.0491200134281626,0,0,0,0,0,0,0,0,0.0194193343916588,0.0537743993232926,-0.11106211497195,0,0,0,0.0238183629408119,0,0,-0.0596228928918979,-0.00890036168956694,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.232483054246581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643556172878158,0,0,0,0,0,-0.692107794039338,0,0,0,0,0,0,0,-0.346074980178696,0,0,0,0,0,0
TED,0,0,0,0,-0.546280133750472,0,0,0,0,0,0,0.309067701836352,0,0,0,0,0,0,0,0,0,-0.248606435038948,0,0,0,0,0,0,0.847776204037752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.969521804887809,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0190676588764278,0.114888790290352,0,0,0,-0.0918903452375987,0,-0.150588503424581,0,0,0,0,-0.0940333027726937,-0.132449286804262,0,0,0,0,0,0,-0.116165715342791,0,0,0.0522993161263043,0,0,0,0.0709505378818283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273667455003522,0,0,0.0220928917030067,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.074103087640531,-0.0295292049359966,-0.0279951562171213,0,0,0,0,0,0,0,0,0.0505249715886804,0,-8.67361737988404e-19,-0.0877135185353747,0,0,0,0,0.129139623984585,-0.00540043199596991,0,0.128073614891237,0.125307694240605,0,0,0,0,-0.164371352011766,0,0,0,0.0736862597310274,0,0,0,0,0,-0.0585396915785463,0,-0.00649699075463428,0,0,0.0437535688915845,0,0,0,-0.129375919531772,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307366567513318,-0.000891914498482758,-0.00428035221375966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112226524375291,0.0053178534969331,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0046674048091068,0,0,0.00689189655332261,0,0,0,0,0,0,-0.0150818954861813,0,0,0,0,-0.01263912543286,-0.0306144584162387,0,0,0,0,0,0,0,0,0,0,-0.00896602421997538,0,0,0,0,-0.00872838578241173,0.0173571144848003,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.0305537738698523,0,0,0,0.010855050222202,0,0,0,0,0,0.0438326570883305,-0.0137328048500594,0,0,0,0,1.0842021724855e-19,0,-0.0144121762556852,0,0,0,0,0,0,0,0,-0.00876449930554164,0,0,0,0,0,-0.0178038028134052,0,0,0,0,0,0,0,0,0,0.016726020803041,-0.0175268437362833,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0151612613516376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332680491497442,0,0,0,0,0,0,0
