,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600027.SH,X600688.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600299.SH,X600188.SH,X000792.SZ,X601158.SH,X600160.SH,X600623.SH,X000883.SZ,X600583.SH,X000539.SZ,X600309.SH,X600660.SH,X000709.SZ,X000027.SZ,X000898.SZ,X600352.SH,X600098.SH,X000630.SZ,X002466.SZ,X000629.SZ,X600547.SH,X002470.SZ,X600489.SH,X600021.SH,X600578.SH,X000060.SZ,X300072.SZ,X600022.SH,X000723.SZ,X600315.SH,X002004.SZ,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149789208418544,0,0,0,0,0.0660866516594213,0.0419700385502111,0,0.00971036259076338,0,0,0,0,0,0,0,0,0,0.0805911438988357,0,0,0,0,0,0,0,0,0,0.0346157265063961,0,0,0.0423540442351109,0,0,0.123866469097176,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.436934752131622,0,0,0,0,0,0,0,0,0,0.030687925152806,0,0,0,0,0,0,0.0972494226884092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155749708699724,0,0,0,0,0.0608169493193328,0,0,0.00290065394390587,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.104904760029198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259519861616942,0,0,0,0,0,0,0,0.128138122711706,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.23447882523859,0,0,0,0,0.159491342286594,0.0490157658832992,0,0.0298545910692305,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216412195463693,0,0.263114911402545,0,0,0,0,0,0,0,0,0,0,0,0,0.00968603427320848,0,0,0,0,0,0,0.122880263675568,0,0,0,0,0.0798552189169538,0.210110178410286,0,0.0509295477959115,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.109398639644429,0,0,0,0,0,0,0.166034994119353,0,0,0.0353492126968243,0,0,0.0816400104930304,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.163729472703061,0.00720182417262569,0,0,0,0,0,0,0,0.211935011948553,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.00311509035958701,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0206216283587009,0,0,0,0,0,0.177915363680026,0,0,0,0,0,0,0,0,0.169951301636013,0,0,0.16413596749591,0,0,0,0,0.150080336209876,0,0,0.0916398197603613,0,0,0,0.107296644028522,0,0,0,0,0,-6.93889390390723e-18,0,0.0134304247585574,0.0177136489208611,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.152959202601393,0,0,0,0.136356208250038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210828985240288,0,0,0,0,0,0,0,0,0.0885847397397969,0,0,0.194938577613768,0,0,0,0,0,-0.0383421930073759,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278765074003753,0,0,0,0,0.0968049749777144,0,0,0,0,0,0,0.242148330540864,0,0,0,0,0.221177598361988,0,0,0,0,0,0,0,0,0,0,0,0.0334369316266026,0,0,0,-0.01277350635219,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00785074882415401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229256560626465,0,0,0.0368673791808258,0,0.148397022026092,0,0,0,-0.168481444256629,0,0,0,0.528987732332929,0,0.124394330158735,0,0,0,0,0.0924337569835253,0.003109270610037,0,0,0,-0.26720280564793,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349238120417821,0,0,-1.73472347597681e-18,0.0167348647224148,0,0,0,0,0,0,0,0,0,0,0.166594752811581,0,0,0.0480721278838382,0,0.0229675605894787,0,0.0378841564572569,0,0.106628915838433,0,0,0,0,0,0.118611055793616,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.253983488591239,0,0,0,0.0381025265661036,0,0,0,0,0,0,0,0.178492986304721,0,0,0,0,0.0135672152261631,0.144017864489768,0,0.0145327563655314,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.0822607858938672,0,0,0,0,0,0,0.0618002146275037,0,0,0,0.0249755149848089,0.138344215281365,0,0,0.0571591733816244,0,0,0,0,0,0,0,0.0340458983316257,0,0.00810768638119635,0.166634140369905,0,0,0.0568161954044372,0,0,0,0.0461775651007174,0,0,0,0,0.0699327700126492,0,0,0,0,0,-0.00872856107126155,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0651463569415638,0,0,0,0,0,0.161297353723336,0,0.0219350385298357,0,0.0274359968098976,0,0,0,0,0,0,0.0958957594827326,0.151675456026344,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0579931739934055,0,0,0.035029901692022,0,-0.00501509427263583,0.0181084765713103,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487410361813797,0,0.0168695494639587,0,0,0.0192065583361363,0,0,0.0879576020079889,0,0,0,0,0.0410465966070202,0,0.132360143156205,0,0,0,0,0,0.0697123216121459,0,0,0,0,0,0,0,0,0.0250593367851213,0,0,0,0.00475646104324774,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.264039841118091,0,0,0,0,0.0927484901781617,0,0.115098327041357,0,0,0.0343121872394532,0,0,0,0,0,0,0,0,0,0,0,0.001720619730957,0,0,0,0,0,0,0,0.0301389360821816,0,0,0,0,0,0,0,0.0157212401554479,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292512194686157,0,0,0,0.214104800512972,0,0,0.132297082521108,0.0485485109676262,0,0,0,0,0,0,0,0,0,0.133690661799164,0,0,0,0,0,0,0.069498557470767,0,0,0,0,0.0600505479304056,0,0.162157355580409,0.0202136347661139,0,0,0.00444437856518293,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.157667367769609,0,0,0,0,0.129562742568471,0,0,0.00243564862682723,0,0,0,0,0,0,0,0,0,0.00336777283797427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525802773226265,0.155930686504637,0,0,0,0,0.014933661623941,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100586526786557,0,0,0,0,0,0,0.100960557285791,0,0,0,0,0,0,0,0,0,0,0.23076945172523,0,0.143136968047776,0.00815820906002575,0,0.0924550881021105,0,0,0,0,0,0,0.06707983115791,0.167927978435363,0,0.0809286452010646,0,0.000758441236141908,0.0235594488630828,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0940954896725343,0,0,0,0,0,0,0,-3.46944695195361e-18,0.147202088885143,0.195531100873643,0.172795854014168,0,0,0,0,0,0,0.0261902035985972,0,0.098875721019261,0,0,0,0,0,0,0,0,0,0,0.0720594162275123,0,0,0,0.0119750965731316,0.111831283671978,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154741704483584,0,0,0,0,0.0321043362209505,0,0,0.14542013115531,0,0,0.302079436950711,0,0,0,0,0,0,0,0,0,-0.00535843521845748,0,0,0,0,0,0,0.125348644109185,0,0,0.082149488556641,0,0.166834501313682,0,0,-0.0649501423703519,0.0129136042490914,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.00410337063987221,0,0,0,0,0,0.297876669455173,0,0,0,0,-0.0452430210360026,0,0,0.453083545032705,0,0.106224267222918,0,0,0,0,0,0,0,0,0,0,0.0501762245395362,0,0,0,0,0,-0.27191443108425,0,0,0,-0.0352191077770122,0,0,0,0,0,-0.403564771497317,0.147169338712538,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.442172080917885,0,0,0,0,0,0,0,0.117489532229257,0,0.0185216706638127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106307084082699,0,0,0,0,0,0.086712600386405,0,0,0,0.0650744848952929,0,0,0,0,0,0,0,0.0655745745942536,-0.0655311880301833,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0734071059017584,0,0.179300089742819,0,0,0,0,0.00840225656167315,0,0.0309516186524901,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.548831802152041,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.00700769856376161,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127101402689074,0.112830875525994,0,0.097023394687754,0.0456695943752555,0.0726543829929409,0.0267306246206154,0.0344242691340518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.026754966832098,0,0.20398360274285,0,0,0,0.0630015618464997,0.0667459033447806,0.0174029966272325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122030380521922,-8.67361737988404e-19,0,0,0,0.00917624483688454,0,0,0.000390590670679665,0,0,0,0,0,0.0066927042010203,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124924989254702,0,0,0,0,0,0,0.156148319350492,0,0.0227335514656208,0.0109077319929195,0,0,0,0,0,0,0,0.0777895139141396,0,0,0.142273440540969,0,0,0,0,0,0,0,0,0.0509532089606478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663216789639741,0.0916675600182358,0,0,0,0,0,0,0.03551631830099,0,0.0111626064571115,0,0,2.16840434497101e-19,0,0,0.0349373335075011,0,0,0,0.0660652462169951,0,0,0.00759690736488266,0,0,0,0,-0.0011605248278274,-0.00725551188157782,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230816927034737,0,0,0.187176317783707,0,0.0545768510067732,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112011676940514,0,0.151442005344648,0,0,0,0,0,0,0,0,0,0.170989495601697,0,0.0940889513989305,0,0,0,0.022793400307195,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00730296650480822,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.152674717930213,0.174550501663742,-0.035111577179958,0.049272552745499,0,0,0,0,0,0,0,0,0,0.0670282128832052,0,0.241803676400949,0,0,0,0.0145007772547743,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.186358098253402,0,0.0565002720789815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388888169870898,0,0,2.16840434497101e-19,0,0,0.0303182373716327,0.0715074832658668,0,0,0,0,0,0.151095247064812,0,0,0.0248681070544563,0,0,0,0,0,0.00348349399074511,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.073973526063236,0,0,0,0,0,0,0.0416982268839292,0,0.0245101350455696,0,0,0,0,0,0,0,0,0.091518693838379,0,0,0.104344970771932,0,0,0,0,0,0,0,0,0.520448762538156,0,0,0,0,0,0,0,0.0206969451345404,0.00859987465086473,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771383163810435,0.0482964051070291,0,0,0,0,0,0,0,0,0,0,0,0.019255331714194,0,0,0,0,0,0.0412343543530268,0,0,0,0,0,0,0,0,0.0172653850092587,0.118202226335474,0,0.0363512915554339,-0.0444617778990878,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372570054929672,0,0,0,0,0,0,0.287738862013426,0,0,0,0,0,0,0.109806869462299,0,0,0.207331596309285,0.154796467673388,0.0427861924885964,0,-0.0389625222654962,0,0,0,0,0.0554957627050732,0,0,0,0,0,0.065363413907522,0,0,0.0447411969573711,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822297695983677,0.0593434349122639,0,0,0,0,0,0,0,0,0,0,0,0.0828763944104214,0,0,0.1007369243113,0,0.0465421665890529,0,0,0,0,0.0747372326408575,0,0.122835808829803,0,0,0,0,0.137261386976939,0,0,0.0386424394605585,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.098366444302885,0,0,0,-0.141427249726083,0,-0.0168195836057801,0,-0.0455169892908531,0,0,0,0,0,0,0,0,0.0203098412929451,0,0,0,0,0,0,0,-0.0580420994946463,0,0,0,0,0,0.0388517240387698,0,0,0.0520115568693157,0.0909044739272315,0,0,0.00319539786630921,0.00778251623854203,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09544108283171,0,0,0,0,0,0,0,0,0.239933434404045,0.44480413065871,0,0,0,0,0,0,0,0,-0.0558623894425431,0,0.242858557108993,0,0,0,0.225576953786661,0,0,0,1.96257619434426,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0318538106331896,0,0,0,0,0,0,0,0,0,0,0,0,-0.204908764161114,0,0.157331141035785,0,0,0,0,0,0,0,0,0,0,0,-0.665490457084905,0.497534046470064,0,0,0,0,2.59404553856896,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161591780011473,0,0,0,0,0,0,0,0,0.0354304364598981,0,0,0,0,0,0,0,0,0,-0.0780523208955904,0,0,0,0,0,0,0,0,0,-0.0701910909278851,0.167190005593651,0,0,0,0.0176029600552576,-0.0356158856781268,0,0.241302877919313,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000849120112923363,0,-0.0533912346683405,0.0866215036029805,0,0,0,0,0,0,0,-0.0495498558733481,0,0,0,0,0,-0.0226702081971035,0,-0.0155914904224219,0,0,0,0,0.130593488036639,-0.140726816119055,0,-0.104943037496881,0,0,0,0,0.0602148251399158,-1.73472347597681e-18,0.258345512636052,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00563328396618736,-0.00410631377165812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370192916716186,-0.00835568877432868,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.053046387748862,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.00436854392278098,0,0,0,0,0,0,0,0.00398984906598601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00423060477832874,0,0,0,0,0,-0.00228733080655902,0,0,0,0,0,0,0,0.00490850184921714,0.00225178256897575,0,0,0,0.0414527543879731,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135739597361847,0,0,0,0,0,0.00599971559581315,0,0,0,0,0,0,0,0,0,0,0,0.00234405074698271,-0.00817410185714502,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193203581330306,-0.00357748792599677,0,0,0,0,0,0
