,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X000792.SZ,X600111.SH,X002271.SZ,X600011.SH,X000877.SZ,X600660.SH,X002466.SZ,X000708.SZ,X600010.SH,X600188.SH,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X601991.SH,X600803.SH,X600795.SH,X002080.SZ,X600027.SH,X600688.SH,X000408.SZ,X600801.SH,X000807.SZ,X002353.SZ,X000825.SZ,X600352.SH,X300073.SZ,X000959.SZ,X300037.SZ,X000932.SZ,X600489.SH,X600486.SH,X600157.SH,X000630.SZ,X600516.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147100816234606,-2.16840434497101e-19,0,0.0413548591971407,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0969096554431236,0.0272631774981589,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163300821452788,0,0,0,-0.00755180607942557,0,0,0,0,0,0,0
X600028.SH,0.21040632755217,0,0.0421160575472005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207493595623611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00958461376717822,0.00290975367132198,0.0805376782557325,-0.00418837147602329,0.0382678425174822,0,0,0,0,0,0,0,0,0,0,0,0.0314751601281314,0,0.0270689795345737,0,-0.0218914862832738,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.00446705743928534,0,0,0,0,0,0.235663144530801,0,-0.0512004704703553,0,0,0,0,0,0,0.00278927885174841,0,0,0,0,0,0,0,0.161782014605464,0,0,0.0673639991838855,0,0,0,0,0.0410224345493013,0,0,0,0,0,0,0,0,0,0,0.0081369053262422,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0432820937612703,0,0.000858481759916708,0,0,0,0,0,0,0,0,0,0.0148249723580039,0,0,0,0,0,0,0,0,0.0676784373347344,0,0,0,0,0.0312942654237722,0,0,0,0,0,0,0,0,0.00735864172690751,0.0129433071974464,0,0,0,0,0,0.111411365776904,0,0.0459680372669631,0,-0.039248610938302,-0.0138745914796472,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0.0743717923521351,0,0,0,0,0,0,0,0,0,0,0,0.124872015892596,0,0,0.091512624815895,0,0,0,0,-0.0591420531805298,0,0,-0.00436493089547405,0.373867189404864,0,0,0,0,0,0.00240304726196085,0,0,0,0,0,0,0,0,0,-0.0189361392401932,0,0,0,0,-0.00741592753679126,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.116522499749733,0.567873332459532,0,0,0,0,0,0,0,0,0,0.0528474220888008,0,-0.093490675060758,0,0,0,0,0,0.0569608184287124,0.027913042687012,0,0.031541831002305,0,-0.0110881223850164,0,0,0,0.114988401403237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783905584022215,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0141503817188263,0.0192752372734192,0.0295467051139977,0,0,0,0.00961580853073053,0.0770369121236433,0,0,0,0,0,0,0,0,-0.0124085825557755,0,0,0,0,0,0,0.0765742995895909,0,0,0,0,0,0,0,0,0,0,0.330266908529787,0,0,0,0,0,0.0549788107850996,0,0,0.00510452847907229,0,0,0,-0.00322937238223764,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0194258499378408,-0.0350401843104527,0,0,0,0.34232323681909,0,0.042827531468347,0.13769782882659,0,0.0141332416001427,0,0,0,0,0,0,0,-0.0446136605316395,0,0,0,0,0.109160228284215,0,0,0.220614510172715,0,0,0,0,0,0,0,0.0700079295272803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0190322879614739,0,0,0.48856931230747,0,0.249662212843866,0,0,0.0838720086925819,0,0,0,0,0,0,0.00507715334033887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149376195209362,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,-0.0464023401395579,0,0,0,0,0,0,0.101505144650229,0,0,0,0,0,0,0,0,0.709703323741169,0,0,0,0,0,-0.0444194476719651,0,0,0,0,0,0,0,0,0,0,0,0,0.181780583097367,0,0,-0.0604186522104159,0,0,-0.0666620309349142,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0422393388434558,0,0,0,0,0,0.0982839491443927,0,-0.0939724172315949,0,0.228175206626768,0,0,0,-0.0306137093819742,0,0,0,0,0.143968908461153,0.385741022945841,0,0,-0.0314214464087111,0,0,0,0,0,0,0,0,0,0,0.186214832004876,0,0,0,0,0,0.00786284320236862,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.302357688055653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900233338231731,0,0,0,0,0,0,0,0,0,0,0,0,0.0165155721923125,0.0145897145565861,0,-0.0346505068708503,-0.0411502185693256,0,0,0,0,0,0
X600660.SH,0,0,0,0.180513579356965,0,0,0,0,0,0.0350346945112117,0,-0.0479544668052799,0,-0.12343674908014,0,0,0,0,0,0,0,0,0,0,0.0671340282386586,0,0,0,-0.0592354780190986,0,0,0,0,0,0,-0.0970493762748824,0,0,0,0,0.0842995213342561,0,0,0,0,0.0902136114668423,0,0,-0.0267661050354249,0,0,-0.00682699014820867,0,0,0,0,-0.0195214935652974,0,0
X002466.SZ,0,0,0,0,0,0.588878438025156,0,0.139730791408835,0.0275893462715464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047438764854343,0,0.260068565172914,0,0,0,0,0,0.094372776260844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.0943135164300543,0.0439100532140795,0,0,0,0,0,0,0.0735336888695696,0,0,0,0,0,0,0,0,0,0.0776705340715688,0,0,0,0,0,0,0,0,0.0803088510647437,0,0,0,0,0,0.00404538352140762,0,0,0,0,0,0,0.0605423935898252,0.0100910246815964,0,0,0.0212648814000287,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.193146817071886,0,0,0.00276858211562986,0,0,0,0,0.11023493317641,0,0.0397621440360658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335888472960406,0,0,0,0,0,0,0,0,0,0.0584066635071992,0,0,0,-0.00851322487526292,0,0,0,0,0,0
X600188.SH,0,0,0.112474908315365,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0830698307422489,0,0,0,0,0,0,0.0598133560270401,0,0.0275030123332403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319215310805007,0.114427809133969,0.61742649256869,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.108472237054661,0.0181792010607632,0,0,0,0,0,0.0677648871327396,0.0834091407508176,0,0,0.077857450758735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354135756200754,0,0.156822451764791,0,0,0,0,0,0,0,0,0,0,0,0,0.00911842777977539,0,0,0,0,0,0,0
X000301.SZ,0,0,-0.149242482649631,0,0,0,0,0.056025034197826,0,0,0.195976759133519,0,0,0,0,0.448197013970546,0,0.153386079154667,0,0,0,0,0,0,0.133927406311907,0,-0.164465029452693,0.0476707350186448,0,0,0,0,0,0,0,0,-0.341749758620531,0.0922549245802619,0,0,0,0,0.283596273701202,0,0,0,0,0,0,0,0,0.0584802152514621,0.0579447476084637,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194574610124325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752105534403624,0,0,0,0.0340811365003302,0.144429947837521,0,0,0,0,0.201473411595966,0,0,0,0,0,0.0874724392584335,0,0,0,0.00184744822973184,0.0104209407361534,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.115176539878172,0,-0.0183635847008105,-0.105041098376193,0,-0.0286555979972456,0,0,0,0,0,0,0.119555215355097,-0.0478939571477317,0.0358047671264617,0,0,0,0,0,0,0,0,0,-0.000897638326046009,0,0,0,0,0,0,0,-0.0437296262220659,0,0,0,0,0,0,0,0,0,0,0,-0.051472497458436,0,-0.0190581194474398,0.0209671369662829,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0837194988813812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112871201174328,0,0,0.0353186694808707,0,0.0586374550793495,0,0,0,0,0,0,0,0,0.0801532219975895,0.0599948461920178,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.0472936804197194,0,0,0,0.0399792154961434,0,0.151845588737483,0,0,0.0238578646984178,0,0,0.1747620018867,0,0,0,0,0,0,0,0,0,0,0,0.200484907988115,0,0.294828579830145,0,0.046510528935169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300401123473266,0,0,0,-0.0166398116769708,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.0781830976621178,0.0656543750612302,0,0,0,0,0.00468846919174307,0,0,0,0,0,0,0,0.00641634458027952,0,0,0,0,0,0,0.0869498046677048,0.226402069068328,0,0,0,0,0.230331462969751,0.0207830761363286,0,0,0.0143454272291662,0,0,0,0,-8.67361737988404e-19,0.0117809091190143,0,0,0,0,0,0,0,0,0,0,0.00814772183500937,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0.0315975750920509,0.0846198985881626,0,0,0,0,0.0124439810385482,0,0,-0.0566870480267212,0,0.121671521974741,0,0,0,0,0,0,0.0863296108627533,0.100021734719289,0,0,0,0,0,0,0.0682624897165543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057111323577862,0,0,0,-0.0248512778030526,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295227395165193,0,0.378002985453944,0,0,0,0,0,0,0,0.242627754130658,0,0,0,0,0,0,0.050596522310286,0,0,-0.333175720653573,0,-0.0146522737910187,0,-0.0149063111865999,0,0.14397058237468,0,0,0,0,0,-0.11876507218663,0,0,0,0,0,-0.0561553434427909,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.54915036277621,0,0,-0.0746156066054568,0,0.287772797552493,0,0,0,0,0,0,-0.069955686304719,0,-0.07564648340207,0,0,0,0,0.189329412508069,0.241843903148593,0.0648390844780253,0,0,0,0,0,0,0,0,0,0,0.142739791816218,0,0,0,0,0.0617723390921206,-0.12845868136216,0,0,0,0,0,0,0,0.0190300742662655,-0.0180006626485175,-0.0335641179257005,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0.0707617461452802,0,0,0,0,0,4.33680868994202e-19,0.172890164530994,0.0655621990592057,0,0,0,0,0,0,0,0,0,0,0,0.159084347821005,0,0,0,0,0,0,0,0.0277543666109771,0,0,0.0707856702719605,0,0,0,0,0,0,0.10246344825488,0,0,0.0102291916136527,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0.0977989839796318,0,0,0,0,0,0.00317321829925092,0,0.0229189675260137,0,0,0,0.23397572410754,0,0,0.0756283014541774,0,0,0,0,0.216349250054166,0,0.0804622350652598,0,0,0,0,0,0,0,0,0.150874473568314,0,0,0,0,0,0,0,0,0,0.0196451370498852,0,0,0,0,-0.0149000520110162,0,0
X600803.SH,0,0,0,0,0,-0.0622204742570675,0,0,0,0,0,0,0,-0.029227217172844,0,-0.10407354588513,0,0,0.00399197244711913,0,0,0,0,0.143169181206166,0,0.0542473807527659,-0.07103538403166,0.013624306054886,0,0,0,0.10790094389464,0,0.177992888429426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157039432041764,0,0,0,0,0,0,0,0.0128803503840629,0,0
X600795.SH,0,0,0,0,0,0,2.16840434497101e-19,-0.0441432995951511,0,0,0.0332348936182594,0,0,0.0148117125401471,0,0,0.0860066778609215,0,0.0589033195235284,0,0,0,0,0,0,0,0,0,0.155150867269336,0,0,0,0.288760109974847,0,0,0,0,0,0,0,0,0.0448435881956139,0,0,0,0,0,0,0.0733891172703837,0,0,0,0,0,0,0,-0.00295300785489247,0,0
X002080.SZ,0,0,0,0,0,0.356424945846656,0,0,0,0,0.101675150435402,0,0,0,0.0473526525813961,-0.0216421020455338,0.0470037530686373,0,0.0495696777421447,0.269092418802551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139303856684118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0598321560799704,0.0733645818101312,0,0,0,-0.00442399478234591,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.338587992315533,0,0,-0.0101819199367516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384794967719452,0.0148845738409597,0,0,-0.0394668301821928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175501454967441,0,0.223637103357488,0.0201591357499635,0,0,0,0,-0.00829129062644261,0,0
X600688.SH,0.0737809571079313,0,0.113394327820322,0,0,0,0,0,0,0,0,0,0,0.0688166059963833,0,0,0.107952181640576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0420676978291935,0,0,0,0,0.00053394832257498,0,0.295192013145927,0,0,0,0,0,0,0,0,0.0958312810237309,0.0562273768086984,0,0,0.00983865631979433,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.170875207494517,0,0,0,0,0,0.348558967516283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069278267107775,0,0,0,-0.00425975451590915,-0.18105237206996,0,0,0,0,0,0,0,0,0,0,0.134423598737092,0,0,0,-0.0201193764742695,0,0,0,0,0,0
