,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600362.SH,X600547.SH,X600795.SH,X600309.SH,X601991.SH,X300072.SZ,X601992.SH,X600188.SH,X600157.SH,X600027.SH,X600886.SH,X600660.SH,X600111.SH,X000898.SZ,X000709.SZ,X600489.SH,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X000630.SZ,X600583.SH,X002466.SZ,X000792.SZ,X600352.SH,X000408.SZ,X600219.SH,X000883.SZ,X600098.SH,X000825.SZ,X000983.SZ,X000539.SZ,X002092.SZ,X000027.SZ,X601699.SH,X600021.SH,X000723.SZ,X600808.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.328755226773033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106867468396995,0,0,0,0,-8.67361737988404e-19,0,0.0580355396003447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586262030559988,0,0,0,0,0,0,0,0,0.0538850228371134,0,-0.00378290651038201,-0.00392074036991379,0,0,0,0,0,0
X600028.SH,0.621633324673257,0,0,0,0,0,0,0,0,0.0699714616373059,0,0,0,0.137330299127485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0276571678777564,0,0,0,0,0,0.09686210524301,0.0409970876552795,0,0,0,0.00154000456826881,0.00328441193356013,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000478645125846807,0,0.0656014150504277,0,0,0.0332811154212282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278163902270048,0.0707513715003323,0,0,0,0,-0.038160259120642,0.0144963849316483,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0376524084024169,0,0,0,0,0,-0.0466710707424069,0.397875474630782,0,0,-0.0205394356102251,-0.0337338896654563,0,0,0.204470425580344,0,0,0,-0.108319959608628,0,0,0,0,0,0,0,0,-0.00134050247809471,0,0,0,0,0,0,0,0,0,0.0407131182153276,0,0,0.0521933946618785,0,0,0,0,-0.0182468346215408,0.0134744324573966,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233224239436771,0.0751449355855625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461720100114528,0.173126964625103,0,0,0,0,0,0,0,0,0,-0.0953337961927844,-0.00943538727101448,0.00892439457277547,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0256599082124989,0,0,0,0,0,0,0,0.22068505068873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712813095193341,0,0,-0.128757145805085,0,-0.0232329606579665,0.0140643110637613,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0676725916409468,0,0,0,0,0.0200934000841631,0,0,0,0,0,0,0,0,0,0.218849690949299,0,0,0,0,0,0.00778986901836613,0,0,0,0,0,0,0,0,0.140197222909616,0,0.0905899313995994,0,0,0,0.0201184270346581,0,0,0,0.0730354618167103,0,-0.0146937509582664,0.00393267939519351,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.0894829242012578,0,0,0,0,0,0,0.0644735094232231,0,0,0,0,0,0.0520691266729267,0,0,0,0,0,0,0,0.0652781726113645,0,0,0,0,0,0,0,0,0.270137280085022,0,0.00394743886719165,0,0,0,0,0,0,0,-0.00672497016166083,-0.000507239537917312,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0.0564922514459846,0,0,0,0.30992041161825,0,0,0,0,0,0,0,0,0,0,0,0,0.0162539122797532,0,0,-0.0987370961193728,0,0,0,0,0,0,0,0,0,0.146067969564369,0,0,0,0,0,0,0,0.124644280926046,0.124909324633799,0,0.0156575944917315,0,-0.192029725879332,-0.00691362193291698,0,0,0,0,0,0,0
X600688.SH,0,0.479761087512969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017567695429766,0,0,0,0,0,0,0,-0.0197415985311418,0,0,0.0951655715959902,0,0.0652164274696636,0.0342854366249388,0,0,0,-0.0567267820731775,0.000735724073781131,0.0041118681622585,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.275751159243698,0,0,0,0,0,-0.0745270921644385,0.121204735707903,0,0,0,0,0,0,0,0,0,0,-0.0758312073191743,0,0,0,0.50333738946414,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106446580136542,-0.111509065483454,0.0941524164273797,0,0,0,-0.0403394267297309,0.0122869253733619,0,0,0,0,0,0
X600547.SH,0,0.0111652904455029,0,0,0,0,0,0,0,0,-0.0270434136479956,0,0,-0.0634182693233993,0,0,0,0,0,0,0,0,0,0,-0.0585930894982332,0.83815304577163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0376963967181967,0,-0.0293918497240642,-0.0719269870879725,-0.010305033578489,0.0055764956065373,0.00830607169382806,0,0,0,0,0
X600795.SH,0,0,0,0.403738608681535,0,0,0,0,0.0385817566299541,0,0.00124426739730937,0,0,0,0,0.0155646195068962,0,0,-0.011962853343469,0,0,0,0,0,-0.0522060686552277,0.0184847966731767,0,0,0,0,0,0,0,0,0,0,0,0,0.0733598126193887,-1.73472347597681e-18,0,0,0.0283944693434191,0,0,0,-0.00967371175642982,0,0.0761909257389989,0,-0.00593932679149999,0.00337308010473651,0.0652429679531357,0,0,0,0,0
X600309.SH,0.0443933973967238,0.0872576561062812,0,0,0,0,0,0,-0.109721651598187,0,0,-0.130424866536094,0,0,0,0,0,0,0.247784320728622,0,0,0,0,0,0,0,0.0358265222577303,0,0,0.26402820720583,0,0,0,0,0,0,0,0,0.0269896737074972,0,0,0,0,0,0,0,0,0,0,0,-0.0180237530163954,-0.000881055143190696,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611391059939507,0,0,0.0189208463263234,0,0,0,0,0,0,0,0,0,0.0972770768677621,0,0,0.110020922150593,0,0,0,0,0.0626654497924354,0.076461352837345,0,0.0134409568951332,-0.012768885248139,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.102817389035471,0,0,0,0,0,0,0,0,0,0,0,0,-0.0288899379150619,0,0,0.050476879326036,0.077068778534166,0,0,0,0,0,0.118051882823596,0,0,0,0,0,-0.049307824999836,0,0,0,0,0,0,0.0408671756972021,0,0.101314501177422,0.155618495735111,-0.0287592232225892,0.0237681138069277,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101296278648948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219412037752905,0,0.00600530570299662,0,0,0,0,0,0,0.0756114926397283,0.0207907260796587,0,0,0,0,0,0,0,0.248384465950418,0.279766714379091,0,0,-0.00753171616481236,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.358229948283554,0,0,0,0,0,0,0.0517426909285219,0,0,0,0,0,0,0,0,0,0,0,0.0279459340975257,0,0,0,0,0.02893082004534,0.123112196571971,0,0,0,0,0,0,0.00264623824098539,0,0,0,0,0.105334100654236,-0.0663048264211813,0,0,0.0755150867799623,0.0571418096434472,-5.42101086242752e-20,0.00539815795654608,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0391891504651338,0.0227138422971223,0,0,0,0,0,0,0.359406038024249,0,0,0,0,0,0,0,0,0.170687291037227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0302048968331556,0,0,0,0,0,-0.0302540145411192,0.0200111392702764,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.125625310924862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163918617322053,0,0.012448301698492,0,0,0,0,0,0,0,0,0.0502822977021375,0,0.0212156048361893,0,0,0,0,0,0,0,0.00832647163110182,0.000290012369422265,0,0,0,0,0,0
X600886.SH,0,0.0706037915576699,0,0,0,0,0,0,0.0408648454574985,0,0,0,0,0.0182059501609764,0,0,0,0,0,0,0,0.204910002899224,0,0.0626622544027429,0,0,0,0,0,0.0644267777211259,0,0,0,0,0,0,0,0,0,0,0.0108991680776374,0,0,0,0,0,0,0,0.0592425890988954,0,-0.00216462067311041,0.00165021764859383,0,0,0,0,0,0
X600660.SH,0.0149435567973618,0,0,0,0.0967330566720481,0,0,0,0.0259065674475418,0,0,0,0,0.195298268441241,0,0,0.107648495663545,0,0,0,0.216999771554115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430384646100446,0.101309332525173,0,0,0,0,0,0,0,0.0431069060774509,-0.020310580591632,0,0.00164662207045404,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.0983648025475693,0,0,0,0,0,0,0,0,0,0.133326991431608,0,0,0,0,0.0947334044858114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112676585556944,0.110181339266882,0,0,0,0.0164307279544606,0,-0.0089060100832913,0,0,0,-0.01867402718586,0.00635651911714815,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.473056545479787,0,0,0.00437309297059673,0,0,-0.0564071751910424,0,0,0,0,0,0,0,0,0,0,0,0,0.323460016987951,0,0,0,0,0,0,0,0,0,0,-0.043985046839688,0,0,0.231834133894979,0.130476233126913,0,0,0,0,0.178414825479872,0.132859999455716,-0.0656595575042347,0.114292154974495,-0.0470575219962606,0,-0.0535803137996205,0.0276363822611942,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0.0391533141955319,0,0.0651879236599808,0,0,0,0,0,0,0,0,0,0,0,0,0.464813177422718,0,0,0,0,0,0,0.0319183267453506,0,0,0,0,0,0,0,-0.0206377375679248,0.0489006417274042,0,0,0,0,0,0,0,0,0,0,-0.00285556593999538,-0.00667283211193324,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.595811155796051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196633672931742,0,0,0,0,0,0,0,0,0.00584368649865295,0,0,0,0,0.0436671798863719,0,0,0,0.154152296872399,0,-0.011434247126461,0.000773376056860624,0,0,0,0,0,0
