,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600010.SH,X600362.SH,X000786.SZ,X600111.SH,X600176.SH,X601600.SH,X601898.SH,X600011.SH,X000301.SZ,X600426.SH,X600886.SH,X002466.SZ,X600188.SH,X600352.SH,X600801.SH,X600219.SH,X601991.SH,X600489.SH,X002353.SZ,X600795.SH,X600803.SH,X002080.SZ,X600688.SH,X600486.SH,X000932.SZ,X600299.SH,X601168.SH,X000898.SZ,X000027.SZ,X600295.SH,X000723.SZ,X600516.SH,X600027.SH,X300037.SZ,X601992.SH,X600157.SH,X600315.SH,X000807.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0545458118173599,0,0,0,0.028036731303236,0,0,0,0.0575057894593444,0,0,0,0,0,0.0213828366827125,0,0,0.0431047972783244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00476267888183154,0,0,0,0,0,0,0
X600028.SH,0,0,0,0.0539090130927961,0,0,0.0508809285754024,0,0,0,0,0,0,0,0,0,0.0258608658429497,0,0,0,0.0304499723873043,0,0.0251645086549017,0,0,0,0.0606801367227043,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265779789996806,0,0,0,0,0,0,0,0,0.0494646677873724,0,0,-0.0209692766932496,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191376822902222,0,0.0419565717354475,0,0,0,0.163309331006503,0,0,0.101286637520245,0,0,0,0,-0.0751446485623579,0,0,0,0.157509453962062,0,0.0720675314897687,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0.0133568995703929,0,0
X600309.SH,0,0,0,0,0,0,0,0.250741473561171,0,0,0,0,0,0,0,0,0,0,0,0.0502636938934739,0.235764297797904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0714486820071738,0,0,0.123855040321052,0,-0.0196374003098038,0,0,0,0,0,0,0,0.157905368194941,0,0,0,0,-0.0329743616911226,0,0,0,0.0208234001852147,0,0
X600585.SH,0,0,0,0.0178591744147549,0,0,0.0186247791071913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442538377705963,0,0.113903749308551,0,0,0,0,0,0,0,0,0,0,0,0.100447854835457,0.0439070886240516,0,-0.011422453481716,0,0,0,-0.0417730439025507,0,0,0,0.00204511356059528,0,0,-0.0200052384206748,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0160647308451651,0,0,0.181116005301913,0,0.043187566125163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0348390007120422,0,0,0.370510970888164,0,0,0.110231971163882,0,0.138852966870755,0,0,0,0,0,0,0,0,0,0,-0.00996493428961997,0,0,0,0,0,0,0
X000708.SZ,0,0,0.113194973612855,0,0,0,0,0,0,0,0,-0.111100938838956,0,0,0.103015128816928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229542027862973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0830949763698617,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207940233542231,0.413132480841814,0,0,0,0.144626559410466,0,0,0.123086673844534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368566631667259,0,0,0,0,0,0,0.0963894850170625,0,0,0,0,0,0,0,0,0,0,0,-0.0666547113924136,0,0
X600660.SH,0,0,0,0,0,0,0,0.109479423939821,0,0.200708021030243,0,0,0,0,0,0,0,0,0,0.0502027626453211,0,0,0,0,0,0,0.0776024018604105,0,-0.161674426683003,0,0,0.128642476832976,0.0505777821148554,0,0,0,0,0,0,0,0,0,0,0,0.104433054944262,0,0,0,0,0,0,-0.0209512400007724,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.118188741122203,0,-0.220149726067329,0,0,0.203982576196607,0,0,0,0,0,0,0.0877481390020774,0,0,0,0,0,0,0,0,0,0,0.0873627437119754,0,-0.0238209779012011,0,0,0,0,0,0.0323683272445132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457388000146246,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0423395522371007,0.0910472480226812,0,0,0,0,0,0,0,0.0600507522815108,0,0,0,0,0,0.381845602996379,0.0189946207322106,0,0,0,0,0,0,0,0,0,0,-0.0275632067070802,0,0,0,0,0,0,0.0479942987692146,0,0.0791376256613356,0,-0.00555945343257177,0,0,0,0,-0.0301955688146338,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00774585750751764,0,0.157627101835108,0,0,0,0,0.0188520519637845,0,0,0,0,0,0,0,0,0,0,0,0.0240384493485763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00416370486737464,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.173433806712195,0,0,0,0,0,0,0,0,0.154376804328445,0,0,0,0,0,0,0,0,0.187879855717186,0,0,0.0264243530118876,0,0,0.118013645898347,0,0,0,0,0.175546466469491,0,0,0.01223284770752,0,0,0,0,0,0,0,0,0.328390209419321,0,0,0.00404316654853251,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,-0.0442509402283971,0,0.122752654544229,0,0,0,0,0,0,0,0,0,0,0.113660405110778,0,0,0,0,0,0,0,0,0,0.142023345840323,0,0.0731330640502427,0,0,0.00189191476138079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0278329476405367,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.242974293072594,0,0.171077220250315,0,0,0,0.498652188563364,0,0,0,0,0,0,0,0.16483343388453,0,0,0.155758286502288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148727904079153,0,0.0438152773367783,0,0,0,0,0,0,0,0,-0.0245563204049287,0,0,0,0,0,0,0
X600176.SH,0,0,0,0.161377641275276,0,0,0.0256409645927817,0.228985707337047,0,0,0,0,0,0.18919653607452,0,0,0,0,0,-0.0901337929621895,0,0,0,0,0,0,-0.111076693683381,0,0,0.248454227431069,0,0,0,0,0,0,0,-0.00627732892441052,0,0,0.0579280298448142,0,0,0,0,0,0,-0.139165830998063,0,0,0,-0.0206826709929184,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.107343758002288,0,0,0,0,0.0737464471861226,0,0,0,0,0.0403074607326522,0.0136632510228984,0,0,0,0,0,0,0,0,0,0,0,0.0845014176011581,0,0.0896500252758092,0,0,0,0,0,0,0,0,0,0,0.299203597842087,0.121791368938652,0,-0.0174952598247347,0,0,0,0,0,0,0
X601898.SH,0,0,0.198942449467551,0,0,0,0,0,0,0,0,0,0.0215151109366769,0,0,0,0,0,0,0,0,0,0,0.278526287128053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087276468936429,0,0,0,0,-0.00700879979947627,0,0.207478713121441,0,-0.021389176637229,0,0,0,0,-0.00079235493241634,0,0
X600011.SH,0,0,0,-0.00420531976739226,0,0,0,0,0,0,0,0,0,0,0.00550692683626158,0,0,0,0,0,-0.00799027837438633,0,0.0520579367097351,0.0891692510127512,0,0,0,0,0,0,0,0,0,0,0,0.130472970334701,0,0,0,0.0246920562601952,0,0,0,0,0,0,0,0,0.00936394127664327,0,0,0.0127115902702353,0,0,0,0,-0.00176305424787141,0,0
X000301.SZ,0,0,0,0,0,0,-0.0595818398787071,0.0941437038969595,0,0.0995061801892595,0,0,0,0.140010948709989,0.177529623344306,0,0,0,0,0,0,0,-0.146106312519275,0,0,0,0,0,-0.293591367119653,0,0,0.597178094343156,0,0,0,0,0,0.197193899832362,0,0,0,0,0,0,-0.0783769468205674,0,0,-0.0961376431580687,0,0,0,-0.052591085593779,0.0350584046081384,0,0,0,0,0,0
X600426.SH,0,0,0,4.33680868994202e-19,0,0,0.0132054288630535,0.001879423415605,0,0,0,0,0.279613270542243,0,0.00840947517209208,0,0,0,0,0.076391817561056,0,0,0.0686650460434806,0,0,0,0,0,0,0.118670068827738,0,0,0,0,0.141813081977506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254264948440222,0,0,0,0,0,0,0
