,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600019.SH,X600010.SH,X600585.SH,X601898.SH,X600547.SH,X600362.SH,X600188.SH,X600688.SH,X601600.SH,X600795.SH,X300072.SZ,X600157.SH,X601991.SH,X600027.SH,X600111.SH,X601992.SH,X600660.SH,X600489.SH,X600886.SH,X600309.SH,X000723.SZ,X600623.SH,X600299.SH,X000792.SZ,X002466.SZ,X601158.SH,X000959.SZ,X002075.SZ,X000898.SZ,X000983.SZ,X000408.SZ,X000709.SZ,X600583.SH,X000883.SZ,X600549.SH,X000630.SZ,X600352.SH,X000937.SZ,X000539.SZ,X601699.SH,X000012.SZ,X600176.SH,X000027.SZ,X000060.SZ,X002092.SZ,X000935.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0411207676197161,0,0,0,0,0.0104837445219711,0,0,0,0,0,0.0133718408758039,0,0,0.0243184014787173,0,0.0163598490844865,0,0.0708322892756212,0,0.00665915121521879,0,0,0,0,0,0.0260976049394314,0.0622482679896287,0,0,0,0,0,0,0,0,0,0,0.00202017595203018,0.00636704777568031,0,0,1.0842021724855e-19,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,-0.0282081688569819,0,0,0,0,0,0.0367688768942621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128496747735049,0,0,0,0.0382223406573946,0,0,0.172568901257978,0,-0.0307479654000006,0,0,0,0,0,0.0122280442716723,0.00839492977151891,0,0,0.0842865264869483,0.0122118371552701,0,-2.16840434497101e-19,-0.0180467520852265,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.172504364020402,0,0.0496455610436879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319588615568269,0,0,0,0,0,0,0,0,0,0.0936035088105355,0,0,0,0,0,0,0,0.0741592424852308,0,-0.00911330884645957,-0.0483089379215307,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.0505151532069628,0,0,0,0,0,0.016600513904695,0,0,0,0,0,0,0,0.170551167381975,0,0,0.0199838665754079,0,0,0.014452826487522,0,-0.0278251183089005,0,0,0.0106180836102665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029527696823993,0,0,0,0.0283488439748483,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.164152489823805,0.0302983746409526,-0.0664230624238413,0.0256133515300974,0,0,0,0,-0.0079060787909371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00816716270011476,0,0,0,0,0,0,0,0,0,0.101891238476482,0,0,0,0.0493653326681978,0,0,0,0,0,0.026073539025812,0,0,-0.0174390808639628,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.0669286433129683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944040357474408,1.73472347597681e-18,0,0,0,0.0737342809925859,0,0,0.0474336349631215,0,0,0,0,0,0,0,0.0835167056767308,0.120245736562852,0,0,0,0.0672607092734873,0,0,0,0.0892239944353202,0.00579464575488047,0.0207296239866091,0,-0.0268120078151956,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.125945890235431,0,0,0,0,0,0,0,0,0,0,0.0911258009044618,0.164952803745177,0,0,0.0658624458337768,0,0,0,0,0,0,0,-0.121406888699832,0,0,0,0,0,0,0,0,0,0,0,0.166326963368442,0,0.0460128569493446,0,0,0,0.0479699364088723,0,0,0.0729003673652142,0,0,0,0,0,0
X601898.SH,0,0,0.178326800676852,0,0,0,0,0,0,0,0.0768840751001263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028618585541342,0,0,0.112206617136724,0,0,0,0,-0.0434837868563547,0,0,0.13533363218898,0,0.102699019871162,0,0,0,0,0,0,0,-0.0243939534676286,-0.0491584796527256,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930443023360558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287059912630071,0,0,0,0,0,0,0.0765880987944378,0.0608063760033762,0,-0.0411158450664234,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491222282666051,0,0,0,0,0,0,0,0,0,0.0445618224508078,0,0,0,0,0,0,0,0,0.0233692733640271,0.398411531284845,0,0.1277476828342,0,0.0680084223824889,0,0,0,0.198538909385416,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0141767683591487,0,0,0,0,0,-0.0696149482867775,0,0,0,0,0,0,0,0,0,0,0.077094623850951,0,0,0,0,0,0,0,0.50389996555885,0,0,0,0,0.0462221353348262,0,-0.0347359129093199,0,0,0.118259778999083,0,0,0,0.136172610424409,0,0,0,0.0101273086536364,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0.0259106485970206,0,0,0,0,0.0524296063527069,0,0,0,0,0,0,0,0,0.112971823780374,0,0,0,0.0669417496071204,0,0.0108937741783897,0,0,0,0.0365610117438998,0,0,0,0,0,0,0,0,0,0,0.0813873425217822,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601600.SH,0,0,0.054452296502144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161773248648383,0,0,0,0,0,0,0,0,0,0,0.0851995264123602,0.106102728518477,0,0,0,0,0,0,0,0.115843785063103,0,0,0,-0.0474342375430146,-0.0137581722505363,0,0,0,0,0,0
