,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X600795.SH,X000792.SZ,X601699.SH,X000708.SZ,X002466.SZ,X002460.SZ,X000301.SZ,X600010.SH,X000983.SZ,X600027.SH,X600362.SH,X000877.SZ,X600111.SH,X600803.SH,X600426.SH,X000786.SZ,X600489.SH,X600985.SH,X600160.SH,X601991.SH,X000630.SZ,X000408.SZ,X002271.SZ,X000932.SZ,X000933.SZ,X600176.SH,X000807.SZ,X601168.SH,X600612.SH,X600348.SH,X002128.SZ,X600219.SH,X300037.SZ,X600096.SH,X600295.SH,X000027.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.308843850799968,0.130636598448801,0,0,0,0,0,0.0269261275762581,0,0,0.00633058073812169,0,0,0,0,0,-0.0151763460033775,0,0,0,0,0,0,0,0,0,0,0.153872901597342,0,0,0,0,0,0.0601347530489925,0,0,0.0288587561708511,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115871349534652,-0.00222820963994974,0,0.109400636180057,0,0,0,0
X601088.SH,0.0570946846778754,0,0,0,2.16840434497101e-19,0.0284456136288356,0,0.105583228658863,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224347737348758,0.00925896934834437,0,0,0,0,0,0,0,0.10077617458487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00621928417470607,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0141264607001033,0,0,0,-0.028384347753461,0,0,0.168734563668697,0,0,-0.0469236285409148,1.73472347597681e-18,0,0,0,0,0,0.0326496621246869,0,0,0,-0.0852573997878324,0,0,0,0,0,0,0,0,0,0.405720639504311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0104094209682839,-0.0023890019340511,0,0,0,0,0,0
X600309.SH,0.00713550460394916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00719478055115897,0,0.236322515690494,0,0,0,0.236952893111669,0,0,0,0.035199009536261,0,0,0,0.123977570293204,0,0,0,0,0,0.196747373124851,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121291394915505,0,0,0,0,0,0,0
X600188.SH,0,0.0540100376666534,0,0,0,0.148804364560373,0,0,0,0,0,0,0,0,0,0.236551532098599,0,0,-0.0376115335848849,0,0,0.220062718704728,0,0,0.0707255557711367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133427055345861,0,0,0,0,0,0,0,0,0,-0.0102771525688125,0,0,0,0,0,0
X601898.SH,0,0.339632334838733,0,0,0.334138707523687,0,0,0.0579011118386704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249546993624167,0,0,0,0,0.0575771315514866,0,0.0221967973793717,0,0,0,0,0,0,0.0208176573673048,0,0.0326060217599383,0,0,0,0,0,0,0,0,0,0,0,0,0.0842336694155319,0,-0.0239649279423787,0,0,0,0,0,0
X600019.SH,0,0,0,0,3.46944695195361e-18,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.038574776745151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113031592694107,0.308575420640555,0,0,-0.000568825451199521,0.158721284143581,0,0,0,0,0,0,0,0,0,0,-0.00426764478926791,0.0079396440461265,0,0,0,0,0,0
X600011.SH,0.148851550586344,0,0,0,0,0.0135156040798619,0,0,0,0,0.0631063005610925,0,0,0.0264233680432208,0,0,0,0,0,0,0,0,0.281158347272295,0,0,0,0,0,0,0,0,0,0.0961401709194812,0,0,-0.0035828245274338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353484831482564,0,0,0,0,0,0
X600585.SH,0.153449417098394,0,0,0.0289424397004164,0,0,0,0,0,0,0,0.109204669685092,0,0,0,-0.0158832041652104,0,0,0.130141147179297,0,0,0,0,0,0.0188812866778516,0,0,0.0145272645177635,0,0,0,0,0,0,0,0.0726104973579197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116465475560497,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0200281314470494,0,0,0,0,0,0,0,0,0,0.0102703553349504,0,-0.0450483690942935,0,0,0,0,0,0,0.169078048179759,0,0,0,-0.137926869233297,0,0,0,0,0,0.00950737578682076,0,0,0,0.0630285323353383,0,0,0,0,0,0.0222352562723645,0,0.254194095265225,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.112147185544025,0,0,0,0.0363613988286745,0,0,0,0.377467246278906,0,0.0352535473285136,0,-0.00116542844267713,0,0,-0.0790492115806015,0,0,0,0,0,0,0,-0.0409427281106561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0720288202061327,0,0,0,0,0.0720135206756956,0,0.00317895108172224,0,0,0,0,0,0
X601600.SH,0.105441824804838,0,0,0,0,0,0,0,0.0357807804593687,0,0,0,0.0950676803502528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0947073971609673,0,0,0.0246251450499967,0,0.0444965601701923,0,0,0,0,0,0.266205853396837,0.152267404012698,0,0,0,0,0,0,0,0,0,0,-0.00660746046577619,0,0.0593001350942849,0,0,0,0,0
X600547.SH,0,0,0,0,0.070160716412969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552058577392251,-1.73472347597681e-18,0,0,0,0,0.000141572878224232,0,0,0,0.0664290737108718,0,0.0672304137294904,0,0,0,0,0,0,0,0,-0.0457919008364464,-0.00165297795474265,0,0,0,0,0,0,0
X600795.SH,0.0441903962914611,0,0,0,0.159465157916353,0.0141622086909509,0,0,0,0,0.273817993804001,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0.149133451377079,0,0,0,0.0469948456331812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993610116455859,0,0,0,0,0,0,0,0,0,0,-0.0100112809491945,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589519763370556,0,0,0,0,0,0,0,0.380988544571724,0,0,0,0,0,0,0,0,0,0.00750204042990741,0,0,0,0.0444677986160585,0,0,0,0,0,0,0,0,0,0,0,-0.00442924211362702,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.079258329355584,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365314357629712,0,0,0,0,0,0,0,0,0,0,0,0.550532733489485,0,0,0,0,0,0,0,0,0,0,0,0.0978190399978989,0,0,0,0,0,0,0,0,0.0194903401698736,-0.0099909722528337,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0.274394207903496,0,0,0,0,0,-0.110738634407394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151525269875276,0,0,0.120335599821186,0,0.00871187511356856,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0140737459803248,0,0,0,0,0,0
