,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600011.SH,X600585.SH,X002460.SZ,X600019.SH,X002466.SZ,X601898.SH,X600547.SH,X000792.SZ,X601600.SH,X600886.SH,X600660.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X000877.SZ,X002271.SZ,X600795.SH,X600027.SH,X600362.SH,X600426.SH,X601991.SH,X000983.SZ,X600803.SH,X600176.SH,X600489.SH,X601699.SH,X000807.SZ,X000786.SZ,X300037.SZ,X000539.SZ,X600160.SH,X000408.SZ,X600995.SH,X600219.SH,X000932.SZ,X002409.SZ,X002080.SZ,X000629.SZ,X600612.SH,X600688.SH,X600378.SH,X600157.SH,X600096.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.509588854755627,0,0,0.122233249467131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047891153125618,-0.0364963168676624,0,0,0,0,0,0,0,0,0,-0.00662216065849403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295976210874328,0,0,0,0,0,0,0
X600028.SH,0.646946761047202,0,0,0,-0.0934196570947326,0,0,0,0,0,0.0314384560328436,0,0,0,0,0,0,0,0,0,0,-0.0187210330175046,0,0.063322955057,0,0,0,0,0,0,0,0,0,0,-0.0285576446431734,0.0179750190788829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555600840785454,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.40941847714718,0,0,0.0271054374204685,0.00814957557032938,0,0,0,0,-0.0263028040472493,0,0,0,0.0481624471137196,0,0,0.0473449282963892,0,0,0,0,0,0.0474235088387984,0.0607457841992147,0,0,0,0,0,0,0,0,0,0,0,0,0.0104984862647257,0,0,0,0,0,-0.0281678423505035,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.17873987700291,0,0,0,0,0,-0.0227225722206056,0,0,0,0,0,0,0,0,0,0,-0.0101864600269577,0,0,0.142068079257771,-0.00271816602832936,0,0,0,0,0,0.0341149032635043,0,0,0,0.0276143239056128,0,0,0,0,0,0.0534950796697856,0,0,0,0,0,0,0,0,0,-0.0172145513136499,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.0895164788269339,0.241568939376779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195933631369955,0,0,0,0.123575319752145,0.0148707558447828,0,0.0195727936874496,-0.0751535241983666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115526327367011,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.131445526630663,0,0,0,0,0,0,0,0,0,0,0,0.224296151189473,0.266301100933435,0,0,0.282965674460485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677661500037313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0.0679518962705778,0.0744036088064989,-0.0344548628387804,0,0,0,0.217416877707775,0.0739022836032197,0,0,0,0,0,0,0,0,0,0,0.0166101556715363,0,0,0,0,0,0,0,0,0,0,0,0,0.125540284404899,0.0557046960097228,0,-0.132718602922951,0,0,0,0,-0.0118730249874046,0,0.235909028595316,0,0,0,0,0,0,0,-0.010898666289173,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.381154617009291,0,-0.0547274856522548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304027945252194,0,0,0,0,0,0,0,0.125533695225264,0,0,0,0,0,0,0,0,-0.00255524759681225,0,0,0,0,0,0
X600019.SH,0,0.0534344424637993,0,0,0.0659207291915848,0,0,0,0,0,0,0.0894628517676029,0,0.199454885973133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176615859646467,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.07336362737074,0,0,0,-0.028390291165113,0,1.73472347597681e-18,0.0161367147065507,0.05183992848494,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.0728904885496143,2.16840434497101e-19,0,0.475900591099962,0,0,0,0,0.20515230894048,0,0,0,0,0,0,0,0,0,0,-0.0200202751803027,0,0,0,0.0622261233975682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119053441135743,0.0970440638621439,0,0,0,0,0,0,0,0.00672728523902647,0.00515179534019346,0,0,0,0,0,0
X601898.SH,0.0216859080022889,0.142773949966618,0.248209256175319,0,0.184663076700391,0,0,0.0280833397650588,0,0.0393793829755126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00913313970822773,0,0,0,-0.150194476882392,0,-0.0779859225537907,-0.0370928720567769,0.0305209580125745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.040252991903641,0,0,0,0,0,0
X600547.SH,0.0127935968507434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0741266388850889,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641950794600124,0,0.0139924853892269,0,0,0,0,0,0,0,0,0.024861890147626,0.00070298715970232,0,0,0,-0.032859605888843,-0.131592663468617,0,0,0,-0.0167669826803919,0,0,0,0,0,0,0
X000792.SZ,0.0319108918928319,0,0,0,0.0586438544538779,0,0,0.210198249885351,0,0.150525321096041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249432221709808,0,0.0938450101810178,0.0515659781517824,0,0.0991506505269941,0.0458431908883704,0,0,0,0,-0.0233887181233902,0.0087464695542393,0,0,0,0,0.0413090682360515,0,0,0,-0.0136848136490064,0,0,0,0,0,0
X601600.SH,0.137853899062714,0,0,0,-0.0474620385527103,0,0,0,0,0,0,0.116401640561254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15358716573801,0,0.441230201570435,0.0454663810699182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126673471123743,0,-0.00101573472689689,0,0,0,0,0
X600886.SH,0.0838368703254207,0,0,0,0,0.160215688676663,0,0,0,0,0,0,0,-0.0778035480826195,0,0,0,0,0,0,0,0,0,0.024854233071382,0,0,0,0,0,0,0,-0.0214172730455066,0,0,0,0,0,0,0,0,0,0,0,-0.0572495038193282,0,0,0,0,0,0,0,-0.0540555760880303,0.0603201449207078,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.00461160059775887,0,0,0.063497538749928,0,0,0,0,0,0,0,0,0,0,0,0.035984593710653,0,0,0,0,0,0,0,0,0,0,-0.0103227433889544,0,0,0,0.0325632810356922,0,0,0,0.02370996183846,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.101610371274393,0,0,0,-0.0320326155180496,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,-0.0252775028135908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0018949882580884,0,0.0661849893209473,0,0.0674126328414331,-0.0152388075584899,0,0,0,0,0,0,0,0,0.0374536681285978,0.143716127220544,0,0,0,0.0537377680316116,0,0.0379721666207686,0,0.115504359573698,0,0.0427739937080391,0,0,0.0408627158011528,-0.0370599952108342,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.0310224391093612,0,0,0,0.00971961378259199,0,0,0,0,0,0,0,0,0,0,0,0.0812980708998189,0,0.00149332996649836,0,0,0,0,0.030473564509503,0,0,0.00800324845080153,0.0195278071908765,0,0,0,0,0.0228383342059736,0.06025374520742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.149834016040515,0,0,0,0,0,0,0,0,0.0441688115395023,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.108287437114102,0,0.0560253258970484,0,0,0,0.249779915963722,0,0,-0.0162188000303163,0,0,0,0,0,0,0.0911391374621163,0.111659000132674,0,0,0,0,0,0,0,0,0.0395201072467307,0,-0.0900343874484866,0,0,0,0,0
X000301.SZ,0,-0.0430353438206235,0,0,0,0,0,0,0,0,0,0,0,0,0.0368657908605781,0,0,0,0,0,0,0.00887541161406282,0,0,0,0.0608674399378173,0,0.260936361407527,0,0,0,0,0,0,0,-0.0706355524306358,0,0,0,0,0,0.00596254048564306,0.0652910725687197,0,0,0,0,0,0,0.0716205157386059,0,0.00119839556204944,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,-0.043024751528116,0,0,0,0,0,0,0,0,0.0605338104702267,0,0,0,0,0,0,0,0,0,0,0,-0.0468248718698848,0.0458995445754614,0,0,0.178020485113812,0,0,0,0,0,0,0,0,0.0224702415650495,0,0,0,0,0.646416179140895,0,0,0,0,0,0,0,0.0080732382943459,0.0135447065802712,0,0,0,0,0,0
X002271.SZ,0,0,0,0.0176744141258531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982643102995762,0,0,0,-0.11215306836115,0,0.27204688705868,0.138647870042868,0,0,0,0,0.104631471153714,0,0.575048132512912,0.0912971943798854,0,0,-0.0108506964978584,-0.212632654020485,0,0,0.037261581616596,0,0,0,0,0,0,0,0,0,0.0382260744949438,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0556609311722121,0.223691878314673,0,0,0.0446362609057575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347022929842088,0,0.125867105182131,0,-0.119661605735167,0,0,0,0,0,0.0399197742302751,0,0.0612424654893457,0,0,-0.0662658978088913,0,0,-0.0960061985744605,0,0,0,0,0,0,0.0190201584945027,0,0,0,0,0,0,0
X600027.SH,0.0781873230097821,0,0,0,0,0.413817630336818,0,0,0,-0.107615012738113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118250004597425,0.0133204099370796,0,0,-0.0274108203953558,0,0,0,0,0,0.476283019494615,0,0,0,0,0,0,-0.0182687890271632,0,0,0,0,0,0,0,0,-0.0177499828878508,0.0678783483380024,0,0,0,0,0,0
X600362.SH,0.0107226532859944,0,0,0,0,0,0,0,0,0,0,0,0,0.0441531095831143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640966298633442,0,0.071157900928227,0,0,-0.00639562662182511,0,0,0,0,0,0.0186114588019659,0,0,0,0,0,0,0,0.435254836831877,0,0.025126843852197,0,0,0,0,0,0,0
X600426.SH,0,0,0,0.314165280227594,0,0,0,0,0,0,0.246557609516426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768124732359644,0,0,0,0,0,0,0,0.22101464062091,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0632215972956482,0.146578457176605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109816964379639,0.223156567305521,0.214126514882358,0,-0.0981162266208835,0,0,0,0,0.0833825351148092,0,0,0,0,0.111727897251008,0,0,0,0,-0.0848782138723433,-0.0535075453183053,0,0,-0.140541662884767,0,0.0539235108781182,0,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.138096972743901,0,0,0,0,0,0,0.0489998435476875,0,0,0,0,0.0936604010542992,0,0,0.209549118754779,0,0,0,0,0,0.00296053929595547,0,0,0,0.0197717586270818,0,0.0619071815486311,0,0,0,0,-0.0142334340097762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00909148463535181,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0.0424920638586208,0,0,0,0,0,0.147935177880729,0,0,0,-0.000254043941646936,0,0.160170036153342,0,0,0.01718335201684,0,0,0,-0.0345143721647165,0.112476228606966,0,0,0.378251916948685,-0.050959288029456,0.17997375276369,0.115618051794322,0,0,0,0,0,0,0,-0.16078323854333,0,0,0,0,-0.0272630682085071,0,-0.0156154633038564,0,-0.060140697603721,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149437026936489,0.127446881733405,0,0,0,0,0,0,0,0,-0.0190961482214051,0,0.108635801266174,0,0.0282601281721761,0,0,0,0,0,0.138241790084958,0.0557453211490894,0,0,0,0,0,0,0.0497853617732133,0.058623325982569,0,0,0,0,0,0,0,0,0.0185056462693971,-0.0143306544422257,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.651870736678506,0,0,0,0,0,0,0,0.0516217921882749,0,0,0,-2.16840434497101e-19,0,0,0.0038848879287065,0,0,0,0,0,0.132711994989528,0,0.041152228415462,0,0,0,0,0,0,0.0216546823868702,0,0,0,0,0,0,0,0,0,0.00549522137241349,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.263091062654745,0,0,0,0,0,0,-0.00968868780093636,0,0,0,0,0,0,0,0,0,0.0133532631845576,0,0,0,0,0,0,0,0,-0.00763719430260001,0,0,0,-0.0153558617646245,0,0.0581511222686959,0,0,0,0,0,0,0,-0.167748379106488,0,0,0,0.269341461472449,0,0,0,-0.0226856198398926,0,0,0,0,0,0
X000807.SZ,0.0848196338616167,0,0,0,0,-0.251188812570859,0,0,0,0,0,0,0,0.828813163477839,0,0,0,0,0,0,0,0,0,0,0,0.0525481183631838,0,0,0,0,0,0,0,0,0,0.0752546440329266,0,-0.0324566260907876,0,0,0,-0.0498852293241681,0,0,0.0198144582638483,0,0,0,0,0,0,-0.0205591778917708,-0.016627529705682,0.297850559185881,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.198828620059824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147597028535036,0,0,0,0,-0.0390940551536157,0,0,0.483991906579437,-0.173938343058401,0,0,0,-0.0830322837137949,0,0,0,0,0,0,-0.147404433463753,0,0,0,0,0,0,0,0,0,0.0256440266622753,0.017441949384299,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.202239444002201,0,0,0,0,0,0,0,0,-0.09989951852221,0,0,-0.123685293142916,0,0,0,0,0,0.141961291941757,0,0,0.157117260385269,0,0,0,0.225353199798726,0,0,0,0,-0.113884825332079,0,0.198579307940141,0.0825267947575766,0,0.0721089874474659,0,0,0,-0.257994905175908,0.0548579666006638,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021290532561356,0,0,0,0,0,0,0.0576177228226447,0,0,0.5587622544867,0,0,0,0,0,0,0,0,0,0,0,0,0.0459366106714651,0,0.000815689279517473,0,0,-0.135632158112512,0,0.0943405703128868,0,0,0,0,0,0,0,0,-0.129500193897335,0,0,0,0,0,0
X600160.SH,-0.0936958431197326,0,0,0,0,0,0,0,0,0.14234992565273,0,0,0.046070947389603,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964626695797342,0,0.190754518303963,0,0,0.193475159161456,0,0,0,0.0219277137194721,0,0,0,0,0,-0.159222493217355,0.368398018585105,0,0,0,0,0,0,0,-0.0760681889310897,0.0804597753567023,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.142350027202066,0,0,0,0,0,0,0,0,0,0,0,0.0342562388285896,0,0,0,0,0,0,-0.0895411223851711,0,0.00932539160592849,0,0,0,0,0,0,0,0.145054159637757,0,0,0,0.0625499445838888,0.113190580998592,0,0,0,0,0,0,0,0,0.0716704212408832,0,0,0,0,0,0
X600995.SH,0,0,0,0,0.0013599167575166,0,0,0,0,0.071579402468657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123949954186417,0,0,0,0,0,0.142400500051078,0.255636392506223,0,0,0,0,0,0.0312209601876529,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0968104068008762,0,0.0179882381542073,0.0827148777749206,0.0190705031043332,0,0,0,0,0.130783829641104,0,0,0,0,0,0,0,0,0,-0.00535683535362977,0.0203243219344444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210859521483829,0,0.154225269033733,0.0220181439760323,0.0784582426845239,0,0,0,0,0,0,0,0.0709337235180281,-0.0109280975536712,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106112977432434,0,0,0,0,0,0,0.0857882024897006,0,0,0,0,0,0,0,0.0241772380522718,0.00113147608782993,0,0,0.0196817029680846,0.0635745804564061,0.0382126501546542,0,0,0,0,0,0,0.0547302559421741,0,0,-0.134812243932346,0,0.0633254096604429,0,0,0,0.0765618763246154,0.0418772957288592,-0.00880925709520382,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.0721269425513694,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.254762678843348,0,0,0,0,0,-0.0355696999877373,0,0,0,0,0,0.240325352651754,0,0,0,0,0,0.338746134177103,0,0,0,0,0.0855193648564247,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0.087148384875883,-0.0652167523545375,0,0,0,0,0.0786244715191381,0,0.0625667427795729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185726474103362,0,0,0,0.414815713576624,0,0,0,0,0.226928167988902,0,0,0.161985554368716,0.103314008988694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0397589233141475,0,0,0.16426917824188,0,0.0896190094956721,0,0,0,0,0,0,0,0,0,0,0.255974341759861,0.040462313724491,0,0,0,0,0,0,-0.0702602634281356,0.176292403036157,0,0,0,0,0.176201373296674,0,0,0,0,0,0,0,0,0,0,0,0.00815469537278006,0,0,0,0,-0.0065795192694087,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0104639759132127,0,0,0,-0.0765813625076044,0,0,0.0814534940881867,0,0,0,0,0,0,0.326741105633966,0,-0.0410818146505093,-0.155249647938927,0,0,0,0,0,0,0,0,0.363691340510218,0,0,0,0,0,0,0,0,0,0,-0.0634372620901028,0.0825006059901338,0,0,0,0,0,0,0,0,0.0165895564836314,-0.00509416046989963,0,0,0,0,0,0
X600688.SH,1.73472347597681e-18,0.124413553109405,0,0,0,0,0,0,0.0966270230053741,-0.0351944700843779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264546638857823,0,0,0,0.0199038611027924,0,0,0,0,0,0,0,0,0.0442892172172563,0,0,0,0.0595782715606031,0,0,0,0,0,0,0,0,0.0133158056151703,0.0141939126673464,0,0,0,0,0,0
