,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X600111.SH,X601991.SH,X600027.SH,X600157.SH,X600362.SH,X600188.SH,X002466.SZ,X600886.SH,X600623.SH,X601992.SH,X600547.SH,X600660.SH,X600299.SH,X000792.SZ,X600309.SH,X600489.SH,X601158.SH,X300072.SZ,X600583.SH,X600549.SH,X000883.SZ,X000709.SZ,X002075.SZ,X600352.SH,X000898.SZ,X000539.SZ,X000723.SZ,X000027.SZ,X000630.SZ,X002460.SZ,X002407.SZ,X000983.SZ,X002470.SZ,X000012.SZ,X600176.SH,X600021.SH,X600098.SH,X000060.SZ,X000761.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.0537461096930288,0.0284558938215863,0,0,0,0.0346561425219954,0,0,0.0114686721301929,0,0,0,0,0,0,0,0,0.0371225774792412,0.000279454296756086,0,0,0,0,0.0388645613080012,0,0,0,0,0,0,0,0,0,0,0,0,0.0139788828158664,0,0,0.0600773849407217,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.330151486740424,0,0,0,0,0,0,0,0,0,0,0,0.0876445584065195,0,0,0.0330192649020075,0,0.0375903599962799,0,0,0,0,0,0,0,0,0.236963699427564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0917685120989423,0,0,0,0,0,0,0.0205858319116056,0,0,0,0,0,0,0,0,0.0480698135036632,0,0,0,0,0,0,0,0,0,0.00333110296819874,0,0,0,0,0,0,0,0.0402050993156158,0.137550511705121,0,0.0119002898073802,0.0844591882187631,0.0650570529532468,0,0,0,0,-0.0428840049767187,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0.111496862695039,0.0682963970705648,0,0,0,0,0,0,0,0,0,0.0184420868185596,0,0.00599683750166419,0.00681880532025156,0,0,-3.46944695195361e-18,0.0386453547904721,0,0,0.0304118723637231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289918301439326,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0528455029074904,0.0730886927906257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00959849420427354,0,0,0,0,0,0,0,0,0.0710614978291087,0,0,0,0,0,0,0,0,0,0,0,0.147072829210034,0,0.029031599953018,0.119606331897262,0.01241310421798,0,0,0.0757476271976093,0,0,0,0,0,0
X600362.SH,0,0,0.227296691673844,0,0,0,0,0,0,0,0,0.0853971346518196,0,0,0,0,0.161557367594264,0,0,0.0128013053704432,0,0,0,0.139487337189043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0347312062939377,0,0,0,0,0,0,0.379688888795326,0,0,-0.0436723544848387,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0330776443766896,0,0,0,0.0854022150789926,0,0,0,0.0277690028075983,0,0,0,0,0,0,0,0.0419855815725573,0,0,0,0,0,0,0.0186817328023184,0,0,0.147469004601752,0,0,0,0,0,0,0,-0.0168981143631979,0.579849833191399,0,0,0,0,0,0,0,0,-0.0182038892161094,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0676112258254198,0,0,0,0.153214214671205,0,0,0,0,0,0,0,0.0644797198165283,0,-0.0772357392947777,0,0,0.100793530908551,0,0,0,0,0.121509029929518,0,0,0,0,0,0,0,0,0,0,0.564983726551307,0.269915425007517,-0.0418707133657167,0,0,0,0,0,0,0,0,0.0177884017034256,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.183541263018255,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,-0.0100334856710108,0,0,0.235585621901546,0,0,0,0,0.131363294748601,0,0.120302766865973,0,0,0,0,0,0,0,-0.00352083392580256,0.152293224510616,0,0,-0.0284510828032239,0,0,0,0.0206506685565859,0,0.0277947946168318,0,0,0,0.0215043230157049,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.408991234373954,0,0.0816800778133452,0,0,0.13222252083731,0,0,0,0.0177722651082941,0,0,0,0,0,0,0.288323643203491,0,0,0,0.200923237104823,0,0,-0.0445301675350804,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.116468148914768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115210122131029,0,0,0.0749593737339066,0,0.466536900012082,0,0,0,0,0,0,0,-0.0311883160279173,0,0,0.0603236076239647,0,0.0288678058997792,0,0,0,0,0,0,0,0,0,0,0.0243359518367448,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0306165788673286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.902540407735766,0,0,0,0,0,0,0.0704062149579991,0,0,0,0,0,0,0.107132215058042,0,0,0,0,0,0,0,0,0,0,0.0488909103577616,0.0384630374595895,0,0,0,0,0,0
X600660.SH,0,0,0,0.0969393686744863,0,0,0.0468217144412909,0.0495013553904284,0,0,0,0,0,0,0,0,0.0453222324320817,0,0,0.0145655763516516,-8.67361737988404e-19,0,0,0,0,0,0,0,0.017630425267453,0,-0.0209685939715848,0,0,0,0,0,0,0,0,0,0.0270045321705408,0,0,0,0,0,0,0,-0.0108102058765476,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.333828533138933,0,0,0,0,0,0,0.0547449723930959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13539635529959,0,0,0,0,0,0,0,0.00618185486717712,0,0,0,0,0,0.334662371390866,0,0,0,-0.0491688275160656,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.114648347730827,0,0,0,0,0,0.06546993192095,0,0.0769980187267227,0.0952286549411395,0,0,0,0,0,0,0,0,0,0,0,0,0.0845574005524986,0.0580796301098629,0,0,0.00242695899397789,0.0343621551076366,0,0,0,0,0,0.180525270325177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.184856041970068,0,0,0,0,0.0674163604624043,0,0,0,0.0489835596019949,0,0,0,0,0,0,0,0,0.0386754648324715,0,0,0,0,0.0993569594157206,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0379894133180955,0,0,0,0,0,0,0,0,0,0.00950120541539739,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185060733017353,-0.07163138772718,0,0,0,0.503120620994533,0,0,0,0,0,0,0,0,-0.0276130374434496,0,0,0.0476326206251782,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00139209730811318,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0330222271615986,0,0,0,0,0,0,0,0,0.131691813166491,0.00520849263776189,0,0,0,0,0,0,0,0,0,0,0,0,0.0663116148583915,0,0,0.153673766976331,0,0,0,0,0,0,0,0.0264964803210318,0,0,0,0,0,0.11804402958875,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0.109816049675447,0,0,0,0,0,0,0,0,0,0.0756993457429263,0,0,0,0,0,0,0,0,0,0.201654982458956,0,0,0,0,0,0,0,0,0,0.191440690788385,0,0,0,0,0,0,0,0.165254462611125,0,0,0,0,0,0.0425648477674215,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.045271626809238,0,0,0,0.00483109691493308,0,0,0,0,0.0873345136468257,0,0,0,0,0,0,0.0380469464637857,0,0.364791717294701,0.0153981360422238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268164703189861,0.0050325521610689,0,0.179086935939535,0,0,0,0.0378062066974319,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0.199010989173473,0,0,0,0,0.331117629918528,0,0,0.0892073525242851,0,0,0,0,0,0,0,0,0.127069176902477,0,0,0,0,0,0,0,0,0,0,0,0.0267064800388325,0,0,0,0,0,0,0,0.282856546964572,0,0,0.00495069200937324,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.00132582086484339,0.0749480380262819,0,0,0,0,0.0620407250918343,0,0,0,0,0.0540657490217408,0,0,0,0,0,0.0123206191697756,0.11122352860812,0.0856064397854241,0.219707029220822,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0938871857604677,0,0,0,0,0.0236669641186631,0,0,0,0,0,0,0,0.0552245137759662,0,0,0,0,0,0,0,0,0.101317410059706,0,0.105617714222265,0,0,0,0,0.294063273102135,0,0,0,0,0,0,0.122435730536268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136768371444748,0,0,0,0.136894277054648,0,0,0,0.217308063519846,0,0,0,0,0,0.177284885221012,0,0,0,0,0,0,0,0.106873905322389,0,0,0,0.0391860857760665,0,0,0,0,0,0.056419646596265,0,0,-0.0475446970103312,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.200462835818694,0,0,0,0,0,0,0,0.0362580581709113,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.115812056176865,0,0,0,0,0,0,0.0132145771889833,0,0,0,0,0,0,0,0.191277010167285,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0114761557478181,0.106434015929449,0,0,0,0.280432320595197,0,0,0,0,0,0,0.00982688548604007,0,0,0,0,0,0,0.146547307080042,0.0204615353693743,0,0,0,0,0,0,0,0,0.00789659589489936,0.0948502295453931,0,0,0,0,0,0,0,0.0740284701697361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112826659230464,0,0,0.0239164891683931,0,0,0.001999019099256,0,0,0.0487533640872861,0,0,0,0,0,0,0,0,0,0,0,0.0408591048425709,0,0.225359554340462,0.0695667033564514,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.206373448914489,0.117629056757437,0,0,0,0,0,0,0.182232914376332,0,0,0.0899570344984491,0,0,0,0,0.0424063305205414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89021896587424e-05,0,0,0,0,0,0,0.0386511598720802,0,0,-0.133609880050513,0.237569221284258,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0.0398835869181787,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396513758310185,0,0,0.0575908701419195,0.103659393733153,0,0,0.0749215765057357,0,0.0647816773146423,0,0,0,0.0331030222745125,0,0,0,0,0,0,0,0,0.0086743073147412,0,0,0,0,0.0800061407995477,0.11564226401857,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321404004840518,0,0,0,-0.029272164752214,0,0,0,0.0497493619198395,0.0904627269184052,0,0,0,0,0,0.0175546978090812,0,0,0,0,0,0,0,0,0,0,0.00654300875973588,0,0,0,0,0,0,0.0579047325260631,0,0,0,0.0328870354260313,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0340800082865121,0,0,-0.0150673985464036,0,0,0.483462972203189,0,0,0,0,0,0,0,0,0.0536554636634991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418825589220033,0,0,0,0,0,0,0,0,0,0.0655491494064165,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,0,-0.0384986697821434,0.0818858857192069,0,0,0,0,0,0,0,0,0,0.415920652853067,0,0,0,0,0,0,0,-0.0783658858594914,0,0,0,0,0,0,0,-0.0481311678888748,0,0,0,0,0,0,0.431541597441519,0,0,0,0,0,0,0.222366636126809,0,0.123728567905829,0,0,0.125122549117208,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.0845397349988577,0,0,0.155950074568565,0,0,0,0,0.453949215491964,-0.0271500388831233,0,0,0.150959554826873,0,0,0,0,0,0,0,0,0,0.0441914820408983,0,0.0568107097296412,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0754569685269103,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,-0.0103900593017438,0,0,0,0,0,0,0,0,0,0.0506539867225231,0,0,0,0,0,0,0.0244002377229828,0,-0.106102780135656,0,0,0.0829937452484846,0,0.104212278250293,0,0,0,0,0,0,0,0,0,0,0.00814241976286489,0,0,0,0.286851774577732,0,0,0,0,0,0,0.0762978972837254,0.0525594332465169,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329764150697309,0.0807488484270783,0,0.00489267070427277,0,0,0,0,0.133271587741951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165325692847338,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151632640033837,0.231740520827581,0,0,0,0,0,0,0,0.114624495510094,0,0,0,0,0,0,0,0.286993667886259,0,0,0.0148150286352992,0.0770880866580865,0.0377060437807022,0,0.029618587620557,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106062052701014,0,0.0324285952305126,0,0,0,0,0,0,0,0,0.002804071396407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303972557683752,0.203281671317923,0,0,0.23395004890055,0,0,-0.000521901158697742,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299594697179787,0,-0.0531578580613589,0,0.195983484403674,0,0,0,0,0,0,0.111170559684655,0,0,0,0,0,0,0,0.13231284127962,0,0,0.0244120098212609,0,0.0892120563519958,0.0699857630230356,0.18444456737439,0,0,0,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0178077265771938,0,0,0,0.00870409449450054,0,0,0,0.371552099031262,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.133705251216091,0,0,0,0.213298249984044,0,0,0.139612446135275,0,0,0,0,0,0,0,0.103940043910703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,-0.0736256715260529,0,0,0,0,0.100980581441257,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138398751610778,0,0,0,0,0.0549034646187769,0,-0.333075203304238,0,0.000887478592676272,0,0,0,0,0,0,0,0.316722088258332,0,0,0.304054396909924,0,0,0.0605408904295557,0,0,-0.131397903495913,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089564749758418,0,0.0401070662719704,0,-0.0212346337745293,0,0,0,0,-0.0501468817852509,0,0,0,0.0301527489095533,0,0,-0.00551553296817384,0,0,0,0,0,0,0,0,0.0352081055275181,0,0,0,0,0,0,0,0,0,-0.119947623154899,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0207292229238463,0,0,0,0,0,0,0,0.034931970847969,0,0,0,0,0,0,0,0,0,0,-0.193304659450497,0,0,0,0,-0.0920607561101876,0,0,0,0,0,0,0,0,0,0,-0.0990864556438144,0,0,0,0,0,0,0,1.19182236948617,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264294284645624,0,0,0,0,-0.148839107258977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251671925126053,0,0,0,0,0,0,0,0,0,0,0,0.233430817385323,-0.144925169466661,0.665260106092074,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102124283272317,-0.243902548515747,0,-0.0490667669755618,0,-0.120071298318893,0.182821073968333,-0.0388310415796429,0,0,0,0.237600050428361,0,0,0,0,0.00696314870540262,0,0,0.0751137639712387,-0.0683234198320734,0,0,0,0,0,0,0,0.0323774175575173,0,0,-0.0640705561601362,0,0,0,0,0,-0.0739239148888193,0,0,0.204113401776667,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102158780950675,0,0,0.0356274163673383,0,0,0.131777512114264,0,0,0,0.0263957727926357,0,0,0.0708414246564971,0,0,0,0,0,0,0,0,0,0,0.0071015186410547,1.73472347597681e-18,0.413517457964369,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00675491075561747,0,0.0193517900701779,0,0,0,0,0,0,-0.0059935670905716,0,-0.0152029016902401,0,0,-0.0100289407069586,0,0,0,0,0,0,0.00770980669537973,0.00656857295379078,0,0,0,0,0,0,0,0,0,0.0279802941195134,0,0,0,0,-0.23019366281011,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.00339384605509809,0,0,0,0.0242580420697867,0,0,0,0,0,0.00655918963304909,0,0,-0.0257680281132407,0.0194837728466972,0,0,-0.0179641501839145,0,0,0,0,0,0,0,0,0,0,0,0,0.0222819734525902,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352286170861974,-0.0910792132233443,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.000439751983827901,0,0,0,0,0,0,0,0.00297541534697138,0,0,0,0,-0.0126745198486466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000587636809946178,-0.0115639915945097,0,0,0,0,0,0,0,0,-0.0179700485964972,-0.0234536409535789,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00554989843544513,0,0,0,0,0,0,0,0,0,0,0,-0.00770632924979159,0,0,0,0,0,0,0,0,0,0,-0.0109675987802731,0,0,0.013060074404598,0,0,0,-0.0126412812999567,0,0,0,-0.015323753035396,0,0,0,0,0,0,0,0,0,-0.0846158041399302,0.112201741380736,0,0,0,0,0,0
