,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X601992.SH,X600111.SH,X600688.SH,X600795.SH,X002466.SZ,X600547.SH,X600362.SH,X600188.SH,X601991.SH,X300072.SZ,X600660.SH,X600516.SH,X600886.SH,X000709.SZ,X002460.SZ,X000898.SZ,X600157.SH,X600027.SH,X600489.SH,X000959.SZ,X600339.SH,X600808.SH,X600219.SH,X600549.SH,X600352.SH,X601158.SH,X000553.SZ,X000983.SZ,X600008.SH,X002271.SZ,X002092.SZ,X000630.SZ,X000883.SZ,X000786.SZ,X000792.SZ,X000723.SZ,X000807.SZ,X600176.SH,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0275976805236879,0,0,-0.0268655110073251,0,0,0,0,0.0221776807796611,0,-0.0144737613883391,0,0,0,0,0,0,0,0,-0.0559235200620534,0,0,0,0,0,0,0,0,0,-0.0175511062045024,0,0,0,0,-0.0208902579481613,0.0509116829393842,0,0,0,-0.00861257136643337,-0.0100309069541416,0,0,0,0,0,0
X600028.SH,0,0,0,0,0.200539908175522,0,0,0,0.025482913077916,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696389416300634,0,0,0,0,0,-0.111250029987407,0,0,-0.0802061768977804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0641924939989137,0,0,0.00588628212528121,0,0.000489688299304575,-0.0145306140211151,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024156298301444,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269026648939728,0,0,0,0,0,-0.00159518782125199,0.00390815838750369,0,0,0,0.0726835509232375,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.154329684112463,0,0,0,0,0,0,0,0.0345681570721284,0,0,0,0,0,0,0,0.159108476941595,0,0,0,0,0,0.326677572444529,0,0.00385096534585584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187935343990359,0.0224921978798607,0,0,0,0,0,0
X600585.SH,0,0.171272232756103,0,0,0,0,0.0148254834021459,-0.152505651113501,0.0223198387505356,0,0,0,0,0,0,0,0.176364305766942,0.0357808578901417,0,0,0.31728511349616,-0.0313297175876475,0,0,0.000115350588107961,0,0,0,0,0,0,-0.0145690224782772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361118851631669,0.0412342403788269,0,0,-0.00325203018272839,0.0105876435291131,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0.0526677729099478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229829803309792,0,0.0411586453168563,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0354571629352775,0,-0.0134301507858442,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.0501269622512441,0,0,0,0,0,0,0.0847869819448036,0,0,0.101999044485065,0,0,-0.0684782054248468,0,0,0.0790090554310848,0,0,0,0,0,0,0,0,0,0,0,0.0672316788394387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222983784506077,-0.0273944061824807,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418991383423085,0,0,0,0,0,0,0,0.0732495883276853,0,0,0,0,0,0.252170438513317,0,0.176170398585566,0,0,0,0.0929466697874077,0,0,0,0,0,0,0,0,0.0187625725346732,0,0,0,-0.0199223232561437,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159700504564668,0,0,0.151112740312661,0,0,0.242893979498589,0.0455077584884494,0,0,0.0795204188568851,0,0,0,0,0,0,0,0,0.0494608473565736,0,0,0,0,0,0,0.0640917672948279,0,0,0,0,0,0.0700906841399002,0,0.0126045040085363,0,-0.00443296564798806,-0.0102281986161091,0,0,0,0,0,0
X601898.SH,0,0,0,0.0299463361860234,0,0,0,0.0519541996168657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350456224191094,0,0,0,0,0,0.010269271953072,0,0.0683879450234289,0,0,0,0.21091715858656,0,0,0,0,0,0,0,0,0.0138615881072264,0,0,0,-0.00912628999361396,0.000831482885463872,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,-0.017119171919144,0,0,0,0,0,0,0,0,0,-0.0462520946804259,0,0,0,0,0,0.0547654469552157,0,0,0,0,0.147132727228784,0,0.00837153365013402,0.063002166992228,0,0,0,0,0.273294692053281,0,0.307429091623011,0,0,0,0,0.110313880008015,0,0,0,0,0,0,0.0134450622949779,0.00301546768856755,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256176799126389,0,0,0,0,0,0,0.0179837381152076,0.0127258996359487,0,0,0,0,0,0,0,0,0.226582136902951,0,0,0.0696493318100683,0.00693233325325149,0,0,0,0,0,0,0,0,0.133653021976677,0,0,0,-0.0254833645254116,0.0393742896635318,0,0,0,0,0,0
X600688.SH,0,0,0,0,0.0563135090832846,0,0,0,0.00435905311281311,0,0,0,0,0,0,-0.029650976929058,0,0,0,0,0,-0.000900590362163729,0,0,-0.140648309330567,0,0,0,0,0,0,0,0.0283895252072994,0.0766531505797783,0,0,0,-0.00378407652363616,0,0.10482608646589,0,0,0,0,0,0,0.095424539782246,0,0,0,-0.0116497263715235,-0.0361705798828205,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219936440701621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.014659482541142,0,0,0,0,0,0,0,0.0153863098196161,0,0,0,0,0,0,0,0,0,0,0,-0.00171618249579241,0,0,0,0,0.0416480709344229,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456421368400381,0,0,0,0,0,0,0,0,0.0447813704947928,0,0,0,0.0115688454550873,0,0,0,0,0,0,0.0367554308399965,0,0,0,0,0,-0.0161102546674619,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.277559171005379,0,0,-0.0458457406195902,0,0,0,0,0,0,0,0,0,0,0,0.0601556396583783,0,0,0.0383786747982245,0,0,0,-0.0343467740830002,0.0658262183025066,0,0,0,0.716560438132285,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0933599671024248,0,0,0,0,0,0.268657731840292,0,0,0,0,0,0,0,0.122498303456959,0,0,0,0,0,0,0,0,0,0,0.0170964642669982,0.153029987963072,0,0,0,0.0968349872259898,0,0,0,0,0,0,0.117744803517353,0,-0.0174970422440114,-0.0257459148468178,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.076268268816647,0,0,0,0,0,0.0483376171969995,0,0.0786824075192769,0,0,0,0,0,0,0,0.0268419797247148,0,0,0,0,0,0,0.0521954806423051,0,0.0331920417137838,0,0,0,0.277532544579925,0,0,0,0,0,0,0,0,0,0,0.273692121386521,0,-0.0170637103949684,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179020333721192,0,0,0,0,0,0,0.11793032045849,0,0.00870395342483166,0,0,0,0,0.0122851075261288,0,0,0.0389264251984905,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,-0.373401199529816,0,0,0,-0.0706699174718051,0,0,0,0,0,0.388098757911206,0,0,0,0,0,0,0,0,0.500874564587967,0,0,0,0.0824073007777784,0,0,0,0,-0.235135576585203,0.0853316372619615,0,0,-0.44535054159013,0,0,0,0,0,0,0,0,0,0,0.266189527722027,0,0.110070739688791,0,0,0,-0.0303256697771119,0.148583097921184,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0.062441207360344,0.110877256571955,0,0,-0.0608048730922862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273420605398274,0,0,0,0,0,0,0,0,0,0,0,-0.000495377953021764,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.232347976309586,0,0,0,-0.173848327091322,0,0,0,0,0.249168826966696,0,0,0,0,0.220683588712613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422401296886026,0,-0.0123605059268955,0,0,0,-0.00879955480783003,0.0484207106475377,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0521729455130757,0,0.199049295155668,0,0,0,0,0,0,0,0,0,0,0,0,0.0200540734774238,0.100815141604829,-0.0180128522626802,0,-0.0186961368377318,0,-0.0919483491762824,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0161568430274413,0,0,0,0,0,0,0,0,0,0,-0.00399797944212238,-0.0031536298575622,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0699408238516821,0,0,0,0,0,0,0,0,0,0.0429265683907622,0,0,0,0,0,0,0,0.0381581424184841,0,0.153562335897092,0,0.0746514467021711,0,0,0.106098923118923,0.121686409039337,0.171806650849722,0,0.141731907072839,0,0,0,0.0123061232778923,0,0,0,0,0,-0.000775593141424741,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0.191602867759563,0,0,0.632789758299322,0,0,0,0,0,0,0,0,0,0,-0.023466716511931,0,0,0,0,0,0,0,0,0.316305826371948,0,0,0,0,0,0,0,0,0,0,0,0,0.0853818059635109,0,0,0,0.0262989989576295,0,0,0,0,0,0
X000898.SZ,0,0,0,0.162627441985483,0,0,0,0.112566988874608,0,0,0,0,0,0,0,-0.0340406556342253,0.0732817467186146,0,0,0,0,0,0,0.020381612546352,0,0,0,0,0,0,0,0.446551054183377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196050260389172,-0.00992602694591424,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0793158952534986,0.0921828463752999,0,0,0,0,0,0,0,0,0,0,0,0.0402351574242073,0,0,0,0,0,0,0,0.0939441031826055,0,0.0475358225992766,0,0,0.00453862903811974,0,0,0,0,0,0,0,0.0538138621546369,0,0,0,0,0,-0.00926269657610877,0.00798009142978933,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.114571157521756,0,0,0,0,0,0,0,0.00383961267129422,0,0,-0.0285349927505478,0,0.0146672970812989,0,0.139641547765429,0,0,0,0,-0.00434696850276328,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623333717407555,0,0,0,0,0,-0.00352236015849775,0.0158361136840275,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.0841782779057082,0,0,0,0,0.134224998494094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00255281339554409,0,0,0,0,0,0,0.0475249665571917,0.00115969265853132,0,0,0,0,0,0,0,0,0,0.0621272500087745,0,-0.0139344362685747,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.0588255970381795,0,0,0,0,0,0,0,0.0826808587845971,0,0,0,0,0,0,0,0.0666378834729828,0,0.0038389104915472,0,0,0,0,0.0977483164051118,0,0,0,0,0,0.252506517556676,0,0.0547639797021873,0.210876948506391,0,0,-0.00748973450518319,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105617420838583,0.0203000930813578,0,0,0,0,0,0,0,0.179294227947941,0,0.121713484475256,0,0,0,0,0,0.0216726365975577,0.419359357755037,0,0,0,0,0,0,0,0.0710883513436922,0,0,0,-0.00908200817663559,-0.00669376113540609,0,0,0,0.426799092513923,0,0
X600808.SH,0,0,0,0.346168368364824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127406022043344,0,0.20083732941712,0,0,0,0,0,0,0,0.131078023937513,0,0,0,0,0,0,0.116186608381951,0,0,0,0,0,0.0101223821491519,0,0,0,-0.0220172111344952,0.0209633227806905,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.387116086818476,0,0,0,0.0549177471568424,0,0,0,0,0.0663489064358562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178735898604079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195834174658973,0.00136647343169295,0,0,0,0,0,0
