,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X600547.SH,X000877.SZ,X601600.SH,X600795.SH,X002271.SZ,X601991.SH,X600027.SH,X600426.SH,X000983.SZ,X600803.SH,X600362.SH,X600176.SH,X601699.SH,X000408.SZ,X600096.SH,X600348.SH,X000629.SZ,X000723.SZ,X600995.SH,X000786.SZ,X600141.SH,X000933.SZ,X600219.SH,X600160.SH,X600985.SH,X600157.SH,X600489.SH,X002353.SZ,X300073.SZ,X002080.SZ,X600378.SH,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.279186118464896,0,0,0,0,0,0,0.149505793744122,0,-0.0268312070290354,0.0330350101057296,0,0,0,0,0,0,0,0,0.467119480115826,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0.00742846641489813,0,0,0,0,0.109297322631337,0,0,0,0,0,0,0,0,0,0.0397032255306862,0,0,0,0,0,0.0349486670009122,0,0,0.0294329449930179,0.00787634141223188,0,0,-0.0292193727277695,0,0,0.0382984127234501,0.25299554469287,0,0.0646008987095727,0.0349973027675457,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090457501591967,0.0332497671829999,0,0,0,0,0,0,0,0,0,-0.0709882486670273,0.2987012300504,0,0,0,0,0,0,0,0,0.20220766291713,-0.141999673989719,0,0,0,0,0,0,0,0,0,0.348423671975369,0,-0.129162962241634,0,0,-0.0611615861121363,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.138530104375242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130264051900477,0,0.0029213053836784,0.0799411760568296,0,0,0,0,0,0,0,0.148665640757207,0,0,-0.106789533170672,0,0.0387603977444918,0,0,-0.115851805844247,0.0752497224871155,0,0,0,0,0,0,0.140726346819787,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0167122546853199,0,0,0,0,0,0.0359769575953337,0.10732128237835,0,0,0,0,0,0,0,-0.205609222560344,0,0,0,0,0,0,0,0,0,0,0,0.0172675022490148,0,0.0397161497671195,0.00131944717697904,0,0,0,0.191713078023617,0,0,0,0,0,0.043732457640469,0.0903616731331424,0,0,0,0,0.0162389346557009,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00488925681476985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0245675923307277,0,0,0,0,0,0,0,0,0,0,0,0.16767966415671,0.0458288050083075,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.061496475657015,0,0.105860988688718,0.185178311862744,0,0,0,0,0,0,0,0.0304041366695922,0,0.0349055548868354,0,0,0,0,0,0,0,0,0,-0.00974514284307819,0.0165153275782022,0,0,0,0,0,0,0,0,0.0623316828970815,0,0,0,0.0113288325360547,0,0,0,0,-0.108407381998592,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.031875442864906,0.119960776371488,0.131290955926696,0,0,0,0.218961656178814,0,0,0,0,0,0,0,0,0,0,0.00919382330573594,0,0,0.0681796062988506,0,0,-0.0204622710835572,0,0,0,0,-0.0205234143398537,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230467671753688,-0.0919050547897734,-0.0367571248878433,0,0,0,0.00323632405165633,0.0327979952339755,-0.0578801361353149,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153673734893847,0,0,0,0,0,0,0.0687251609340159,0,0,0,0,0,0,0,0,0,0,0,0,0.0125001119627179,0,0,0,0.144196276305711,0,0,0,0,0,0,0,0.0130991827093894,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.0904489310827744,0.0349394569136108,0,0,0,0,0,-0.0132024889148211,0,0,0,0,0,0,0,0.119953052177868,0.00530317552617155,0,0.135620033227412,0,0,0,0,0,0.0125726755373299,0,0,0,0,-0.0435142019110405,0,0,0.17861249632913,0,0,0,0,0,0,0,0,0,0.171481269642097,0,0,0,0,0.0186981825340119,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269920846191175,0,0,0,0,0,0,0.0922736169232876,0,0,0,0,0.457435588665143,0,0,0,0,0,0.0044544272606905,0.0575558397267788,0.00326953378734417,0,0,0,0.119921779083048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.0762109649284914,0,0,0,0,0.43150445409542,0,0,0,0,0,0,0,0,0,0,0,0,0.0644003083410918,0.0425700050999117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791334558990103,-0.0215950670827583,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.086335120111715,0,0,0,0,0.0124012750647731,0,-0.0739022662738417,0,0,0,0,0,-0.138071097148107,0,0,0,-0.609032807313562,0,0,0,0,0,0,0,0.0049661279673181,0,0,0.0758562077781872,1.05594073456083,0,0,0,0,0,-0.277910615711375,0,0,0,0,0,0,0,0,0.0150166401160804,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.207593037099343,0,0.208652226520273,0,0,0,0,0,0,0,0,0.165843951502617,0,0.087413554139488,0,0,0.156684256318425,0,0,0,0,0,0,0,0,0,0.0546680348418649,0,0.119244857637432,0,0,-0.0144519587293266,0,0.0600267751582519,0,0,0,0,0,0,0,0,0,0,0.00993744135545624,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0973054432462435,0,0,0,0,0.176342462757699,0,0,0,0,0,0,0,0,0,0,0.184731840587622,0,0.184481972603143,0,0,-0.166963626309238,0.11776070691654,0,0,0,0,0,-0.0267278428231542,0.0611469399529654,0,0.141708913434785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0822848211661581,0,0,0,0,0,0
X600426.SH,0,0,0,0.144094351117352,0.0114678922964644,0,0,0,0.00616058410990321,0.0175030018998496,0,0,0,-8.67361737988404e-19,0,0.0206496178044371,0,0,0,0,0,0.0165678406442087,-0.0253996927780981,0.0599478474029119,0,0,0,0,0,0.0585747899163119,0,0.0734706186437698,0.124304947767363,0,-0.0578257921299406,0,0,0,0,0,0,0,0,0,0,0,0,0.0121401815272994,0,0,0,0,0.0131216156340733,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.11199462241907,0,0,0,0.469038759244813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27291708036008,0,0,0.0170657558453367,0,0,0,0,0,0.0277509201016572,0,0,0.162553743690877,0,0,0,0,0,0,0,0,0.0767029532070853,0.0149662406885364,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107358136620463,0,0,0,0,0,0,0.0337899607169064,-0.0135073492569579,0.173827676301224,0,0,0,0,0,0.0186275198479139,0,0,0,0,0,0,0,0,0,0.077515667155768,0.0170489498923026,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0327701269843123,0.121976497912753,0,0,0,0,0,0,0,0,0,0.000150236436893819,0,0,0,0,0,0,0,0,0.0454691780536792,0.078387996395755,0,0,0,0,0,0.0440417304561084,0.100881374815289,0,0,0,0,0.0127614571886408,0,0.0197929862379183,0,0,0,0,-0.0250262115629691,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.107650366769651,0,0,0,0,0,0.0457921386020548,0,0,0.167393454085982,-1.73472347597681e-18,0,0,0,0,0.0309346876053001,0.071682736826726,0,0,0,0,0,0,0,0,0,0,0.134952408963611,0.0624608103778292,0,0,0,0,0,0,0.155407515286615,0,0,0,0,0,0,-0.0201832113303151,0,0,0,0,0,0
X601699.SH,0,0.0674752119960482,0,0,0,-3.46944695195361e-18,0,0,0.115051294089731,0,0,0,0,0,0,0,0,0,0,0,0,0.0476895090170038,0,0,0,0,0.402191462017202,0,0,0,0,0,0,0.118027621276932,0,0,0,0,0,0.113601166681455,0,0,0,0,0,0.0693726845534606,0,0,0,0,0,0,0.0190908209867773,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.557600857495222,0,0,0,0.1097041888759,0,0,-0.018489166467372,0,0,0.0681546801872699,0,0,0,0,0,-0.061421362050328,0,0,0.0767343993116887,0,0,0,0,0,-0.215695528483383,0,0,-0.0125433270172632,-0.00400747088383262,0,0,0,0,0,0,0,0,0,0,0,0.0870969813483967,0,0,0,0,0,-0.00429935684673655,0,0,0,0,0,0
X600096.SH,0,0,0,0.0584262050569538,0.128289363126334,0.120697797507009,0,0,0.127142579371456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175670485685228,0,0,0,0.0550444745653789,0,0,0.103988543131021,-0.0634302726529969,0,0,0,0.417134919343737,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00547811172582703,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.351463394597104,0,0,0,0,0,0,0,0.0361423892590482,0,0,0,0,0,0,0,0,-0.118096957437274,0,0,0,0,0,0,0,0,0,0.262143786611495,0.0762252443419631,0,0,0,0.0273446598380465,0,0,0,0,0.452357417547256,0,0,0,0,0,0,0.00811430359037192,0,0,0,-0.0296601066735962,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0783553498969942,0,0.335513298056498,0,0,0,0,0,-0.0337410942691629,0,0,0,0,0,0,0,0,0,0,0.146791399965826,0,0,0,0,0,0,0.0131408566267153,0,0,0,0,0,0,0,0.116884911627671,0.245931071059682,0,0,0,0,0,0,0,0.159846023670861,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.012726563816172,0.151433813018786,0,0,0,0,0,0,0,0.112413066823366,0,0,0,0,0,0,0,0,-0.00382477988253796,0,0,0,0.0782566770812366,0,0,0,0.0157907970694479,0,0,0,0.0224818424221866,0,0,0,-8.67361737988404e-19,0.143705146514922,0,0.186413932290053,0,0,0,0,0,0.120068990059405,0,0,0,0,-0.0107342459164613,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0974933202952557,0,0,0,0,0,0.245474025130907,0,0,0.0843403332294539,-0.0420955563915616,0,0,0,0.103779586089477,0,0,0.315585067161134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080572017998238,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.000457307784121386,0,0,0,0,0,0,0,0,0,0.183291228781448,0,0,0,0.0723269657068085,0,0,0,0,0,0,-0.0137887569909423,0,0,0,0,0,0.040925119430403,0,-0.107156568276451,0,0,0,0,0,0,0,0.324503107498558,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0.197976350246323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100550546674266,0,0.310770249043612,0,0,0.0292752067722651,0.0264766197319026,0,0,0.0457789747228948,0,0,0,0,0,0,0,0.120299137794491,0,0,0,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0.355434630057467,0,0,0,0,0,0,0,0.0235594270963859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00125882352376349,0,0,0,0,0,0.0634672981124735,0,0.0240964212298909,0.101565049069177,0,0.151701753124674,0,0,0,0,0,0,0.20441364370409,0,0,0,0,0,0.00778202280331195,0.0114514119791162,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0159057111068918,0,0,0.0329116426358398,0,0.0026393260292299,0,0.0682232878004052,0,0,0,0,0,0,0,0.115776496534969,0,0.190543299759697,0,0,0,0,0,0,0,0,0,0,0,0.0255456824777512,0,-2.16840434497101e-19,0,0,0.213244495789919,0,0.10905301653179,0,0,0,0.0608502563772016,0,0,0,0,0,0,-0.0222598789896882,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13045150633161,0,0.275518857004955,0.156674500780554,0.0679284464224021,0,0,0,0,0,0,0,0,0,0,0,0,0.14152320091671,0,0,0,0,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.368129175947298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209329037551838,0,0.0240285346091936,0,0,0,0,0,0.0652760919523528,0.0422921086587909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,-0.0218557560589485,0,0.061152029858392,0,0.235408109472204,0,0.0701354205755078,0,0,0,0.00798577711734833,0,0,0,0.0207150217216645,0,0,0,0,0,0,0,0,0,0,0,0,0.035294800984961,0,0.0948875141777089,0,0,0,0,0,0.0525267821629113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.0616585953306378,0,0,0,0.0179550184353528,0,0,0,0,0,0.718055034959284,0,0.00484816846239631,0,0,0.0107165203322975,0,0,0,0,0,0.00727634161979723,0,0,0,0,0.0361298505489316,0,0,0,0,0.0235203579667725,0,0.00868463172793356,0,0,0,0.0153248864297739,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.186382852567948,0,0,0,0,0,0,0,0,0.0964622464242882,0,0,0,0,0,0,0,0,0,-0.0625876587435736,0,0,0,0,0,0,0.246601228626948,0,0,0.0812338226030865,0,0,0,0,0,0,0.0500978137215519,0,0,0,0,0,0,0,0.0587758628296004,0,0,0.0887898958108069,-0.0450592059665591,0,0,0,0,0,0
X300073.SZ,0,0,0,0,0,4.33680868994202e-19,0.164100249684724,0,0,0,0,0,-0.0480534148858982,0.277723531113044,0.069024191310548,0,0,0,0,0,0,0,0,0,0.0131138551723819,0,0,0,0,0,0,0,0.148862278784347,0,0.159712036563669,0,0,0,0,0,0,0,0,0,0,0.00618038070525039,0,0,0,0,0,-0.0953415496391263,-0.00752038988739885,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0.0772223787882018,0.0870064468584975,0,0,0,0,0,0,0.176859240253911,0,0.0303778043392733,0,0,0,0,0,0,0,0.0366604080748801,0.0180613509695203,0,0,0,0,0,0,0,0,0.0294410035601385,0.106897969023891,0,0.202445045436206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0786864232495728,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0940699052880347,0.085544043852896,0,0,0,0,0,0,0,0,0,0,0.0297718588094737,0,-0.0609477394332959,0,0,0,-0.153217998836308,0,0,-3.46944695195361e-18,0.0375826903948019,0,0,0,0.0779165726499515,0.155476771600977,0,0.100479933520182,0,0,0,0,0,0,0,0,-0.0369928108543483,-0.0720334107739719,0.00647070339247943,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.114746976516425,0,0,0,0,0,0.0761204143858924,0,0,0,0,0,0,0,0,0,0,0,0.0308375395548219,0.00486104856386013,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0423530706624042,0,0,0.246888771231901,0,0,0.0232951328648115,0,0,0,0,0,0,0,0,0,0,0,-0.00777966068096364,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,1.35525271560688e-20,0.116896294076417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.239279902961806,-0.015754757855342,-0.00948623011124726,0.0771286465586779,0.0111236330329577,0,0,0.0474588385000329,0,0,0,0,0,0,0,0,-0.0926219796267805,0,0,-0.158732602458467,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496148649535297,-0.108817684032603,0,0,0,0,0,0,0.0450697771838459,0,0,0,0,0,0.0980003385516216,0,0,0,-3.46944695195361e-18,0,0.153303826803987,0,0,0,0,0,0
TED,0,0,0,-0.252660242263938,0,0,-0.109362328562833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045810471880755,-0.12014906868555,0,0,0,0,0,0.0590836509788507,0,0,0,0,0,0,0,0,0,0.278800809988958,0,0,0,0,2.10059413685704,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.103060947753293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189026175232747,-0.0169092003545224,0,0,0,0,0,0,0,0,0,0,0,-0.0585230308489805,0,0,0,4.33680868994202e-19,0,0.115504313458641,0,0.00658051982063271,0,0
MKreturn,0,0,0,0,-0.0266596665668013,0,0,0,0,0,0,0,0.131204268132618,-0.0210259224032141,0,0,0,0,0,0.0668841043624609,0,0.0456867250284642,0,0,0,-0.0283297418025798,0,0,0,0,0,0,0,0,0,0,-0.0409077021095066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412768837283199,-0.0254235141158136,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000598156985583913,0,0,0,0,0,0,0,0,0,0,0,0,0.0027222923628574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000282312128148681,0.00273049057112992,0,0,0,0.0315988762786512,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331454983055916,-0.0115884254294836,0.0159646515666582,0,0.027574724267821,0.0515600576284507,0,0,0,0,0,0,0,0,0,0.0337764039912132,0,0,0,-0.111121237334524,0.14910214098055,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,-0.000300122320949911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278614010727187,0.00128731421029948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161115107533173,-0.0196008656164716,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.000539516158429065,0,0,0,0,0,-0.00104466525357469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147712643749559,0,0,0,0,-0.000442085554058681,0,0,0,0,0.00139437858348419,0,-0.000926885218201971,0,0,-0.00224604370543688,-0.00962698952761761,0,0,0,0.00588565400853711,0,0
