,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002460.SZ,X002466.SZ,X600585.SH,X000792.SZ,X600011.SH,X601898.SH,X600019.SH,X600660.SH,X600111.SH,X600547.SH,X000708.SZ,X600010.SH,X000301.SZ,X600795.SH,X600886.SH,X000877.SZ,X002271.SZ,X601600.SH,X600426.SH,X600362.SH,X600027.SH,X600176.SH,X600803.SH,X601991.SH,X601699.SH,X000983.SZ,X000408.SZ,X000629.SZ,X600160.SH,X000786.SZ,X000723.SZ,X600219.SH,X600378.SH,X600348.SH,X600995.SH,X600096.SH,X600489.SH,X002080.SZ,X600157.SH,X000933.SZ,X000807.SZ,X600985.SH,X600141.SH,X600688.SH,X000831.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.44166407758689,0,0,0,0,0,0,0,0.231169512972769,0,0,0.0119468792190766,0,0,0,0,0,0,0,0,0,0,0,-0.0200607586658713,0,0,0,0,0.016161394876762,0,0.021647760674429,0,0,0,0,0,0,0,0,0,0,0,0.0573020597097874,0,0,0,0,0,0,-0.00775221938965044,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.037117942797878,0.498072555970066,0,0,0,0,0,0.0525297749806034,0,0,0,0,0,0,0,0,0,0,0,0.0434910332444149,0,0,-0.0443957157993584,0.0672957079596492,0,0,0.0205081232400215,0.0561941647442675,0,0,0.0294353858465957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115454563826884,0,-0.00750681959040532,0,0,0,0,0,0,0
X600028.SH,0.568179156015508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00708024250773541,0,0,0,0,0,0.0671015275813575,0.0103648194457623,0,0,0,0,0,0,0,0.0145547852687119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,-0.0459096855563282,0,0,0,0,0,0,0,0,0,0,0,0.185317586999789,0,0,0,0,0,0.150033470066982,0,0.0765777707893481,0,0.11984396408074,0,0.0319619252071499,0,0,-0.0973041793943438,0,0.332666790277589,0,0,0.0154487504587338,-0.076653821304028,0,0,0,0,0,-0.0610950399164237,0,0,0,0,0,0,0.011211232118001,-0.0468442541009037,0,0,0,0,0,0
X600188.SH,0,0.669865949325646,0,0,0,-0.0115251260118095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074601258414947,0,0,0,0,0,0.102879418187663,0,0,0.0873278354453843,0,0,0,0,0,0,0,0.0679233042984686,0,0,0,0,0,0.223982537579676,0,0,0,0,0,0,0.024218515848627,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.519621180020514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0705787552927318,0,-6.93889390390723e-18,0,0,0.050276803331394,0,0,0,0,0.0598163478166164,0,0,0,0,0.0937809789552931,0,0,0.109216551266869,0,0,0,0.0216440793376095,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.478918459736054,0,0,0,0,0,0,0,0,0,0,-0.0667473370528061,0,0,0,0.0338980570554287,0,0,0,0,0,0,0,0.0366943538903797,0.128650585707606,0,0.487293537652231,0,-0.0642343324890293,0,0,0,0,0,-0.0243111814091016,0,0,0,0,-0.0690861079917525,0,0,0,0,0.121050183613963,0,-0.0173681235918941,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.0461949206605262,0.0896913613969805,0,0,0,0,0,0.0770984101238419,0,0,0,0,0,0,0,0,0,0,0,0,0.0277985735522923,-0.0255822138942814,0,0.0424412648306329,0,0,0.412603370239505,0,0,0,0,-0.00553906983560934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.205393281897217,0,0,0,0,0,0,0,0.153634032870729,0,0,0,0,0,0,0,0,0.106243777921081,0,0,0,0,0,0,0,0,0.287506909506058,0.04221797249989,0,0.149510094886964,0,0,0,0,0,0,0,0,0,0,0.0474287623731666,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229282546430129,0,0.0183582668631625,0.267671149393448,0,0,0.0265850345859264,0,0.0986208735196052,0,0,0,0,0.0605637714002585,0,0,0,0,0,-0.2436022902445,0,-0.0142570075106926,0,0.0222153706513587,0,0,-0.0446452540541403,0.0554325996885654,0,0,0,0,0,0
