,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600019.SH,X000792.SZ,X600111.SH,X002466.SZ,X600010.SH,X600188.SH,X000301.SZ,X601600.SH,X600011.SH,X601898.SH,X002271.SZ,X600660.SH,X000708.SZ,X600547.SH,X600362.SH,X600886.SH,X600176.SH,X600426.SH,X601991.SH,X300037.SZ,X002080.SZ,X600795.SH,X000825.SZ,X000786.SZ,X000408.SZ,X600219.SH,X600803.SH,X600295.SH,X600141.SH,X000959.SZ,X000983.SZ,X600027.SH,X002326.SZ,X000807.SZ,X002353.SZ,X600688.SH,X000723.SZ,X000932.SZ,X000027.SZ,X000898.SZ,X601699.SH,X600096.SH,X600157.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600010.SH,0,0,0,0,0,0,0.254645129062807,0,0.411178190039705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0706780600880692,0,0,0.102384695459446,0,0.260293526409147,0.0156562956176853,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0.00521374733893727,0,0,0,0,0,0,0
X600188.SH,0,0,0,-0.0164652291088143,0,0,0,0.00914104624086846,0.0832662151146884,0,0.0956487417696409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118924564389211,0,0,0.275807178490234,-0.0485365739843702,0,0,0.272344137827142,0,0,0.216386841556537,0,0,0,0,0,0,0,0,0,0,0.41746746294652,0,0,0,0,0,-0.100967801782253,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0914717934545206,0,0,-0.0900217972906344,0,0,0,0,0,0,-0.105954998496677,0,0,0,0,0,0,0,0,0,0.0956826036674894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186054173976973,-0.134203411972538,0,0.178503385749305,0,0,0.457826352345816,0,0,0,0.0841675249782687,-0.064375029407368,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.116287440192303,0.0352146327881647,0,0,0,0,0,0,0,0.0777508780444861,0,0,0,0,0,0,0,0,0,0.138610306207104,0.046724546312383,0,0,0,0,0,0,0,0,0.0945448487860432,0.33724880152446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0996354244867689,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0756249343745515,0.0791570849871013,0.152878285062428,0,0,0,0,0,0,0.426465294256998,0.00545551254148783,-0.0100805971032156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128097606618092,0,0
X601898.SH,0,0,0.185254374768709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400667878427727,0,0,0,0,0.0133347701969498,0.0213945296747973,0,0.10363774806955,0,-0.0604208948564321,0,0,0,0.202995449462907,0.228936230626967,0,0,0,0,0,0,0,0,-0.0253168169565358,0,0,0,0,0,0
X002271.SZ,0,0,0,0.267868025215774,0,0,0,0,0,0.0996087804647143,0,0,0,0,0,0,0,0.333104218311338,0,0,0,0.0849737230288526,0,0,0,0,-0.214590808488393,0,-0.149591409128303,0.256966835920107,0,0,0,0.0739714942535185,0,0,0,0,0.080654091039274,0,0,0,-0.0558067987247259,0,0,0,0,0,0,0,0,0,0.00249716962098046,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.00151376132242472,0,0.0316889125448461,-0.0321308670888307,0,0,0,0,0,0,0.0207432936748813,0,0,0,0,0,0,0.0783781225711966,0,0,0,0,0.0119289187715999,0,0,0.0209186964143327,0.0723820724470334,0,0,0,0.0485335379730908,-0.0645743180267441,0,0,0,0,0,0,0,0.0585390188244727,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.0257722511164469,0,0,0.0188205034890978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857395316282594,0,0,0,0,0.0897679167354232,0,0,0,0.0994517336871574,0,0,0,0,0,0,0,0,-0.0157003988640661,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021748239788341,0,0,0,0.00401403471063024,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333893040294481,-0.0329652833107861,0,0,0,0.0364630294972034,0.0819279715166979,0,0,0.102604314789614,0,0,0,0,0,0,0,0,0,-0.0185290747501699,0,0,0,-0.0278911115385949,0,0
X600362.SH,0,0,0,0,0.0645652607227713,0,0,0,0,0.0457415413695393,0.0305238131735678,0,0.071656866468859,0.241175339831226,0,0,0,0,0,0,0,0,0,0.111518716660979,0,0,0,0,0,0,0,0.166646050943824,0,0.00304869966162637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0.0628223127964486,0,0,0,0,0.0698490068454811,-0.0353654142337663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274823412366981,0,0,0,0,0,0,0,0,0,0,0.0468406384778517,-0.201953701273008,0.0393809774245146,0,0,0,0.153002411240951,0.0407836918633085,0,0,0,0,0,0,0,0,0.0288810927367229,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0402749855110779,0,0,0,0,0,0,0,0,0,0.093012504028102,0,0,0,0,0.150920290855736,0,0,0.0648676125837188,0,0,0,0.0140001787898461,0.0384467136049127,0.161484082180017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132478310056681,0,0,0,0,0,0
X600426.SH,0,0,0,0.359139240392155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357641272796224,0,0,0,0,0,0.109773155481039,0,0.0509430308666202,0.105503951187056,0,0,0,0.0162038499620898,0,0.147126474167919,0,0,0,0,0,0,0.0544494080447568,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869212238677329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547375228525639,0,0,0,0.224707565125169,0.00217058519813311,0,0,0,0,0,0,0,0.0357886869205148,0.0160291479715859,0,0,0,0,0.0396334247104226,0,0,0,-0.0147249021799346,0,0
X300037.SZ,0,0,0,0,0.00830450549148978,0,0,0,0.144240571277882,0,0,-0.00595784526726351,-0.0430103427571675,0,0,-0.106314237295908,0,0.14461671348797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754579277515975,0,0,0,0,0.0315230231473956,0,0,0,0,0,0,0,0,0,0,0,-0.420172219424718,0,-0.046759593363045,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0560534362135758,0,0,0,0,0,0,0,0,0,0,0,0,0.0744349419158032,0,0,0,0,0.0535822002135704,0,0,0.0895667796494236,0.201719648823155,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0334488412368161,0,0,0,0.00145418020106423,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120709853888111,0,0,0,0.087197304356653,0,0,0,0,0,0,0.210395289741364,0,0,0,0,0,0,0,0,0,0,0,0.0455854179508651,0,0.0159527336482999,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.0330846561464192,0,0,0,0,0,0,0.198356267121115,0,0.0665424026960443,0,0.0237987989830861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135402251241573,0,0,0,0,0,0,0,0,0,0,0,0.55689580343023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.311791640003096,0.0454259650958555,0,0,0,0.0505639276180357,-0.150174241635651,0,0,0,0,0.346759097931249,0,0.0336984717308814,0,0,0.1356661426472,0,0.0381620330062411,0,0.000226987885100092,0,0,0,0,0,0.153239171894546,0,0,0,0.0502502298652506,0,0,0.000572596661643911,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476037056858179,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.130350290154685,0.0674234625397209,0.358738767359837,0.174692407348404,0,0,0,0,0,0,0,0,0,0,-0.0643017617199703,0,0,0,0,0,0,0,0,0,0,0.00518682079347444,0,0.12843815575968,0,0,0,0.0803627067330973,0,0,0,0,0,0,0,0,0,0,0,0,-0.012574658333864,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.00800071965586381,0,0,0,0,0,0,0,0,0,0,0.323318072962768,0,0,0,0,0,0,0,0.0283169941300887,0,0.0721270695183825,0,0,0,0,0,0,0,0.0140599147415578,0,0,0,0,0,0,0,0.389975062464514,0,0,0,0,0.0760282533630189,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0.0901682470134381,0.161699630603316,0,0,0,0,0,0.0858498646180965,0,0,0,0,0,0,0,0,-0.0440938408174813,0,0,0,0,0,0,0,0,0,0,-0.0327814856744562,0,0,0.332485004477572,0.10019438432894,0,0,0,0,0,0,0,0,0.0153655795974377,0,0,0,0,-0.0345227143918492,0,0
X600295.SH,0,0,0,0,0,0,0,0,0,0,0.281098435161707,0,0,0,0,0,0,0,0.139664193158615,0,0,0,0,0.546895220497413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810215065766073,0,0,0,0.0033623996287184,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.159632951449785,0,0,0,0,0,0,0,0.101604276286645,0,3.46944695195361e-18,0.0478814751499433,0,0,0.0495916911509783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253446577766699,0,0,0,0,0,0.0248010353611641,-0.0310073006603075,0,0,0,-0.0697656650571487,0,0.242923410562567,0.470751701526861,0,0,0,0.0234091433615706,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.030368065109515,0.235174134483345,0.143192097436392,0,0,0.0460969739516779,0,0.108843145516707,0,0,0,0,0,0,0,0,0,0.103030500577295,0,0,0,0,0.0359937806355202,0,0,0,0,0,0.0220545830503902,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,-0.00423553537116413,0,0,0,0,0,0,0
X000983.SZ,0,0,0.0235727642311449,0,0,0,0,0.0791650689066779,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.00113530155447743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18253502310451,-0.0438802870579023,0,0,0.0124656803938352,-0.0851869601460054,0,0,0,0,0.337169919781704,0.157981008522551,0,0.35060827087252,0,0,0,0,0,0.00435258718358961,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168019365993449,0,0,0,0,0,0,0,0,0,0.0506521537443278,0,0,0.0909678134495334,0,0,0,0,0,0.0685644626414704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169693582087279,0,0
X002326.SZ,0,0,0,0,0.178162163680427,0,0,0,0,0,0.235317465308033,0,0.164446130599248,0,0,0,0,0,0,0,0,0,0.212430248672555,0,0,0,0,0,0,0,0.054142603435273,0,0,0,0,0.108766470120163,0,0,0,0,0,0,0,0,0.0334220738782936,0,0,0,0.0121513815317733,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0.0926583240282,0,0,0,0.0659150353657739,0,0,0,0,0.125618133897956,0,0.0712963373231356,0,0,0,0,0.377098208016579,0,0,0,0,0,0,0,0.0241141095543171,0,0,0,0,0.051910431637772,0,0,0,0,0,0,0,0,0.123371123795094,0,0,0,0,0.054606024755081,0,0,0,0.0365039937012363,0,0,0,0,0,0,0
X002353.SZ,0.143919585780658,0,0,0,0,0,0,0,0,-0.0405682107177456,-0.064009428984231,0,0,0,0,0,0,0,0,0,0,0,0,0.121459838423931,0,0,0,0,0,0,-0.0912124645480615,0,0,0.075884459664472,0.21667617209173,0,-0.0273276741146157,0.0125890436269902,-0.0298966353205859,0,0,0,0.0451357065215794,0,0.186124460827533,0,0,0,0,0,0,-0.0242583090603215,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0823696548291475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726976226083614,0.132968505106796,0,0.0964625156210766,0.00981544208555187,0,0,0.00506188205357199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0290571793093519,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187125160047784,0,0,0,0,0,0,0,0,0,0.216383119856775,0,0,0,0,0,0.229144421151021,0,0,0,0,0,0,0,0,0,0,0,0,0.0959246048090656,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0140648815498093,0,0,0,0.0680837402994231,0,0,0,0,0,0,0,0,0,0,0,0,0.0526829788994727,0,0,0,0,1.73472347597681e-18,0,0,0.137159216373996,0,0,0,0,0,0,0,0,0.555320538496712,0,0,0,0,0,0.0130696578078089,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.073149102778086,0,0.0796883195291724,0,-0.097685895581576,0,-0.0913070941163177,0,0,0,0,0.19069105225092,0,0,0,0,0,0,0,0,0,0,0,-0.0298163948968488,0.133386737707176,0,0.136912813226761,0,0.139851509282991,0,0,0,0,0,0,-0.0438715763097125,0.0172734997809179,0,0,0,-0.00017962335020872,0,0,0,-0.00148868150298968,0,0
X000898.SZ,0,0,0,0,0,0,0.0510741255183689,0,0,0,0.144601233876605,0,0.060021882768525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104801135247357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495829877480034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.0527416887125565,0,0,0.240197513916673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126376969912769,0,0,0,0,0,0,0,0.481167444517091,0,0,0,0,0,0.0572686334771654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0130261777914252,0,0.0660839888623509,0.0827531349075788,0.0354807852370597,0,0,0,0,0.213446824610013,0,0.0200593412540045,0,0,0.330673165607772,0,0,0,0,0,0,0,0,0,0,0.347755633196646,0,0.0744859552741454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154208103664736,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.10763770320705,0.0779339308813765,0.238142697742392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225857089766758,0,0,0,0.0458628927544189,0.00226673625012641,0,0,0.105343373384896,0,0.0156241132336901,0,0,0,0,0,0.157402786565543,0,0,0.012626672989664,0,0.14800161827997,0,0.0709671802483827,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518561760591934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717569185413999,0,0,0,0,0,0.120458167605657,0.0636646268796003,0,0,0,0,0,0,0,0,0,0.107702658792971,0.0544719780427563,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,-0.143256344620949,0,0,0,0,0,0,0,0,-0.0163471880604009,-0.0817392176536653,0,0,0,0,-0.0237181514843971,0,0,0,0,0,0,0,0.000436791861232108,0,0.0563401979069497,0,0,0.00116065769155351,0,0,0,0,0,0,0,0,0.0629918945768364,0.0528501785837609,0,0,0,-0.0172703596769775,0,0,0,-0.0413056451142359,0,0
Slope,0,0,0,0,0,0,0,0,0.0536370701001014,0,0,0,0,0,-0.0114434442053584,0,0,0,-0.0731488707300647,0,0,0,0,0,0,0,0,0,0,-0.0792624496583174,0,0,0,0.0865859936303192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850112303737754,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15136927874852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779126622725228,0,0.0330059814549401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720305632242905,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0150049052073696,0,0,0.0508532346439309,-0.0343998720259942,0,0,0,0,0,0,0,0,0,0,0,0,-0.1468823322854,0,0,0,0,0,-0.0111295240235315,0,0,0,0,0,0,0,-0.0556969775125628,0,0.0311691399462795,0,0,0,0,0,0,-0.00457440632296082,0,0,0,-0.0256170650010716,0,0,0,0,-0.0501590541907176,0,0
MKreturn,0,0,0,0,0,0,0,-0.0266838050724405,0,0,0.00982679499424461,-0.024328497354679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359424622620483,0.031682763938488,-0.0888894691380834,0,0,-0.0315930493936935,-0.017304912853596,0.066328272187338,0,0,0.0677111525146727,0,0,0,0.00960532468803005,0,0,0,0,0,0,0,0,-0.0022745371000613,0,0,0,0,-0.0094838391272291,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108186279940608,0,0,0,0,0,0,0,0,0,0,0,0,0.00150413957999013,0,0,-0.00136535470908754,0,0,0,0,0,0.0013271287938319,-0.00044476431865338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00364401341019636,-0.00193835806514089,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0062805366890465,0,-0.117693406301511,0,0,0,0,0,0,0,0,0,0,0,0,-0.0742529043798071,0,-0.0114892436405923,0,0,0,0,0,0.0313197473390255,0,0,0,0,0,0,-0.00545805032360748,0,0,0,0,0,0,0,0.029751655147336,0,0,0,0,-0.150537584209566,0.113119653973941,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.00171856543956316,-0.0054239288201734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218901623538312,0,0,0,0,0,0,0,0,0,0,0,0,5.36240847920303e-05,0,0,0,-0.000949066850935097,0,0,0,0,0,0,0,0,-0.0101976904129941,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00119473708101945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173947089078474,0,0.00655798617190834,0,-0.00174744862801065,0,0,0,0,0,0,0,-0.00447140753840035,1.0842021724855e-19,0,0,0,0.000888306297105121,0.00498443361830136,0,0,0,0,0,0,0,-0.00075494500087132,0,0,0,0.0117768454255886,0,0,0,0,-0.0209953381867098,0,0
