,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600660.SH,X601898.SH,X600019.SH,X600188.SH,X601600.SH,X600585.SH,X600886.SH,X600011.SH,X600547.SH,X000792.SZ,X600010.SH,X600795.SH,X600111.SH,X002460.SZ,X600362.SH,X600803.SH,X600160.SH,X600489.SH,X000708.SZ,X600027.SH,X002466.SZ,X000301.SZ,X601991.SH,X000786.SZ,X000807.SZ,X000983.SZ,X600426.SH,X600219.SH,X600176.SH,X002128.SZ,X000408.SZ,X601699.SH,X000630.SZ,X600096.SH,X000877.SZ,X600157.SH,X601168.SH,X000933.SZ,X600985.SH,X002353.SZ,X600352.SH,X600299.SH,X600378.SH,X002271.SZ,X000883.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.155932871885218,0.329360551308577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869889446629874,0,0,0,0,0,0,0,0,0,0,0,-0.0428097133191969,0,0,0,-0.00669487153755069,0.00797399270630876,0,0,0,-0.0161268729703472,0,0
X600011.SH,0,0,0,0,0,0,0.0787324635468277,0.183912625909907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100329737322746,0.0495024873749697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112337042967301,0,0,0,0,0,0,0,0,0,0,0,-0.0197805076482483,0,0,0,0,-0.0146571389285415,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00427446067019027,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.55594170168054,0,0,0.0707408068718224,0,0,0,0,0,0,0,0,-0.0208418874226492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00518971476096791,0,0,0,0,0,-0.013785747442415,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156282958487326,0.118378652998954,0,0,0.0572832677836551,0,0,0,0.130358893464064,0,0,0,0,0,0.202222007075742,0,0,0,0,0,0,0,0,0.0425827877572879,0,0.105690704171246,0,0,0,0,0,0,0,0,0,0,0.00764771661783869,0,0,0,-0.0275756682135522,0,0
X600010.SH,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312706690778974,0,0,0,0,0,0,0,0.00335159550447549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334323392468612,0,0,0,0,0,0,0,0.166567846824363,0,0,0,-0.00965974270552557,0.0235447072621253,0,0,0,0.0350085606435401,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.261482086795114,0,0,0,0,0,0,0,0,0,0,0,0,0.253972052766183,0,0,0,0.0400257755719272,0.0603893282548968,0,0,0,0,0,0,0,0,0,0,0.0441334959676888,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262797881806372,0,0,0,-0.0472528993647422,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194505321652569,0,0,0.0379034372614816,0.156303262502562,0,0,0,0,0,0,0.205114061588298,0,0,0,0,0,0,0,0,0,0,0.177204154090379,0,0.0297914196657715,0,0,0,0,0,0.0595612294734766,0,0,0,0,0.0175486836737935,0,0,0,0,0,0
X002460.SZ,0,-0.0429839047462692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.952002001437882,0.0451312532381043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316082427496235,0,0,0,-0.014026009148962,0.0184873019165937,0.0378083791735448,0,0,0,0,0
X600362.SH,0,0,0,0.0131348588508825,0,0,0,0,0.159457148751613,0,0,0,0,0,0,0,0,0.000905005814720732,0,0,0,0,0.331750985356663,0,0.0182509022566092,0,0,0,0,0,0,0,0,0,0.0604008385256702,0,0.12553765639291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0163921876116134,0,0,0,0,0,0
X600803.SH,0,0,0,0.132289127039391,0,0,0.0638560540556783,0,0.0121434698652257,0,0,0,0,0,0,0,0,0,0.257604128347828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115587194103689,0,0,0,0,0,0
X600160.SH,0,0,0,0,0.0690911386568388,0,0,0,0.0132734284151922,0,0,0,0,0,0,0,0,0,0,0,0,0.00536187319467421,0,0,0.147923956252249,0.0235823875267685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235963503211917,0,0,0,0,0,0,0,0,0,0,-0.016962161866035,0,0,0,0,0,0
X600489.SH,0.112501859665865,0,0,0,0,0,0,0,0,0,0,0,0.836329493447852,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133167012323789,0,0,0,0,0,0,0.0558899951382649,0,0,0,0,0,0,0,0,-0.0209195804535376,0,0,0,0,0.00350439287125179,0,0
X000708.SZ,0,0,0,0.00772400294075798,0,0,0.0779633642605196,0,0,0,0,0,0,0,0,0,0,0.0862945632684251,0,0,0,0,0,0,0,0,0,0,0,0.262774329278502,0,0,0,0,0,0,0.244215347342974,0,0,0.0299527224360431,0,0.0645179335232317,0,0,0,0,0,0.0729437984747932,0,0,0,-0.0374627685421225,0.0129634708768108,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173331256723955,0,0,0,0,0,0,0,0.012443727986054,0,0.25741027534796,0,0,0,0,0,0,0,0,0,0,0,0,0.141350339410547,0,0,0,0,0,0,0,0,0,0,0,-0.0451094441250823,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0181492242670689,0,0,0,0,0,0,0,0.142996416559509,0.627218925082302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452404608406013,0,0,0,0,0,0,0.0376316618622253,0,0,0,0,0,0.0278151015190895,0,0,0,0,0,0
X000301.SZ,0,0,0,0.179276267944688,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100219796004265,0,0,0,0,0,0,0,0,0,0,0.360965534983897,0,0,0,0.0688269985199527,0,0,0,0,0,0,0,0,0.0509048678061618,0,0,0,0,0,0.106193458938341,0,0,0,-4.33680868994202e-19,0,0,0,0,-0.0362135918336136,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315773713212332,0,0.0452272169822043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439770576004843,0.310440872033676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00247252059508841,-0.00573665443955246,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.030161446267102,0.26632659621007,0,0,0.125568069760987,0,0,0,0,0,0,0,0,0,0,0,-0.0806593894905235,0,0.10321978697918,0,0,0,0,0.120843672439328,0,0,0,0,0,0,0,0,0,0.266621279359162,0,-0.118062383141393,0,0,0,0,0,0,0,-0.0195517660826552,0.00926041757103514,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0.230671047329982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131456538467426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.480173238177771,0,0,0,0,0,0,0,0,0,-0.00717068051663221,-0.0133202635557787,0,0,0,0.00571438352131271,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606362014637792,0,0,0,0,0.028769839835952,0,0,0,0,0,0,0,0,0,0,0,0,0.309855822892834,0.0249991117961412,0,0,0,0,0.0675163739036643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0231362012241166,0,0
X600426.SH,0,0,0,0.454283311146329,0,0,0,0,0.00560343420271726,0,0,0,0,0.0187315542055387,0,0,0,0,0,0,0,0,0,0,0.0605683216369973,0,0,0,0,0,0,0,0.038404561940434,0,0,0,0,0,0.0283656405228796,0,0,0.16191383213297,0,0,0,0,0,0,0,0,0,0,-0.0154254903344101,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.512726062697556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.158407142333963,0,0.113705511983855,0.0449875503674938,0,0,0,0,0,0,0,0,0,0,0.00315033095958077,0,0,0,-0.0484985422759438,0,0
X600176.SH,0,0,0,0.0480892584530216,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402612675542254,0,0,0,0,0,0,0,0.0243213445103405,0,0,0,0,0.0274964339780421,0,0,0,0,0,0.00564812384511179,0,0.0900540022717707,0.0815403193046883,0,0.110318214760708,0,0.0209028764259131,0,0,0,0,0,0,0,0,0.00044168300629581,0,0,0,0,0,0
X002128.SZ,0,0.00568720056802849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0747062015491422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275192987885076,0,0,0,0,0,0.025284347264629,0.288895499444551,0,0,0,0,0.0265722392083575,0,0,0,0,0.0146194830998583,0,0,0,0.0113771822984625,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0914032591358556,0,0,0,0,0,0,0,0,0.0926416646640677,0,0,0,0,0.10530160016595,0,0,0,0,0.0539792321226962,0,0,0,0,0,0,0,0,0,0,0,0,0.325531275494171,0.0482097802537907,0.0906760446605507,0,0,0,0,0,0,0,0,0,0.0195616421842836,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260357421486728,0,0,0.123984437611367,0,0,0,0.329517657754227,0,0,0,0,0.134533088895445,0,0,0,0,0.0472321739062871,0,0.183008693367527,0,0,0,0,0,0,0,0,0,0,0.000808847298377054,0,0,0,0,0,0
X000630.SZ,0,0,0,0.0590363103946228,0,0,0.0452517337490127,0,0.0471681213175346,0,0,0,0,0,0,0,0,0,0.166373021922669,0,0,0,0.303731469100249,0,0,0,0,0,0,0,0,0,0.0518934760118051,0,0,0,0,0,0,0,0,0.181075793381806,0.0319458549312809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494024160889668,0,0,0,0,0.040658323376194,0.0765455848354631,0.000501414490765347,0,0,0.124855283146879,0,0,0.056797640882297,0,0,0,0,0.0231697490443476,0.00956533570338144,0,0,0,0,0.0203995981680992,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0.0288481420321849,0,0,0.0719877155200275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123777238209582,0,0,0,0,0,0.126049186756517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.388812089005539,0,0,0,-0.0387892597657764,-0.0192703377815965,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344646961139019,0,0,0,0,0,0,0.0381918922126384,0,0,1.73472347597681e-18,0,0,0,0,0,0.041996067904079,0,0,0,0,0,0,0,0.0869176717326506,0,0,0,0,0,0,0,0,0.18407732692965,0,0,0,0,0,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0.105163093292868,0,0,0,0,0,0,0,0,0,0,0,0.00807894261692835,0,0,0,0.223651259666413,0,0,0.0709350522967669,0,0,0,0,0,0,0,0,0,0,0.0691484005523283,0.0619660207246616,0,0,0,0,0.252537321960155,0,0,0,0,0,0,0,0,0,0.00668914235952222,0.0122399388019877,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0.134005802193047,0,0,0,0,0,0,0,0,0,0,0,0.0248326286971427,0,0,0,0,0.116710277448509,0,0,0.223826604506129,0,0,0,0,0,0.170773700930852,0.223066404705516,0.0245329363184262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00135760614834387,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0.138017453831078,0,0,0.0832861860113882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107638800204683,0,0,0,0.161718743244559,0,0.218295200676103,0,0,0,0,0,0.0590568402926177,0,0,0,0,0,0,0,0,0,0,0.0288969121972352,0,0,0,-0.0253169915808212,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10465503336516,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229514846927145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0227665371261617,0.0841491833449023,0,0.0428309515409486,0,-0.0454619066065326,0,0
X600352.SH,0,0,0,0,0,0,0.115366196625665,0,0,0,0,0,0,0,0,0,0,0.0620809013795151,0,0,0,0,0,0,0,0.00969009701234641,0,0,0,0,0,0,0,0,0,0,0,0,0.00696135151485419,0.0211088586976046,0,0.120075605049001,0,0,0,0,0,0,0,0,0,-0.00277055515191777,0,0,0,0,-0.0143466130852463,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387860541604527,0,0,0,0,0,0,0.0137316349122558,0,0,0,0.103531941731986,0,0,0,0,0,0,0,0,0,0.134826073228486,0,0,0,0,0,0,0,0,0.0356932661578266,0,0,0,-0.03568242975201,0.0546068295390843,0,0,0,-0.0038397471563007,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186592740262357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170389765195048,0,0,0,0,0,0.324993856224675,0,0.0913784169382899,0,0,0,0,0.00918817765695618,0,0,0,-0.0309853932008421,0,0
X002271.SZ,0,-0.118833396456948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118679902345653,0,0,0,0,0,0,0,0.139674849641576,0,0,0,0,0,0,0,0,0,0,0,0,0.477284831765453,0.101654735678298,0,0,0,0,0,0,0,0,0,0,0,0.00214422331807954,0,0,0,0,-0.0486911155284756,0,0
X000883.SZ,0,0,0,0,0,0,0.0144601453542624,0,0,0,0,0,0,0,0,0,0,0.0123129393138214,0,0,0,0,0,0,0,0,0.294563959930447,0,0,0.0954923314660601,0,0,0,0.036297822368619,0,0,0.000546701609800818,0,0,0.0702136984474209,0,0.0252880256983585,0.0567399298874417,0,0,0,0,0,0,0,0,0,0.0045200114260724,0,0,0,-0.0102659492426928,0,0
X600995.SH,0,0,0,0.123106129747231,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.00232881504341462,0,0,0,0,0.096960891502143,0,0,0,0,0,0,0,0,0,0,0,0.271110614768822,0,0.0836691780988922,0,0,0.0123022629496098,0,0,0,0,0,0.0624005908486759,0,0,0,-0.0157522815850027,0.0197110763691359,0,0,0,-0.00347044041139848,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737182503623897,-0.337483310369955,0,0,0,-0.0546226347435367,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321195889567326,0,0,0,0,0,0,0,0.102334726420669,0,-0.215602919689711,0,-1.08772612458147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824570559914824,0,0.834387883508765,0,0,0,0.856338266388453,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0467659875403306,0,0.139394837518412,0,0,0,0,0,0,0,0,0,0.0499815104944502,0,0,0,-0.229010929640488,0,0,0,0,0,0,0,0.0596081519500358,0,0,-0.190692246263938,0.365575312401101,0,0,0,0,-0.236945671934108,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0636387177231656,0,0,0,-0.0743008564232812,0,0,0,0,0,0,0,0,0,0,0.110861231351592,0,0,0,0,0,0,-0.0131237106389863,0,0,0,0,0,0,-0.162491919102164,0,0,0.373981491375364,0.213176090383487,0,0.030460635979783,0,0.0387447535689281,0,-0.0551802355874385,0,0
MKreturn,0,-0.0662040969085781,-0.451902140231683,0,0.115886561219366,0,0,0,0,0,0,0,0,0,0,0,0,-0.00962034472288389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424212866635709,0,0,0,0.08453526888126,0,0,0,0,0,0,0,0,0.0109431830197676,0.146938699495256,0,0,-0.0727687223988582,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000689079551139374,-0.000667557838571604,0,0,-8.23142597383502e-05,0,0,0,0,0,0,-0.00126030538897578,0,0,-0.00693709038180823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306317415494237,0,0,0,0,0.000758456816420548,0,0,0,-0.0357538973592825,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139993940309357,0,0,0,0,0,0,0,0,0,0,0,0.00420401214649967,0,0,0,0,0,0,0,0,0,0,0,0.003524753125824,-0.00751066936673603,0,0,0,-0.0143371927863637,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144857194555528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.019584874532228,0.0288077525053853,0,0,0,-0.0532627577734274,0,0
