,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X600688.SH,X601898.SH,X600795.SH,X601991.SH,X600309.SH,X601600.SH,X300072.SZ,X600660.SH,X600547.SH,X600886.SH,X600362.SH,X600188.SH,X600027.SH,X000709.SZ,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600489.SH,X600008.SH,X600299.SH,X000883.SZ,X002460.SZ,X600352.SH,X600219.SH,X002271.SZ,X600176.SH,X000723.SZ,X600578.SH,X000408.SZ,X000630.SZ,X600583.SH,X000539.SZ,X600021.SH,X000027.SZ,X000792.SZ,X600808.SH,X000983.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.321719170295483,0.0282492607311784,0,0,0,0,0.0529513955145656,0,0,0,0,0,0.117825583749119,0.0161455034505718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220399934494039,0,0,0,0,0,0,0,0,0,0,0.0522145642071942,0,0,0,0,0,-0.0104226145645417,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0507281665271963,0,0,0,0.043716643602367,0,0,0,0,0.025529172363152,0,0,0,0.0735108167109171,0.0158420947231976,0,0,0,0,-0.105501247181043,0,0,0,0,0,0,0,0,-0.0676696431717046,0,0,0.00464729832537065,0,0,0,0,0,0.059081122076386,0,0,0,0,0,0.045006545504169,0,-0.00609988224672247,-0.00690623238264086,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680289376297789,0,0.00417872115500644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00114678565286711,-0.00615005716165428,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599702927615957,0,0,0,0,0.0490736830500895,0,0.415405374983935,0,-0.038455682407807,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058573686255089,0,0,0,-0.0140286319858021,0,0,0,0,0,0
X600011.SH,0,0,0.106865255016076,0,0,0,0,0,0,0,0,0.0878025294489464,0,0,0,0,0,0,0,0,0.37737013945673,0.0526506405932308,0.016823434646705,0,0.0721344640630893,0,0,0,0.022094739663177,0,0.0685587871604845,0,0,0,0,0,0,0,0,0,-0.10649746543499,0,0,0,0,0,0,0,0,0,0.0203413283414542,-0.0148204988247117,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.153118313869958,0,0,0,0,0,0,-0.00809723419203058,-0.0789545844596845,0,0,0,0,0,0,0,0,0,0.098692188742011,0,0,0,0.047123810524778,0,0,0,-0.0398471881104442,0,0,0,0,0,0,0,0,0,0.0981083630610806,0,0,0,0,0,0,0,0,0,-0.0110334588923714,0,0,0,0,0,0,0
X600010.SH,0,0,0,0.137313157065243,0,0,0,0,0,0,0,0,0,0.0828791395848478,0,0,0,0,0,0,0,0.0189673027054899,0,0,0,0.0802639838499429,0.110487354648813,0,0,0.00690600841880659,0.109356603249093,0,0,0,0,0,0,-0.0653818926420622,0,-0.0649676032829829,0,0,0,0,0,0.120472198867669,0,0,0,0,0.0100047059309885,0.00318414959247092,0,0,0,0,0,0
X601992.SH,0,0,0,-0.037607731845073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697110775014962,-0.104405923636316,0,0,0,0,0,0.241211568592172,0,0.253794000500191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00736116551315,0.01451592490803,0,0,0,0,0,0
X600688.SH,0.344736263294171,0.0937585862929803,0.0170220209704026,0,0,0,0,0,0,0,0,-0.100932342003753,0,0,0,0,0,0.0934779263007398,0,0,0,0,0,0,0,0,0,0,0.0176662783003195,0.0592365309188328,-0.00822691946556981,0,0,-0.0548732869480128,0,0,0,0,0,0,0,0,0.0456002600873903,0,0,0,-0.0499661640946624,0,0.0969501848059768,0,-0.0111119257212966,0,0,0,0,0,0,0
X601898.SH,0,0,0.123870838013476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103476595768073,0,0,0,0,0,0.0337139621440319,0,0,0,0,0,0.019557347819807,0,0,0,0,0,0,0.0029676553562331,0,0,0.0108308039802066,0,0.083428543963366,0,0,0,0,0,0.180820971790685,0,-0.00200036580643549,0,0,0,0,0,0,0
