,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600362.SH,X600886.SH,X600188.SH,X600352.SH,X600795.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X600176.SH,X600516.SH,X600489.SH,X000709.SZ,X002271.SZ,X002460.SZ,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X000553.SZ,X601158.SH,X600808.SH,X000630.SZ,X600985.SH,X600583.SH,X601699.SH,X000027.SZ,X600426.SH,X000825.SZ,X600339.SH,X600612.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0935670128261174,0,0,0,0,0,0,0,0,0.0454992515048914,0,0,0,0,0,0,0,0,0.0386986765645327,0,0,0,0,0.0186141650360431,0,0,0,0,0,0.0770230781815136,0.00764728140658194,0,0,0,0.0204003999820695,0,0,0,0,0,0,0,0,0,0.00768629679268995,0,0
X600028.SH,0,0,0.0705930281494049,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211635954302716,0,0,0,0,0.00740452114403935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357939832277827,0,0,0,0,0,0,0,0.19636295077678,0,0.0426096635755354,0,0,0,0,-0.0286403309464152,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459878304616059,0,0,0,0,0.182716550561548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605215329354705,0,0,0,0,0,0,0,0.0247690210732942,-0.0951019799722834,0,0,0,0.0136179907004094,0,0
X600585.SH,0,0,0,0,0,0.136453935706441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231858008518019,0.450957776758591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00653453937629024,0,0,0,0,0,0,0,0,0,-0.00874758629769634,0,0,0,0,0.0193911443612535,0,0
X600019.SH,0,0,0.122038012310915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0400806000046045,0.0341640625263623,0,-0.0276884772243406,0.0151555384957145,0.237994291375145,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723068623403733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00246397895611186,-0.0165110302816115,0,0,0,0.0247702693436577,0,0
X600309.SH,0,0,0,0.092375588244714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126138717491221,0,0,0.00563794090626546,0,0,0,0,0,0.0148269493287871,0,0,0,0,0,0,0,0,0,0,0.0868470496111964,0,0,0,0,0,0,0,0,0,0,0,0.275036650367564,0,0,-0.0306596060217277,0,0,0,0.0405133562000365,0,0
X600011.SH,0,0,0,0,0,0.135675308427332,0,0,0,0,0,0,0,0,0,0,0,0.0912504222676923,0,0,0,-1.73472347597681e-18,0,0,0.300814555681849,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189269953126455,0,0,0,-2.16840434497101e-19,0,0,0.0127905797017832,0,0,0,0,-0.0561782636986859,0,0.0117877000165769,-0.0614949374074056,0,-0.180481893553025,0,-0.00884439315276462,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105646842863197,0,0,0,0,0,0,0,0,0.0344301501437972,0.607519074532563,0,0,0,0,0,0,0,0,0,0.0476390863747767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380226083880585,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.264056844640857,0,0,0,0,0.031311958704066,0,0,0,0,0.197429306704779,-0.0658282665626986,0.217996112674065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0376421313598296,0,0,0.0142932159739641,-0.0475726021521358,0,0,0,-0.00852133660916795,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136070902659561,0,0,0,0,0.00390649141766597,0.00513955376628699,0.0728721047428324,0,0,0,0,0.088785887055524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293428609193235,0,0,0,0,0,0,-0.0260991586590858,0,0,0,0,0,0
