,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600585.SH,X600019.SH,X601898.SH,X601991.SH,X601600.SH,X600010.SH,X600188.SH,X600795.SH,X600362.SH,X600886.SH,X600111.SH,X600027.SH,X601992.SH,X600688.SH,X600309.SH,X601158.SH,X000898.SZ,X000709.SZ,X600583.SH,X000792.SZ,X000883.SZ,X002353.SZ,X000539.SZ,X000027.SZ,X000825.SZ,X600489.SH,X000629.SZ,X000630.SZ,X600547.SH,X600808.SH,X600549.SH,X601699.SH,X600352.SH,X000959.SZ,X600008.SH,X600578.SH,X000831.SZ,X600660.SH,X600307.SH,X000983.SZ,X002470.SZ,X000937.SZ,X600098.SH,X600315.SH,X600863.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0.340113593007217,0,0,0,0,0.238007088486849,0,0,0,0,0,0,0,0,0,0,0.250680075595845,0,0,0,0,0,0,0.036877954334731,0,0,0.0454963410173912,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.383152926370723,0,0.0510671772043687,0,0,0,-0.00814495016766097,0,0,0,0,0,0,0
X600795.SH,0,0.141195375774602,0,0,0,0,0,0,0,0.016853675934107,0,0,0,0,0,0,0,0,0,0,0.196461732831278,0,0,0,0,0.0887529295450392,0,0,0,0,-8.67361737988404e-19,0,0,0.0294756988088802,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.00612433487742529,0,-0.0269785332286196,0,0,0,0,0.00693430706580077,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.131436607430611,0,0.175785074364556,0,0.0302473405333517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429735359673667,0,-4.33680868994202e-19,0,0,0,0,0,0,0.145891207721408,0,0,0,0,0,0,0,0,0,0,0,-0.024069321275743,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266429316953402,0,0.0193807924906687,0,0.156595890600537,-0.00735172954388722,0,0,0,-0.0338803666868953,0,0,0.116719985657219,0.0406583018075035,0,0,0,0,0.170895417877986,0,0,0,0,0,0,0.0438633322182071,0,0,-0.00818762302108073,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.155688806560512,0,0,0,0,0,0,0.0337487852565718,0,0,0,0,0,0,0,0,0.0179716678693564,0,0,0.0511913014506182,0.00085471788659603,0.0446491058108247,0,0,0,0.289750819985666,0.0230188333971353,0,0.0100235434019513,0.00982082728574236,0,0,0,0,0,0.0308454162005645,0,0,0,0,0,0,-0.0204744093739916,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.194979131446083,0,0,0,0.0959872485781251,0.160930542190183,0,0.0200671310648437,0.105178788135734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754419767905413,0,0,0,0,0,0,0.0305644029661762,0,0,0,0,0.00187182420997046,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160662952020676,0,0,0,0.0795305087812237,0,0,0,0,0,0,0,0,0,0.0450302893166588,0,0,0.0285921310832464,0,0,0.139827970735288,0.0539644629091266,0.169929525713772,0.0385437852165623,-6.93889390390723e-18,0,0,0,0,0,-0.00798637140798778,-0.010897807837378,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0.299281375585408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528780407609288,0.042852895736538,0,0.194242141999257,0.00261974223502624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032837533734397,0,0,0,-0.0149958256900777,0,0.207359504775911,0,0,0,0,0
X600309.SH,0,0,0,0,0,-6.93889390390723e-18,0,0.0225811798492868,0,-0.152672683723699,0,0.0093672418501384,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.12526016017027,0,0,0.0216952856753842,0,0.106511296055371,0,0,0,0.310814197122367,0,0,0,0,0,0,0,0,0,0.0402565902198702,0,0,0,0,-0.0229682598337563,0,0,0,0,0,-0.0101343123124559,-0.0202733323529991,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.116802815755849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252499074653808,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.076949442147706,0,0,0,0,0,0.0140286751766288,0,0.079578374781432,0,0,0.0368597843993762,0,0,0.123164323047337,0,0,0,0,0,0,0.00693001883650324,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.0430682907371288,0,0,0.0818179045685465,0.17712425555976,0,0,0,0,0,0,0,0,0,0,0,0.127392332565707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732031580514694,0,0,0,0,0.102229827304266,0,0,0,0,0,0,0,0,0.038692216932256,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.283800036250349,0,0,0,0.0408081463600785,0,0,0,0,0,0,0.21703335923008,0,0,0,0.202496656839475,0,0,0,0,0,0,0,0,0,0,0,0,0.028291776209555,0,0,0,0.157686113941056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315424477474454,-0.0172134689610247,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.0422979898393635,0,0,0.0869942653566896,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0584124748751748,0.00428832090589559,0.0541297617423721,0,0,0,0,0,0.0038735555891428,0,0,0,0.121256928698937,0,0,0,0,0,0.0199812313498291,-0.0135051274863711,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0577753211107673,0,0,0,0.0385764043934605,0,0,0,0,0,0.0412831693003739,0,0,0,0,0,0.08510844047404,0,0.040650949063029,0,0,0,0,0,0,0,0,0.0878315021605963,0,0,0,0,0,0,0,0,0,0,0.0543576695795827,0.0858197405672739,0,0,-0.0180796678110374,-0.041998261196488,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,-0.290203558987817,0.163067326996118,0,0,0,0,0,0,0.0413847475477405,0,0.130427293736322,0,0,0,0,0,0,0,0,0.0747081958977466,0,0,0,0,-0.0262978151226458,0,0.0763294131060196,0,-0.152624335517667,0,0,0,0,0,0,0.168861387262576,0,0,0.112661632611681,0,0,0,0.038740918909369,-0.0304549285583776,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.0413505899003828,0,0,0,0,0,0,0,0,0,0,0,0.0147417713156308,0.141434164937036,0,0,0,0.0712136331929564,0,0,0,0,0,0,-0.103794457013764,0,-0.111384806761884,0,0,0,0,0.020985093591913,0.198312389720508,0.182580355891943,0,0,0,0,0.0825658663541325,0,0,0,0,0.205740295910606,0,-0.0446616048344663,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0.0466844815846952,0,0,0,0,0.0449938446012018,0,0,0,0,0,0,0,-0.0173514165542009,0,0,0.0437445742021523,0.0592890390165509,0,0,0,0,0,0,0.0674454792506697,0,0.0384125068658983,0,0,0,0.0574470455990034,0,0,0,0,0,0,0,0.0458002954987742,0,0,0,0,0.0836323629783605,0,0.0329727662047805,0,0,0,-0.0420168593627208,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.0117981721029098,0,0,0,0,0,0,0.4525978465992,0,0.22844899940556,0.013045454595289,0,0,0.0294571690000368,0,0,0,0,0.0243629766086737,0,0,0,0,0.0484917294938624,0,0,0,0.0407122857097124,0.0587468740979519,0.110000563668842,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687077286430273,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.246308868471546,0.0579019835082157,0,0,0,0.221940572771433,0,0,0,0,0.165250873598127,0,0,0.0156848739152124,0,0,0,0,0,0,0,0,0.138617586740006,0,0,0,0,0,0,0.07980026201212,0,0.0771642434966233,-0.066784728496845,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.0715939546147744,0.180466703102558,0,0,0,0.215185426938217,0,0,0,0,0,0,0,0,0,0.0233551452022564,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16894034643014,0,0.0574844627612221,0,0,0,0,-0.0230327401143148,-0.0110006052408938,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0651773016660024,0.0999828932106014,0,0,0,0,0,0.110156586347316,0,0.086566112571245,0,0,0,0.67567807283364,0,0,0,0,0,0,0.165945849398535,0,0,0,0,0,0,0.0357861799922846,-0.0729937096692474,-6.93889390390723e-18,-0.0663775767706082,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137312903714812,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.074808095217426,0,-5.42101086242752e-20,0,0,0,0,0,-0.0112798103714336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129668706036528,0.0574260073080002,0,0.0849035096887447,0,0,0,0,-0.0314597207926181,0,0,0,0,0,0,0.0288073467264882,0,0.00594564484750893,-0.00783647138777284,0,0,0,0,0,0
X600547.SH,0,0,0.0771066262396628,0,0,0,0.149057616100366,0,0,0,0,0,0,0,0,0,0.0081608060972848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00150292346427272,0,0,0,-0.0095683966873324,0,0,0,0,0,0,0,0.0071503226557118,0,0.032877912000725,0,0,0,-0.0362875711543458,0,0,0,0,-0.0577924518243827,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187410220309722,0.211971587339586,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.12026048078942,0,0,0.212674935093648,0,0,0,0,0,0,0,0,0.0290269908008154,-0.120182021503449,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0.159887380037376,0,0,0,0,0.184038386194878,0,0.0611124072016993,0,0,0,0,0,0,0,0,0.115827388483655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0760828529275216,0,0,0.0681004624903626,0,0.0182087764778836,0,0,0,0,0,0.00480234380983611,-0.0425042758038933,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.182998211325849,0,0,0,0,0,0.0114271246981725,0,0,0,0,0,0,0,0,0,0,0,0.0205144093640761,0,0.0519277266544192,0,0,0,0,0,0,0,0,0.0407704870703705,0,0,0,0.194529936730909,0.0930515320366946,0.135553555597847,0,0,0,0,0,-0.0289600003260759,0,0,0,0,0,0,0
X600352.SH,-0.0561775384164108,0,0,0,0,0,0,0,0,0,0,0,0,0.0427232015276692,0,0,0.0429871233529525,0,0,0,0,0,0.136097881281116,0,0,0.0248966581714355,0,0,0,0,0,0,0,0.0101605137838777,0,0,0,0,0,0,0.0525124025847658,0.149682827055028,0,0,0,0,0,0,0,0,0,0.0395373603206564,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.109916969516169,0.00406375084586177,0,0,0,0,0,0,0,0,0,0,0.213056929270404,0,0.206353691167068,0,0,0,0,0,0,0,0,0,0.0321493251462198,0,0,0,0,0,0,0,0,0,0,0.158605800259228,0,0.0449617810856829,0,0,0,0,0,0,-0.00251839012928609,0,0.102630664031573,0,0,0,0,0
X600008.SH,0.0405793970015586,0,0.00896489339090037,0,0,0,0,0,0,0,0.0985787381379942,0,0,0,0,0,0,0,0,0.0149845421466329,0,0,0,0,0,0.123144088003042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252975048961127,0,0,0.0538425237863578,0,0,0.0711067176195841,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0.0472695084698502,0,0,0,0,0,0.00237828193547959,0.0524062245019438,0,0.145069286256543,0,0,0,0,0,0.00733185563959587,0,0.0532207260038839,0,0,0,0,0,0,0,0,0,0.0317447263240984,0.135928672487288,0,0,0,0,0,0,0,0,0,0.299252843329219,0,0,-0.00781827728558289,-0.0221730668541977,0,0,0,0,0,0
X000831.SZ,0.106938486102154,0,0,0,0,0,0.0253712396362549,0,0.0667048273197735,0,0,0,0.153702746567841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666715610499397,0.238384910293227,0.108143443360071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0068622260482134,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0265488545756417,0,0,0.104025799218195,0,0,0,0,0,0,0,0,0.127041907704657,0,0,0,0.0534902534249947,-6.7762635780344e-21,0,0,0,0,0,0.0129830008918668,0,0,0,0,0,-0.0481462855489289,0,0,0,0,0.254159800491189,0,0,0,-0.0188063715573485,-0.008620753152398,0,0,0,0,0,0
X600307.SH,-0.0874393371830791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782963354470963,0,0,0,0,0.395209764715687,0,0,0,0,0,0,0.104318912603826,0,0.0795082175216232,0,0,0.102159215278581,0,0,0,0.0159084120411169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0436711673093696,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.085585500076541,0.0325922702550575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330254956366273,0,0.445549064372613,0,0,0.0321825188316991,0.0222448982331961,0,0,0,0,0,0.1769664867358,0,0,0,0,0,-0.0134946021954473,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031287324986836,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721973387828449,0.305011950644578,0,0,0,0.0964713224254874,0,0,0,0,0,0,0,0,0.0389245601287736,0,0,0,0,0,0,0,0,-0.0186363420660477,0.0121480821491458,0,0,0,0,0,0
X000937.SZ,0,0,0.020318434813904,0,0,0,0,0,0,0,0.118718613573129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209274860327861,0,0.472287744332358,0,0.0720769773249276,0.00745608053622914,0,0,0,0,0.147958338898845,0,0,0,0,0,0,0,0,0.00995455047436163,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0142671038116667,0,0,0,0,0,0,0.0483513319996133,0,0,0.0788523067207364,0,0,0,0.0324380804569972,0,0,0,0,0.0449325286810194,0.239780623122082,0,0,0,0,0.0961510018966375,0,0,0,0,0,0,-6.7762635780344e-21,-0.0125260806188094,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0.10695389316397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789459914516576,0,0,0,0,0,0,0.182667018006771,0,0,0,0,0,0,0,0,0,0,-0.0118174032038385,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.240227510093594,0,0.101874897200192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0277952917025588,0,0,0.00838742842925877,0,0,0,0,0,0,0,0,0.199979652224415,0,0,0,0,0.0743774282071913,0.0418551258804778,0,0,0,0.000648740241694541,0,-0.0324322235254555,0,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0.147645125655943,0.116879079203463,0,0,0,0,0,0.0307670581160101,0,0,0,0,0,0,0,0,0.0655032777666923,0,0,0,0,0,0,0,0,0.00864561750415232,0,0,0,0,0.157866247097704,0,0.165641708920955,0,0,0,0,0.0586656275416926,0,0,0,0,0,0.00782891870290798,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0895673637282533,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.118668889369731,0,0,0,0.0961531711838375,0,0,0,-0.0311986935284798,0,0,0,0,-0.0201824464832889,0,0,0,0,0,0,0,0,-0.0407121898046679,0,0,0,-0.00103917298682584,0,0,0,0,0.0168035519755931,-0.0659675097935482,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.508691043658738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.573713685408828,0,0,0,0,0,0.535667214562883,0,0.799526338882315,0,0,-3.46944695195361e-18,0.621102104727988,0,-0.591855118713775,0,0,0,0,0,0,0,0.0126646656549239,0,0,0,0,0,0
TED,0,0.131467194361271,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.118920367052845,0,0,0,0,-0.0870576945221967,0,0,0,0,-0.50895001539188,0,-0.344609989039152,0,0,0,0,0,0,0,0,0.028940519072737,0,0,0,0,0.100077737551209,0,0,0,0,0,-0.432278468801213,0.428577265323294,0,0,0,0,0.644583917082129,0,0
RealEstate_excess,-0.145523550374265,0,0,0,0,-0.110433644310237,-0.152048273080289,0,0,-0.203953500181813,0,0,0,0,0,-0.17319543807305,0.132438603561564,0,0,0,0,0,0,0,0,0,0,0,0.0877648523703216,0,0,-0.0198524533944692,0,0.0153702909152334,0,0,0,0.0217246480613267,0,0,0,0,0.0400371301913045,0,0,0,0,0,0,0,0,0.0443665930093276,-0.101575336743446,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0.0153793714676417,0,0,0,0,0,0,0,0,0,0,0,-0.161376618159627,-0.00973430442594606,0.0379599680709642,-0.00313088018729585,-0.236009926751832,0,0,0,0.0477112493901456,0,0,0.0953120548937615,0,0,0,0.0540358897287162,-0.218420556532876,0,0,0,0.0455709048343561,0,0,0,0,-0.044307773464421,0,0,0,0.0120744875156028,0.030550476382506,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00105952458058291,0,0,0,0,0.00527487692891496,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00541257112298857,0,0,0,0,0,0,0,0,0,0.0457714246698435,0,0,0,0,0,0,0,0.046683321316634,0.0446566650970081,0,0,0,0,0,0,-0.0409457989731397,0,0,0,0,0,0,-0.0910700992153355,0.0915447323218302,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000205079869608786,-0.00150743482896338,0,0,0,-0.0066381028994996,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00827459207177151,0,0,0,0,0,0,0,0,-0.00120678745355407,0,0,0,0,0,0,0,0,0,0,0,0,-0.00358741919331742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00450344028133942,-0.00530419247496087,0,0,0,-0.30482453713803,0,0
