,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X601991.SH,X600886.SH,X600688.SH,X600362.SH,X600188.SH,X600352.SH,X600795.SH,X600801.SH,X600111.SH,X601992.SH,X000723.SZ,X600027.SH,X000898.SZ,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000786.SZ,X002460.SZ,X000709.SZ,X002466.SZ,X600299.SH,X000629.SZ,X601158.SH,X000883.SZ,X600219.SH,X600808.SH,X000553.SZ,X000401.SZ,X002353.SZ,X600985.SH,X000630.SZ,X000027.SZ,X601699.SH,X600583.SH,X600426.SH,X000825.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0.103837289176466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0868824338294069,0,0,0,0.000245552798940113,0,0,0,0,0,0.0773725017216614,0,0,0,0,0,0,0.192591088824919,0.0401869247096795,0,0,0,0,0,0,0,0,0,-0.00409226683191849,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018789727382669,0,0,0.00487038930786239,0.0724675837985281,0,0,0,0.196463869990942,0,0,0,0,0,0,0,0,0,0,0,0.0279636091071301,0.0212639324736855,0.0522570393884447,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.0204978038783695,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290103504953299,0,0.0457501613445341,0.023229116112644,0,0.0318118772893836,0.125608170320831,0,0,0,0,0.04462131224914,0,0,0,0,0,0,0,0,0,0,0,0,0.0545859106191097,0,0,0,0,0,0,0,0,0,-0.0086134286571576,4.33680868994202e-19,0,0,0,0.000616551939694276,0,0
X600886.SH,0,0,0,0.081859472156987,0,0.0406605638755617,0,0.0572733347481355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101497515607822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169662182453059,0,0,0.0179152038664105,0,0,0,0,0,0,0,0,0,0.0107999617118043,0,0,0,-0.00121010777924378,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0143643100623593,0,0.0249613214144116,0,0,0,0,0,0,0,0.049877618624125,0,0,0.0494376148628499,0,0,0,0,0.0957063389553319,0,0,0,0,0,0,0.113005935185884,0,0,0,0,0,0,0,0,0,0,0.00868922100254858,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.338266229780604,0,0,0,0,0,0,0,0,0,0,0,0.113162671238834,0,0.0521166472416805,0,0,0,0,0,0.0698598278205327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100159842925377,0,0,0,0.130915350066905,0,0,0,-0.0407992239706176,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.0139454614060691,0,0.0613790868435756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075572189746488,0,0,0,0,0.0933747540315984,0.0277777269739749,0,0,0,0,0.0849333391910104,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185561984420188,0,0,0,0,0,0,0,0,0.0210861212011917,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53201460814397,0,0,0.343180614199961,0,0,0,-0.0964436997388968,0,0,0,0,0,0,-0.321584753708804,0,0,0,0,0,0.0588910541147934,0,0,0,0,0,0,0,0,0,-0.1179668459394,0,-0.0239988633448546,0,0,0,0,0.0716721413774771,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0583641414532328,0,0,0,0.0425336246368515,0,0.0118411964783699,0,0,0,0,0,0.188744477747442,0,0,0,0,0,0,0,0,0,0.0865661052423891,0,0,0,0,0,0,0,0,0.024536873986731,0,0,0,0,0,0,0,0,-0.0107271715649988,-0.0150148445513748,0,0,0,0,0,0
X600801.SH,0,0,0,0.235110790987753,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108804261156285,0,0,0,0,0,0,0,0,0,0,0.227252061417225,0.091921558515505,0,0,0,0,0,0,0,0,0,0,0.13522730620615,0,0.270669723247287,0,0,0,0,0.0237777384383206,0,0,0,0,0,0,0,0,0.0258872031337507,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.717449698491587,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263121944692479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122356290521971,-0.126182472230834,0,0,0,-0.0873689833329521,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156526814696566,0,0,0.0174496545069305,0.0417537447697696,0,0,0,0,0.183222075234948,0,0,0,0,0.0391245085027857,0,0,0,0,0,0.045979848982763,0.00637994776049328,0,0,0,0,0,0,0,0,0,0,-0.0123932356633829,0,0,0,0,0.017317242977985,0,0
X000723.SZ,0,0,0,0,0,0.154398983296766,0,0,0,0,0,0,0,0,0,0,0,0.265697902578462,0,0,-0.0382670376303217,0,0,0,0,0.156665080573361,0,0.46682826903757,0.0431071382187567,0,0,0,0,0.0683063044976196,0,0,0,0,0,0,0,0.302296300854891,0,0,0,0,0,0,0,0.185601351038157,0,-0.0140067771401647,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573182354195549,0,0.0680481268987939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193328978264733,0,0,0,0,0,0,0,0,0,0,0,0,-0.00602908632532671,-0.101152113412325,0,0,0,0.0140526153430104,0,0
X000898.SZ,0,0,0,0,0,0.0346336293904067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100588783088666,0,0,0.0583355330100427,0,0.0524810703421504,0,0,0,0,0,0,0.0355483228173429,0,0.0255949266330403,0,0,0,0,0,0.0817790390201809,0.152111235889533,0,0,-0.00537640980290973,0,0,0,0,0.00721834842268146,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0973602677027299,0,0,0,0,0,0,0,0,0,0.0424341549707706,0,0.244176032977621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067083916205831,0,0,0,0,0,0,0,0.0716527021785513,0,0,0,-0.0415126886952778,0,0,0,0,0.0469263315712933,0,0
X600489.SH,0,0,0,0,0,0,0,0.771623976396057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0328384976939765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00537700011580976,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.0228950216551471,0,0,0,0,0,0,0,0,0,0,0.0283311680440884,0,0,0.0317372339441554,0,0,0,0,0,0.0358401827545534,0,0,0,0,0,0,0,0,0,0,0,0.193828204066469,0,0,0,0,0,0,0.241322683808218,0,0,0,-0.00512197249439296,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194569736737949,0,0,0,0,0,0,0,0,0,0,0,0.761658560927925,-3.46944695195361e-18,0,0,0,0,0,0,0,0.259734258895921,0,0,0,0,0,-0.0227751896156911,0,0,0,-0.0469217213859567,0,0.086654906852183,0,0,0.0442930597488409,0,0
X000786.SZ,0,0,0,0.0977565326351673,0,0,0,0,0,0,0,0,0,0.236829198092511,0,0,0,0,0,0,0.182719317760032,0,0.0953787768861421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069258522896392,0.0134571844680922,0,0,0,0,0.00782893756113401,0,0,0,0,0.0219986003538296,0.0321137819448968,0,0,0,0.0778906295729154,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078452362202731,0,0.0102203424450651,0,0,0,0,0,0.0664235570489771,0,0,0,0.507206312461907,0,0.0240793216118487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436912120804255,0,0
X000709.SZ,0,0,0,0,0,0.0092519727157531,0,0,0,0,0,0,0,0,0,0,0,0.0936138578093674,0,0,0,0,0.0144954612445914,0,0,0,0,0,0.0579016807059934,0,0,0,0,0,0.0703266505965303,0,0,0,0.0714096750020771,0,0,0.0486425979670959,0,0,0,0.0421937538843906,0,0.0278551889114716,0,0,0,-0.0219986963413829,0,0,0,0,0.0118632670300941,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046685524035649,0,0,0,0,0,0.191880101478028,0,0.403360548581984,0,0,0,0,0,0,0,0,0,0,0.0261257153422609,0,0,0,0,0,0,0,0,0,-0.0289938932904124,0,0,0,0,0.0261569866801749,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0959342815158983,0,0,0,0,0,0,0,0,0,0,0.19821255634755,0,0,0.0397366622960868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254700167876193,0,0.0830428519456965,0,0,0,0,0,0.248334540439654,0,0,0,-0.0327819454042257,0,0,0,0,0.0485188100029483,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300860563464279,0,0,0,-3.46944695195361e-18,0.0497158134319254,0,0,0,0,0,0,0,0.246976329015055,0,0.0749919722693432,0,0,0.0774332060752441,0,0,0,0,0,0,0,0,0.0758259612118908,0,0,0,0,0.00806583692558535,0,0,0,0,0,0,0,0,-0.0120363432499473,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549896716189879,0,0,0,0,0,0.144392748887379,0,0.027743061694797,0,0,0,0,0,0,0,0,0,0.0304063631454511,0,0,0,0,0,0,0,0,0,0.105824297763439,0,0,-1.73472347597681e-18,0,0,0,0,-0.0146966449182515,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130512515916361,0,0,0.0847599056331124,0,0.0815939063662266,0,0,0,0.114956964789027,0,0,0,0,0,0,0.0724930975829041,0,0,0,0,0,0,0,0.101120465492697,0,0,0,0,0.241945592949796,0,0,0,0,-0.00753809016751671,0,0,0,0,0.00363700452336512,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727584082614701,0,0,0,0,0.0457951322687665,0,0,0,0,0,0.0986758561736164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284117224894006,-0.0232741969618369,0,0,0,-0.0067190064359795,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167542210399521,0,0,0.0396572370091895,0,0.037237469752034,0,0,0,0,0,0.0841003460392368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715759307123015,0,0.277595466418371,0,0,0.0151552579714403,0,0,0,0,0.031154317660246,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000769458859256834,0,0,0,0.0713068240311163,0,0,0,0.100476913012587,0,0,0.0593169304462784,0,0,0,0,0,0.0319320367673686,0,0,0,0,0,0,0.141182590272001,0,0,0,0,0,0.306756601275736,0,0,0,-0.0228282045823325,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0.02600447626237,0,0,0,0,0,0,0,0,0,0,0.312193180553547,0.205549428510567,0,0.0970603608526117,0,0,0,0,0,0,0.0733861912612203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370300570889251,0,0,0,0,0.118906645037229,0,0
X002353.SZ,0,0,0,0,0,0.283284503450681,0,0,0,0.0303451057713455,0,0,0,-0.159250024121584,0,0,0,-8.470329472543e-22,0,-0.0627603399003053,0,0,0.0661893646392053,0,0,0,0,0,0,0,0,0,0.396069312850531,0,0,0,0,0,0,0.10231284321603,0,0,0,0,0,0,0.297329625937386,0.0338616512996557,0,0,-0.321914164038983,0,-0.125268998912196,0,0,0,0.0328292385095689,0,0
X600985.SH,0,0,0,0,0,0,0,0,0.0569292748061971,0,0,0,0,0.360261990855644,0,0,0,0,0,0.106181783185707,0.0609790166091634,0,0,0,0,0,0,0.0148647277237298,0.0287042506330721,0.0713575070871089,0,0,0,0.117186419480679,0.132299443801974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466278218284993,0,0,0,0,0.0134452526664031,0,0
X000630.SZ,0,0,0,0,0,0.0227240405436277,0,0,0,0,0,0,0,0,0,0.375741217022039,0,0,0,0,0,0,0,0,0,0,0.0176987707645999,0,0.086518915538689,0,0,0,0,0.112236124886353,0,0,0,0,0,0,0,0.00533088013256394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109234571610307,0,0
X000027.SZ,0,0,0,0,0,0.00207564264409004,0,0.0473197965334608,0,0,0,0.112734827862767,0,0,0,0.122897493778056,0,0,0,0,0,0.00949092962090357,0.00192793830572462,0,0,0,0,0,0,0,0,0,0.0734977820224416,0.0893252101293702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00115366083302272,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199390905023702,0,0.0264404277355185,0,0,0,0.176332377358108,0,0,0,0,0,0,0,0,0,0.0183614236503882,0,0,0,0,0,0,0,0.0113976381889462,0,0,0,0,0.108708507177091,0.180576683532962,0,0,0,-0.0145990078741072,0,0,0,0,0.00537267815594105,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0624476586094015,0,0,0,0,0,0,0,0,0,0,0.029149011690611,0,0,0,0,0,0,0,0,0,0.0641785529069096,0.0059871248470961,0,0.157949292087314,0,0,0,0,0,0.0607360416512164,0,0,0,0,0,0,0,0,0.0146107876800038,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386948912438975,0.129538244634837,0,0.0200506106052449,0.0807019790056822,0,0,0,0,0.163556579908183,0,0.15780523386964,0.0657344512505124,0,0,0,0,0,0,0,0,0,0,0.011045156450402,0,0.157097781455963,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0.00874768037316361,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108994329571178,0.0457184330418801,0,0,0.0887273363199391,0,0,0,0,0.0260344828446918,0,0,0,0,0.105439473249974,0,0,0,0,0,0,0,0.0601809920041934,0,0,0,0,0.156361542074209,0.156930655719457,0,0,0,-0.00738922212696794,0,0,0,0,0.0202818694286788,0,0
X600612.SH,0,0,0,0,0,0.287545534923147,0,0.239696268335736,0,0,0,0,0,0,0,0,0,-0.00219210123848732,0,0,0,0,-2.16840434497101e-19,0,0,0.0926272808006414,0.181208997779477,0,0,0,0,0,0,0.24202219943312,0,0,0,0,0,0,0,-0.0160501716516913,0,0,0,0,0,0,0,0,0.0591415841696146,0.0160708004085094,0.0261494748335917,-0.184077425507726,0,0,0.0321101597548476,0,0
Change_TY3M,0,0,0,0,0,-0.0404549547417866,0,0,0,-0.0127525335776632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736651835419977,0,0,0,0,0,0,0,0,0,-0.0436734512241177,-0.1311118329813,0,0,0,-0.0913808704729027,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0438986832035623,0,0,0,0,0,-0.180336931816405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39551941617885,0,0,0,-0.405631763586425,0,0
TED,0,0,0,0,0,0,0,-0.386608042149458,0,0,0,-0.175223515454036,0,0,0,0,0,0,0,0,0,0,-0.0240461552461339,0,0,0,-0.0980890316743777,0,-0.328291118325916,0.371872541488153,0,0,0,0,0,0,0,0,0,0,0,0.0287547743884178,0,0,0,0,0,0,0,0,0,0.0930230892652177,0,0,0,0,-0.207836645026145,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0198830489042678,0,0,0,0,0,0,0.0627471442503987,0,0,0,0,0,0,-0.00192670307553801,0,0,0,0,0,0,0,0.0534688637229181,0,-0.0727083364315988,0,0,0,0,0,0,0,0,0,0,0,0.0430151532804047,0,-0.175198929267755,0,0,-0.044515061601724,0,0,0,-0.011888262653049,1.73472347597681e-18,0,0.182758867013039,0,0.020604685183279,0,0
MKreturn,0,0,0,0,0,0,0,0.0282636706983045,0,0,0,0,0,0,0,0,0,0,0,-0.176443548168122,0,0,0.0316313645507723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567633370766337,0.00176847760484754,0,0,0,0,0,0,0,0,0,0,0,0.0233453904557227,-0.0737333700506453,0.191297181905648,0,0,0.00310518004525388,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00414996870654022,0,0,0,0,0.00166692672589249,0.00101969588396662,0,-0.00145802557514508,0,0,0,0,-0.00228674358047069,0,0,0,0,0,0,0,-0.00092672971517148,0,0,0,0,0,0,0,0,0,-0.0026877101354303,0.00200223740018775,0,0,0,-0.000664184856450634,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183847006279458,0,0,0,0,0,0,0,0,-0.152974466119888,0,0,0.231526142888927,0,0,-0.186540974144784,0.325361265962292,0,0,0,-0.107235341031021,0,0,-0.494689308538345,0,0,0,0,0,-0.0196897181921306,0,0,0,0,0,0,0,-0.334985661837835,-0.6003832966901,0,0,0,0,0,-4.26352556468638,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00832921661090832,0,-0.00362524878133408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079339044038588,0,0,0,0,0,-0.0204947700373433,0,0,0,0,0.0131991693772985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00772385747833271,-0.00899803911157306,0,0,0,-0.0230380177227748,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0158278479639039,0,0,0,0,0,0,0,0,0,-0.0094492562893987,0,0,0,0,0,-4.78274545411308e-05,0,0,0,0,0,0,0,-6.7762635780344e-21,0,0,-0.00874997343120465,-0.000692264806109354,0,0,0,0,0.00740994163031661,0,0
