,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X600111.SH,X000792.SZ,X002466.SZ,X000301.SZ,X601600.SH,X600010.SH,X600188.SH,X000708.SZ,X601898.SH,X002271.SZ,X600660.SH,X600011.SH,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X000825.SZ,X600219.SH,X600886.SH,X000807.SZ,X000408.SZ,X000786.SZ,X000983.SZ,X600096.SH,X000932.SZ,X000959.SZ,X000898.SZ,X002080.SZ,X600803.SH,X300037.SZ,X601699.SH,X600801.SH,X600795.SH,X000723.SZ,X002326.SZ,X601991.SH,X000630.SZ,X600295.SH,X002497.SZ,X600157.SH,X600808.SH,X600141.SH,X600352.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.212505736111881,0,0,0,0,0,0,0,0,0,0,0.216136085576929,0,0,0,0.350350041918914,0,0.15199809765837,0.0573557523248255,0,0,0.097081164107646,-0.14503834804474,0,0,0,0.0607385621703022,0,0,0,0,0,0,0,0,0,0.0526695153188266,-0.120724370677606,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.0472196454642139,0,0,0.145290226620818,0,0.0333930875301428,0,0,0,0,0,0,0,0,0,0,0,0.264192418822046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026575734963022,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.0382341032803236,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.326676642580494,0,0.279954416532122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00995838402256439,0,0.00633563622791322,0.0564253419383019,0,0.0887641775212976,0.0996241326174623,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0.0548384381757662,0.0110061067506705,0,1.73472347597681e-18,0,0,0,0.038745058010987,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184628411772085,0,0,0,0.151392415002818,0,0,0,0,0,0,0,0,-0.0701860908021522,0.345711304801514,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.052796286888171,0,0,0,0,-0.0250963985262719,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.24663688037901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294788178179536,0,0,0,0,0.0816204184580008,0,0.0881183822689083,0,0,0,0,0,0,0,0,0,0.0966526836048282,0,0,0,0.0392435664559741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0.159117879092479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119522593016641,0,0,0,0,0,0.0428689067558286,8.67361737988404e-19,0,0,0.072929743118075,0,0,0,0.197440260986976,0,0,0.17565373594664,-0.17118755912104,0,0,0.106101344395576,0,0.227863441617233,0.00582023000219459,0,0,0,-5.42101086242752e-20,-0.0300458169217601,0,0,0,0,0,0
X002271.SZ,0,0,0,0.134306647538783,0,0,0,0,0,0.016406229872393,0,0,0,0,0,0,0,0,0,0,0,0.147405010411817,0,0,0,0,0,0,0.0689583682646486,-0.0907510953284677,0,0,0.0588284460509004,0,0,0,0,0,0,0,0,0,0,0,0.0624782012382509,0,0,0,0,0,0,0.0874312302782821,-0.118285294700673,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0308075226192769,0,0,0,0,0.0342342472677361,0,0,0,0,0,0,0,0,0,0,0,-0.112477931809102,0,0,0,0.0728847468682781,0,0,0,0,0,0.149408586531783,0,0,0,0.0504609273291686,0.0499603883055237,0,0,0.0531155449984459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136970479829835,0,0,0,0,0,0,0,0.080493251589849,0.163453746687352,0,0,0.0229570292162122,0,0.0167808554027559,0,0,-0.062587375542114,0.0760561953383635,0,-0.0866926725671869,0,1.73472347597681e-18,0,0,0.0122837256468826,0,0,0,0,0,0,0,0,0,0.0359938076057061,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.08904130499862,0,0,0,0,0.0332544926830333,0,0,0,0,0,0,0,0,0.0486680345574441,0,0.0419121395134041,0.0397752939267407,0,0.106412304312226,0,0,0,0.0854893790678163,0,0,0,0,0,0,0,0,0,0,0,0,0.282676128346912,0,0,0,0.0446581973036886,0,0,0,0,-0.0341065409505239,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.00134197757969173,0.0196433436497149,0,0,0,0,0,0,0,0.061784464999287,0,0.0172709694100944,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.0028037704992627,0,0,0.0287058180719985,0,0.0570119264382571,0,0,0,-0.0872829994209708,0,0,0,0,0,0,0,-0.0279355732846952,0,0,0,0.0368446256550996,0,0
X600426.SH,0,0,0,0.125197556730523,0,0,0,0,0,0,0,0.0636134573837208,0,0,0,0,0,0,0,0,0,0,0,0,0.111257115236106,0,0,0.100727933708145,0,0,0,0,0,0,0,0,0.0434630717415064,0,0,0,0.0979538404627061,0,0,0,0.167429674857416,-0.148169124282533,0,0,0.0151738398902598,0,0,0,-0.0464598245036896,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.021554131531547,0,0,0,0,0,0,0,0,-0.020015891180691,0,0,0,0.0159548350724105,0,0,0,0,0,0,0,0.180689037107046,0,0,0.144066437531329,0,0,0,0.121415398348914,0,0.103054996340672,0,0,0,0,0,0,0,0,0,0.0152715925984741,0,0,0,0.0275340657502123,0,0,0.0213514196098858,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0.00544479872313748,0,0,0,0,0,0,0,0,0.124392964996083,0,0.233037189026082,0,0,0,0,0,-0.0797138409935308,0,0,0.0840851730696605,0,0.0289531689073438,0,0,0,0.0568422407660832,0.448594968134443,0,0.140120436082282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00532647313797998,0,0,0.00762942562841066,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.0304814679196497,0,0,0,0,0,0,0,0,0,0,0,0.0384191472187416,0,0,0,0,0,0,0.320454830833194,-8.67361737988404e-19,0,0,0.0217358141966302,0,0,0,0,0,0,0.0473345713918611,0,0,0,0,0,0.117676352186117,0,0.0143873789657855,0,0,0.108590621783373,0,0,0.0497106290668801,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.0233642097261438,0,0,0,0,0,0,0,0,0.0102556624460803,0,0,0,0,0,0.238119190197135,0,0,0,0.048109637378423,-0.101770157071664,0,0,-0.00250171318700666,0,0,0,0,0.0218195917408618,0,0,0,0,0,0.0314243233467242,0,0,0.0703656460087667,0,0,0,-0.0855947843439794,0,0,0.0154442622361459,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0.111567003673625,0.349561160061983,0,0,0,0,0,0,0,0.352368391954412,0,0,0,0,0.00641748259005596,0,0,0.0682412292523855,-0.00898943020098122,0,0.136863755931853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144637264803822,0.0235086097385949,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.0739325232270986,0.365534223379815,0,0,0.307739906531683,0,0,0,-0.0194479063329376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0368642853863912,0,0,-0.0136686117685684,0,0,0,-0.12185370437413,0,0.0757212414583717,-0.0546697395593571,0.251668081219251,0,-0.0885632820467089,0,0,0,-0.096676489914545,0.0713257614391106,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.120871660548902,0,0,0,0,0,0,0,-0.143141521614509,0,0,0.360442518740585,0,0,0,0,0.0752878672877404,0,0,0.0366347708158838,0.0895189801556558,0,0,0,0,0,0,0,0,0.00524633876668809,0,0.0230207617235842,0,0.301661088731405,0,0,0.013166132495364,0,0,0.0137954303747471,0,0,0,0,0,0,0,-0.0564077668653807,0,0,0,0,0,0
X000983.SZ,0,0,0,0,-0.0554137718549972,0,0,0,0.19994712215525,0,0,0,0,0,0,0.250919867036907,0,-0.0163670092567224,0,0,0,0,0,0,0,0,0.0455510499123346,0,0,0,0,0.221474627881184,0,0,0,0,-0.0117077288333576,0.206899472326635,0,0,0.061470644058912,-0.000400782886910721,0,0,0.186791107776145,0.0763258501845722,0,0,0,0,0,-0.00207305537725268,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0.0360200475778664,0,0,0.132318050078061,0,0,0,0,0,0,0,0,0.234870247473224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161697369961706,0,0,0,0.02834902410954,0,0,0.183476712252191,0,0,0,0.51418120079026,0,0,-0.0493951050012011,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.0223831747111344,0,0,0,0,0,0,0,0,0.0208538632963509,3.46944695195361e-18,0,0,0,0,0,0,0,0.128419720234911,0,0,0,0,0,0.117316629417373,0,0,0,0.307728557478621,0,0,0,0,0,0,0.0253581815451159,-0.021521204970491,0,0,0,0,0,0.241137223140948,0,0,0,0,0.0189710898439937,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0866154336743921,0.029126932297583,0,0,0,0,0.0188542883003513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00712346939336963,0,0,0,0.0897563159490544,0,0,0.0729440636063846,0,0,0,0,-0.0949617936617528,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.118287356488314,0.0106862138466576,0,0,0,0,0,0,0,0,0,0.235311721138021,0,0,0,0,0,0,0,0,0.106195869959809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405946317878613,0,0,0,0,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.0931077920730011,0,0,0,0,0,0,0,0,0,0,0.0566369772891632,0.0793617091106697,0,0,0,0,0,0,0.012228591330109,0,0,0,0,0,0,0.146704598897321,0,0,0,0,0,0,0,0,0.100875864087425,0,0,0.0785075125890688,0,0,0.0711781162666014,-0.0640409384018397,0,0,0,0,0,0
X600803.SH,0,0,0.0906552434034188,0,0,0,0,0,0,0,0.0651602120241999,0,0,0.103779175637836,0.0507359854500228,0,0,0,0.338742382335681,0.0281688725248196,0,-0.0581300866262754,0.0569834550021032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207309321172832,0,0,0,0,0,0,0,0,0,0,0.064342544788341,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.0730181210112393,0,0,8.67361737988404e-19,0,0,0,0,0,-0.0585702022528657,0,-0.126553617077523,0,0,0,0,0,0.109295771579415,0,0,0,0,0,0,0.0156945454503034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146903465810516,0.223192913544032,0,-0.145685404862328,0,0,0,0.0692849227718434,-0.0836625567462171,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.170485753563595,0,0,0,0,0.0174505224886092,0.150470309185642,0,0.269592834812844,0,0,0,0,0,0,0,0.042347587263232,0,0,0,0,0,0.241878924489281,0,0,0.036976434788205,0.0384187423074392,-0.0644470518534507,0,0,0,0,0,0,0,0,0.0219749909616298,0,0,0.0520762195911314,0,0,0,0,-0.138858599187773,0.122365021745704,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0.566665463511278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00791908553688972,0,0,0.0602450827900339,0,0.0830315940397777,0,0,0,0.0217146759560059,0,0,0,0,0,0,0,0,0,-0.0378284330256919,0.00180709454166172,0,-0.00636383219088755,0,0,0,-0.0144803569964316,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,-0.0003572503042833,0,0,0,0.139393437186109,0,0,0,0,0,0,0,0,0,0.0642413197296334,0,0,0,0,0,0.0314299498835222,0,0,0,0,0.0260259021151606,0,0,0.022726506571911,0,0,0,0,0,0,0,0,0,0.251889383597086,0,-0.0411012333203584,0,0,0,0,0,0,0,0.00221537349098436,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.0470183720850323,0,0,0,0,0,0,0,0,0,0,0.332922153170953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109741669689956,0,0,0,0.084899007326652,0,0,0.00530025832155835,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0.263084598219353,0,0,0,0,0,0.0922843069734042,0,0.292963247081243,0,0.0995385765191852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0050157948456734,0.296083814966543,0,0,0,0,0.163905712109173,0.0141793172593523,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.0446270351751394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443079048414413,0,0,3.46944695195361e-18,0,0,0.127217606454733,0,0,0,0,0.0396186674019099,0.0200142271230482,0,0,0,0.036346970853074,0,0,0.0415612852846405,-0.00496073977693053,0.0356613050545405,0.0250746403813703,0,0,-0.0724078675521991,0.0213755333717152,0,0,0,0,0,0,0.00658148034988591,0.0122915305464106,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0294478632114744,0,0,0,0,0,0.0574860572214989,0.0406713433612372,0.00452423762304965,0,0,0,0,0,0,0.34704603127333,0,0,0,0.0544868841233396,0,0,0,0,0,0,-4.33680868994202e-19,0,0.0084494041757331,0,0,0,0,0,0,0,0,0,0,0,0,0.00866576785586004,0,0,0.151422255702209,0,0,0.00692955269908382,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.15603338054977,0,0.133388956346969,0,0.0697668228327322,0,0.194813788485894,0,0.0460641872684396,0.237281585217439,0,0,0,0.48872413654519,0,0,0,0,-0.0411464442754276,0,0,0.0711274885720568,0.0593771055496821,0,0,0,0,0,-0.0278563620009469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371664094920252,0,0,0,0,0,0,0
X002497.SZ,0,0,0,0,0.117344322966516,0,0,0.0609228474980592,0,0.355131764091418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398833575761115,0,0.140343363009815,0,0,0,0,0,0,0,0,0,0,0,0.112974231518679,0,0,0,0,0,0,0,0,0,0.0543197892440867,-0.0766875741420343,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0505465458182903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0228862677379129,0,0,0.031566364066337,0,0,0,0,0,-0.106110266842298,0.0416767356134149,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211786533645884,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0706672173552451,0,0,0,0,0,0,0.140714386385485,0,0,0,0,0,0.0861296108986072,0,0,0,0,0,0.363492785468109,0,0.482611418162056,0,0,-0.105404945340753,0,0,0,0,-0.0330522138755958,0,0,0,0,0,0,0,0,0,-0.0263771830631852,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.12569141214811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244053083483035,0,0,0,0.462207977548819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263852624262633,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384450327314016,0.0508635513687441,0,0.0956025975962317,0,0,0,0,0,0,0,0.105441721000281,0,0,0,0,0,0,0,0,0,0,-0.0028382469471416,-0.012476971784471,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0405922010408889,0.0402961949295487,0,0,0,0,0,-0.00479667807738059,0,-0.0693943797234866,0,0.0485758851435081,0.0312115662390226,0,0,0,-0.0553393536107334,0,0,0,0,0,0.0400556677044369,0,0,-0.0466991790766649,0,0,0,0,0,0,0,-0.129361987511538,0.0755958497997163,0,0,0.0309420214224511,0.0626279376271167,0,-0.0411167081335688,0,-0.0238606771606961,0.0169898389034237,0,0,0,0,0,-0.0449559549871094,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.0534363278769401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240835754975987,0,0,-0.0929833251574713,0,0,0.0632719114610501,0,0,0,0,0,0,0,0.866150900307466,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,-0.281469883038666,0,0,0,0,0,0,0,-0.0329135433486197,0,0,0,0,0,0,0.170637704708299,0,0,0.0110249907253736,0,0,0,0,0,-0.0106980487519443,0,0,0,0,0,0,0,-0.0202253573620779,0,0,0,0,0,0,0,0,0,0.621001473090039,0,0,0,0,-0.0675520976900094,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.00814311796173963,0,-0.0488597291848298,0.0542191581007274,0,0.0506892704201328,-0.0485989812221595,0,0,0,0,-0.00608674689259213,0,-0.00533118376496591,0,0,0,0,0,0,0,0.0306785149965109,0,-0.073802501609655,0,-0.0053522276182435,0,0,0,0,0,0,0,0,-0.0434582356771385,0,0,0,-0.00547735648723296,0,0,0,0,0,0,-0.0177789313866674,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0195695408330457,0,0,0,-0.0316774992628293,0,0.0122168139115073,0.0698091169858706,0.0617527255080423,-0.0621889662585984,0,0,0,0,0,0,0,0,0,0.0110278993018492,0,0,-0.0163266784464072,-0.013084843399129,0,0,0,0,0.0322609187940609,0,0,0,0,0,0,0,0.0104272633192613,0.0465949413824399,0,0,-0.0369076630601384,-0.0537157391501643,0,0,0,0,0,-0.0299661236022733,-0.0023991192416334,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.7655123771865e-05,0,0,0.00282012583218783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00150964952628203,0,0,0,0.000331032426307038,0,0,0,0,0,0,0,0,0.000180059380904589,0,0,0,0,0,-0.00443370438287111,-0.00105556978760122,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.00745255176520779,0,0,0,-0.0519423879502479,0,0,0,0,-0.125104236366892,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0.069487355344853,0.0269222788618237,0,0,0,0,0,0,0,0,0,0,0,-0.00903906635216901,0.0441361621757513,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118253671217403,0.076815752739766,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00366264136109461,0,0,0,-0.00376853632164238,0,-0.00309601372877707,0,0,0,0,0,0,0,0,0.00330641205201179,0,0,0,0,0,0,-0.000172046933043543,0,0,0,0,0,0,0,0,0,0,-0.00164330515413456,0.000536456321093863,0,0,0,0.000108901701115313,0,0,0,0,-0.00451538210363511,-0.022873924170228,0.0119037591880021,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,-0.00266636955149171,0,0,0,0,0,0,0,0,0,0.000876576436468459,0,0,0.0045577556136524,0,0,0,0,-0.00125452185090038,0,0,0,0,0,0,0,0,0,0,0.00395655428835415,0,0,-0.00308488573010397,0,0,0,0,0,0,0.0125961009071067,0,0,0,0,-0.00553916317909026,0,0
