,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X600188.SH,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X601600.SH,X600010.SH,X601898.SH,X002271.SZ,X600547.SH,X000708.SZ,X600660.SH,X000301.SZ,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000983.SZ,X000408.SZ,X601699.SH,X000807.SZ,X600219.SH,X000786.SZ,X600803.SH,X600096.SH,X600795.SH,X002353.SZ,X601991.SH,X002080.SZ,X300073.SZ,X000630.SZ,X600688.SH,X600489.SH,X600378.SH,X600141.SH,X000825.SZ,X600157.SH,X000960.SZ,X600801.SH,X600160.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,-0.193240178474668,0,0,0,0,0.735632335753183,0,0.163999257117701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697292754868077,0,0,0,0,0,0.00331541529712556,0,0,0,0,0,0,0,0,0,0,0,0,0.0811707045928255,0,0,0,0,0.0326538619884252,-0.0442659660059457,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.102977177486161,0,0,0,0,0.0333268740084039,0,0,0.107701515221899,0,0,0,0,0.111792755056039,0,0,0,0,0,0.0510420302824017,0,0,0,0.0935043875699309,0,0,0.563074005083354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0314701935449991,0.0479903078142799,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213443033836052,0,0.0847223506127635,0,0,0,0,0.0540660097564765,0,0,0.139494739455462,0,0,0.0912916826041931,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.190718095546657,0,0,0,0,0.00669831650617283,0,0,0,0.0225027698511923,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134095995374232,0,0,0,0,0,0.093138610621736,0,0,0,0,0,0,0,0,0.655623062061458,0.119900721696738,0,0,0,0,0,0,0,0,0,0,0,0,0.00456387243209597,0,0,0,0,0,0,0,0,0,0,0,0,-0.019210052538545,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.117550439668003,0,0,0,0.333024181364964,0.187001200557705,0,0.0372346922376442,0,0,0.113362662453443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0717504283749629,0,0,0,0,0,0,0,0,0.025864381158828,0,0,0,0,0,0,0,0,0.0239618039664167,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0431648532606872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308643503789924,0,0.0526733365437879,0.0225085620387784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111125044317569,0,0,0,0,0.000508834012678769,0.0223562470918621,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0650761386870649,0,0,0,0,0,0,0,0,0,0,0,0,0.212497487957332,0,0,0,0.186808217268861,0,0,0.495622862604329,0,-0.0956609995119531,0,0,0,0,0.0206192681445715,-0.0196462874878114,0,0,0.0262227035720281,0,0,0,0,0,0,0,0,0,0.0218717931455817,0,0,0,0.0235892241895263,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016537834703843,0,0,0,0,0,0,0,-0.00477947683117884,0,0,0.0427620692631494,0,0.00658959984114937,0,0,0,0,0,0,0,0,0,0,0,0.83326195945719,-0.0812153343687681,0,0,0,0,0,0,0,0,-0.0162295782437566,0.00784216660186511,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.0405123391180121,0,0,0,0,0,0,0.0611279361653599,0,0.046405743360419,0,0.0188896458609607,0,0,0.00660113275719182,0.0197595420039929,0,0,0.047523576664958,0,0,0,0,0.0604633768215941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33608034654921,0,-0.0390997870035309,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0149808221776656,0.0664379727286209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193469308465488,0,0,0,0,-0.150009016527999,0,-0.0133519421348755,0,0,0,0,0,0,0,0.0984859820181736,0.16704569375179,0,0,0,0,0,0,0,0,0,0.103515212122755,0,0.0417880370006386,0,0.00358577791683579,0,0,0,0.103339781343047,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.035788311829073,0,0,0.167174094211562,0,0,0,0,0,0,0.120048681468915,0.150262691301824,0,0,0,0,0,0,0,-0.1443983363322,-0.0697671841540632,0,0,0,0,0,0,0,0,0,0.181122359691398,0,0,0,0,0,0,0,0,0,0.13128220921448,0,0.106619552215947,0,0.0492369977782344,0,0,0,-0.0325678260554984,0,0
X600886.SH,0,0,0,0,0,0,0.0946664018950932,0,0,0,0,0.116325015138396,0,0,0,0,0.118986776186356,0,0,0,0.131714157494958,0,0,0,0,0,0,0,0,0,0,0,0,-0.0891282654388948,0,0,0.179009631953987,0,0,0,0,0,0.116135770785543,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.0324562511622251,0,0
X600426.SH,0,0,0,0,0,0,0.0326894008139449,0,0,0,0.064691458992239,0,0,0.0567905114102828,0,0,0,0,0,0,0.0618689226803793,0,0,0,0,0.0819757864360063,0,0,0,0,0,0,0.194905485364372,-0.0199833486582665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275234219697402,0,0,0,0,-0.0253668952285376,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193988741529432,0,0,0,0,0,0,0,0,0,0,0,0,0.155820779081787,0,0,0,0,0,0,0,0,0,0,0,0,0.235443774946893,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.00594683567863841,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0868685865876028,0,0,0,0,0,0.0721202987549979,0,0.00524910945186985,0,0,0,0.00873780232077834,0,0,0,0,0,0,0,0,0.185054751499129,0,0,0,0,0,0.102345094554254,0,0.00149640479881262,0,0,0,0,0,0,0,0.103710378952887,0,0.13645897909005,0,0,0.0124210640411652,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.0306889416829955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164767566498681,0,0.0821869771998189,0.110987882019359,0,0.07974956765993,0.216775986015802,0,0,0,0,0,0.0459261096496696,0,0,0,0,0,0,0,0,0,0,0,0,0.0680361464782136,0,0,0,0,-0.0415190607195781,0,0
X000983.SZ,0,0.0594165816966171,0,0,0,0,0.085914907340089,0,0,0,0.141407651387264,0,0,0,0,0.484874353323722,0,0,0,0,0.0561319237259271,0,0,0,0,0,0,-0.0718470748776751,0.34671516551948,0.0788654372538367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0403004293803116,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.449069268815629,0.0332145638534333,0,0.200120736472917,0.0212722932517994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017985544836618,0,0,0,0,0,0,0,0,0,0.0120312609656554,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.699707788902559,0,0,0,0,0,0,0,0,0,0.0274319033327839,0,0,0,0,0,0,0,0,0,0.0357536502788648,0,0,0,0,0,-0.0363511652835596,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583873512143776,0,0,0,0,0,0,0,0,0,0,0,0,0.225615945147736,0,0,0,0,0,0,0.100678727793467,0,0.142352299262582,0,0,0,0.0366423579742139,0,0,0,0,0,0,0,0,0,0,0,-0.0189938492783754,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0797823125915166,0,0,0,0,0.0960379426689574,0,0.299622147649895,0,0,0,0,0,0,0,0,0,0,0,0,0.0796060107615675,0.0132773860808443,0,-1.73472347597681e-18,0,0,0.0277299844718294,0,0,0,0,0,0,0.123441031336038,0,0,0,0,0,0,0,0,0.0836676518689575,0,0.121772969422277,-0.00463531167662436,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705087454893027,0,0,0,0,0,0,0,0,0.239725535479015,0,0,0,0.00129565328976887,0,0,0,0.0716949792699133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00700128595977567,-0.0193860470379359,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.0333067288422638,0,0,0,0,0,0.0548635708797861,0,0,0,0,0,0.193012779035897,0,0,0,0,0,0,0.210989281003843,0,0,0,0.163935991544959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139184657398836,0,0
X600096.SH,0,0,0,0,0,0.049214979170951,0.0953002340272724,0,0,0,0,0.153449997256337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425458301426175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238084646796311,0,0,0.0858155699075482,0,0,0,0,0,0.077838317685336,0,0,0,0.0186457624529262,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.257716400886754,0,0,0,0.100338134989636,0,0,0,0,0,0,0,0,0,0,0,0,0.0876077586900174,0,0,0.0481604455911322,0,0.0182482670761117,0,0,0.235837945173762,0.0709971012922439,0,0,0,0,0,0,0,0,0,0,0,0.021090253996044,0,0.00514243020850155,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,-0.00876513934457346,0,0,0,0,-0.00640922452684008,0,0,0,0,0,0,0,0.209523760147896,0,0,0,0,0,0,0,0,-0.00684543430013706,0.0159839172208435,0.158605596730874,0.0704043027940395,0,0,0,0,0,0,0,0,0,0,0.381793135128444,0,0,0,0,0,0,0,0,0,-0.023071329076642,0.0219585621015321,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0.126575247375159,0,0,0.104036438771922,0,0,0,0,0,0,0.200712283062905,0,0,0,0,0,0,0.198149439606902,0,0.0285375540531383,0,0,0,0.0271394947980213,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.000750305351163868,0,0,0,0,0,0,0,0,0,-0.0507219195679942,0,0
X002080.SZ,0,0,0,0,0,0.0381228772276068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127965454424595,0.14561186515545,0,0,0,0,0,0,0,0,0,0,0,0,0.0351650682554037,0.0541887379901402,0,0,0,0.0248978856136523,0.0912238112806829,0,0,0,0,0,0,0,0,0,0,0,0,-0.00156243898740195,0,0,0,0,0,0
X300073.SZ,0,0,0,0,-0.175059452442079,0.481715564374763,-0.0737907749177548,0,1.73472347597681e-18,0,0.0111193492778977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250122688162823,0,0,0,0,0,0,0,0.161015202120101,0,0,0,0,0.095711846606108,0,0,0,-0.0102097862739078,0,0.0377625649231518,0,0,0.0102577559442599,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0169573387770591,0.0380871071837021,0,0,0,0,0,0,0,0,0,0,0.45122687935714,0,0.0255501716045147,0,0,0.0306461987199031,0.147856445429349,0,0,0,0,0,0.0180551521450573,0,0,0,0,0,0,0,0,0,0,0.169608327318248,0.138288328835736,0,0,0,0.0375085703215122,-0.0213999976695807,0,0,0,0.0254193760637939,0,0
X600688.SH,0,0,0,0,0,0,0.0723306701537457,0,0,0,0,0,0,0.0875210925335727,0.0670170617947919,0,0,0,0,0,0,0,0.0109105837566317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810732218659192,0,0,0,0,0,0,0.146209181010468,0.180982783308918,0,0,0,0.00447906548310839,0.00120845554633297,0,0,0,0,0,0
X600489.SH,0.0324814821015961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412387395857124,0,0,0,0,0,0,0,0,0.090857353475107,0,0.0449719121769369,0,0,0,0,0,0,0.0969047726130122,0,0,0,0,0,0,0,0,0,0,0.00657330887372531,0.0470198379034663,0,0,0,0,0,0,0,0,0.0247396517140629,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225872192219995,0,0,0,0.274194214797029,0.251471872904189,0,0,0,-0.00237658474622558,0,0.185747372144613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179355523353351,0,0,0,0,0,0,-0.0381755606581798,-0.0392224622383432,0,0,0,-0.154212487760559,0,0
X600141.SH,0,0,0,0,0,0.193394600672995,0,0,0,0,0,0,0,0.0873683504630193,0,0,0,0,-0.209839469602111,0,0,0,0,0,0,0,0,0.143201682166471,0,0,0,0,0,0.336114222637411,0,0,0,0.157690937584297,0,0.032213252358023,0,0,0.0688762735669405,0,0,0,0,0,0.0572329913073977,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0.108536295450404,0,0,0,0.0528034897917665,0,0,0,-0.0495102173361253,0,0,0,0,0,0,0,0,0,0,0,0.0747869811220623,0,0.0684670511112494,0,0,0,0,0,0,0,0,0.153899751576098,0,0,0,0,0,0.0600432298211468,0.140873006691354,0,0.229699052281168,0,0,-0.00116781995358199,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,8.82696774761159e-05,0.196687689243429,0,0.0756838540996383,0,0,0,0,0,0,0.135537227826531,0,0,0,0,0.049651789293017,0,0,0,0.0105704841390997,0,0,0,0.0289116985068924,0,0,0.0981259369412946,0,0,0,0,0,0,0,0.0201897452196374,0,0,0,0,0.0117656751691209,0,0,0,0,0,0
X000960.SZ,0.192623408327153,0,0,0,0,0,0,0,0,0,0,0,0,0.180889645491865,0,0,0,0,0,0,0.0911964476751346,0,0,0,0,0,0,0,0,0.053592122500472,0.0790019318607026,0,0,0,0,0.0253512925014985,0,0,0,0.0343505025277655,0,0,0,0.272740136958798,0.102459661806897,0,0,0,0,0,0.0365419181796634,-0.0467297255661744,-0.0110466388300662,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.570923202129455,0,0,0,0,0,0,0,0.171091647107638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311158090241417,0,0.0647607505557191,0.059626510773756,0,0,0,0,0,0.134437850907188,0,0,-0.136971849136952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0.0233519736520031,0,0,0,0,0,0,0,0,0,0,0,0,0.0734479501123218,0,0.0924804135771217,0,0,0,0,0,0,0,0.0713054196823834,0.0415431489425174,0,0,0,0.0227933273303474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0230959299075324,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102727807085466,0,0,0,0,0.222954939239833,0,0,0,0,0.0570708166218259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0505213443595752,0.106794124552926,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413947382935177,0,0,0,0,0.00461447907652329,0.102008174685882,0,0,0,0.0411579401280429,0,0,0,0,-0.0767470669143825,0,0,0,-0.0740511832994931,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281780596641226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130218426961236,0,0,0,0.54303348180896,0,0,0,-0.811986359455464,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985802538004324,0,0,0,0,0.327224236274215,0,0
RealEstate_excess,0.0746162320719466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534798071244711,-0.155535907094436,0,0,0,-0.0082195388806598,0,-0.0273897634920963,0,0,0,-0.0546606494807581,0,0,0,0,0,0,0,0,0,-0.0342963499499207,0,0,0,0,0,0,0,0,0,0,0.173231737705563,0,0,-0.0576975687254649,0.0402867968150409,-0.0523537822465295,0,0.120687128436197,0,-0.00597999332342596,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.175379294916202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158015288478143,0,0,0,0,0,0,0,0,0.0422832455633154,0,0,-0.0795225176278875,0,0,0,0,0,0,0,0,0,0,0,0,-0.0161295536562113,0,0,0,0,0,0,0
MKvol,0,0,0,0,0.00280585530962278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00173079790038396,0,0.000319127150452841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00144664981354251,0.00035036673866992,0,0,0,0.00699947238528146,-0.00589878024912208,0,0,0,-0.00358792849435888,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100475597856075,0.0726464464708468,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00124595202431211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258348097854786,-0.00919052624315369,0,0,0,-0.00799970268822401,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00996733303038704,0,-0.00752742645950344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00437220460233621,0,0,0.00147849466679706,0,0,0,0,0.00378483524962748,0,0,0,0,0,0.00229681286047615,0,0,0,0,0,0,0,0,0,0,0,0.00610960598658978,-0.00223475451573675,0,0,0,0,0,0
