,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X000708.SZ,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X000723.SZ,X600027.SH,X601992.SH,X002466.SZ,X600516.SH,X002271.SZ,X000786.SZ,X600489.SH,X002460.SZ,X000898.SZ,X600176.SH,X600299.SH,X600426.SH,X601158.SH,X000883.SZ,X000709.SZ,X600612.SH,X000629.SZ,X600219.SH,X002353.SZ,X600583.SH,X600315.SH,X000027.SZ,X000630.SZ,X000553.SZ,X600985.SH,X601699.SH,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,-0.0199787353592452,0,0,0,0,0,0,0,0,0,0.01049285215479,0,0,0,0.137981829029977,0.16269096197097,0.0798540072223274,0,0,0.0167527888298615,-0.155707417244346,0,0.00398503742422581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179031044687347,0,0,0,0.112720655219954,0,0,0,-0.00556978864010554,0,0,0,0,0.0213820511008414,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11313813292466,0,0,0,0,0,0,0.0717498710350971,0.152061165568544,0,0,0,0,0,0,0,0.0742156208874837,0,0,0,0.0338077238367736,0,0,0,0,0,0,0,0,0,0,0,0,0.113935781637395,0,0,0,0,0.0183649976426517,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169661640574103,0,0,0,0.0107044087495965,0.108689946661211,0.0665453260654567,0,0.073426800520673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16004482588625,0,0,0,0,0,0,0,0,0.0139849843169468,0,0
X600188.SH,0,0,0,0,0,0,-0.0993014217948562,0,0,0.300859812406093,0,0,0,0,0,0,0.0648908838448325,0,0,0,0,0,0.00993587505864263,0,0.123357568937469,0,0.0538656916748299,0,0,0,0.0530784567357308,0,0,0.0734119684005915,0,0,0,0,0,0,0,-0.0598500439599183,0,0,0.0974283324524779,0,0,0,0,0,0,-0.00655418995732304,0,0,0,0,0.0170810358370144,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0683018230404463,0,0,0,0,0,0,0,0,0.115690061620328,0.177703386742245,0.0635612991151689,0,0,0,0.0815188373787222,0.0203791465915032,0,0,0,0,0,0,0.0252333420448378,0,0,0,0.11048550879902,0,0,0,0,0,0,0,0,0,0,0,0,-0.00474935622443051,0,0,0,0,-0.0287499072944275,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277603689189032,0,0,0.0512019506982038,0.0507245359719583,0,0,0,0,0,0.166753116929095,0.0551713686625677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309426360309971,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.119222992495811,0,0,0,0,0,0,0.363999237536899,0,0,0,0,0.292318205017877,0,0,0,0,0,0,0,0,0.0712662464344659,-0.114551595692667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00419201398490313,0,0,0,0,0.0180306497111762,0,0
X600795.SH,0,0,0,0,0.0458057849755449,0,0,0,0,0,0.0153342797111822,0,0,0.0190123462402333,0,0,0.0673709504625589,0,0,0,0,0,0.031668339889574,0,0.0378988781848548,0.0422307450647515,0,0,0,0,0,0,0,0.0146119711504516,0,0,0,0,0.0575279006529341,0,0,0,0,0,0,0,0.0574639587496528,0,0,0,0,0.00226642205561291,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0.111649658454691,0,0,0,0,0,0,0,0,0,0,0,0.0656323424372159,0,0,0,0,0,0.411914074416144,0,0,0,0.0418940574575298,0,0,0,0,0,0,0,0.0355231596675851,0,0,0,0,0,0,0.0254129280104977,0,0,-0.14283312101169,0,0,0.0537864500393503,0,0,0,0.00263411526077235,0,0,0,0,-0.0311718506842676,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0352971809545894,0.0762530267459365,0,0,0,0.117850990991351,0,0,0,0.0527668401450693,0,0,0,0,0,0,0,0,0,0,0.0167410272601583,0,0,0,0,0,0,0,0,0,0,0.0321089365187911,0,0,0,-0.0052035879072648,0,0
X600801.SH,0,0,0,0.570772540474383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02396973861642,0,0,0,0.0655950805968102,0,0,0,0.0664235334435807,0,0,0,0,0,0,0.00735662826969599,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0457709600939314,0,0,0,0,0,0,-0.00392126974326701,0,0
X600111.SH,0,0,0,0,0,0,0.192630498594429,0,0,0,0,0,0,0,0.178546875559111,0,0,0,0,0,0,0,0.000762982334990008,0.107978753743537,0,0.0969715755474277,0.118540758886515,0,0.0993259522564445,0,0,0,0,0,0,0,0,0,-0.115509937228315,0,0,-1.85646232477457e-05,0,0,0,0,0,0,0,0,0,0,-0.0353826437034915,0,0,0,-0.0141278621696023,0,0
X000723.SZ,0,0.120009455823807,0,0,0.317099645886575,0,0,0,0,0,0,0.745831719959747,0,0,0,0,0,0,0.434774722964385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03146840270809,0,0,0,0,0.0385897641098539,0,0,0,0,0,0,0,0,0,0,0,0,0.0119098702626242,0,0,0,0,0.0145620918874456,0,0
X600027.SH,0,0,0,0,0,0,0.0494106518217627,0.356582174355814,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.0251450913296973,0.121283116084532,0,0,-0.0218118529627125,0.0204981098082312,0.0284506848552631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708949377863597,0,0,0,0,0,0,0.00348200573422554,0,0,0,0,0.0174505439934355,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.129607345671316,0,0,0,0.0688817300156586,0,0,0.0408680088005184,0,0,0.0235180125041535,0,0,0.0642072421431874,0,0,0.0152714250211767,0.156741143697538,0,0,0,8.67361737988404e-19,0,0.0269045198547253,0.0787086862176729,0,0,0,0,0,0,0,0.00340260452496776,0,0,0.0185055797601498,0,0.101593036723763,0,0,0,0,-0.0106868275173458,0.0223458376766714,0,0,0,-0.00577377464666957,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814004562714759,0,0,0,0.089050422266445,0,0,0,0.531706185926165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00949428418919546,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654654898886435,0,0.255485658274857,0.145870460717593,0,0,0,0,0.0547845161134255,0,0,0.0231359186338397,0,0,0,0,-0.027042471172818,0,0,0,0,0,0,0,0,0.174644470219225,0.104445082405582,0.305497220571556,0,0,-0.0316678489424768,0,0,0,0.0637656913317659,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0539181540728265,0,0.079229248398104,0,0.368375517697884,0,0,0,0,-0.0432593802731195,0,0,0,0.0361244587385861,0,0,0,0,0,0,0,0,-0.215379000724693,0,0,0,0,-0.0464764461096352,0,0,0,0,0.155513726322149,0,0,0,0.0284867246614758,0,0,0,-0.0253340627593284,0,0
X000786.SZ,0,0,0,0,0.243626233011483,0,0,0,0,0,0,0,0,0,0,0,0.0647306855455868,0,0,0,0.0780639106029711,0.0127114441319959,0,0,0,0.146618589216446,-0.0492577770451955,-0.0275616760887371,0,0,0,0,0.127398504716945,0,0,0,0,0,-0.0830691732254644,0,0,0,0,0,0,0,0,-0.21273038145443,0,0,-0.16797996205318,-0.00135675993406523,0,0.0321760264078672,0.0756772035919623,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.602140981364923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151304609069198,0.0754136913711971,0,0,-0.103597767874262,0,0.0874419919830405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256929275686594,0,0,0,0,-0.0721977297944671,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044000648878133,0,0,0.561313692116926,0.1814932130105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481795252900164,0,0,0,0,0.0236678206950185,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0672670216800469,0,0,0,0,0,0,0,0,0.0927444220840513,0,0,0.00656897418097601,0.099462145914598,0,0,0,0,0,0,0.125338754489158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170600593119085,0,0,0,-0.00106470603389996,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126765426630776,0,0,0,0.0474174960534361,0.206871364762552,0.11368559021509,0,0,0,0,0.0402032878760452,-0.0375630379790295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00763337660825417,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.142303175662497,0,0,0,0,0,0,0,0,0.166322202542314,0,0,0,0,0,0,0,0.180604471166567,0,0,0,0,0,0.0937872688137025,0,0,0,0,0,0.0964829658449152,0,0,0,0,0,0,0,0,0,0,0.167727861945657,0,0,0.025197336914368,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.156630744079452,0,0,0,0,0,0.0957992745101842,0.151331391761829,0,0,0.0391601494654723,0,0,0,0,0,0,0.0870905911066181,0.0312023601673272,0,0,0,0,0,0,0,0.166576851129898,0,0,0,0,0,0,0,-0.000204113589027278,0,0,0,0.0771349702872486,0,0,0.0755332646249461,0,0,0,0,0,-0.0051028702378445,0,0,0,0,0.0912782684717713,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175852334291251,0,0,0,0.0175543960992019,0,0,0.0682368085965659,0,0,0.0639506465968738,0,0,0,0,0,0,0.0414710881003768,0,0.0645571087229917,0,0,0,0,0,0,0,0,0.030427879353367,0,0,0,0,0,0,0,0,-0.000317836006248683,0,0,0,-0.00378060448642981,0,0
X000883.SZ,0,0,0,0,0,0,-0.125069521129754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584820157833308,0.00776550998938793,0,0,0.0330466184359483,0,0,0,0,0,0,0,0.0155570015724472,0,0,0,0,0,0,0,0,0,0,0.188105205490611,0,0,0,0,0,0.00368328706000684,0.00235410342118679,0,0,0,-0.0137424552290529,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0729682345989552,0,0,0,0,0,0,0,0,0.0440181226075703,0,0,0.00319437029055834,0,0,0,0,0,0,0.128113542882284,0.0333037625193826,0,0,0,0,0,0,0,0,0,0,0,0,0.178314801640742,0.0543843292193708,0,0,0,-0.00544869615975024,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.355857046475756,0,0,0,0,0,0,0,0,0,0,0,0.0965011883175276,0,0,-0.0923226993899045,0,0,0,0,0,0,-0.0390236922657762,0.286751914094927,0,0,0,0.0148613863550175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0210873519466891,0,0,0,0,-0.0167992042572013,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115568353242364,0,0,0,0,0,0,0,0.0336890279324213,0.0638420093692809,0,0,0,0.125135923788644,0,0,0.0829502377030794,0,0,0.0192813862958383,0.157440199804373,0.0277038555928903,0,0,0,0,0,0,-0.0208492396790228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170971000935727,0,0
X600219.SH,0,0,0,0,0,0,0.0150542371260809,0,0,0,0,0,0,0,0,0,0,0,0.0117098741632297,0,0.0091423793541812,0,0.110487207901945,0,0,0,0,0,0,0,0,0,0.0911104868577396,0.111375060257059,0,0,0,0,0,0,0,0.00195359321189607,0,0,0,0.094333792553568,0,0.0389896158622697,0,0,0,0,0,0,0,0,0.00239732843318386,0,0
X002353.SZ,0,0,0,0,0,0,0,0.117937664691872,-0.141966899846576,0,0,0,0,0,0,0,0,0,0.200941672771877,0,0,0,-0.0144721407407536,0,0,0.157325090830961,0,0,-0.144299655295958,0,0,0,0,0.0945221970903234,0,0,0,0,6.93889390390723e-18,0,0,0,0.0896743884025479,0,-0.0333834561050956,0,0,-0.220856198322349,-0.194278628054434,0,0,0.0158115213154868,0,0,0,0,0.0296614806938639,0,0
X600583.SH,0,0,0,0,0.0478892195213057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623167177478552,0.0492247624237278,0,0,-0.00972116852132187,0,0,0,0,0,0,0,0,0.220006847000645,0,0,0,0.0866204319610226,0,0,0.151099443138522,0,0,0,0,0,0,0,0,0,0.000130736056778855,0.0126851396023564,0,0,0,0.00848961691140502,0,0
X600315.SH,0,0,0,0,0,0,-0.133149923284696,0,0,0,0.22956635635738,0,0,0,0,0,0,0,0.169028307137181,0,0,-0.207417663992223,0,0,0,0,-0.0219967215091455,-0.227412431246859,0,0,0,0,0,0,0.175104604493628,0,0,0,-0.0125262098539173,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00957224053148669,0,0,0,0.0217798672584331,0,0
X000027.SZ,0,0,0,0,-0.0696321075803069,0,0,0,0,0,0,0,0,0.0654703241331306,0,0,0,0,0,0,0,0,0.081090838278417,0,0,0,0.0601039692406388,0.0239903240596783,0,0,0,0.0564306599036535,0,0.183806393364646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147333880978486,0,0,0,0,-0.040151005918271,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147842662962348,0,0,0,0,0,0,0,0.0906829142770026,0,0,0.0354158454540354,0,0,0,0,0.0274890392972779,0,0,0,0.00870541530560705,0,0,0,0,0,0,0,0.145436583989388,0,0.0991651250262531,0,0,0.112467068913868,0,0,0,0,0.0143945041693503,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0.129678133752038,0,-0.00250046797047016,0,0,0,0,0,0,0.0357603054671282,0,0,0,0,0,0.278322652320427,0,0,0.0312908079459384,0,0,0,0.124673557576483,0,0.067725874738649,0,0.0217996093519778,0.050266329955272,0,0.0403100778016031,0,0,0,0,0,0,0,0,0,0.0581899400030333,0,0,0,0,0,0,0,-0.004334338509462,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0.0607656203202076,0,0,0,0,0,0,0,0,0.220951594555797,0,0,0,0.0484587989573981,0,0,0.0935092989562831,0,0,0,0,0,0,0,0.075386380437694,0,0,0,0,0,0,0,0,0,0,0.285944519096612,0,0,0,0,0,0,0,0.00623456159905328,0,0,0,-0.018783912033093,0,0
X601699.SH,0,0,0,0,0.151709134745303,0,-0.154281207035742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127556979751426,0,0,0,-1.73472347597681e-18,0.133029339932524,0,0,0.0158395686895541,0,0,0,0,0,0,0,0,0,0,0,0,-0.226523802838519,0,0,0,0,0,0,0,0.0113617558633696,0,0,0,0,-0.0339088001580571,0,0
X000825.SZ,0,0,0,0,0,0,0.00276637613341851,0,0,0,0,0,0,0,0,0,0.0500810618835546,0,0,0,0,0,0.0115027291632687,0,0.431676469581435,0,0.0481034709711154,0,0,0,0,0,0,0.0879776108686809,0,0,0,0,0.0192751209545583,0,0,0,0,0,0,0,0,0,0,0,0,0.003736527860443,0.0133571339407234,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0320151120085359,0,-0.0276108448285509,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.222503308705743,0,0,0,0,0.00745125187229854,0,0,-0.0176276280916122,-0.0117972548391662,0,0,0,0,0,0,0,0,-0.0437883325291141,0,0,-0.0875160949147367,0,0,0,0,0,0,0,0,0,0.046883469436751,-0.121564760251619,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.389217882664533,0,0,0,0,0,-0.31991707756615,0.158592286475878,0,0,0,0,0,0,0,0,0.175638210869001,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41082393149347,0,0,0,0.374266604409492,0,0
TED,0,0,0,0.165103705903783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0842427820988311,0,0,0,-0.272775269109327,0,0,0,0,0,0,0,0.0210024868842956,0,0,0,0,0,0,0,0.229578226102692,0,0,0,0,0,0,0,0,0,0.552776007294868,0,0,0,0,-0.207711506822056,0,0
RealEstate_excess,0,0,0,0,0,0,0.0238110204772218,0,0,0,0,0,0,0,0,0,0.00558146868357535,0,0.0223957249683463,0,0,0.0766674847534813,0,0,0,0,-0.013579850147052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474015636528626,0,0,0,0,0,0,0,0,0,-0.0394282393515002,0.0829506218306618,0,0,0,0,0,0
MKreturn,0,0.00514332843392737,0,0,0,0,0,0,0,0,-0.182786848014084,0,0,0.00237186705560959,0,0,0,0,0.0126319744111647,0,-0.0846627689824001,0,0,0,0,0,0,0,0.168481097814908,2.16840434497101e-19,0,0,0,0.102746905577867,0,0,0,0,-0.035724020018261,0,0,0.061614847890228,0.0230885468389684,0,0,0,0,0,0,0,0,-0.00284451425374181,0,0,0,0,-0.0153696272693002,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000346122402146288,0,0.00196845332401736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000798442074120759,0,0,-0.00130317044102215,0,0,0,0,0,0,0.00869861395630276,-0.00361623815164883,0,0,0,0.00910953271646992,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.11841641768455,0,0,0,0.0667002095930307,0,0,0,0,0,0,0,-0.0308854994773854,0,0,0,0.0769889523802465,0,0,0,0,0,0,0,0,0,-0.480354970013072,0,-0.0204307242208257,0,0,0,0,0,0,0,0,0.253525184113958,0,0,0,0,0,-0.402749303080883,0,0.497224162497039,-0.414842499669722,0,0,0,0,0,4.76402249477241
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00671265506548859,0,0,0.0080323761723081,0,0,0,-0.0071586901922836,0,0,0,0,0,0,0.00845093524401639,8.65271775238016e-05,0,0,-0.00188621519592071,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,-0.00455339111243831,0,0,0,0,0,0,0,0,0,0,0,0,0.0109638352015436,0,0,0,0,-0.0248589384747092,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00584562276196284,0,0,0,0,0,0,-0.00657991094338101,0,0,0,0,0.120732588529807,0,0
