,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X600011.SH,X601600.SH,X600309.SH,X601898.SH,X600688.SH,X601992.SH,X600111.SH,X600362.SH,X600795.SH,X600188.SH,X002466.SZ,X601991.SH,X600547.SH,X600516.SH,X600660.SH,X000709.SZ,X000898.SZ,X300072.SZ,X600886.SH,X600157.SH,X002460.SZ,X600027.SH,X000959.SZ,X600808.SH,X002092.SZ,X600489.SH,X600339.SH,X600219.SH,X600549.SH,X600352.SH,X000630.SZ,X000553.SZ,X601158.SH,X000983.SZ,X000792.SZ,X000883.SZ,X000825.SZ,X000723.SZ,X600176.SH,X601699.SH,X600299.SH,X600578.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,-0.0024577791943518,0,0.0171792520863985,0,0,0,0,0,-0.074799000521654,0,-0.0134046175109736,0.0355646014825355,-0.000870802497008676,0,0,0,0,0.0110721656998142,0,0,0,0,0,0,-0.046787312336163,0,-0.0585949360262803,0,0.0246792247377231,0,0,0,0,0.00960651746472604,0,0,0,-0.0995460725631164,0,0,0,0,0,0,-0.00873237309113925,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.210618540839665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0578700928290297,0,0,0,0,0,0,0,-0.1222065352332,0,0,0,0,-0.0697114158027699,-0.0159607503421471,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0703568141123923,0,0,0,0,0,0,4.61661449929743e-05,0,-0.0745229790447396,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206527471016642,0,0,0,0,0,0,0,0.000584450624108818,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901047154418716,0,0,0,0,0,0,0,0,0,-0.0068165173576486,0,0,0,0,0.105908543412082,0,0
X600019.SH,0,0,0,0,0,0.0547054693578326,0,0,0,0.258074598256582,0,0,0,0,0,0,-0.0154422738761544,0,0,-0.0454405196090614,0.130261211269354,0,0.0785934128198106,0,0,0,0,0,0,0.303489054235533,0,0,0,0,0.0746774962853817,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00418582092292957,0,-0.00530735763406702,0.0183657573253664,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.112290466555719,0,0,0,0,0,0,0,0,0.0571238642859184,0,0,0,0,0,0,0,0.0665538366214507,0,0,0,0,0,0,0,0,0,0.0266998990230616,0.0146383537532233,0,0,0,0,0,0,0,0,0,-0.00292886159165109,0.0063799826939024,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,-0.0138774541846727,0.201102519100878,0,0.0796958882192709,0,0,0.212842581856748,0,0,0,-0.0487912981886376,0,-0.0297931604124869,0.271373793185989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.104262461570258,0,0,0,0.0521608074951676,0,0,0,-0.0152397435499974,0,-0.00448533658367356,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.0126565892814097,0,0,0,0,0,0,0,0,0,0,0,0,0.442678499915991,0.056631311854108,-0.00772857132605255,0,0,0,0,0,0,0.00841651887641307,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.127048019119246,0,0,0,0,-0.116038407255511,0,0.173253996002947,0,0,0,0,0,0.0271943940073531,-0.0428725771721693,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00172150987268506,0,0,0,0.0396709327297224,0.0251166273963728,0,0,0,0,0,0,0,0,0.229943756914004,0,0,0,0,0.106422232136499,0,0,0,0,0.13015268801171,0,0,0,0,0,0.0606338447302621,0,0,0,0,-0.0202006546099958,0.0142101147591052,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107613138917744,0,0,0,0.0459536291701835,0.337531370992305,0,0,0,0,0,0.10006349489528,0,0,0,0,0,0.0340227305686976,0,0,0,0,0,0,0,0,0,0,0,0,0.138783447703408,0,0,0,0,-0.00548715886919744,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.069986946645125,0,0,0,0,0.00491653191924268,0,0,0,0,0,0,0,0,0,0.0777020001996179,0,0,0,0,0,0,0.104607065118894,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.183913959948076,0,0,0,0,0,0,0,0,0,0,-0.0102754132807054,0.0449477248306613,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0.140851644603496,-0.0141720662040518,0,0.0461919077553986,0,0,0,0,0,0,0,-0.0260179279664988,0,-0.113661412923522,-0.0740022524634231,0,0,0,-0.0218410924215188,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00888532435742389,0,-0.00521391779619045,0,0,0,0,0,0,0,0,0.0410518053089919,0,-0.00942544858756107,-0.0217724802047377,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158005986429105,0,0,0.0713043930854972,0,0.212408118584191,0,0,0,0,0,0,0,0,0,0.340565351416019,0,0,0,0.16395848770409,0,0.0906377234153161,0,0,-0.0119983607255187,0,0,0,0.0486019662322223,0.00869476558401076,0,0.317439776643721,0.400923686262896,0,-0.0183606771159518,0,0,0,0,0.0832348763424196,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19695583947958,0,0.0534192347257222,0,0.156906015609244,0,0,0.101727800861021,0,0,0,-0.0175119499413983,0,0,0,0.0465248805623895,0,0,0.0180314266178629,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330082593829248,0.0197582920598765,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.0583454820120333,0,0,0,0,0,0,0.0785893829817979,0,0,0.185579397996285,-0.00939761264234282,0,0,0,0.0546407867805174,0,0,0.00605126960482178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276573121805098,0,0.296026451062277,0,0,0,0,0,0.12644586408713,0,0,0,0,-0.0145555478366119,-0.012535868628194,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.0474015807612463,0,0,0,0,0,0,0.0231458469759987,0.00708242927995314,-0.0182164074611069,0,0,0,0,0,0.0217713705984517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0017825061221853,-0.0153024238321374,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0302538064149798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101552926470765,0,0,0.107232331004771,0,0,-0.0290854798182521,0,0,0,0,0,0,0.265354816105985,0,0,0,0,0,0.246539825186373,0,0,0,0,-0.0140022973944838,0.0123985111493632,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0247665150836505,0,0,0,0,0,0,0,0.00733183754424024,0,0,0,0,0,0,0.507558395527858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00259161218163144,0,0,0.0358603526094828,0,-0.0147742115707034,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0475142688201642,0,0,0,0,0,0,0,0,0,0.100485906231585,0.113818796263341,0,0,0,0,0,0,0,0.16615552626568,0,0,0,0,0,0,0,0,0,0,0.0141043515688118,0,0,-0.00808738935348978,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000227765922291354,0,0,0.023599254919353,0,0,0,0,0,0,0,0,0,0.0387564740279086,0,0,-0.04132402149574,0,0.578248549577533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579544898906425,0,-0.0304416199647566,0.0788380564919572,0,0,0,0.696687841118721,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191261899288215,0,0.00425515011727542,0,0,0,0,0,0.208902754632947,0,0,0,-0.0417705449308107,-0.0731149725343137,0,0,0,0,0,0,0,0,0.564712132011342,0,0,0,0.147446244961009,0,0,0,0,0,0.00965402709514202,0.0346998099068265,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.204885876824554,0,0.0675331497425724,0,0,0,0.0913364149236825,-0.171554228790126,0,0,0.0138718914308992,0,0,0,0.00736314237902598,0,0,0,0.0575116402214877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110045603925751,0,0,0,0,0,0.0186636124287199,-0.0546704523667074,0,0,0,-0.0414419006475046,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0831841387299027,0,0,0,0.0104576340373662,0,0,0.0246226661038916,0,0,0,0,0,0,0.00565603371428639,0,0.0712585566454624,0.150840576516029,0.140711546274254,0,0,0,0.0830729750658227,0,0,0.110530692061209,0,0.130677872646696,0,0,0,0,0,0,0,0,0.160727753745678,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0952231547726618,0,0,0,0,0,0,0,0,0,0,0,0.0192197407356881,0,0,0,0,0,0,0,0,0,0.413220331165732,0,0,0,0,0.0682852297885184,0,0,0.0143783676474762,0,0.0137405312537324,0,0,0,0,0,0,0,0,0,0,-0.00617711872637122,-0.0169087610930621,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0.0124668838361549,0,0,0,0.038320092467057,0,0,0,0,0,0,0,0.133546130849354,0,0,0,0,0,0.271946642101538,0,-0.36510494345577,0,0,0,0,0,0,0,0,0,0,0,0.115304358421852,0,0,0,0,0,0,0,0,0,0,0.260423577620931,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0579596464665978,0.0702886531547778,0,0,0,0,0,0,0,0,0,0,0,0,-0.00465162350659133,0.0646299475696538,0,-0.0871063979623556,0.0551525364823922,0,0,0,0,0,0,-0.0113446659117939,0,0,-0.0551398042868568,0,0,0,0,0,0,0,0,-0.000960404903426216,0,0,0,0,0,0,0,0.00249863962535945,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0579108440891489,0,0,0,0,0,0,0,0,0,0.0446335936274848,0,0,0,0,0,0,0,0.0369767587577731,0,0,0,0,0,0,0,0.0321890846099747,0,0.0113994896530775,0.0768647234565604,0,0,0.0939339803137542,0,0,0,0,0,0,-0.00904956685831407,0.0198630202599317,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.179729725327161,0,0,0.115221339699039,0.60455586337776,0,0,0.0176953789744837,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.340176476705884,0,0.0886879404580285,0,0,0,0,0,0,0.0299131144243777,0,0,0,0,0,0,0.00110937112924707,0,0,0,0,0,0
