,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X601600.SH,X600886.SH,X600660.SH,X600188.SH,X600362.SH,X000708.SZ,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X000723.SZ,X600111.SH,X601992.SH,X600027.SH,X002271.SZ,X600516.SH,X000786.SZ,X600489.SH,X002353.SZ,X002466.SZ,X000898.SZ,X002460.SZ,X600176.SH,X600299.SH,X601158.SH,X600426.SH,X000709.SZ,X000883.SZ,X600583.SH,X600219.SH,X600612.SH,X000629.SZ,X600315.SH,X000027.SZ,X000792.SZ,X000630.SZ,X000553.SZ,X000825.SZ,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0765469804079119,0,0,0,0,0,0,0.0368694855948584,0,0.136221591468394,0,0,0,0.0238297321924807,0,0,0,0,0,0,0.0488805918556421,0,0,0,0.00251684026087016,0,0,0,0,0,0,0,0.0392811519794651,0,0,0,0,0.1322233305048,0,0,0.028332352776413,0,0,0,-0.00682922273353525,0,0
X600886.SH,0,0,0,0,0,0,-0.0158406267237627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021982859916959,-0.124803962142085,0.0838611368951726,0,0,0.0597335662900827,0,0,0,0,0,0,0,0,0,0,0,0,0.176325025972106,0,0,0,0,0,0.0841864558254539,0,0,-0.00251847565229511,0,0,0,0.0891713104487023,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.0482963340873919,0,0,0,0,0,0,0,0,0,0.0158646972110447,0,0,0,0.155663899958033,0.0808066585304249,0.0562323807804609,0,0,0,0,0.042927751501616,0,0,0,0,0,0,0,0,-0.0160801003526023,0,0,0,0,0,0,0,0.136637965672705,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,-0.109654795319754,0,0,0.129430744350642,0,0,0,0,0,0,0,0,0,0,0,0.0619181112509045,0,0.19081558253587,0,0,0,0,0,0,0,0.150680782031167,0.0430843829947219,0,0.0191866524181184,0,0,0,0,0,0,0,0,0,0.131790544051714,0,0,0,0,0,0,0,0,0,0,0,0.00507762685144255,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326425285942917,0.0640958182004683,0,0.055936795884751,0,0.065831975623563,0.0859500747161707,0,0.139954104833781,0,0.0158797685063993,0,0,0,0,0,-0.018426687576872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,-0.00432008651435312,0,0
X000708.SZ,0,0,0.351152454712757,0,0,0,0.104037256085466,0,0,0,0,0,0,0,0,0,0,0,0.214956145297937,0,0.0647854788116728,0,0,0.178289546679239,0,0.0656053936877698,0,-0.11743609670737,0,-0.00278206631557407,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0.0255696502305593,0,0,0,0,0,-0.0116494071964776,0,0,0,0,0.0373058313640694,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712823529088808,0,0.00294355152341278,0,0,0,0,0.0588128006024362,0,0,0.0551305899456723,0.0243441342347157,0,0,0.111849070346826,0.0616242750353993,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349017044730921,0,0,0.00757896085796155,0.00351752730561593,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0319236896281841,0,-0.0361735468036633,0,0,0.027776976612535,0,0,0,0.0294972737388485,0,0,0,0,0,0,0,0.039300724886358,0,0.017328145679043,0,4.33680868994202e-19,0.0108495254058752,0,0,0.0581830383230188,0.0397905581231619,0,0,0,0.0349496849420236,0,0,0,0,0,0,0.0703428633933163,0,0,0,0,0,0.00888839392934753,0,0,0,0.00339756457841698,0,0,0,0,0.00722822817437056,0,0
X600352.SH,0,0,0,0,0.0258956239549622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209941853204049,0,0,0,0,0.0217573450861681,0,0,0.164713059687021,0,0,0.0522423108722032,0,0.281095446919566,0,0,0,0,0,0,0,0,0,-0.0886799196984991,0,0,0,0,0,0,0,0,0,0,0,-0.00424388712815231,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120398015896868,0,0,0,0,0,0,0,0.0130416505953951,0,0.0812558794690689,0.052342938673701,0,0,0,0,0,0,0.034967742451978,0,0,0,0,0,0,0,0.149110374290253,0,0,0,2.16840434497101e-19,0.0428974796730533,0,0,0,-0.00742259936888823,0,0
X600801.SH,0,0,0,0.572253440187149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788749397032544,0,0,0,0.0173783853773722,0.0209659194977313,0,0,0,0,0,0,0,0.129967953747896,0,0,0,0,0,0,0,0,0,0,0.014739190190424,0,0,0,0,0,0,0.00446285150889872,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0.380432061699388,0.232572676126599,0,0,0,0,0,0,0.284325686944164,0,0,0,0,0,0,0,0.539516921281121,0.170861769119445,0,0,0,0,0,0,0.309436979655805,0,-0.0715232887760459,0,0,0,0,0.143003762658078,0,0,0,0,0,0,0,0,0,-0.00556534877264818,0.0396772805595906,0,0,0,4.33680868994202e-19,0,0
X600111.SH,0,0,0,0,0,0,0.146972809821691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0818914779033168,0,0,0,0,0.104074064738417,0,0,0,0.000678248399202051,0,0,0,0,0,0,0,0,0,0,-0.153244582783892,0,0,0,0.232380792048035,0,0,0,0,0,0.00895252306621917,0,0,0,0,-0.0427702091829984,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0697138338757286,0,0,0,0,0,0,0,0.0836950225494758,0,0,0,0,0.187574900827637,0.0212076229556229,0,0.0251172432791637,0,0,0,0,0.0328570630897883,0,0,0,0,0,0,0,0,0,0,0.0719674771583608,0,0.0920082602940044,0,0,0,0,0.0253742257356358,0,0,0,-0.0207831727042924,0,0
X600027.SH,0,0,0,0,0,0,0,0.31383520517831,0,0,0,0,0,0,0,0,0,0,0,0,0.0515334052897542,0.15863999747859,0.00181977491193688,0,0,0,0.0220174331144912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555844402657126,0,0,0,0,0.0268819810904941,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952540526396375,0,0,0,0,0.287234048499164,0.0353936450873674,0,0,0,0,0,0,0,0,-0.0700738393565685,0,0,0,0,0,0.0256751582445181,0,0,0,0,-0.112677184545231,0,0,0,0.0172150406286785,0,0,0,0,0,0,0.0558558078960794,0,0,0,-0.0229874583430025,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062322874728058,0,0.494536679389897,0,0.0585074558223442,0,0,0,0,0,0,0.202643286053147,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.227282406500216,0.0568920594198055,0,6.7762635780344e-21,-0.024201698839551,0,0,0,0.0278848560815705,0,0
X000786.SZ,0,0,0,0,0,0,-0.0684618531610205,0,0,0,0,0,0,0,0,0.00913879276941649,0,0,0,0,0.175513142677785,0,0,0,0,0,0,0,0,0,0.101476478926251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782073743292051,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.513397600725345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0917462884481066,0,-0.0779549567475537,0.075177597769893,0,0,0,-0.0141689909038784,0,0,0,0,0,0,0,0,0,0,0,0.201952025570314,0,0,0.0567749911452005,0,0,0,0,0.0765219210354,0,0.025081043727548,0,0,0,0,-0.0369337508049278,0,0
X002353.SZ,0,0,0,0,-0.0585301539487696,0,0.022487146379696,0.149056692502869,0,0,0,0,0,0,0,0,0,0,0.289053198957158,0,0,-0.0586399981126698,0,0,0,0,0,0,0,0,0,0,0.0318669607689562,0,0,0,0,0,0,0.401838882029438,0,0.00955397198106019,0,0,-0.141172008834221,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349482111962457,0,0,0,0,0,0,0.0830047550425399,0,0,0,0,0,0.615007510610342,0.110206680875157,0,0,0,0,0,0,0,-0.0510348004185445,0,0.0958754642259802,0,0,0,0,0,0.145474438948559,0,-0.0125022784381765,-0.0577973280691843,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,-0.0266904558438058,0,0,0,0,0,0,0.177556998418923,0,0,0,0,0,0.077919193958756,0,0.144901906623116,0,0,0,0,0.0194466663406793,0,0,0,0,0,0,0,0.0618318756751401,0,0,0,0,0,0,0,0,0,0,0,0,0.00625756841350894,0,0,0,0.00936200798138248,0,0,0,0,-0.0150655392020972,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495359939255443,0,0,0,0.110386177752577,0.242593832008498,0,0,0,0.519562132263403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285318096646528,-0.0518884941228607,0,0,0,0.0132183806431905,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110730205647374,0.112350651830614,0.0146666059475733,0.0510513257849422,0,0.0421348274119642,0.0486818793781812,0,0,0,0,0,0,0,0.0583918793176173,0,-0.0403247501807996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240189490454896,0.00589830552362823,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0.0194245768184412,0,0,0,0,0,0,0,0,0.128400115707158,0,0,0,0,0,0,0,0.127595766952363,0,0,0,0.0530061672432446,0,0,0.0730736133388371,0,0,0,0,0,0,0,0.133397728032314,0,0,0,0,0,0,0.288028129046756,0,0,-0.00888458164536866,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279798325795434,0,0,0,0,0.0119081183178401,0,0,0,0,0.0247593129067443,0,0,0,0.00598028826870211,0,0,0,0.0372832882948475,0,0,0,0.0794695989725796,0,0,0,0,0.0132850447344098,0,0,0,0,0,0,0,0.00459273703259717,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142189609612881,0,0,0,0,0.0739513169537588,0,0.112057798915334,0,0.137490321804925,0,0,0.0869418602250358,0,0,0,0,0,0,0.0397159048543718,0,0,0,0,0,0,0,0,0,0,0,0,0.0303617558054431,0,0,0,0.0260600885561706,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195688518802486,0,0,0,0,0,0,0,0.0390491452920021,0,0.177100099041633,0,0,0,0,0,0,0.0133306666249356,0,0,0.127860578178379,0.00605202679252935,0,0,0,0,0,0,0,0,0,0,0,0,0.0326261866257507,0,0.0227633802658906,0,0,0,0,0,0,-0.0178062515784989,0,0
X000883.SZ,0,0,0.0178014870279173,0,0,0,-0.0972418560419288,0,0,-0.0131548144970284,0,0,0,0,0,0,0,0,0,0.0456274955605126,0.0337054530561235,0.0571898952446713,0,0,0,0.0728435047002972,0.0579519275541239,0,0,0,0.0573538124879221,0,0.0146800598313122,0,0,0.0625285940754427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0443345283703038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319579408772432,0,0,0,0,0,0,6.5225362744184e-05,0.146533249526157,0,0,0,0,0.0308394084922581,0,0.197492077608286,0,0,0,0,0.0455961053032565,0,-0.0540429533201849,0,0,0,0,0,0.0617484111316005,0,0,0.0133788056600905,0,0,0,0.018286445682236,0,0
X600219.SH,0,0,0,0,0,0,0.0170797002336034,0,0,0.0539136196060196,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.0121072360173678,0,0.132431657811939,0,0,0,0,0.0335997913240966,0,0,0.0751675271234543,0,0,0,0.0401756697732157,0.115748221575787,0,0,0,0,0,0,0,0,0,0,-0.0152969185117207,0,0,0,0.0111397068279387,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.366252167496003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186170779365845,0,0,0,0,0,0,0.143582809885171,0.118124335129542,-0.0302443708823647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270094309602346,0,0,0,0,-0.0319868475486985,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0.0683086847127838,0,0,0,0,0.167444770180392,0,0,0.0525524007990274,0,0,0.0263822588142727,0,0,0,0,0,0,0.202508957091447,0,0.0822592971258605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487857863690058,0,0,0,0,0,-0.00538164801285681,0,0,0,0,0.0133304786739949,0,0
X600315.SH,0,0,0,0,0,0,-0.0937071759365958,0,0,0.0114859290212266,0,0.169870737725574,0,0,0,0,0,0,0,0,0,0,-0.140402513830612,0,0,-0.232260283639625,-0.0254898947326196,0,0,0.00183590230039715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011077456925633,0,0,0,0,0,0,0
X000027.SZ,0,0,0.178046459569265,0,0,0,0,0,0,0,0,0.0534838033396021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615744021775838,0.103639236749286,0,0,0,0,0,0,0,0,0,0,0,0,0.0134041593860834,0,0,0,0,0,0,0,0,0,0.0999074565805047,0,0.0103080702956283,0,0,0,0,-0.00778047442950511,0,0
X000792.SZ,0,0,0,0,-0.176847746628468,0,0.172457112760282,0,0,0,0,0,0,0,0,0.332872987306446,0,0,0.235302295691088,0,0,-0.111380313523922,0,0,0,0,0.121683930596088,0.243393117678142,0.050783343467116,-0.0947448839274068,0,0,0,0,0,0,0,0,0,0,0,0,0.0334263031685673,0,0.0978758446474368,0,0,0,0,0,0,0.027141053920823,0.0152021286575916,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738109671930491,0,0.0961003401488898,0,0,0,0,0,0,0,0.0391024636733413,0.114192944668048,0,0,0,0,0,0.00228866244140568,0,0,0.105106781197652,0,0,0,0,0.0640032783910727,0,0,0,0,0.0673782014655227,0,0,0.0178937674440665,0,0,0,-0.0047287157761418,0,0
X000553.SZ,0,0,0,0,0.125125686733285,0,0,0,0,0,0,0,0,0.032519842312855,0,0,0,0,0,0.251170697941,0,0.0280261520989514,0,0.0403719283734384,0,0,0.14046788041971,0.0576002873110277,0,0,0,0.0691577570610756,0.0220857537069038,0,0,0,0,0,0,0,0,0,0,0.0644114965707632,0,0,0,0,0,0,0,-0.00296988515747123,0,0,0,0,8.67361737988404e-19,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117708820978843,0,0.474905083708214,0,0.00201947107983468,0.0313142043539257,0,0,0,0,0,0,0,0.0940927464925165,0,0,0,0,0,0,0,0.0269377028151086,0,0,0.0422497711569148,0,0,0,0,0,0.00512836778101139,0.00444174001783887,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,-0.0243663650127201,0,0,0,0,0.120402826584371,0,0,0,0,0,0,0.109802271461243,0,0,0.0750362717829752,0,0,0,0,0,0,0,0,0.0536386671203722,0,0,0,0.0612821605049785,0,0,0,0,0,0,0,0,0,0.366056620557658,0,0,0,0,0,0,0,0.0218624579361533,-0.0990278163470241,0,0,-0.0726390556949657,0,0
Change_TY3M,0,0,-0.0936204128636439,-0.058166551753282,0,0,-0.084645195675412,0,0,0,0,0,0,0,0,-0.0310505883282145,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00384942566444886,0.028632461324094,0,0,0,0,0,-0.0570593188833521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0220062608737205,0,0,0,0.0432602121591546,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.265853878659457,0,0,0,0,0,-0.142862625667823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48527708792364,0,0,0,0.411230244942068,0,0
TED,0,0,0,0.1313098385623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0950513967815561,0,0,0.0200393070620534,0,0,0,0.199940719532186,-0.243024478155618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540784375883549,0,0,0,0,-0.202602010923417,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479077522164526,0,0.0700939237868452,0,0,0,0,0,0,0,0,0,0.0161458442610142,0,0,0,-0.0130519388717188,0,0,-0.127973241005276,0,0,0,0,0,0,0,0,0,0,0,0,0.098105885190154,0,0,0,-0.0164667987948833,0,0,0.00183273076916477,0,0,0,0.00316033225174931,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0750274930069656,0,0,-0.0462743205485769,0,0,0,0.0203250756800115,0,0,0,0,0,0,0,0,0.152363891291793,0,0,0,0,0,0,0,0,0.0750940864523363,0,0,0.0846468454169776,0,0,0,0,0,0,0,0.0383374228164465,0,0,0,0,0.00472182591010133,0,0,0,-0.0119886061607525,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000433734265738739,0,0,0,0,0,0,0,0,0.00467003867787497,0,0,0,0,0,0,0,-0.00470720241275931,2.16840434497101e-19,0,0,0,0,0,0.00742472072944481,-0.00328578954192922,0,0,0,0.0132630912694992,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00331257978630392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.00953102099406093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430296288127023,0,0,0.223437330818093,-0.163740384214462,0,0,0,0,0,2.91297637320637
CarbonVol_Guangdong,0,0,0,0,-0.00680627685111969,0,0,0.0140996726579657,0,0,0,0.0159846292945698,0,0,0,0,0,0,0,0,0,0,0,-0.00568565050336565,0,0,0,0.0101462104956573,0,0,0,0,0,0.000130329502275533,0,0,0,0,0,0,0,-0.00586910170048585,0,0,0,0,0,0,0,0,0.00227371142450687,0.0163644344174978,-0.00807530118879946,0,0,0,-0.0245731215265279,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087753521946337,0,0,0,0,0,0,0,0,0,-0.00493369562327211,-0.0103373515919045,0,0,0,0,0,-0.00886264100029707,-6.7762635780344e-21,0,0,0,0.125579154240272,0,0
