,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X000786.SZ,X601600.SH,X601898.SH,X600362.SH,X600010.SH,X600489.SH,X600176.SH,X601991.SH,X600111.SH,X600352.SH,X600188.SH,X600027.SH,X600795.SH,X600426.SH,X600299.SH,X600688.SH,X002466.SZ,X002080.SZ,X601992.SH,X002353.SZ,X600529.SH,X600486.SH,X600219.SH,X000723.SZ,X600612.SH,X000301.SZ,X000932.SZ,X002409.SZ,X002075.SZ,X000027.SZ,X600315.SH,X600126.SH,X600516.SH,X601158.SH,X000898.SZ,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0528446502019538,0.0214881356193365,0,0,0.0727109415079485,0,0,0,0,0.00787929188124643,0,0,0,0,0,0,0,0,0,0,0,0,0.0914548046397289,-0.0263034881582713,0,0.0277380686733879,0.0282953376494522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000109778345983688,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0.0173911136485852,0,0,0,0,0,0.0346981469765796,0,0,4.33680868994202e-19,0,-0.00402965689646849,0,0,0,0,0,0,0,0,0.0261865809066986,0,0.150331732584294,0,0,0,0,0,0,0,0,0,0,0,0,0.0254717271053633,0,0,0,0,-0.00266325948974181,0.00480611213035076,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.120949268643956,0,0,0,0,0,0,0,0,0,0.0316959226114449,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0805855793881351,0,0,0,0,0,0,0,0.059273862750629,0,0,0.0533973773328777,0,0,0.0011122555802272,0.00990400986651023,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012879440158362,0,0.0233054141462839,0,0,0,0,0.00950287346737328,0,0,0,0.194736443676338,0,0,0.0479062528946031,0,0,0.0130191791190642,0.0550843342539125,0,1.73472347597681e-18,0,0,0,0,0.0817585367693405,0,0,0,0.0354691034171429,0,0,0,0,0,0,0,0,0.00545580452577137,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.123812923926977,0.049329511698746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0937927576026707,0,0,0,0.105038049495519,0,0.0897939859178507,0,0,0,0,0,0,0,0.0675012418102085,0,0,0,0,0,0,0,0,0,0.00136007873265093,-0.0222115896471537,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0.0749159101898022,0,0,0,0,0,0,0,0.0884609966415836,0,0.631451002348125,0,0,0,0.0122100714038794,0,0,0,0,0.0101294322591947,0,0,0,0,0,0.00108351259523847,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0246414692054544,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211796762767059,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653937552735152,0,0,0.107010187899816,0.0249739403350549,0,0,0,0,0.041401223416106,0,0.0907950842089966,0,0,0.0150313898682501,0.0023651845761043,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227569625877079,0,0,0.055160745599158,0.126579722853848,0,0,0,0,0,0,0,0,0.0159970643717743,0,0,0,0,0,0,0,0,0.232107521569957,0,0,0,0,0,0,0,0,0.0315930536454765,0,0,0,0,-0.0027016820372981,-0.00846566670981826,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.121518770545007,0,0,0.0343898291112248,0,0,0,0,0,0,0.0108041957507946,0.184326896676192,0,0,0,0,0,0,0,0,0,0,0,0.0747304133226648,0,0,0,0.002170629568123,0,0,0,0,0,0,0,0,0,0.00640688212490277,0.00651155529299193,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.134198079697439,0,0,0,0,0,0,0.0679206966908497,0,0,0.146661661626427,0,0,0,0,0,0,0,0.256786339405471,0,0,0,0,0,0,0,0.0126447952888404,0,0,0,0,0.0743995851756774,0,0,0,0,0,0,0.073410139960877,0,0.0797041947459155,0,0.00345169456565508,0,0,0,0,-2.71050543121376e-20,-0.012965754277721,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.196495452279196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503523037955333,0,-0.0267477032603211,0,0,0,0,0,0,0,0,0,0,0,0.0254485637671984,0,0,0,0.116872084462067,0.0329513120972566,0,0.0328876536577419,-0.0683371975646835,0.149395898689878,0,0,0,0,0.0201089940299098,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.155817978669483,0,0,0,0,0,0,0,0.0349604212362402,0,0,0,0,0,0.108876288526476,0,0,0,0,0,0,0.292975939604399,0,0,0.133642812100312,0.0427872362600417,0,0,0,0,0,0,0.031756508183834,0,0,0.185665223289646,0,0,0,0,0,0,0.0166809970460791,0,0,0,0,0,0,0
X600886.SH,0,0,0,0.024831925053869,0,0,0,0,0,0,0,0.0116385082303092,0,0,0,0,0,0,0,0,0.0175708548028926,0,0,0,0.221611775704868,0.0915945218065006,0,0,0,0,0,0,0,0.0399668582530267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0730801543323221,0,0,0.00786143507366348,0.00183382463145668,0,0,0,0,0,0
X600801.SH,0,0,0,0.0708157451517905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185964384310949,0,3.46944695195361e-18,0.0747980232369449,0,0,0,0,0,0,0.0699898176073494,0.130880683706307,0,0,0.0186047950190692,0,0,0.0466391250568855,0,0,0,0,0.0743730132047482,0,0,0,0.116294209462798,0,0,0,0,-0.0268288017813926,0.020757497562077,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0550623273469523,0,0.0963202495001515,0,0,0.00537942426680381,0,0,0,0,0.156309508708428,0,0,0,0.086799707525733,0,0,0,0,0,0,0,0,0,0,0.107108908616912,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-0.00330397557570256,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0343546577088326,0,0,0,0.0691302928025368,0,0,0,0,0,0.0485387473014435,0,0.0766115907486673,0,0,0,0,0.308878323497659,0,0,0,0,0,0,0,0,0.0658673344443388,0,0,0.149065511202224,0,0,0,0,0,0.027334760172862,0,0,0,0.0804955298577909,0,0,0,0,0.0154725177064804,-0.00158607365192498,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593720407044904,0,0.0455158044178326,0.441637058179586,0,0,0.102492535853381,0,0,0,0,0,0.0441828789756101,-0.0143174071937877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479391959360137,0,0,-0.00282053226671279,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28867091368804,0,0,0,0,0,0,0,0.156677023693737,0.0935498207009831,0,0,0,0,0,0,0,0,0,0,0,0,0.0365740543495825,0,0,0,0.0403320130703723,0,0,0,0,0,0,0,0,0,0.0116156970632147,-0.00848523123562711,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323594967168424,0,0.0217184879645744,0,0,0,0,0,0,0,0,0,0,0,0,0.0284268138156634,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0158182431375618,0,0.0716464168082316,0,0,0,0.022542143762835,0,0,0,0,2.16840434497101e-19,0.00825210133074763,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.905980319426132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0841918971272267,0,0,0,0,-0.0263670617620908,0,0,0.041521770037937,0.00265447085233742,0,0,0,0.0391238880519813,0,0,0,0,0,0,0,0.105882307089265,0,0,0,0,-0.00780993796870543,-0.011837154802801,0,0,0,0,0,0
