,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X601992.SH,X600157.SH,X600362.SH,X600111.SH,X600299.SH,X600188.SH,X601158.SH,X600623.SH,X002466.SZ,X000027.SZ,X600583.SH,X600352.SH,X000539.SZ,X600309.SH,X600660.SH,X600160.SH,X000630.SZ,X000792.SZ,X600098.SH,X000709.SZ,X000883.SZ,X000898.SZ,X600021.SH,X000060.SZ,X002470.SZ,X600547.SH,X600578.SH,X600489.SH,X002004.SZ,X600863.SH,X300072.SZ,X600315.SH,X000629.SZ,X600022.SH,X600008.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.214825873152972,0,0,0,0,0,0,0,0.0458538734312335,0,0,0,0,0,0,0,0.109689750787505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600028.SH,0.335249296450383,0,0,0,0,0,0,0.0222526660443684,0,0.0458112924179399,0,0,0,0,0,0.0141961765704923,0,0,0,0,0,0,0,0.0440780435067144,0,0,0,0,0,0,0,0,0,0,0,0,0.0246690563100819,0.087880367413692,0,0,0,0.0430229840796462,0,0,0,0,0,0,0,0,0.00684384542835695,0,0,0,0,0,0,0
X601088.SH,0,0,0,0.269507110586255,0,0,0.192389337090171,0,0,0,0,0,0,0,0.0438363471579785,0,0,0,0,0.123022194845882,0,0,0,0,0.00971746771848488,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0440785838701735,0,0,0,0,0,0,0,0,0,0,0,0,-0.00900741262315772,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.188461720625182,0.0251787187330573,0,0,0.121331935110756,0,0,0,0,0.159803789393639,0,0,0,0,0,0,0,0,0,0,0,0.00755732649261974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00350652736273967,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587293314873438,0,0,0,0,0.240170785966918,0,0,0.0384239898405198,0,0,0,0,0,0,0,0,0,0,0.0529808781670965,0,0.29446839637068,0,0.0761593644700858,0,0,0,0,0.022280398701765,0,0.115276867617434,0,0,0,0,0,0,-0.0203710723747575,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129860995687486,0,0.0372573559220159,0,0,0.0790893898222813,0,0,0,0,0,0,0,0,0,0,0,0.00758836867611415,0,0.222699355560853,0,0,0,0,0,0,0,0,0,0,0.0758978832034114,0,0,0,0,0,-0.00125715873322766,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156652154816947,0,0,0,0,0.130265263832505,0,0,0,0,0,0.0145118319757295,0,0,0,0,0,0,0.0224520219261075,0,0,0,0,0.0644478222421851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.45747388641056,0,0,0,0,0,0.111091469904573,0,0,0,0,0,0,0,0.127337942207264,0,0,0,0,0,0,0,0,0.0479028643395536,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.00858558047007148,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133965816499167,0,0,0,0,0,0,0,0.00536465131627373,0,0,0.0211674694418322,0,0,0,0.020006664198625,0,0,0,0,0,0,0.209489406393907,0.0319859413723131,0,0,0,0,0,0,0,0,0,0,0,0,-0.0093788206127777,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.187825023253599,0,0,0,0,0,0,0,0.224555491298576,0,0,0,0,0,0,0.00452177100677243,0.0891996840320354,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.282079840567289,0,0,0,0,0,0,0,0,-0.00459605646337478,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.323419388692999,0.0566152915777045,0,0,0,0,0,0,0.0296959947499647,0,0,0.116658683347864,0,0,0,0,0.185473655435809,0,0,0.0043887613054431,0,0,0,0,0,0,0,0,0.059646798600815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209168094245059,0.168282673273055,0.00743964029570857,0.0761314793819913,0.0444684382855368,0,0,0.131813359343362,0,0,0,0,0,0,0,0,0.194153998128703,0,0,0.0155526974725227,0,0,0,0,0,0,0,0,0,0.116080949227578,0,0,-0.00672033231373233,0,0,0,0,0,0
X600027.SH,0,0,0,0.404222590516327,0,0,0,0,0,0,0,0,0,0,0.200834084907071,0,0,0,0,0,0,0,0.0137448584247163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451279031556189,0,0,0,0,0,0,0,0,0,0,0,-0.00584832862480546,0.00129186817650346,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.67212685904818,0,0,0,0,0,0,0,0,0,0.15635200498655,0,0,0,0,0,0.0324629762795556,0,0,0,0,0,0,0,0,0.114274932442441,0.183076928866121,0,0,0,0,0,0,-0.118170241938587,0,0,0,0,-0.145011270956981,0,0,0,0,0,-0.117586589467261,0,0,0,0,0,0,0
X601992.SH,0,0,0.109626903172218,0.539819664654067,0.00233717416787507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216154488120802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238673507960138,0,0,0,0.197562094290582,0.00232681293677477,0,0,0,0.0854797472952921,0,0.013779889287453,0,0,0,0,0,0,0,0.0753742867083581,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.299572927144118,0,0.253091140228332,0,0,0,0,0,0,0,0,0,0,0,0.0629964220271737,0,0.041776825713654,0,0,0,0,0,0.03717919774735,0,0,0,0,0,0,0,0,0,0.0868956168023744,0,0,0,0,0,0,0,0,0,0,0,-0.0336432929790607,0,0,0,0,0,0
