,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600886.SH,X601600.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X000708.SZ,X600489.SH,X600027.SH,X600111.SH,X600803.SH,X600010.SH,X601699.SH,X002460.SZ,X000983.SZ,X600160.SH,X600426.SH,X601991.SH,X000301.SZ,X000786.SZ,X002466.SZ,X000933.SZ,X002128.SZ,X000807.SZ,X600985.SH,X000630.SZ,X600176.SH,X000877.SZ,X600219.SH,X601168.SH,X000408.SZ,X000883.SZ,X600348.SH,X600096.SH,X002353.SZ,X002271.SZ,X000027.SZ,X600995.SH,X600612.SH,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600585.SH,0,0.0190998763412111,0,0,0,0,0,0,0,0.0451278392087393,0,0.0133115414333315,0,0,0,0,0,0,0,0,0,0.0769684289279984,0,0,0,0,0,0,0,0.12286154205053,0,0.0209076258990047,0,0,0,0,0.0367719413428264,0,0,0,0,0,0,0.114115176820762,0,0.104612702887773,0,0,0,0,0,0.00205270730612858,0,0,0,0,0.00158659143971219,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00603218817681549,0,0.729836989078493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205059193095039,0,0,0,0,-0.0268502871568857,-0.0200861882302642,0,0.0177938771500863,0,0,0,0,0,-0.0646544213497725,0,0,0,0,0,-0.0628141202229817,0.0131405474132605,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00735884102293143,0,0,0,0,-0.0333029604283721,-0.0409213209627216,0,0.045440553027459,0.256760440833518,0,0,0,0,0,0,0,-0.00628980221033619,0,0,-0.0230889511430767,0,0,0,0,0,0,0,-0.0243729024275093,0,0,0,0,0,0,0.0108145067539503,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.403632149006457,0,0,0,0,0,0,0,0,0,0,0.321353374483921,0,0,-0.0455059999037786,0,0,0,0,0.0252401847600693,0.0107001297517526,0,0,0,0.0226905010524881,0,0,-0.0140715825293193,0,-0.0208228122823154,0,0,-0.0116455517747049,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0211873042470953,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0287574423992282,0,0,0,0,0,0,0,0,0,0,0,0.195811543941702,0,0,0,0,0,0,0.0663018880631184,0,0,0.0464831130897116,0,0,0,0.0582378363114889,0,0.0188645814968767,0.109170182235724,0,0,0,0,0,0,0,0,0,-0.0479299496239452,0,0,0,0,0,0,0,0
X600362.SH,0.0197505143527368,0,0,0,0,0,0,0.050767430891858,0,0,-0.0508732783970444,0.13679079736359,0,0,0,0,0,0,0,0.116793508208865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.475396073660821,0,0,0,0.235243929083974,0,0,0,0,0,0,0,0,0,0,0,0,-0.0187042689110607,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0.163209514168284,0,0.174561736290046,0,0,0,0,0,0,0,0,0,0.0398047778318932,0,-0.0487011868949402,0,0.0372145779828121,0,0,0,0.0581825865897688,0,0,0,0,0,0,0,0.0356583140147364,0,0,0,0.174021926849942,0,0,0,0,0,0,0,0,0,0,-0.0307550365339698,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.616483420176119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364220406682259,0,0.0972069942500376,0,0,0,0.00235363983138368,0,0,0,0,0,0,0,0,0,0,0,0,-0.0289284459755175,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621551804683691,0,0,0,0,0,0,0,0,0,0,0,0,0,0.377212597155057,0,0,0,0.0874179039978157,0,0.0149338936131772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313630409450221,0,0,0,0.0234226675214077,0,0,0,0.0368287105152285,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.000717849626377739,0,0.00690607256859927,0,0,0,0.131583231871921,0,0,0,0,0,0.415660402785955,0,0.0438654621755633,0,0,0,0,0,0,0,0,0,0.160009422372585,0,0,0,0.0614585463492521,0,0,0,0,0,0,0,0.0522263686280791,0,0,0,0.0520417528836147,0,0,0,0,0,0,-0.0587728827269978,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0.0474289732172944,0,0,0,0,0,0,0.118056714485139,0,0.138388969776823,0,0,0,0,-0.0627873194439476,0,0,0,0,0,0,0,0,0,0,0,0,0.115286376806419,0,0,0.0407414340296058,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0942761967988028,0,0,0,0,-0.0934856027573704,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0294176355137616,0,0,0.558043245117154,-0.178345640676497,0,0,0,0,0,0,0,0,0,0,-0.0117493675391124,0,0,0,0,0,0.121486568565531,0,0,0,0,0,0,0,0.0403803043376259,0,0,0,0.0511757073065534,0,0,-0.00681933024595804,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.205601997061248,0,0,0,0,0,0,0,0,0,0,0,0.105653814424358,0,0,0,0,0,0,0.459064085017627,0,0,0,0,0,0,0,0,0,0.175140439428852,0,0,0,0,0,0,0,0.0884873780858133,0,0,0,0,0,0,0,0,0.0302653787790421,-0.100008306412163,0,0,0,-0.0627864488072149,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834444488603944,0,0,0,0,0,0,0,0,0,0.0365426229464752,0,0,0.0620232394254107,0,0.0100551776220586,0,0,0,0.0365014398038306,0,-0.0372698517460566,-0.0171052496061415,0,0,0,0,0,0
X000983.SZ,0,0,0,-0.0974351788528169,0,0,0,0,0,0,0,0,-0.0123317810764131,0,0,0,0,0,0,0,0,0,0.294456027044278,0,0,0,0,0,0,0,0,0,0,0,0.197076186399892,0,0,0.00938503256510283,0,0,0.074470600953563,0,0.159297595363846,0,0,0,0,0,0,0.0920961939159951,0,2.16840434497101e-19,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0.0732696167096874,0,0,0,0,0,0,0,0,0,0.138066884434051,0.120750650651283,0,0,-0.104806674340056,0,0,0,0,-1.73472347597681e-18,0,0,0,0,-0.241546205257545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136755323398576,0,0,0,0,0,-0.0174676524583469,-0.0513220664352659,0,0,0,0.0713911266597785,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0959479069836415,0,0,0,0,-0.0505075084763898,0,0,0,-0.0852891338370627,0,0,0,0,0,0,0,0,0,0.0274759629353782,0.0563521961094976,0,0,0,0.351714478299207,0,0,0,0,0,0,0,0,0,0,0.079853066727551,0,0,0,0.0117721072407141,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.134245687685956,0,0,0,0,0,0.0168771937546277,0,0,0,0,0.260129476696994,0,0,0,0,0.0324368559885685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100829262030349,0,0,0,-0.0263750725909586,0,0.144885137006015,0,0,0,-0.041803826264814,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.109357011753305,0,0,0,0,0,0,0.459235046241084,0.0705687117329772,0,0.0313030886844965,0.00611474973526807,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.119598324570924,0,0.00883530215225338,0.0536425718030203,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.0563276846910733,0,0,0.316596931220909,0,0,0,0.136963468246034,0,0,0,0,0,0,0,-0.0282837694954518,0,0,0.0397652599246356,0,0,0,0,0.103612315015821,0,0,0,0,0,0,0,0,0,0.0575050376523174,0,0,0,0,0,0,0,-0.0191456573035587,0,0,0,0.00853551036490737,-0.0315619274475533,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0308228623289037,0.727079158293792,0,0,0,0,0,0,0,0,0,0,0,0,0.0341623510620402,0,0,0,0,0,0,0,0.0173040682940261,0,0,0,0,0,0,0.0258360234960658,0.0241005654907872,0,0,0,1.73472347597681e-18,0,0
X000933.SZ,0,0,0,0,0.439429613335356,0,0,0,0,0,0,0.146006977899104,0,0,0,0,0,0,0.181611107636681,0,0,0,0,0.19200141846726,0,0,0,0,0,-0.0872946554760501,0.0454909680023905,0,0,0.38605984648574,0,0,0,0,0,0,0,0,0,0,0.0287458263926523,0.0314895915641455,0,0,0,0,0,0,-0.0220182201345109,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050767579561404,0,0,0,0,0,0,0,0,0.264619566576556,0,0,0.123258211629137,0.0156556069470284,0,0,0,0,0,0.152068304287544,0,0.0247249692308481,0.110781189959302,0.0747153645229798,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.304996741587919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0468612013809709,0,0,0,0,0.325677903777276,0,0,0,0,0,0,0,0.14926714526441,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322700967452418,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,0.0372102061326206,0,0,0,0.108662861746179,0,0,0,0,0,0,0.0275803613306767,0,0,0,0,0,0.43423501310535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185967375657244,0,0,0.048212759583354,0,0.0958269577486,0,0,0,0,0,0,0,0,0,0,0.0514287119291477,0,0,0,-4.33680868994202e-19,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0406496512789007,0,0,0,0.549777115600971,0,0.0690783045089395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786557337266424,0,-0.0133966525347816,0,6.93889390390723e-18,0.0496346812126644,0,0,0,0,0,0.111677202683719,0,0,0,0.00666834960109628,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0296339481270467,-0.0162235837543241,0,0,0,0,0,0,0,0,0,0.0466137701775877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307809426016851,0,0,0,0.671891086907289,0,0.169326192183942,0,0,0,0,0,0,0.00712624484559576,0,0,0,0.00176923423643449,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0901850261484985,0,0,0.23822007409993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343636556930428,0,0,0,0,0,0,0,0,-0.247342650992148,0.579505911362855,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.214951711365897,0,0.0228683450376083,0,0,0,0.24345034139958,0.0454979506181315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223305477971122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0149620982261411,0,0
X601168.SH,0.163382788053676,0,0,0,0,0,0,0,0,0.237037632154892,0,0,0,0,0,0.228492621350979,0,0,0,0,0,0,0,0,0,-0.102395127771836,0,0,0,0,0,0.00444922316211207,0,0,0.0173037944668673,0.449213283711369,-0.0461403532698397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0358735026076363,-0.0300725868767102,0,0,0,-0.0394073174437765,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00862701919809491,0,0,0,0,0,0,0,0,0,-0.0566162206994942,0.0566517023736233,0,0,0,0,0,0,0,0,0,0,0,0.308859299263681,0,0,0,0.425726726252445,0,0,0,0,0,-0.0592774409397411,0,0,0,0,0,0,-0.0547662069893544,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0.152584386670076,0,0.0870225770672536,0,0,0,0,0,0.0500378220917397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0914160525609628,0,0.139340153902126,6.93889390390723e-18,0,0,0,0.0987585958517949,0.0315287440828862,0,0,0.0290037815663063,0,-0.0101957842977935,0,0,0,0,0,-0.0532803840969722,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.181889600272909,0,0,0,0,0,0,-0.00560899468338237,0,0,0,0.206174118731297,0,0,0.231296484604432,0,0,0,0,0,0,0,0,-0.072822912628009,0,0,0.244636022450861,0,0,0,0,0,0,0,0,0,0,0,0,0.0705391774107779,0,0,-0.117397244614948,0.0185110135996432,-0.0758664582118648,-0.134848243273389,0,0,0.0410471724476563,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195064501447154,0,0,0,0,0,0.0529862463092929,0.143178207597008,0,0,0,0,0,0,0.123161863206086,0,0.122339232295871,0,0.0542725887753876,0.0805498656183729,0,0,0,0.0436497186780449,0,0,0,0.0483854377926483,0,0,0,0,0.0393146122713566,0,0,8.67361737988404e-19,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192265911908908,0,0,0.0145463770016466,0.118394868259861,0,0,0,0,0,0,0,0,0.0600923975036278,0,0,0,0.0415856875708639,0,0,0,0.152303819709096,0,0,0,0,0.17356596051712,0,0,0.0133368375302342,0.0159872221811474,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128387996425954,0,0,0,0,0,0,0,0,0,0,0,0.0639017759270185,0,0.084304472522415,0,0,0.132185859793152,0,0,0.0164599206505411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0.0991444498747845,0,0,0,0,0,0,0,0,0.00947787101583969,0,0,0,0,0,0,0,0,0,0,0,0,0.0164267271646333,0,0,0.0358755174700048,0,0,0,0,0,0,0.128778346869275,0,0,0.0971689316546215,0,0,0,0,0,0,0,0,0,0.0108518948403922,0,0.0794561337451735,0,0,0,0,-0.00734080502618329,0,0,0,0,0,0
X600995.SH,0,-0.100517775611626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0525744449050271,0,0,0.000808263042109422,0.141202242357457,0,0,0,0,0.0675121916564108,0,0,0.0763364951061676,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,-0.0646255215394333,0,0,0,0.0833867100597851,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0.0615924793606578,0,0,0,0,0,0,-0.0530561916055737,0,0.0418724898431073,0,-0.0840072650130003,-0.103179098015311,0.0381163881734922,0,0,0,0,0,0,0,0,0,0.0934036874231693,0,0.175549319703704,0.0817562197831144,0,0,0,0,0,0,0,0,0.0558432964609765,0,0,0,0,0,0,0,0,0,0,0,0.0123008151647816,0,0
X000932.SZ,0,0,0,0,0,0,0.114413110410065,0,0,0,0,0,0,0,0,0,0.0753134677982477,0,0,0,0,0,0,0,0.119420745471847,0.0358463434294667,0,0,0,0,0,0,0,0,0,0,0,0.237935077833429,0,0,0,0,0,0.18836633674484,0,0,0,0.0673069194721682,0.0274291017280676,0,0,0.00994018001823358,0.0549360266803869,-0.197842613763036,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.120020684478737,0,-0.240976232033352,0,-0.0821950125605092,0,0,0,0,0,0,0,0,0,0,-0.0732917433331091,0,0,0,0,0,0,0.0358206370085647,0,0,0,0,0.176088905044663,0,0,-0.191851153301031,0,0.119449685647632,0,0,0,0,0.130933570530656,0,-0.127108820464894,0,0.400744290037553,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.150872915661084,0,0.116432406229002,0,0,0,0,0.222299838839799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235118825642166,0,0,0,0,0,0,0,0.318579427932374,0,0,0,0,0,0,0,0,0,0,0,-0.866777973894986,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863623011755743,0,0,0,0,0,0,-0.0764387089021123,0,0,0,0,0,0,0,0,0,0,0,0,0.415975198631863,0,-0.132517115180778,0,0,-0.0171072462460798,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.00945065940381133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.060224608827992,-0.0823137778989808,-0.016465956641234,0,-0.105371968582509,0.0410743434901796,0,0,0,0.13691971519588,0,-0.0779040182109771,0,-0.117451018962739,0,0,0,0,0,0,0,-0.0362912328950532,0,0,0,-0.0517288009000539,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0385639068409385,0,0,0,0,0,0,0,0,0.0358938317410895,0,-0.0750143864920604,0,0,0,0,0.085312700437801,0,0,0,-0.0269875089374792,0.0162128817312715,0,0,0,0,0,0,0,0.0136967170920512,0,0,-0.0848078922703991,0,0,0,8.67361737988404e-19,0,0,-0.00952048028638238,0.0999717791424453,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307195842263659,0.00603139164599593,0,0,0,0.031655379648503,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056589131667893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.442088486776096,0.493892703775432,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332359488264873,0,0,0,0,0,0,0,0,0,0,-0.00453603711328968,0,0,0,0,0.000245465671766289,0,0,0,0,0,-0.000864619814247266,0,0,0,0,0,0.00311527240431837,0,0,0,0,-0.0210439480679631,0.00261362483771652,0,0.0035358247197273,-0.000219416207226486,0.0144278641481765,0,0,-0.0247790155183484,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00150796664447048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617568813780835,0,0,-0.023104784854546,0.0318644629461853,0,0,0,0.108109714899807,0,0
