,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600111.SH,X000792.SZ,X000301.SZ,X600188.SH,X601600.SH,X002466.SZ,X600010.SH,X601898.SH,X000708.SZ,X600011.SH,X600660.SH,X002271.SZ,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X600886.SH,X002080.SZ,X000825.SZ,X000408.SZ,X600141.SH,X600096.SH,X000807.SZ,X600219.SH,X601991.SH,X600803.SH,X300037.SZ,X600795.SH,X600295.SH,X000959.SZ,X000983.SZ,X000932.SZ,X000786.SZ,X000898.SZ,X600160.SH,X002326.SZ,X600352.SH,X600688.SH,X600801.SH,X000723.SZ,X601699.SH,X600027.SH,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0148981502741127,0,0.0329689593814312,0,0,0,0,0,0,0.0538647693071039,0,0.0125548635286076,0,0,0,0,0,0,0.032897315008956,0,0.0432567737896063,0.0345216483106251,0,0,0,-0.0228774063393426,-0.0044058029245565,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,-0.011800288616084,0,0,0,0.0195688513057388,0,0,0,0,0,0,0,0,0,0,0,0,0.0550084750835119,0,0,0,0,0,0,0,0,0,-0.0245288598866666,0,0,0.0337941962594942,0,0.0959267275013665,0,0,0,0,0,0,0.0660167433144486,0,0,0,0,0,0,0,-0.00572939941495973,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.108565422685603,0,0,0,0.0450796755110796,0,0,0,0.20607784699509,0,0,0,0,0,0,0,0,0,0,0,-0.0391677017037392,0,0,0,0,0,8.67361737988404e-19,-0.0429954032876676,0,0.0302706438132911,0,0.109769498666862,0.0151835804374328,0,0,0,0,0,0,0,0.0439234133165895,0,0,0,0,0.00849458420679323,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.00794859281149611,0,0,-0.0074219294973606,0,0,0,0,0,0,0,0,0,0,0.121951129344321,0.113306202479298,0.0318639146478497,0,0,0,0,0,0,0,0,0,0.0613735821671279,0,0,0,-0.0319862521524417,0,0.0429437692011901,0,0,0,0,0,0,0,0,0,0,0,0,-0.00264554818503328,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.080341516853704,0,0,0,0,0,0.0502114262736472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0122030284998846,0,0,0,0,0,0.0658166345576293,0,0,0,0,0,0,0,0,0.673630171533032,-0.00781426156762331,0,0,0,0,0.0210766981507607,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.11193579897889,0,0,0,0,0.42772607962464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175727325760061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160270963988294,0,0,0,0,0,0,0,0,0.0670289756405814,-0.0326144777230053,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791312579900416,0,0.0266890007179184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0803496839256414,0,0,0,0,0,0,0.508874093250858,0.0384955489392301,0,0,0,0,0,0,0,0,0,-0.0139534296439158,-0.0167565570583762,0,0,0,-0.136486402762668,0,0
X600111.SH,0,0,0,0,0,0.257803550478466,0,0,0,0.0567993821596503,0,0,0.131851781583499,0.219502322069318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14192472152745,0,0,0,0,0,-0.277964412671944,0,0,0,0,0,0,0,0.033317992674537,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0192213760345448,0,0,0,0.060304339989944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119589155311884,0.188537630657263,0,0,0,0,0,0,0,0,0.0680474937545578,0,0.0611910300669021,0,0,0,0,0,0,0,0,-0.148820156632191,0,0,0,0,0,0.116604910654447,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,-0.0152613108097066,0,0,0,0,0,0,-0.248993711504375,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236877069401663,0.126882755486224,0,0,0,0.0530452248933306,0,0,0.0635362162326567,0,0,0,0,0,0,0,0.11466139395695,0,0,0,0,0.232463104940525,0,0,-0.0457392468572963,0,0,0,0,0,0
