,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X300072.SZ,X600688.SH,X601898.SH,X601991.SH,X600795.SH,X600309.SH,X601600.SH,X600660.SH,X600886.SH,X600547.SH,X600362.SH,X600188.SH,X000709.SZ,X600027.SH,X600339.SH,X002466.SZ,X600157.SH,X600111.SH,X000898.SZ,X601158.SH,X000959.SZ,X600008.SH,X600489.SH,X600299.SH,X002460.SZ,X000883.SZ,X600352.SH,X600219.SH,X600583.SH,X000723.SZ,X600578.SH,X002271.SZ,X000630.SZ,X000408.SZ,X000539.SZ,X600176.SH,X600021.SH,X000027.SZ,X000792.SZ,X600160.SH,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.182626671473387,0,0.0159979911745002,0,0,0,0.0402890182124764,0,0,0,0,0,0,0.153677410325877,0,0.0709862260840003,0,0.0123395675428943,0,0,0,0,0,0,0,0,0,0,0.00398144139327508,0,0,-0.0228508659491264,0,0,0,0.0229074544389527,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139516886025157,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0808874147512928,0,0.0189049239494673,0.089714071560635,0,0,0,0,0.0194534131933237,0,0,0,0,0.0727494699510113,0.0508720489184553,0,0,-0.0391771830894876,0,0,0,0,0,0,0,0,0,-0.0602349266723193,0,0,0,0.000629556778179572,0,0,0,0,0,0,0,0.0253177482735459,0,0,0,0,0,-0.00659634049468659,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.00222333730753515,0,-0.0394123360523534,0,0,0.019344265477934,-0.0440843785238856,0,0,0,0,0.0552130986662194,0,0,0,0,0,0,0,0,0,0.106980088948105,0,0.00993806359118382,0,-0.0251959773191794,0,0,0,0,0,0,0,0,0.00935343632709671,0,0,0,0,0.191687476847255,0,0,0,0,0,0,-0.000202668046223771,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146361935981058,0,0,0,0,0,0,0,0,0,0,0.507198926874428,0,-0.0656160812929019,0,0.0313727770648172,0,0,0,0,0,0,0,0.0777306132282755,0,0,0,-0.0160536777565103,0,0,0,0,0,0.0321729979536575,0,0,-0.0169546725546645,0,0,0,0,0,0
X600011.SH,0,0,0.13046906722273,0,0,0,0,0,0,0,0,0.125091337911425,0,0,0,0,0,0,0,0,0.0508952680681914,0.374425941960834,0,0.0297113948741563,0,0,0,0,0.030118369811089,0.0439667112841914,0,0,0,0,0,0,0,0,0,-0.0639714036158672,0,-0.0308928910683759,0,0,0,0,0,0,0,0,0.0222899502514967,-0.015198418114358,0,0,0,0,0,0
X600585.SH,0,0,0,0,-0.140004460049023,0,0,0,0,0,0,0,0,-0.0219407130651777,0,0,0,0,0.255348419188612,0,0,0,0,0.0530182326630935,0,0,0,0,0,-0.0251856995491688,-0.0496338097935916,0,0.0621784325299933,0,0,0,0,0,0,0.06153269539864,0,0,0,0,0,0,0,-0.0134724216315555,0,0,-0.0119008928753455,0,0,0,0,-0.196234407879507,0,0
X600010.SH,0,0,0,0.133488331255094,0,0,0,0,0,0,0,-0.00171309616520527,0,0,0.0637348466815361,0,0,0,0,0,0.0272219371723035,0,0,0,0,0.0715924451118442,0.13513527330584,0,0,0.0945548148819892,0.0065586555976065,0,0,0,0,0,0,0,-0.0547734388497461,0,0,0,0,-0.084536420214755,0,0.116193025950476,0,0,0,0,0.0019209181670287,0.0108955418877104,0,0,0,0,0,0
X601992.SH,0,0,0,-0.0368598815995867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.697913419803752,0,0,-0.102509734481913,0,0,0,0,0.237788808016867,0.254157366772794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00789133032094314,0.014160287411438,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.500656175517505,-0.167249493229914,0,0,0,0,0,0,0,0.533210089269144,0,0.312676280043232,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213788635135823,-0.0601623632119971,0,-0.149397657053967,0,0,0,-0.0275719176275867,0,0,0.0437700527924232,0,0,0.0734747523887521,0,0,0,0,0,0,0,0.114319217794157,-0.00368961992862804,0,0,0,0,0,0
X600688.SH,0.228237791384004,0.15695441828327,0,0,0,0,0,0,0,0,0,-0.0746184965917552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108686251804129,0.0372073166983255,0,-0.0231153602927105,0,0,0,0.0863370276544222,0,0,-0.00449597297833997,0,0,0,0,0,0,0,0,0,0,-0.0135268241149129,-0.00502713903980006,0,0,0,0,0,0
X601898.SH,0,0,0.153009835163739,0.0368689607059835,0,0,0,0,0,0,0,0,0,0.0113148378173166,0,0,0,0,0.142201598219076,0.0488542977110668,0,0,0.0233843210424675,0.0957214558244928,0,0,0,0,0,0.00325313871991486,0,0,0,0,0,0,0.129551586391104,0,0.0335501643791027,0,0,0,0,0,0,0,0,0,0,0,-0.0125113437598245,0.0102999499575261,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675851881520176,0,0,0,0,0,0,0,0,0.109841613413185,0,0,0,0,0,0,0,0,0,0,0,0.0300334403859177,-0.000354082796839163,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.00799924704708908,0,0,0,0.0246392328941055,0,0,0.027482029386082,0,0,0,0,0,0.0139046520324898,0,0,0.0822092036604015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299575930282512,0,0.0161672339608543,0,0,-0.0141154529654716,0,0,0,0,0,0,0,0,0,0.017834686991168,0,0,0,0,0,0
X600309.SH,0,0,0,-0.316499290649416,0,0,0,-0.0476121806111508,0,0,0,0,0,0,0,0,0,0,0,0.286998925859116,0.137808713582936,0,0,0,0,0,0,0,0,0,0,0,-0.135034724705786,0,0,0,0,0,0,0,0,0,0,0.21423098634543,0,0,0.0820035265320441,0,0,0,0,0.0207698151429268,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.131283531141753,0,0.0589637683612668,0,0,0,0.00933079422905495,0,0,0,0,0,0,0.298590903282267,0,0,0.139779905462851,0.0633555204867032,0,0,0,0,0,0.0509967891266178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163699063211819,0,0,0,0,0,-0.000967938164899969,0.011797519359126,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.125007980727254,0,0,0.0575710075464894,0,0,0,0,0,0.0688780545012751,0,0,0,0,-0.03625222999534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0844595388535686,0,0,0.0523039290763092,0,0,0,0,0,0.0686087279764426,0,0.0337552487335195,0,0,0,0,-0.146261182017969,0,0
X600886.SH,0,0,0,-0.0812851914057839,0,0,0,0,0.12546890217698,0,0,0.0292868944726764,0.107459384915563,0,0,0,0,-0.0195976759829483,0,0,0.0755549790186181,0,-0.0299036868360187,0,0,0,0,0,-0.0406304443717419,0.0216486607621532,0,0,0.0347288346586018,0,0,0,0,0,0.111678451743098,-0.0349820310272235,0,0.0882970201218603,0,0,0,0,0,-0.0995430776214075,0,0,0.0306471683404776,-0.0149297468961716,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14067763106519,0,0,0,0,0,0,0,0,0,0,0,0,0.0152355578879476,0.213913765389464,0,0.0925881587705849,0,0,0,0,-0.458944858362003,0,0,0.0498701573343059,0,0.140255185463726,0,0,0,0,0,0.128305030968325,0,0,-0.0304455186660356,0.0672066394563867,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.153560404050111,0,0,0.0655113175546671,0,0,0,0,0.0538053589434076,0,0,0,0.184681954052365,0,0,0.316811093780805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091083821843879,0,0,0,0,0,0,0,0,0,0,-0.0125957654998086,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0578637248290267,0,0,0,0,0,0,0,0,0,0,0,0,0.138729235967249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078369699787926,0,0,0,0,0,0,0,0,0,0,0,0,0.00572625470961773,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.268407386554033,0,0,0,0,0,0.210330157725161,0,0,0,0,0,0.1465604861792,0,0,0,0,0,0,0,0,0.336195150632374,0.248453405317308,0,0,0,0,0,0,0,0,0.167360487617399,0,0,0,0.38533782946125,0,0,0,0,-0.0742909724653125,0,0,0.0203767402337507,-0.0115167434992542,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.249709539858558,0,0,0.0444318177157258,0,0,0,0.0247055237750179,0,0,0.115399824674817,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0140123277366326,0,0,-0.0370296420208625,0,0,0,0,0,0,-0.0148803646111948,0,0,0,0,0,0,0,0,0,0,-0.0151906694469874,0.0285305755547425,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087968877407319,0,0,0,0,0,0,0.0150168048053757,0,0,0,0,0.626220309405054,0,0,0,0,0,0,0,0,0,0.0341152586639512,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.00397109416768998,0,0,0,0,0,0,0,0,0,0,0.0890225492590405,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691269286828492,0,0,0,0,0,0,-0.0555794817440478,0,0,0,0,0,0,0,0,0,0,0,0.00617361300252055,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00509453484331994,0,0,0,0,0,0,0,0,0,0,0,0,0.0449236218912454,0,0,0.0765675418745776,0,0,0,0,0,0,0.0936993388056278,0,0,0,0,0,0,0,0,0,0,0,0.065380614675636,0,0,0,0,0,0,0,0,0.0197192147323881,0,0,0,0,0,0
