,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X601898.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X600886.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600583.SH,X600188.SH,X600362.SH,X002075.SZ,X000539.SZ,X601158.SH,X600309.SH,X600352.SH,X601992.SH,X000027.SZ,X000883.SZ,X600021.SH,X000898.SZ,X002353.SZ,X002470.SZ,X600863.SH,X600307.SH,X000629.SZ,X600660.SH,X601918.SH,X600808.SH,X000792.SZ,X000878.SZ,X600098.SH,X000060.SZ,X600578.SH,X000825.SZ,X600489.SH,X600008.SH,X600022.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.697262664255537,0.0911885748954572,0,0.0304647336270407,0,0,0,0.00123031162582346,0,0,0,0,0,0.0128219989183344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794030979672279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01247574530289,-0.00617705539499095,0,0,0,0,0,0
X600028.SH,0.326982631105136,0,0.0618850180941257,0,0,0,0.193574354423381,0,0,0,0,0,0,0,0,0.0102871750797664,0,0.102790981946322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384723130507209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0.152266691533696,0,0.163898310606726,0.0162498165168436,0.179512469868318,0.0167193795417642,0,0,0,0,0,0,0,0,0,0,0,0.00687555615282406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447812664950381,0,0,0,0,0,0,0,0,0,0,-0.0138671777015944,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.055907238910801,0,0,0,0,0,0,0,0,0,0,0,0.0616159193057893,0,0,0,0,0,0,0,0,0,0.103091165256089,0.065543951495139,0,0,0,0,0,0,0,0.243979426686321,0,0,0,0.12144845756825,0,0,0,0,0.0217162669121034,0,0,0.00692933451382871,-0.0176194732417021,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.0743022159261219,0,0,0,4.33680868994202e-19,0,0.0958309490999891,0,0.0706344106742039,0,0,0,0,0,0.00162852120598116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930269953979452,0,0,0,0,0,0.459143783069951,0,0,0,0,0,0,-0.00328252226752108,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0.0587246474461491,0,0.326326689450971,0.162032105776757,0,0,0,0,0.0512710645015421,0.153411459781191,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726770339964025,0,0,0,0.208405049271014,0,0.022011130436379,0,0,0,0.0297635824419199,0,0,0,0,0,0,-6.7762635780344e-21,2.16840434497101e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0903927620998928,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0485685911694568,0,0,0,0,0,0,0,0,0.00375357907202722,0,0.096312613995273,0.32078148986005,0,0,0,0,0,0,0.0938652427092242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0698928662202599,0,0,0.0137214234647836,0.0766647849177017,0,0,0,0.0357972657781919,0,0,0,0,0,0,0,0,0,0,0.182394360417205,0,0,0,0.275946760729431,0,0,0,0.00905724087128674,0,0,0,0,0,0.095779974532855,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600585.SH,0.0956347332952085,0,0.0614470901475739,0,0.0353050331722302,0,0.0272769505592097,0,0,0.0342467626232444,0,0.111968190875251,0,0,0,0,0.0787073530720377,0,0,0.0569974804243728,0,0,0,0.0686708362755171,0,0,0,0,0,0.0378694703864489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124527983371347,-0.00198922785846243,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.154627248218303,0,0,0,0,0,0,0.0708836934412985,0.138432401767572,0,0,0.0445983387224115,0,0,0.0559460634480742,0,0,0,0,0,0.0755045421381024,0.0710535964129853,0,0,0.00959636723435537,0,0,0,0,0,0,0,0.0414575195675353,0,0,0,0.0131541238520647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0.200744581969781,0,0,0,0,0,0,0,0.208437139793804,0,0,0,0,0,0,0.183798180452846,0,0,0,0,0,-0.106723102365531,0.07979487027411,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00881044424263557,0,0,0,0,0.0134879652501803,0,-0.00631026660853391,-0.0311615672786297,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0206783392834052,0.207077334562592,0.195472576152846,0.0318661565761279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103028767976801,0.0631596044091333,0,0,0,0,0,0,0.0341091340197389,0,0,0,0,0,0.13579353264902,0,0,0,0,0,0,0.00154740488634669,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434746376015225,0,0,0,0.250284901351941,0,0,-0.0349059402146674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430363229839452,0,-0.0277747503518191,0,0,0,0,0,0,0,0,0,0,-0.00933769224183553,-0.0257927914413932,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347526552117539,0,0,0,0,0,0,0,0,0,0.0279318539037716,0.0445884965053642,0,0,0.432643578928724,0,0,0,0.162941914458139,0.0195530705234567,0,0,0,0,0.029636922347749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0.083039470132357,0,0,0,0,0,0.12972377565959,0,0,0,0.140963321521376,0,0,0.127722456423364,0,0.241731441770374,0,0,0,0,0.000884487866186372,0.0213768548493335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149211809811195,-0.000446915267772056,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527903946717748,0,0,0,0,0,0,0,0,0.175866426515663,0,0.135069283462044,0,0,0,0.0753325777623351,0,0,0,0,0,0,0,0.0942289108126209,0.0692256426296376,0,0,0,0,0,0,0,-0.00178071836548458,-0.0229208683061842,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.0886852309280397,0,0,0,0.00889980202700989,0,0,0,0,0,0,0,0.0119375421345517,0,0,0,0,0,0,0.0351508747454755,0,0,0,0,0.222484161439907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580197988015176,0.0412993805945129,0,0,0,0,-0.0182504061524909,-0.0459896745011081,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0.112008482618137,0,0,0,0,0,0,0,0.0121721913633695,0,0,0,0,0,0,0,0,0,0,0.0641523921369898,0,0,0,0,0,0,0,0.340041499197503,0,0,0,0.12999683010275,0,0,0,0,0.137512454227454,0,0,0,0,0,0,0,-0.00103699817534735,-0.0125959111546052,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0131680309866268,0.164029228616367,0,0.163908025687567,0,0,0,0,0,0,0,0,0.379008301736991,0,0,0.118337869991248,0,0,0,0,0.032689852708535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851837658577001,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.057092591013531,0,0,0,0,0,0,0,0,0,0,0,0,0.00672660989898238,0,0,0,0,0,0.176213228057911,0,0,0.0304301076371158,0,0,0,0,0,0,0.0670338923505264,0,0.031797417205179,0.181144259160546,0,0,0,0,0.0631528891185207,0,0.144271485709729,0,0.122375828122766,0,0,-0.0185370429175651,-0.0265102845141356,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,-0.0507886903528233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171318517259678,-0.0875607866211649,0,0.114505927858519,0,0,0,0,0,0,0.233055022173159,0,-0.169112861439865,0,0,0.0595189536048213,0,0,0,0,0,0,0,0,0,0,0.135249474113441,0,0.0135961616318309,0,0,0,0,0,0,0
X000539.SZ,0.0151359025231867,0,0,0,0,0,0,0,0,0,0,0,0.082307875421199,0,0,0,0,0,0,0,0.0749725468965896,0,0,0,0.0273347809050507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432599195276247,0,0,0,0.169690565612438,0.0470025528957385,0.0100632927029474,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446085738877591,0,0.11323110335153,0.0450066239733751,0.156173390892339,0.108940448831433,0,0,0,0,0.031045145824828,0,0.110315878386326,0.0282266480939605,0,0,0,0,0,0,0,0.0143598318557925,0.0186637211303051,0,0,-0.00515895124113504,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.276534385130329,0,0,0,0.0239749558363093,0,0,0,0,0,0,0,0,0,0.07979403139247,0,0,0,0,0,0.298123120498582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892126016633122,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224972311904679,0,0,0,0.0323409596595378,0,0.292902696236593,0,0,0.0129084045239113,0,0,0,0,0,0,0,0.0223059031502763,0.0714791618194878,0,0,0,0,0,0,0,0,0.0356353969039915,0,0,-0.0263446811486122,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.066597544570488,0,0,0.0282645726045921,0,0,0,0,0,0,0,0,0,0,0,0.0887137610406481,0,0,0,0,0.182870926617833,0,0,0.248477756960071,0,0,0,0.0718467624071915,0.0913002759218418,0,0,0,0.00948898088814628,6.93889390390723e-18,0,0,0.060807104179794,0,0,0,-0.00111332165717494,-0.0166507732272934,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0362822896943333,0,0,0,0,0.0904852852636575,0,0,0,0,0,0,0.028670854356665,0,0,0,0,0,0.0578045088637322,0,0,0,0,0.170377557080314,-1.38777878078145e-17,0,0.135832373030151,0.20211292802642,0,0,-0.0369652481692009,-0.00431961556443963,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321593859654903,0,0,0,0,0,0,0,0,0,0.0781161673005955,0,0,0,0,0,0,0,0,0,0,0,0,-0.049936404043349,0,0,0,0,0,0,0
X600021.SH,0,0,0,0.00958987339357606,0,0,0,0,0,0,0,0.132101572560648,0,0,0,0,0,0,0.00482259185199829,0,0,0,0,0,0.0738954887761502,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0694997560359136,0.112772033415382,0,0,0,0,0.0710066219289368,0,0,0.161737376375542,0,0,0,0,-0.0270911777788622,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0.110540084249286,0,0,0,0,0.0744049407170389,0,0.195594694621395,0,0,0,0,0.149315169766556,0,0,0,0,0,0,0.147894829726331,0,0,0,0,0,0,0,0,0,0,0,0.0321595292153323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
