,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600011.SH,X600176.SH,X600362.SH,X000786.SZ,X601600.SH,X600426.SH,X600886.SH,X601898.SH,X002466.SZ,X600010.SH,X600188.SH,X600111.SH,X000301.SZ,X600352.SH,X601991.SH,X600795.SH,X600801.SH,X600489.SH,X300037.SZ,X600486.SH,X002080.SZ,X600219.SH,X600688.SH,X600803.SH,X600027.SH,X002353.SZ,X601992.SH,X600299.SH,X600529.SH,X600157.SH,X601168.SH,X300073.SZ,X600399.SH,X000932.SZ,X000027.SZ,X000898.SZ,X002409.SZ,X000723.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.000797081346303101,0.0167725915279429,0,0,0,0,0,0,0.127748244250846,0,0,0,0,0,0,0,0.0505283555810411,0,0,0,0,0,0,0,0,0,0.000903305278225622,0,0,0,0,0,0,0,0,-0.00599220866014825,0.00391054841901359,0.0102996268624311,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,-0.0423219459749871,0,0,0.0274740321802524,0,0,8.67361737988404e-19,0,0,-0.0179585446667725,0,0,0.025735819501552,0.0174293499127554,0,0,0,0,0,0,0,0.0342895827595238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108144126840189,0,0,0,0,0.00204731837942667,0,0,0,0,-0.00825031235800765,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666695012184176,0,0,0,0,0.306489945844843,0,0,0.259208922730094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00479555819757495,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0862942161189944,0,0,-0.178279199677085,0,0,0,0,0.0616291694811693,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.237420680636102,0.0729110598746744,0,0,-0.00812477151386941,0,0,0,0,0,0,0,0.0156189665842616,0,0,0,0,0.0213581382879813,0,0,0,0.0335739505833492,0,0,0,0,-0.00455406238175247,0,0
X600585.SH,0,0,0,0.0386626118963271,0,0.0533812259314926,0.104834837240749,0,0,0,0,0,-0.0481027872542405,0,0,0,0,0,0,-0.00828456306036601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380515125189965,0,0,0,0,0.0279064643959174,0,0,0,0,0.0542733133448119,0,0,0.0392050364107858,0,0.00685241802029128,0.0333127261528915,0,0,0,0.00529518135435971,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278342612937179,0,0,0.0922161399330815,0,0,0,0,0,0,0.10412806197909,0,0,0,0,0,0,0,0,0,0,0,0.155798285661636,0.149453475460257,0.0560616739085324,0,0.0638621804814798,0,0,0.181983580261921,0,0,-2.16840434497101e-19,-0.0497854278674278,0,0,0,-0.0163712799974799,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139209120159688,0,0,0,0,0.102039016646992,-0.00282668908796458,0,0,0.0582054416520442,0,0,0,0,0,0,0,0,0.0880962640376296,0.0484083063692719,0,0,0,0,0,0,0,0,0,0,0.0685616106536658,0,0,0,0,0,0,0,0.0293835170009385,0.0369179309807537,0,0,0,-0.00039574937190781,0,0
X600660.SH,0,0,0,0,0,0.122132571357823,-0.0875314285951213,0,0,0,0,0,0,0,0,0,-0.0951345780070424,0,0,-0.0382076510552245,0,0,0,0.0434036985613005,0.0549349060821435,0,0,0.113370822854726,0,0.15216929777107,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406275383484818,0,0,0,-0.062073439602681,0,0,0,0.00296342170192803,0,0,0,0,0.0150674013210645,0,0
X000708.SZ,0,0,0.0559718839539245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319628537955144,0.11830259849033,0,0,0,0,0,0,0,0,0.0203972739990705,0,0,0,0,0,0,0,0.109577847586759,0,-0.00174236015382236,0.00972183817541,0,0,0,-0.0028579844423564,0,0
X600547.SH,0,0,0,0,0,0,0.045067170066035,-0.0133606274886491,0.0101393927848137,0,0,0,-0.0607540790196076,0,0,0,0,0,0,-0.0453988666395775,0,0,0,0,0,0,0,0,0.66668046002021,0.0402186860744104,0,0,0,0,0,0,0,0,0,0,0,0.00615635769900013,0,0.0207436767496474,0,0,0,0,0,0,0,0.00430498527641239,0,0,0,0,0.006594677232319,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0390346050027409,0,0,0,0,0.21557218397305,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509741751619445,0,0,0,0,0,0,0,0,-0.0588922671753063,0.11726081858747,0,0,0,0.0126458410139029,0,0
X600011.SH,0,0,0,0,0,0,0,0,-0.029702417606429,0,0,0,0,0.189562919358254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120728159221973,0,0,0,0,0,0,0,0.0617455182321821,0,0,0,0.0101434353548432,0,0,0,0,0.00639745112735424,0,0
X600176.SH,0,0,0,0,0.268713561349872,0,0,0,0.0421835886928114,0,0,-0.0876440787356454,0,0,0,0,0,0,0,-0.0918286198534385,0,0,0,0,0,0,0,0,0,0.0879347190037928,0.0583103770403935,0,0,0,0,0,0,0,0,0.0937295077378653,0,0.0168346364977119,0.325000157232137,0,0,0,0,0,0,0,0,0.0255256295604389,0.0041829843347872,0,0,0,0.00352977953121912,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194353375038446,0.0783240417801268,0,0,0,0,0.338950129472824,0.355054570517524,0,0.17347017296978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,-0.00160577312032103,0,0,0,-0.00826443749482684,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744581187954054,0,0,-0.103675984826388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148416692684302,0,0,0,0,0.154198916559249,0,0,-0.0270827256196468,0,0.239878251418039,0,0,0,0,0,0,0.00532401435404859,0,0,0,0,0.00477541203445351,0,0
X601600.SH,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.150574872770444,0,0,0,0,0,0,0,0,0.212613067121194,0.0585172452166911,0,0,0,0,0,0,0,0,0.161772466162766,0,0,0,0,0,0,0,0,0.0495687686490555,0,0,0,0,0,0,0,0,0,-4.92737897836615e-05,0,0,0,0,-0.016504033411946,0,0
