,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600011.SH,X600019.SH,X601898.SH,X601991.SH,X600111.SH,X601600.SH,X600362.SH,X600886.SH,X600795.SH,X600010.SH,X600188.SH,X600688.SH,X600309.SH,X600027.SH,X600583.SH,X002353.SZ,X601992.SH,X000792.SZ,X601158.SH,X000898.SZ,X600315.SH,X000883.SZ,X000629.SZ,X600489.SH,X000709.SZ,X600490.SH,X600547.SH,X000825.SZ,X600352.SH,X000831.SZ,X000539.SZ,X600660.SH,X601699.SH,X000630.SZ,X000983.SZ,X600307.SH,X600549.SH,X002470.SZ,X000937.SZ,X000027.SZ,X000960.SZ,X600578.SH,X000959.SZ,X600863.SH,X600516.SH,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0,0.0152247464131094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350684804049073,0.0447792606896983,0,0.0564633904852293,0,0,0,0,0,0,0,0,0.165435986953735,0,0.00640944852143824,0,0,0,0,0.0694792162200619,0,0.0416706500180404,0,0,0,0,0.00310375194897227,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.157207417604009,0,0,0,0,0.0370662323884816,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0386624670666219,0.01942874688719,0,0.204278680909301,0,0,0,0,0,0,0,0,0.0278784285715452,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760731459906823,0,0,0,0,0,0,0,0,0.0210404353967353,0,0,0,0,0,0,0,0,0,0,0,0,0.056579231461036,0,0,0,0,0.034382900399467,0,0.0646992013838826,0,0,0,-0.00192043233641204,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.228180524892833,0,-0.0493412957603196,0,0,0,0,0,0,0,-0.130235199862496,0,0,0,0,0,0,0,0,0,-0.123071812269615,0,0,0.0132344138579184,0.0294192333292456,0,0,0,0,-0.176867626294972,0.17867424952863,0,0,0.178051643562942,0,0,0,0,0.258382141530726,0,0.191273703465624,0,0.0219896214589122,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149027619236229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0573339814153201,0.22015411280844,0.0154668326986362,0,0,0.185133734170882,0.0525858465843567,0,0,0,0.119941033475061,0.0640612267766128,0,0,-0.0148679832312296,0.0237477763043642,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.100275318304279,0,0,0.112665071168455,0,0,0,0,0.0714141989399535,0,0,0,0,0,0,0,0,0,0.0637450420663214,0,0,0,0,0,0,0.0130021567475131,0.0427963970835763,0,-1.73472347597681e-18,0,0.0409775472788031,0,0,0.0628279866256879,0,0.0303100600814618,0,0.0397326158383089,0,0,-0.0101629664433697,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.00691191852337314,0,0,0,-0.131017280999523,0,0.0805603674415869,0,0,0,0,0.00705779150333709,0,0,0.123755278586123,0,0,0,0,0,0,0,0.0106553220709994,0.092559407443736,0,0,0,0,0.0348853615024166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901370146029747,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.392072949621371,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0970180436442872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0183631348380645,0,0,0,-0.0259993896414806,0,0,0.0182180004624257,0,0,0,0,0,0,0,0,0,0,0,0.0589156024191807,-0.0157829695128367,0,-0.00696107587435762,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640162528236299,0,0,0,0,0,0,0,0,0,0.0545879499285772,0,0,0,0,0,0,0,-0.015587221959099,0.0943423104894492,0,0.0263593510145112,0,0,0,0.104522439430779,0.00127184963118216,0,0.0132515320495292,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0.312831537454075,0,0,-0.0250883572766461,0,0,0,0,0,0,0,0,0,0,0,0,-0.162751587805832,0,0,0,-0.0235695605122393,0,0,0,0,-0.0525565898880588,0,0,0,0,0,0,0,-4.33680868994202e-19,0.160177471254922,0,0.153187379466494,0.282459129727807,0.046713499915157,0,0.00712694110135948,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.0105355100444436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0237522995348136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165846289287389,0,0,0,0.23959270372478,0,0,0,0,0.0669234252562547,0,-0.00787964764842986,0,-0.00739786561075054,-0.0203022099205811,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109990864945521,0,0,0,0,0,0.0237316586547467,0.102212867937646,0.150625848119346,0,0,0,0,3.46944695195361e-18,0,0.0527838280569516,0,0,0,0.135663344483002,0.0665236068533629,0,-0.0233234690131802,0.000129560050221047,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.049688578016712,0,0,0.0763071019399,0,0,0,0,0.0522825340368218,0,0,0,0.0841754752858137,0,0,0,0,0.066919918693278,0,0,0,0,0,0,0,0,0.0139154598011542,0,0,0.0743057735859407,0,0,0,0,0,0.0107478417559174,0,-8.67361737988404e-19,0,0,0.00287764888611091,0.0255685737452914,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0517771398431769,0,0,0,0,0.0419967778155713,0,0,0,0,0,0,0,0.101967282051123,0,0,0,0,0,0,0,0,0.167886814448219,0.015794300832583,0,0,0,0,0,0,0.0667678545222092,0,0,0,0,0.00794442973383335,0,0.0049023662767942,0,0.055449840170713,0,0,0.0500579587872926,-0.0535194751228076,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069013878275109,0.118636023940505,0,0,0,0,0.0342903897347083,0,0,0,0,0,0.0641234008951728,0,0,0,0,0,0,0.125728091053894,0,0,0,0,0,0,0,0.124463653897988,0,0,0,0,0.0463865381791739,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933861272560523,0,0,0,0,0,0,0,0.138307596320269,0,0,0,0,0.0191897466031736,0,0,0.571890690970136,0,0,0,0,0,0,0.0142814668061053,0.011691036981206,0,0,0,0,0,-0.319323115602186,0,0,0.0306162579603424,0,0.0255396761744943,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0.0379832655797702,0,0,0.124057533888033,0.0026829526915435,0,0,0,0.146015277903738,0,0,0,0,0,0,0,0,0,0.212268759775118,0,0,0,0,0.341216362591953,-0.0234868751977911,0,0.0799493785567299,0,0,0,0,0,0,0,0,0.213377116573518,0,0,0,0.0146327444244704,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.0992004030180833,0,0,0,0.00934661576711244,0,0,0,0,0,0,0,0,0,0,0,0,0.0666562533796317,0,0,0,0,0,0,0.0902731467976829,0,0,0,0.105463867386973,0,0,0.0727728204210505,0,0,0,0,0,0,0,0.0384402305069773,0.00478710133573809,0,0,0.00742544561399894,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0.117669605435427,0,0,0,0,0.104979578308254,0,0,0,0,0,0,0,0,0,0,0,0.14583208330548,0,0,0.00617659164268216,0,0.161851722937598,0,0,0,0,0,8.77688162698002e-05,0,0.0815568521704899,0,0,0,0,0.0995300188098491,0,0.189587671020518,0,0,0,0,0.00947030381725724,4.33680868994202e-19,0,0,0,0,0,0
X600490.SH,0,0,0,0,0,0,0,0,0,-0.0761217958126831,0,0,0,0,0,-0.201021029344186,0,0,0,-0.106204064314475,0,0.319084903632051,0,0,0.111639754518459,0,0,0,0,0,0,0.0357598497349226,0,-0.13155539239583,0,0,0,0,0,-0.263674518770706,0,0,0,0,0,0,0,0,0,0.129737317036891,0,-0.0226773418958775,0,0,0,0,0,0,0.608125415670527
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0151939017180716,0,0,0,0,0,0,0,0,0.0464721370406651,0,0,0,0.169421424167383,0,0.136927609390336,0,0,0,0.0319106747087166,-0.167386183981627,0,0,0,0,0,0,0,0.19365854523505,0,0,-0.0165560100171173,0,0,0,0.0550645603717987,0,0,0.0681026768732349,-0.0519265667129525,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179986514816265,0.123385799434141,0.0847703988491805,0,0,0,0,0,3.46944695195361e-18,0,0.152038466483181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105241190041626,0.00664971995167876,-0.000117766616747204,0,0.0277576492937376,-0.017904681166403,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0162258176441287,0,0,0,0,0,0,0,0,0,0.0805707485444185,0,0,0.124236777224457,0,0,0,0,0,0,0,0,0,0,0.0901924055805629,0,-4.33680868994202e-19,0.078929434929404,-0.0463423082259237,0,0,0,0,0.0582198451967893,0.141637470462183,0.0699362374380798,-0.0629570982202379,0,0.0144564605986467,-0.0179680789770185,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0300008148826534,0.0812074350970221,0,0,0,0,0,0,0,0,0,0,0,0.0981526626768512,0,0,0,-4.2351647362715e-22,0,0,0.0812496280729275,0.00182661747306794,0,0,0,0,0,0,0,0,0,0.000739633515298605,0.00897397618377456,0,0.0277389195118588,0.0253686183148655,0,0,0,0.0897913911539368,0,0,0,0,-0.00282094824115352,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.14610440197129,0,0,0,0,0.00913484634521135,0,0,0,0.0502705647820473,0.133809806363419,0,0,0,0,-0.00991787394706436,0,0,0,0,0,0,0,0,0,0.206957974086175,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.00680906141461696,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128122699222154,0,0,0,0,0,0,0,0,0,0.0430402672189671,0,0,0,0,0,0.097530839789091,0,0,0,0,0.62856791367868,0,0.0129177516377538,0,0,0,0.0212527132435138,0,0,0.000927335848206334,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.103307952336933,0,0.17273907981828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179023779045521,0,0,0,-0.155668745510252,0,0,0,0,0,0,0,0,0.192189131373292,0,0.0661098895185869,0,0.0394604652485021,0,0.0336624553344746,0,0.0187541705286353,0,0,0.0123960429378576,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0.00808789117836477,0.104251475686858,0,0,0,0,0.0241982947718078,0,0,0,0,0,0,0,0,0,0,0.0356493615714776,0,0,0,0,0,0,0,0,0,0,0.252677753326983,0,0,0,0,0,0.301511106832567,0,0,0,0,0,0,-0.0215676442952495,0,0.00197728359070909,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0482807509718524,0,0.0788686933520597,0,0,0,0,0,0,0,0.0988364078448569,0,0,0,0,0.639571850427034,0,0,0,0,0,0,0,0,0,0.017790826798922,0,0,0,0,0.0235744623831134,-0.0856128566629916,0,0,0,0,0,0,0.000611470525795122,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.346124779669372,0.065377084476095,0,0,0,-0.0889431794799441,0,0,0,0.0461204542917389,0,0,0,0,0,0,0,0,0,0,0,0.10007179939882,0,0,0,0.299894287811811,0,0,0,0.0359820344361367,0,0,0,0,0,0,0,0,0,0,0.111610929335795,0.0484275698499003,0,0.00156583712911878,-0.0250491356948034,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0.145510349805836,0,0,0,0,-0.0302030552836556,0,0,0,0.165269803625045,0,0,0,0,0,0,0,0.00584306701632816,0.00492187232785522,0,0,0.0329553545400671,0,0.0976674326239292,0.0734997444832722,0,0,0.186798497818184,0,0,0,0.0956333444252571,0,0,0,0,0,0,0,0,0,0.0223381109416912,0,0.00837506716701748,0.0254591230601367,0,0,0,0,0,0
X000937.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768278987612192,0,0,0,0,0,0.09055880512595,0.0850689025983594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305727081742282,0.0506602657058577,0.165461221086851,0.0156668662947163,0,0,0,0,0,0,0,0.0140645097278182,0,0.00964646844359186,0,0.000331607513124195,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0279779173516583,0,0,0,0,0.0641603490275679,0.0818023248728252,0,0,0,0,0,0,0.121772669511123,0,0,0,0,0,0,0.0480481712391624,0,0,0,0,0,0,0,0.0779624278642461,0,0.0534592882344707,0.0646512741306206,0,0,0,0.0664511727665377,0,0,0,0.0740821890493492,0,0,4.33680868994202e-19,-0.0204807025378564,0,0,0,0,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0.0305996454339241,0,0.154834736989853,0,0.28091998467956,0,0.10666061634625,0,0,0,0.0223350099232485,0,0,0,0,0,0,0,0,0.0532407130247088,-0.00270687507495041,0,0,0,0,0,0.185411787687109,0,0.142135023977403,0.0565332801311,0,0,0,0,0.0508515564049031,0,0,0,0,0,0,0,-0.0294929165778936,0.0287475504204811,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0.0344965713704987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135095169928055,0.0208557482718391,0,0,0,0,0,0.0939328468876673,0,0,0,0,0,0,0,0.105363745603603,0,0,0,0,0,0,0.0277773510345724,0,0.199047967900329,0,0,0.0147571145765295,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300884278651968,0,0,0.135406111313226,0,0,0,0,0.208434866268246,-0.0454161962823981,0,0,0,0,0,0,0,0,0,0,0,0.0391718321297825,0,0,0,0,0,0.116342117839718,0,-0.104894331017779,0,0.0250844882144103,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0.0532685027562093,0,0,0,0,0,0,0,0,0.0848739917813156,0.21080882685454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198316818778563,0,0.0668139272512571,0,0,0,0,0,0,0,0,0.0203555804733488,0,0.101316299410171,0.0580872282418811,0,0,0.000214630877646501,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0474353506108558,0,0,0,0,0,0,0,0.30793548244505,0,0.115309956639189,0,0,0,0,0,0,0,0.0377386945800184,0,0.116954912049464,0,0,0,0,0,0,0,0,0,0,0,0,0.195787108123011,0,0.0350144720706348,0,0,0,0,0.01767600749858,-0.0501318337515843,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103338085788638,0,0,0,0,0,0,0,0.114288483151779,0,0,0,0,0.0728284341287282,0,0,0.288567667030707,0,0,0,0,0,0,0.389282558356615,0,0,0,0,0,0.0939456624392202,0,0,0,-0.0396415381278582,0,0.040060519943063,0,0,-0.0136584543537573,0.0760168167131484,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178504689244721,0,0.0498364569317464,-0.0634992593051722,0.126423648335209,0,0,0,0,0.0252047179070827,0.108884963461454,0,0,0,0,0,0,0,0,0,-0.054462781959031,4.33680868994202e-19,0,0.00478651755295007,0,0.0578643609300282,0.0626107903398384,0,0.00828698278798651,-0.0339508224227594,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238261984033028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.285602724136044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.609795924465085,0,0,0.0870415597413833,0,0,0.867765092755567,0,0,0,-3.556566649089,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17095942781523,0,0,0,0,0,0.357913178860035,0,0,0,0,0,0,0,0,0,0,0,-0.034138080909728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625640646002876,0,0,0,0,0.544197265978188,0,0,0,0,-0.485650116599226,0,0.980742229080368
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144611894158765,-0.037250232093899,0,0,0,-0.0587311807361054,0,0,0,0.0928823067288838,0.055722283525127,0,0,0,0,0,-0.144570228685155,0,0,0,0,0,0,0.0920723763446124,0,0.0420109417954551,0,0,0,0,0,0,0.00381876187496281,-0.00229513457715929,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03301341068717,-0.127539296044821,0,0.0524358052846704,0,-0.00910522966398525,0,0,0,0,0,0,0,0.0580566502289954,0,0,0,-0.036395397767511,-0.00725328419570261,0,0.0432510480162555,0,0,0.0392595818576947,0,0,0.00309588302389578,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49459264650476e-05,0,0,0,0,0,0,0,0,0,0,-0.000807936793470111,0,0.000636050718722065,0,0,0,0,-6.3269927701452e-05,0,-0.00116555782394557,-0.00124729856568068,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0686649915636307,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000222084596106682,0,0,0,-0.00326700464920664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168380186658921,0,0,0,0,0,0,0,0,0,0,0,0,0.00245962813057689,-0.0239625553541712,0,0,0,0,0,-0.014317849025322
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135838222599353,0,0,0,0,0,0,0
