,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600688.SH,X600027.SH,X600886.SH,X600362.SH,X600157.SH,X600111.SH,X601992.SH,X600188.SH,X600299.SH,X000792.SZ,X600660.SH,X601158.SH,X002466.SZ,X000709.SZ,X600309.SH,X000539.SZ,X000898.SZ,X000883.SZ,X600583.SH,X000027.SZ,X600160.SH,X600623.SH,X600352.SH,X000630.SZ,X002470.SZ,X600578.SH,X000629.SZ,X600547.SH,X600489.SH,X600098.SH,X600021.SH,X600176.SH,X600022.SH,X000060.SZ,X600808.SH,X300072.SZ,X000825.SZ,X600863.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218262704034084,0.0751023762031074,0.0751990008379223,0,0,0,0,0,0,0,0,0,0.041479719381069,0.0126799782111641,0,0,0,0.0235522541856134,0,0.178692766150619,0,0,0.064204653729417,0.0439407946610592,0,0,0.00931639431212346,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.139383231340381,0,0,0,0.0199972792091438,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.241998731726246,0,0.0794429253278815,0,0.0269949965652577,0,0,0,0,0,0,0,0.0977794285245255,0,0.14649948707424,0,0,0,0,0,0,0.0199195585698228,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317833337596722,0,0.200385406113072,0,0,0,0,0,0,0,0,0,0,0,0.0200872740660603,0.129905301195675,0,0,0.186483578586854,0,0.0545323386199757,0,0,0,0,0.0170609560222,0,0,0,0,0,0,0,0.00399635368583108,0.0270910261275616,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16511644081674,0,0,0,0,0,0,0,0,0,0,0,0,0.48923362831669,-0.163060040031036,0,0,0,0,0.181561552929424,0,0,0,0,0,0,0.260418818450268,0,0,0,0,0,-0.0163020313456076,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.154198237362283,0,0,-0.176441842573852,0.514034063016957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235294328628508,0.00300998866776458,0,0,0.0697677851540619,0,0,0,0,0,0,0,0,0,0,0,0.308959971982093,0,0,0,0.0923158591358616,-8.67361737988404e-19,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209964811018324,0.165825252383529,0,0,0,0,0,0.21084503878625,0,0,0,0,0,0,0,0,0,0,0,0.0721309079487846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125064632036189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30175209287534,0.133055088544333,0.0999413345982856,0.0138511312268685,0,0,0,0,0,0,0,0,0,0,0,0.296211803773674,0,0,0,0,0,-0.0932534587955875,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082341433623573,0.311316661491133,0,0,0,0,0.18632618129395,0,0.0472802930726754,0,0,0,0,0,0,0,0,0.00879994892992263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.29395592033938e-23,0,0,-0.00177682877567256,0,0,0,0,0,0,0,0,0,0,0.00256289898819611,0,0,0.00219820470066923,0,0,0,0,0,0,0,0.00136600208174834,0,0,0,0,0,0,0,-0.00278959511976599,-0.00223581990359804,0,0,0,-0.0635440412023709,0,0
X000629.SZ,0,0,0,0,0.125299774504397,0,0,0,0.0604912291777443,0,0,0,0,0,0,0.0719669256735006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117115815051599,0.104738499192,0,0.197485237498156,0,0,0.180094477896514,0,0,0.0245414898752916,-0.0624709044837523,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0124478556358375,-0.0619763671206466,0,0,0,0,0,0,0.0609350703765803,0,0,0,0,0,-0.0201122297930078,0,0.931659376620514,-0.0255774967612927,0,0,0,0.135744956520285,0,0,0,0,0,0.0130767972154581,0,-0.0441088744191394,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0673382388344264,0,0,0,0.125115180306496,0,0,0,0,0,0,0,0,0,0,0,0,0.00519457894842119,0,0,0,0,0,0,0.530778333363194,0,0,0,0,0,0,0.0660727509102794,0,0,0,0,0,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158469856710998,0,0.106201585845543,0,0,0.100671771423006,0,0,0,0,0,0,0,0,0,0.157901822058949,0.173276430698785,0,0,0,0.0220026029279707,0,0,0,0,0,0,0,0,0,0,0.0305812987588113,0,0,0,0,-0.0315456028308915,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.126701222780182,0,0,0,0,0,0,0,0.123261100544895,0,0,0.014029632674177,0,0.0948252053266768,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.129749888442804,0.0589875901286384,0,0.0143299983225116,0,0,0,0.0584039025287863,0,0,0.0230264504058536,0,0,0,0.081259277520265,0,0,0,0.0704725061643714,0,0.00215498982662059,-0.0136486154707378,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248259358703273,0.0252136289511944,0,0,0,0,0,0.165470500069063,0,0,0,0,0,0,0.0467555755127366,0,0.171844673780131,0,0,0,0.037771581878471,-0.0222938897509367,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172612266826914,0,0,0,0,0,0,0,0.0125199997390998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081537600346731,0,0,0.0304686462208755,0,0,0,0.0990598035377867,0,0,0.46844096747525,0,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0.0655589670886835,0,0,0,0,0,0,0.0687292220647863,0,0,0.616862438933623,0,0,0,0,0.0883158846766998,0,0,0,0.0951807887389191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14167091176056,0,0,0,0,0,0,0,0,0,0,0,0.00710656077024131,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178323345543207,0,0,0,0.0173006631889237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.646121236451946,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306190537070312,0,0,0,0.0475224331640777,0,0,0,0,0,0,0,0,0,0,0,0,0.0386953036232776,0.125135677421792,0,0,0,0,0,0,0.22234271879576,0,0,0,0,0,0,0,0,0,0.0752450276180994,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.371338912926501,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.138291020266749,0,0,0,0,0,0.0384419004542515,0,0,0,0,0,0,0.0312161853813246,0,0,0,0,0,0,0,0,0,0,0,0.237971856813573,0.0259997309685385,0.0711581748909305,0,0,0,0,0,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0.0579092935389619,0,0,0,0.0289794324390992,0,0,0,0.0592820438639085,0,0.0557068827097342,0,0,0,0,0,0,0.140633746862976,0,0,0,0,0.306176107606478,0,-1.73472347597681e-18,0,0,0.00324699381797899,0,0,0.0114497214457763,0,0,0,0.0946761690864711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00896944681378504,0,-0.0689384995042715,-0.0076823584442093,0,0,0,0,0,0,0,0,0,0,-0.0209423443784967,0,0,0,0,0,0,-0.00160869330996552,0,0.0533053938807722,0,0,0,0,0,0.0254694051614626,0,0,0,0,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.503793896712178,0,0,0,0,0,0,0,0,0,0,0,-0.28068304550582,0,-0.136327711205709,-0.0183673543112298,0,0,0,0,0,-0.268313604942538,0,0,0,0,0.0113574547941504,0,0.17265545517663,0,-0.196526186247218,0,0.735520332629973,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455667178608646,0,0,0,1.24465018803851,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243035421247992,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072044290956783,0,0,0,0,0,0,0,0,-0.0357090223445511,0,0,0,0,0,0,0,0,0,-0.00683188081846029,0,0,0,0,0,0,0,0,-0.00924536261930044,0,0,0,-5.42101086242752e-20,-0.00192417633784578,0,0.119725655313273,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0256794079409572,0,0,0,-0.0901900914958474,0,0,0,0,0.0134818462023403,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.246688181366654,0,0,0,0.0825514333921006,0,0.602375480435851,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00929110551052837,-0.0132043833019129,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00818872093418156,-0.0168601568604328,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00349354448466564,0,0,0,0,0,0,0,0,-0.000800218722210277,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00131592051497945,0,0,0,0,0,0
