,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X600585.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600019.SH,X600011.SH,X601898.SH,X600111.SH,X600660.SH,X600010.SH,X600547.SH,X000301.SZ,X000708.SZ,X002271.SZ,X600886.SH,X601600.SH,X600795.SH,X000877.SZ,X600426.SH,X600027.SH,X600362.SH,X600176.SH,X601991.SH,X601699.SH,X600803.SH,X600995.SH,X000983.SZ,X600160.SH,X000786.SZ,X000408.SZ,X000629.SZ,X600489.SH,X000723.SZ,X600219.SH,X000807.SZ,X600096.SH,X002080.SZ,X600378.SH,X600348.SH,X000831.SZ,X000933.SZ,X600157.SH,X600688.SH,X300037.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0144120145914365,0.340759525354117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419023206513861,0,0,0,0,0,0,0,0,0.058397905084949,0,0,0,0.106791358322881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514654993643433,0,0,0,0,0,-0.0036407419688704,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.488346691069715,0,0,0,0,0,0.036152938295378,0,0,0,0,0,0,0,0,0,0,0.0214576092054662,0,0,0,0,0.0895810754212654,0,0,0,0,0,0.00326952218554814,0,0.00394424175223437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00270953769529564,0,0,0,0,0,0,0
X600028.SH,0.285641601574868,0,0,0,0.0420895872435375,0,0,0,0,0,0,0,0,0,0,0,0.0241486373735065,0,0,0,0,0,0,0,0,0,0,0.108512703464548,0,0,0,0.0536392557831252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397964696742694,0,0,-5.42101086242752e-20,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260215398444907,0.149903515730423,0,0,0,0,0,0,0.0200036930525422,0,0,0,-0.0607135719934667,0,0,0,0,-0.157819965553214,0.174608382553868,0,-0.061463812016546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197589075487288,0,0,0,0,0,0
X600188.SH,0,0.232007393746412,0,0,0,0,0,0,0,0,0,0.00539174147662668,0,0,0,0,0.0317190407425293,0,-0.0660748377202315,0,0,0,0,0,0,0,0,0.0609530948769823,0,0.165564833622848,0,0.16523471445141,0,0,0,0,0,0,0,0,0,0,0,0.0265669910644503,0,0.30753075154673,0,0,0,0,0,0.00242753175601589,0.0467935301395174,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690921267367,0,0,0.216872455457439,0,0,0,0,0.160904344631609,0,0.0213497053596794,0,0,0.0968202554905263,0,0,0,0,0,0.288858466446316,0,0,0,0,0,0,-0.0154327657177351,0.0817517661437782,0,0,0,0.096882740756122,0,0,0,0,0,0.00377777119043472,-0.00488650438641502,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.579526791205091,0.101005690921068,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106897926635446,0,0,0.00842254635089002,0,0,0,0,0,0,0,0.0945460156546198,0,0,0,0,0,0,0,0.0799478735548329,0,0,0.0141389294380795,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.558127915543034,0,0.0652492335950929,0,0,0,0,0,0,0,0,0,0.0650398286741622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156026696785665,0,0,0,0.136299011710197,0,0,0,0.0332153425709372,0,0,0,0,0,0,0,-0.0209880244273233,-0.0100940393929263,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0.329179166878217,0.0880369901912257,0,0,0,0,0.0340933617423362,0,0,0,0,0,0.017649513820483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824494601030543,0,0,0,0,0,0,0,0,0,0.0416640442251569,0.0873224722374782,0.010218424805951,0,0,0.161801682884824,0,0.0193746445058097,-0.00620426758336443,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0590383718457934,0.182514461142705,0,-0.0558329479310336,0,0,0.0977948468386433,0.0486473875048215,0,0,0,0,0,0,0,0,0.10444087779196,0,0,0,0,0,0,0,0,0,0,0,0,0.041198385502117,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0754325969837758,0.164697263929172,0,0.00557245592532292,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1143403905265,0,0,0,0,0,0,0,0,0.415399568523344,0,0,0.460344040688724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.244133226412121,0,0,0,0,0,-0.012540043560683,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.227648417957906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173475152244556,0,0,0.157014211213791,0,0,0,0.0216731014943066,0,0,0,0,0,0,0,0.0727561920205609,0,0.0647795437664473,0,0,0,0,0,-0.0157816330714491,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.261753505645784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154041688747013,0,0,0,0,0.263041267827839,0,0,0,0.0549479009252636,0,0,0,0.0420322523511208,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.126422648541641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361610060634045,0,0,0,0.0854603367314318,0,0,0,0.0565476676336107,0,0,0,0,0,0,0.0981478921810406,0.0240047385058515,0,0,0.0667315353193519,0,0,-0.00140296840621194,0,0,0,0,0,0,0
X600010.SH,0,0.0332280969656749,0,0,0,0,0,0,0,0,0,0,0.175618762875526,0,0,0,0,0,-0.0895150757236776,0,0,0,0,0,0,0,0,0.0898894995298796,0,0,0,0,0,0,0.0221456639709026,0,0,0,0,0.0739040981354632,6.93889390390723e-18,0,0,0,0.18292934088358,0,0,0,0,0,0,0.00847800170565111,0,0,0,0,0,0,0
X600547.SH,0,0.207104383319297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493336298824238,0,0,0,0,0,0,0.591976538210596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132066909565528,-0.0335528939606842,0,0,0,0,0,0
