,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600188.SH,X600795.SH,X601992.SH,X600027.SH,X002466.SZ,X000898.SZ,X600516.SH,X600176.SH,X600111.SH,X000709.SZ,X600352.SH,X002460.SZ,X000786.SZ,X000629.SZ,X600808.SH,X600219.SH,X600299.SH,X600489.SH,X000825.SZ,X002271.SZ,X600801.SH,X601158.SH,X000553.SZ,X002110.SZ,X600583.SH,X600157.SH,X000883.SZ,X002470.SZ,X600985.SH,X000027.SZ,X000630.SZ,X601699.SH,X600339.SH,X000408.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.132151922400768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171769920761368,0,0,0,0,0,0,0,0,0,0,0,0.0573796562129554,0,0,0,0.108436212157155,0,0,0,0,0,0,0,0.0223037965130023,0,0,0,0.022902657384714,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425100132633884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222963607919846,0.0233867343473911,0,0,0,0,-0.0407276558880691,0,0,0,0,0,0,0.188924700879613,0,0,0.0294563781730767,0.0682366762376131,0,0,0,0.0227450000123219,0,0
X601088.SH,0,0,0,0,0,0.0695990583266347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115955463518591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196186978492629,0,0,-0.0565308870090946,0,0,0.139171520860897,0,0,0,-0.00637771954160573,0.02114574436494,0,0,0,0.0768265625509143,0,0
X600585.SH,0,0.0878174809888791,0,0,0,0,-0.0198018588873921,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0099707716254297,0,0,0,0,0,0,0,0,0.190810157588818,0,0,0,0,0,0,0,0.411242508738996,0,0,0,0,0.0336112410074228,0,0,0,0,0,0,0,0,0,0.00407082734694379,0.00277215912565035,0,0,0,0.0333972237548537,0,0
X600019.SH,0,0,0.0359743574798932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187758778694175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238370945370521,0,0.0115137537912757,0,0,0,0.0859277880968799,0,0,0,0,0,0.00474657179091778,0.0252523733748389,0,0,0,0.0275889816957664,0,0
X600309.SH,0,0,0,0.129003578019711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205720179737391,0,0,0,0,0,0,0,0.166021743748758,0,0.309915560898805,0,0,0,0,0,0.160751053751034,0,0,0,0,0,0,0.191708088074752,0,0,0,0,0,0,0,-0.00348515698211005,0,0,0,0,0.00465517546407901,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252592752057206,0,0.587980709900575,0,0,-0.161535463753903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0320969054567791,0,0.124136896477233,0,0,0,0,-0.137500275109677,0,0,-0.000358951017466364,0.0102717520034788,0,0,0,0,0,0
X600010.SH,0,0.031409597755414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0996884258120648,0,0,0,0,0,0,0,0,0,0,0.155440297130574,0,0,0,0,0,0,0,0,0,0.135841254102587,0,0,0.054437062747182,0,0,0.00910143223955907,0.0169512927044825,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0202983319038908,0,0,0,0,0,0,0,0,0,0,0.0710799687010613,0,0,0,0,0,0,0.0101336916873364,0,0,0,0.191466195071265,0,0.0181352095757687,0,0,0,0,0,0.0176093684762332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000484981661812428,-0.00441814329405936,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0301974192273288,0,0,0,0,0,0,0,0,0,0.83643830241076,0,0,0,0,0,0,0,0.0109810577125861,0,0,0,0,0,0,0,0,0,-0.027824702525103,0.0199003566992399,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172065270369555,0.152903055508204,0,0,0,0,0.0253770231296381,0,0,0,0,0,0.0161421965628939,0,0,0,0,0.0800851379385697,0,0,0,0,0,0,0,0,0,0,-0.0127444646199217,0.0381905898043262,0,0,0,0,0,0
X601991.SH,0.290982880375726,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0129454469770552,0,-0.0433868713360117,0,0,0,0,0,-0.0344966167579409,0,0.0704458662598088,0,0,0,0.0972775171086198,0,0,0,0,0.00327028809987746,0,0,0,0,0.111301557160381,0,0,0,0,0,0,0,0,-0.0239434236826996,0.058518306757573,0,0,0,0,-0.0587209035374678,0,-0.00210681194454342,2.16840434497101e-19,0,0,0,-0.03032584000501,0,0
X600660.SH,0,0.135120740140706,0,0,0,0.0785057966238674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106932411361313,0,0,0,0,0,0,0,0,0.256614610711114,0.0189372987324306,0,0,0,0,-0.00599594225274957,0,0,0,0,0,0,0,0,0,-0.000592539029846424,-0.0287448772152584,0,0,0,-0.0156867805873359,0,0
X600688.SH,0,0,0,0,0.0931530574040069,0,0.0363782134190657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021897022035137,0,0,0,0.00627197189786188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0316886134188772,0,0.118684892243093,0,0,0,0,0.00858282997940487,0,0,0,0.0328234740811935,0,0,0,0.0729668155109506,0,0
X600886.SH,0,0,0.170458432927771,0,0,-0.0487654730221389,0,0,0,0,0,0,0,0,0,0,0,0.163923104323969,0,0.0156134610998129,0,0,0,0,0,0,0.258528510386767,0,0,0,0,0,-0.0599814869328012,0,0,0,0,0,-0.0703483279958528,0,0,0.00786568417141911,0,0,0.0888338390996088,0,0,0,0,0,0,0.00949762171338086,-0.0232084944497135,0,0,0,-0.0756639104752378,0,0
X600362.SH,0,0,0,0.0288486131242087,0,0,0,0,0,0.01224726884807,0,0,0,0,0,0,0,0,0,0,0,0,0.0188173364504203,0.00389568336776091,0.242972708449589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034900824794088,0,0.0448388352230227,0,0,0,0,0,0,0.0994462419555781,0,0,0,0.00410274454700751,0,0,0,-0.0230566955434748,0,0
X600188.SH,0,0,0,0,0,0.0587397293365407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585474285829432,0,0,0,0,0,0,0.021219031414872,0,0,0,0,0,0,0,0.0190549023080242,0,0,0,0.243217890210424,0,0.00356758619027717,0,0,0,0,0,0,0,0,0,0.00417369781913933,-0.0105798955655567,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.160123238107825,0,0,0,0,0.078147699710309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064272199130964,-1.73472347597681e-18,-0.0447843691345946,0,0,0,0,0,0.0246787279518015,0,0,0,0,0.0564201891395964,0,0,0,0,0,0,0,0,0,0,-0.00177111300730846,0.0177173758248635,0,0,0,0,0,0
X601992.SH,0,0,0,0.0745377842343367,0,0,0,0,0,-0.0871644545315916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230499446563062,0.0560320105338314,0,0,0.150387655915028,0,-0.022936326165012,0,0,0,0,0,0,0,0.142660420232211,0,0.0675569459500536,-0.0550956590916508,0,0,0,0.0219292979846433,0,0
X600027.SH,0,0,0,0,0,0,0.409430923789524,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154877637736606,0,0,0,0,0,0,0,-0.292676261799859,0,0,0,0,0,0,0,0.389279449515916,0,0,0,0,0.0283555720837177,0,0,0,0,0,0,0,0,0,0.0124416462186845,-0.0280384550191362,0,-0.233241793855534,0,-0.0520236771672926,0,0
X002466.SZ,0,-0.0747144442996266,0,0,0,0,0,-0.0465533318909147,0,0,0,0,-0.0236202304584738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962286715490919,0.158282436721927,0.0637166290215895,0,0,0,0,0,0,0,0,0,0,0,-0.0131862273903192,0,0,0,0,0,0,0,0,0,0.0205734871794186,0.0109040280732606,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0333410860534077,0.0565427469672234,0,0,0,0,0,0,0,0,0.0186514172293084,0,0.133920728956936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109578172796158,0,0,0,0,0,0,0,0.103909562277843,0,0,0,0.0117932833163459,-0.00600766554931683,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0.0568618650773552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19680499426415,0.1082600578592,0,0,0.170958176002802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068268095541044,0,0,0,0,0,0,0.0806874743104612,0,0,0.0188798590733373,0.0285635356056028,0,0,0,0,0,0
