,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600027.SH,X600362.SH,X601992.SH,X600111.SH,X600157.SH,X600886.SH,X600623.SH,X600299.SH,X600547.SH,X600660.SH,X601158.SH,X002466.SZ,X600352.SH,X600489.SH,X000792.SZ,X000709.SZ,X600583.SH,X600309.SH,X000898.SZ,X000539.SZ,X000883.SZ,X000629.SZ,X000630.SZ,X000027.SZ,X002075.SZ,X000959.SZ,X000060.SZ,X000983.SZ,X300072.SZ,X002470.SZ,X600021.SH,X600022.SH,X600176.SH,X601699.SH,X600578.SH,X600098.SH,X000012.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.180107185474894,0.0776908535150501,0,0,0,0,0,0,0.0447973239238782,0,0,0,0,0,0,0,0,0,0,0,0.0427372516527295,0,0,0,0,0,0,0.0650813172530436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192834878945457,0,0,0,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0.222909140654618,0.0516264473077787,0,0,0,0,0,0,0,0,0,0,0,0.0283493281844721,0,0,0,0,0.016961798288833,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0447240545144718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422647079808418,0,0.00381063710710209,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0.355512392812254,0,0,0,0,0.0258332828506292,0,0.0616591069879646,0,0,0,0,0.00541672433604273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0455902744585971,0,0,0,0,0.136670598695616,0,0.0464355075122332,0,0,0,0,-0.0212328744675368,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.210081353097044,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0693061924498372,0,0,0,0,0,0,0.0529978633527941,0,0.0246464084022696,0,0,0,0,0,0,0,0,0,0.0959500038687121,0.0368087316821375,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174573942744109,0.127127807916281,0,0,0,0,0,0,0,0,0,0.0295578977033247,0,0,0,0,0,0,0.0955204730192401,0.20344686255072,0,0,0.112890586626497,0.0675637913894354,0,0,0,0.0240350403510713,0,0,0,0,-1.73472347597681e-18,0.0170201321578226,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0.115580479126819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014427396352338,0,0,0,0,0,0.370895096373513,0,0,0,0,0,0,0.138531860541637,0.103147039954706,0,0,0,0,0.0237560673591999,0,0,0,0,0,0,0.00412780306791126,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0607573457701887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146076772384549,0,0,0,0.023908101269473,0,0,0,0,0.16897272951108,0,0,0,0.0619327380010927,0,0,0,0,0,0.0864832627169314,0,0,0,0,0.0395423620599382,0,-0.044725471694941,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.109448455322719,0,0,0,0,0,0,0,0,0,0,0,0,0.185498381234311,0,0,0.0773553341376548,0,0,0,0,0,0,0.0362423643853471,0,0,0,0.195440204498841,0,0,0.0748942877467011,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0923835313482706,0.0995746489985267,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.128209434834004,0,0,0,0,0,0,0,0,0,0,0,0.0227529873600538,0,0,0.256170367391456,0,0,0,0,0,0,0,0,0,0,0,0.28345545990942,0.0567284191535134,0,0,0,0,0,0,0,0,0.0687792311624566,0,0,0.0538110601850071,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0594736402643742,0,0,0,0,0,0,0,0,0,0,0,0,0.0904181061260616,0,0,0,0,0,0,0,0,0.0342518610556142,0,0,0,0,0.136482421059898,0,0,0,-1.73472347597681e-18,0.480627491829923,0,0,0,0,0,0,-0.0274831285032773,-0.0273782217969807,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0554649247382395,0,0,0.139286727996593,0,0,0,0,0,0,0,0,0,0,0,0,0.0072985121892138,0,0,0,0.0277748582130195,0,0,0,0.0554265038210641,0.168994774643633,0,0,0,0,0.0442233603821226,0,0,0,0,0.0125736181639901,0,0,0,0,0,0.003098887084238,0,0,0.130197989168885,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151640431378438,0,0,0,0,0,0,0,0,0,0,0,0,0.0167840597268241,0,0.0693940819792812,0,0,0.0573751385790569,0,0.0617080378306088,0,0.12186572668247,0,0,0,0,0,0,0.131889877658046,0.12606478650563,0,0,0,0.171949502646308,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.0171961445624447,0,0,0,0,0,0.0656847839132617,0,0,0,0,0,0,0,0,0,0.0181703397104292,0,0,0.104063775636777,0.190985517024256,0,0,0,0,0,0.0713153462443808,0,0,0,0.130591828499927,0.205076826546076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0534301372268288,0.0354702628282493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110969280347565,0,0.0791889277227436,0,0,0,0,0.0304448769385023,0,0,0,0,0.0342609207936724,0.0499363333814857,0,0,0,0,0,0,0,0.373833696817351,0.0338298482171874,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.051870989258715,0,0,0,0,0,0,0,0.0574414768608884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699831759811625,0.0240414053049181,0,0,0,0.123020271215296,0,0,0,0.0419567568853416,0,0.205995688538352,0,0,0,0.161301990620437,0,-0.0174102602192742,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0724381242384086,0,0,0,0,0,0,0,0,0,0,0,0.019113963455771,0,0,0,0,0,0,0,0,0,0,0,0.274550020960409,0,0,0.261215129745003,0,0,0,0,0,0,0,0,0,0,0,-0.0064280350026007,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.08351488137738,0,0,0,0,0,0,0,0,0,0,0,0,0.0218060062479261,0,0,0,0,0,0,0,0.0981019207578462,0,0,0.15036771946177,0,0,0,0,0,0,0.25437076456231,0,0,0.0232179729376966,0.150528737064506,0,0,0,0,0,0.107714853150455,0,0,0,0,0,-0.00698007602011885,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.141684960165743,0,0,0,0,0,0,0,0,0,0,0,0,0.019661872222211,0,0,0,0,0.0443032769034783,0,0.00431468624144279,0,0,0,0,0,0,0,0,0.332310321682018,0,0,0.0441813674188776,0,0,0.0734247100253285,0.072547692981561,0.0311664828957301,0,0,0,0,0.136854726919703,0,0.0150596956881107,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0202966380435513,0,0,0,0,0,0,0,0,0,0,0,0,0.211924690925661,0,0,0.060754099359756,0,0,0,0,0,0,0,0,0.0196997989394286,0,0,0,0,0.0292291614501898,0,0,0,0,0.00815951568372096,0.0415500310146827,0,0.00492919296883983,0,0.0295298917844281,0,0,0,0.13832555743532,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0836380108727959,0.236789574942065,0,0,0,0,0,0,0,0,0,0.0387468518846533,0,0,0,0,0,0,0.558365354906881,0,0,0,0,-0.10296613776638,0,0.0381307266915505,-4.33680868994202e-19,0,-0.0562003458390582,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315472245818065,0,0,0,0,0.0102751082794186,0.143699372248357,0,0,0,0.17308212690605,0,0,0,0,0,0,0,0,0,0.229440485839075,0,1.0842021724855e-19,0,0,0,0,0,0,0.122495646880672,0.210856585464729,0,0.0236225619440079,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940600523082272,0,0,0,0,0,0,0,0.0121825964273536,0,0,0,0,0.11191728963506,0,0,0,0,0,0,0,0,0,-0.0147322214629938,0,0,0,-0.00724907912046843,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.118713645344971,0,0,0.0369322819850164,0,0,0.0548671183376556,0,0,0,0,0,0,0,0,0,0.0370722804393329,0,0,0,0,0,0,0,0,0,0,0,0,0.0352108422594145,0.0167532842099855,0,0,0,0,0.0856858768350126,0.063631657038668,0,0,0,0,0,0,0,0,0,0,0,0,0
