,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600019.SH,X600585.SH,X000792.SZ,X600111.SH,X002466.SZ,X000301.SZ,X600010.SH,X601600.SH,X600188.SH,X000708.SZ,X601898.SH,X600660.SH,X002271.SZ,X600011.SH,X600362.SH,X600547.SH,X600176.SH,X600426.SH,X000807.SZ,X002080.SZ,X600886.SH,X000825.SZ,X000408.SZ,X600219.SH,X600096.SH,X300037.SZ,X600803.SH,X000959.SZ,X600295.SH,X002326.SZ,X600141.SH,X000932.SZ,X000983.SZ,X000898.SZ,X000786.SZ,X600795.SH,X000630.SZ,X000723.SZ,X600688.SH,X601991.SH,X601699.SH,X600801.SH,X600352.SH,X600808.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0164230490594759,0,0,0,0,0,0,0,0,0,0.00146872139290849,0,0,0,0,0,-0.0127908765281269,0,0.0369576333870539,0,0,0,0.05753989595007,0,0,0,0,0,0,0,0,0.0374893376081318,0.0446361934056513,0,0.0417081865493948,0,0,0,0,0,-0.0227742395883656,-0.00092634009619424,0,0,0,0,0,0
X600028.SH,0.122807599904857,0,0,0,0,0,0,0,0,-0.0428168604629505,0.029573865362185,0,0,0,0,0,-0.0329456010086382,0,0,0.0414259003742352,0,0.0438400405985226,0,0,0,0,0.0152762388360642,0,0,0,0,0,0,0.0630396499093922,0,0,0,0.0558808249149874,0,0,0,0,0,0.0857142141943345,0,0,0.0844596234908052,0,0,0,0,0,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,-0.000439437397118745,0,0,0.0508660506063035,0,0,0.21988998315781,0,0,0,0,0,0,0,0,0,0.0451849922217678,0,0,0,-0.00479101876463714,-0.0564622168875416,0,0,0,-0.0346616056649573,0,0,0.143527465885276,0,0.023863298624248,0,0,0,0.023396012717529,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0350192074645916,0.000744989215526607,0,0,0,-0.0170887289267488,0,0,0,0.0501977479349767,0,0,0,0.123076666450523,0.099950420499175,0,0,0,0,0,0,0,0.0782461515793516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00283456009740675,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.248871804678149,0.228370318385284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117670903984486,0,0,0,0,0,0,0,0,0.135576092485488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.88762612398111e-06,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.100196430567278,0,0,0.031044751164602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0685001649296001,0,0,0,0,0,0.065615897855636,0.00953526532437897,0.406687955123021,0,0,0,0,0,0,0,0,0,0.0478930287748953,0,0,-0.0328168626661168,0,0,0,0,-0.188776868101744,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033088441624732,-0.0427636417274276,0,0,0,0.0522285756052691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668256229862453,0,0,0,0,0.0160388679807267,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.026268574202979,0,0,0,0,0,0,0,0,0,0,-0.00905733404605978,0.120067074609479,0,0,0,0,0,0.00939028352883034,0,0,0,0.0773892221838838,0,0,0,0,-0.122008290144006,0,0,0,0,0,0,0,0,0.048050617897482,0.0629335503216323,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.220673584680819,0,0,0,0,0,0.0567786309430363,0.378935845773738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106157590417696,0,0.0160022885398974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0863505140223558,0,0,0,0.0330526888572658,0.021144869759836,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0.214475808179138,0,0,0,0.232789664102207,0,0,0.0843679208703452,0.0517415498942797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324696595197118,0,0,0,0,0,0,0.0392105457138858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00954032707287916,0,0,0,0,0,0,0
