,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X000708.SZ,X600011.SH,X002460.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600801.SH,X002271.SZ,X600362.SH,X600688.SH,X000786.SZ,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X601992.SH,X002466.SZ,X600111.SH,X600299.SH,X600027.SH,X000723.SZ,X600176.SH,X600489.SH,X000401.SZ,X000553.SZ,X000898.SZ,X600426.SH,X601158.SH,X600516.SH,X000792.SZ,X600219.SH,X000932.SZ,X002075.SZ,X000883.SZ,X000709.SZ,X600583.SH,X002353.SZ,X000027.SZ,X000630.SZ,X600126.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600176.SH,0,0,0,0,0.14249928422151,0,0,0.0725617949100686,0,0,0,0,0,0,0,0.190947949719355,0,0,0,0,0,0.15842328118935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0578920965914811,0,0,0,0,0,0,0,0,0.040433843157169,0.0258688457695153,0,0,0,0,0,0.00479452089789464,0.0187215704743686,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0.470539458943628,0,0,0.0579148543661949,0,0,0,0,0,0,0,0,0.0220188741733631,0,0,0,0,0,0,0.0196353987721942,0,0,0,0.0785300669050625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489989656891154,0,0,0,0,0.0256240595271206,0,0,0,0,0,0,0,0,0
X000401.SZ,0,0,0,0,0,0,-0.0478631482385615,0,0,0.0407676858185623,0,0,0,0,0,0.471652031776024,0,0,0,0.189604545692378,0.0704852028520691,0,0,0,0.035961291756126,0,0,0.0115628660358748,0,0,0,0,0,0,0,0,0,0,0,0.00423304204286719,0,0,0,0,0,0,0,0,0.0812409977475027,0,0,0,0,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0223335586444248,0,0.219206768037589,0,0.202012057680347,0,0,0,0,0,0,0,0,0,0,0,0.125819297030397,0,0,0.132024174680544,0,0,0,0.0159560409717943,0,0,0,-0.029839288106869,0,0,0,0.0727995006652868,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0143172329737216,0.0129714467805156,0,0,0,0,0,0,0,0,0.0837609174200206,0,0.00407353090697627,0,0.106718104742956,0,0,0,0.000650154005527711,0,0,0,0.0477069670490384,0,0,0.0763933988642742,0,0,0,0,0,0,0,0.159838585526226,0,0,0,0.0698355443867509,0,0,0,0,0,0,0.00108629339728115,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.123550247893874,0,0,0,0,0,0,0,0,0,0,0.00201382391086757,0,0,0,0,0,0,0,0,0,0.0366735441471212,0,0,0,0.171278358943352,0.259148462050099,0,0.119760784549724,0,0,0,0,0.0497571372869965,0,0,0,0.0797781497859365,0,0,0,0.0916330408324971,0,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0562072563074495,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0.0522547009144021,0,0,0,0.0151519406262914,0,0,0,0,0,0,0,0,0,0,0,0.00172314882244249,0,0,0,0.00895255333295007,0,0,0.107729896203657,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341507802310311,0,0,0,0,0.621128971925479,0,0,0.0812122920911027,0,0,0,0,0,0,0,0,0,0,0,0.0340964959737442,0,0,0,0,0,0,0,0.047884157567151,0.0311911449774135,0,-0.00508483167579711,0,0,0,0,0,0
X000792.SZ,0,0,0,0.118408205006874,0,0,0.0470925138176547,0,0,-0.0231006229140577,0,0,0,0.322440515675334,0,0,-0.0573289026480079,0,0,0,0,0,0,0,0,0,0,0.0312046508532094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102034569657669,0,0,0,0,0,0,0,0.0236880849919251,0.261279265574604,-0.0311064126571044,-0.00885078608399715,0,0.0376686367584037,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580689670268021,0,0,0.380880901848144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0499686348150597,0,0,0.00394728631323469,0.0373076922234975,0,0,0,0,0,0,0,0,0,0,-0.00087957792068137,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0.0298803311594441,0,0,0,0,0,0,0,0,0,0,0.177703437495122,0.160775354938342,0,0,0,0,0,0,0,0,0.14587164359596,0,0.0338825769060574,0,0,0,0,0,0,0,0,0.0508391219521947,0,0,0,0,0,0,0,0,0,0,-0.00768597624943981,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,-0.123596505237409,0,0,0,0,0.0406242987224976,0,0,0,0.20968488448805,0,0,0,0,0,0,0.11636936020174,0,0,0,0.302519685906953,0,0,0,0.166916358514371,0,0,0,0,0,0,0,0,0,0,0.0314817035735984,0,0,0,0,0,0,-1.73472347597681e-18,0.057558349912168,0,0,0,0.0351072715638024,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0627858887695277,0,0,0,0,0.111656155612115,0,0,0,0,0,0.252710107549627,0,0,0,0.00268985663957811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282002556781109,0,0,0,0.0498685425371237,0,0,0,0,0,0,0.0458385180697659,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134271339833498,0,0,0.00421667505854904,0.245450826285244,0,0,0.0310721106029892,0,0,0,0,0,0,0,0,0,0.175948031932515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00774776542654,0,0,0,0.131250201653103,0,0,0,0,0,0.051680284266198,0,0,0,0,0,0,0,0,0,0.306656155528543,0,0,0,0,0,0,0.00463487548484522,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416021454841372,0,0,0,0,0,0,0,0,0.374826692315992,0,0,0,0,0,0,-0.0838743200588793,0.0460969228765494,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0592079327818553,0,0,0,0,0,0,0,0,0,0,0,0,0.254841902892876,0.087598375299716,0,0.0476271365888566,0,0,0,0.0853094812040555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105798417731113,0,0,0.00401800029762236,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.0803138871545114,0,0,0,0,0,0,0,0.248458006236051,0,0,0,0.0527136303379033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157759824927584,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00758637286982306,-0.00219576722285147,0,0,0,0,0,0
X600126.SH,0,0,0,0,0,0,0,0.302490615240739,0,0.0065919731594832,0,0,0,0,0,0.0405885621336465,0.190029755931762,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0262663450508537,0,0,0.180215379342988,0,0,0,0,0.0563481324412508,0.0899984780094656,0,0.0301474260627019,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.181450686015999,0,0,0,0,0,0,0,0,0,0,0,0,0.11470177959693,0,0,0,0,0,0,0,0,0,0.0480624115119523,0,0,0,0.0349534721033445,0,0,0,0.0181378956733072,0,0,0,0.0171012356459461,0,0,0.0621169113768289,0,0,0,0,0,0,0,0.0231662613235174,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,-0.397141522882572,0,0,0,-0.0187725528565487,-0.239506094483188,0,0,0,0,0,0,0,0,0,0,0,0,0.0649797693565002,0,0,0,0,0,0.221749461906034,0,0.0294750520191605,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0154325050001111,0,0.501739107869054,0,-0.113631153745907,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0509791820551373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128113513449083,0,0,0,0,0.200841089033562,0,0,0.125091979343923,0,0,0,0,0,0,0,0,0,0,0.371375723400079,0,0.261142353200355,0,-0.869892107094631,0,0
TED,0,0,0,0,0,0,0,-1.02285052781435,0,0,0,-0.505223648946393,0,-0.615937807104152,0,0,0,0,0,0,0,0.120265148161364,0,0,0,1.57559033542887,0,-0.215839076645846,0,0,-0.605541868110734,-0.0127602157652413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450846677823614,0,0,0,0,1.07509034668057,0,0
RealEstate_excess,0,0,0,0,0,0,-0.065286632619272,-0.0496892731785478,0,-0.0218507282848301,0,0,0,0,0,0,0,0,-0.0217067215432544,0.0350863362061928,0,0,0,0,0,0.0248805006899595,0,0,0,0.0637580401452575,0,0,0,0,0,0,0,0,0,0,0,-0.00209757383105123,0,0,0,0,0,0,0,0,0.0797399174853008,0,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.150526126074623,0,0,0,0,0,-0.0388913102158206,0,0,0,0,0,0,-0.133484295696527,0,0.0689543705610493,0,0,0,0,0,0,0,0,0,0,0.116941781252742,0,0,0,0,0,0,0,0.0542474369957167,0,0,0,0.0655250766258658,0,0,0,0,0,0,0,0,0.239636922433627,0.00212695593189914,0.0490769940709505,0,0,0,0.0330207151371605,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02012420886706,-0.0263205908961474,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0233140659348376,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00262062219281567,0,0,0,0,0,0.00351409446179192,0,0,0,0,0,0.000861589011078646,0,0,0,-0.00167040849194666,0,0,0,0,0,0.00811864680547956,-0.00580860655743782,0,0,0,0.0285232991625107,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00851185671876605,0,0,0,-0.0394461800849726,0,0
