,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X600019.SH,X000708.SZ,X002460.SZ,X600660.SH,X002271.SZ,X600547.SH,X600362.SH,X600010.SH,X600111.SH,X601600.SH,X000786.SZ,X600176.SH,X600886.SH,X600011.SH,X601898.SH,X000301.SZ,X600188.SH,X600426.SH,X002466.SZ,X600352.SH,X600801.SH,X601991.SH,X000932.SZ,X600219.SH,X600803.SH,X600795.SH,X000027.SZ,X600489.SH,X002080.SZ,X600688.SH,X000807.SZ,X600486.SH,X600299.SH,X000898.SZ,X600027.SH,X002353.SZ,X601168.SH,X600516.SH,X601992.SH,X600157.SH,X000630.SZ,X000723.SZ,X600315.SH,X000830.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600111.SH,0,0,0,0,0,0.242488514285597,0.0378334564042533,0,0,0,0,0,0.672689646097239,0,0,0,0,0,0,0,0.19173758550881,0,0,0.152111295299833,0,0,0,0,0,0,0,0.0654056330210946,0,0.259588280379442,0,0,0.0829560500161086,0,0,0,0,0,0.0691335383010019,0,0,0,0,0,0,0,0,-0.0440176393147094,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0574782346860431,0,0,0,0,0,0.106790118347669,0,0.00876023790527282,0,0,0,0,0,0,0,0.0246649766199641,0,0.0355627464086593,0,0,0,0.0407502320757693,0,0,0,0,0,0,0,0.354630558139169,0,0,0,0,0,0.0326084263327544,0,0,0,0.153912041372298,0,0,0,0,0,-0.0161336001056282,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.0248497711868103,0.0703347170871058,0,0,0,0,0,0,0,0,0,0,0,0.0547886402428006,0,0,0.0155391315952028,0,0,0,0,0,0.0803376418338043,0,0,0,0,0,0,0,0,0,0,0.0795480874110718,0,0,0,0,0,0,0,0,0.0526734109757663,0,0,-0.0289233912845155,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.23865272355368,0.112800401539168,0,0,0,0,0,0,0.182626658939294,0,0,0,0,-0.0189935570618605,0,0,0,0,0,0,0.0292975762845446,0,0,0,0,0,0,0,0,0,0,0,0,0.27652323312639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363883980311591,0,0,0,0,0,-0.00314888389894844,0.0228401197177391,0,0.0286256824191255,0,0,0,0,0,0,0,0.0328561179422309,0.007141393945999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0765608140990888,0,0,0,0,0.00667619602288676,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330669911014483,0,0,0,0,0,0,0,0.0816738102055516,0,8.67361737988404e-19,0,0,0,0.0859876423768955,0,-0.00468904631710315,0.108912542787245,0.0404659618914195,0,0,0,-8.67361737988404e-19,-0.0427717978112236,0,0,0,0,0,0.0822140203371388,0,0,0,0,0,0,-0.0113798944636228,0,0.0078662100526767,0,0,0,0,0,0,0
X601898.SH,0,0,0.0962688336768636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263817793256193,0,0.00817555252712533,0,0,0,0,0,0,0,0,0,0.0175783604824843,0,0,0,0,0,0,0,0,0,0,0,0.316442228018819,0,-0.0214732937287653,0,0,0,-0.0137187793102681,3.46944695195361e-18,0,0,0,-0.0548726975896443,0,0
X000301.SZ,0,0,0,0,0,0,0,0.108699547810277,0,0,0,0,0,0.169113519289913,0,0,0,0,0,0,0,0,0,-0.00045516619183789,0,0,0,0,0,0.498723786023179,0,0,0,0,0,0,0.152494160353589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0279226264056123,0,0,0,0,-0.209540113827707,0,0
X600188.SH,0,0,0,0,0,0,0,0.058813495290025,0,0,0,0,0,0.0371526581488354,0.132245360587878,0,0,0,0,0.213770782793446,0,0,0,-0.0827818917615074,0,0,0,0.112418000112814,0,0,0,-0.195784995517052,0,0,0,0.160074865022189,-0.0783972724451128,0,0,0,0,0,0,0,0,0,0.153911020121459,0,0.00447349853284568,0,0,-0.00579852764724336,0.0269215284683613,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0.0293139987255357,0,0,0,0,0.26699251340069,0,0,0,0,0.0216805295252042,0,0,0,0.153944777966999,0,0,0.0792542222656381,0,0,0,0,0,0,0,0,0,0,0,0,0.0836177792322925,0,0,0,0.12456745376709,0,0,0,0,0,0,0,0,0,0,-0.0213049024700551,-0.00148018531836466,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.552975737731311,0,0,0,0,0,0.192700524219098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154123609169916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155979577888084,0,0.0765135918625068,0.0400148404881257,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0614527844496224,0,0,0,0.0834202846334742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586137870233164,0,0,0,0,0.136845109671155,0,0,0,0,0,0.0248124762734639,0,0,0,0,0,0,0,0.171510356733522,0,0,-0.0112032554697462,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.247613186495478,0,0,0,-0.0178682402170291,0,0,0,0.0410126776179264,0,0,0,0,0,0,0,0,0,0,-0.00975965476994249,0,0,0,0.155223679155582,-0.102086397126126,0,0,0,0,0,0,0,0,0,0,0,-0.0872709553717363,0.0479941915955834,0,0,0.0421846946103385,0,0,0,0,0,0,0,0.0101087897179402,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,-0.0043813989470328,0,0,0,0.00943409409113308,0,0,0,0,0,0,0,0,0,0.0486296315736896,0.0218801827824526,0,0,0,0,0,0,0,0,0.178182813533343,0,0,0,0,0.0510437264699975,0,0,0,0,0,0.0559184913382043,0,0,0,0,0,0,0,0,-0.0129642358954294,0.0098985027261942,0,0,0,-0.0523976033934167,0,0
X000932.SZ,0,0,0,0,0,0.710261633951438,0,0,0,0,0,0,0,0,0,0,0.019910383109193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444625016392931,0,0,0,0,0,0,0.128860096359791,0,0,0,0,0,0,-0.0576592499113543,0,-0.00984162055737542,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0819272100774999,0,0,0,0,-0.0823817425047535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379793716538722,0,0,0,0,0,0.00618402885327864,0,0,0,0,0,0.0699002784009216,0.38621652273549,0,0,0,-0.03118405854094,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0.0819738224834572,0.0831120671419082,0.0612450722563855,0,0,0,0,0.110198780482187,0,0,0,0,0,0,0,0,0,0.0648923059547825,0,0,0,0.077719088184914,0,0,0,0,0,0,0,0,0,0,0,0,0.217157896415285,0,0,0,0,0,0,0,0,0,0,0,-0.0372412687537561,0,0,0,-0.0634820023386238,0,0
X600795.SH,0,0,0,0,0,0,0,-0.0293457353170383,-0.00842906815318991,0,0,0,0,0,0,0,0,0,0.016282515010978,0,0,4.33680868994202e-19,0,0,0,0,0,0.0431471128357838,0,0,0,0.128313971381908,0,0,0,0.0580736488541104,0,0,0,0,0,-0.0291458416823426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,-0.0443633999780316,0,0.191285272764789,-0.0999781420646684,0,0,0,0.0280110232900868,0,0,0,0,0.292471699348644,0,0.0211616242232329,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0436988341508983,0,0.183886504691504,0,0,0,0.207037658260212,0,0,0,0.011051852760583,0,0.00180559928354038,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.181283382220319,0,0,0,0.16904634027184,0,0,0,0,0,0,0,0,0.0142641748194041,0,0,0,0,0,0,0,0,0,0.00254274864816728,0,0.0634162279907482,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0331505097568875,0.0379081714601131,0,0,0,0,0,-0.0141627479183003,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0.0474549704269192,0,0.0598223013339319,0,0,0,0.116628613127306,0,0,-3.46944695195361e-18,0,0,0.138320060404454,0,0,0,0.0582005174301238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0910225970479691,0,0,0,0,0,0,0.325925623655463,0,-0.00498862785771141,-0.039950789247381,0,0,0,-0.0842625895706879,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350516689085519,0,0,0,0,0,0,0.0276260425850643,0,0,0,0,0,0,0,0,0,0,0,0.141237061866621,0,0,0,0,0,0,0,0.0373239647522621,0,0,0,0,0,0.0483955216286728,0,0,0,0,-0.00285467598809051,-0.0120206331777357,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694822777290334,0,0,0,0,0,0,0,0,-0.0713498596341954,0,0,0,0,0,0.126730282852503,0,0,0,0,0,0,0,0,0,0,0,0,0.2122478301361,0,0,0,0,0.0932381734663859,0,0,0.205850176147475,0.024555342722446,-0.047812602999483,-0.16259502121102,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0.00154344307904095,0,0.354016574415627,0,0,0,0,0,0,0,0,0,0,0,0,0.278644807634041,0.105638906399352,0,0,0,0,0.00391948672454957,0,0,0,0,-0.00501236827691059,0,0,0,0,0,0,0,0.135459649494548,-0.258133721284948,0,0,0,0,0,0,0,0,0,0.0188519744672996,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0.0326257560197496,0,0,0,0,0,0,0,0,0,0.00265958768951651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214876516925829,0,0,0,0,0,0,0,0,0,0.144392775574022,0,0,0,0,0.00195198939161393,0,0,0.230232032397682,0,0.00237490990081983,4.33680868994202e-19,0,0,0,0.0157299119868983,0,0
X000898.SZ,0,0,0,0,0,0.397140373850461,0,0,-0.00801702068815442,0,0,0,0,0,0,0,0,0,0,0.0647328798145228,0,0,0,0,0,0,0,0,0,0,0,-0.0402062498406059,0,0,0,0.108453741438179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0164697220019713,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,-0.0598538638590466,0,0,0,0,0,0,0,0,0,0,0,0.0725530620927151,0,0,0,0,0,0,0,0,0,0.123543980212963,0,0,0,0.0425268331390652,0,0,0,0,0,0,0.0223532702491211,0,0,0,0,0,0,0,0,0.00471959007016822,0.00897938667445052,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.163521508669061,0,0.408262488127698,0,0.0206686105594889,0,0,0,0,0.208747808155448,0,0,0.195321395952797,0,0,0,0,0,0.115390973063434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0682851573462184,0,0,0,0,0,0
X601168.SH,0,0,0,0,0,0,0,0.0716658410294721,0,0,0,0.421468283762025,0,0,0,0,0,0,0,0,0.222603571124681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0277640338227723,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.0708503447614367,0,0,0,0,0,0.131270399577776,0,0,0,0,0.0613378852468789,0,0,0.13590498381722,0,0.150869369786124,0,0,0,0.290530050463015,-0.170339296789343,0,0,0,0,0.395151874047419,0,0,0,0.167842612414156,0,0,0,0.0538106063796716,0,0,0,0,0,0,0,0.163676453307302,0,0,0.00718590334227935,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,-0.0183961024540315,0,0,0.0877742070617252,0.00395210399815643,0,0,-0.00725139615331756,0,0,0,0,0,0,0,0.0886183147123261,0.133703610914309,0,0,0,0,0,0,0,0,0,0,-0.144212688917575,0,0,0,0,0.00792315997838854,0,0,0,0,0,-0.0530051503045468,0,0,0,-0.0114651722344271,0.0144131012977093,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190063256742291,0,0,0,0,0,0,0,0,0,0.0429555075978597,0,0,0,0,0,0,0,0,0,0.0354321457402094,-0.0260740076043147,0,0,0,0,0,0,0,0,0,0.0296678631162518,0,0,0,-0.0821533134008175,0,0
X000630.SZ,0,0,0,0,0,0,0,0,-0.030600323087445,0,0,0.426216578214115,0,0,0,0,0,0,0,0,0,0,0,0.0131539728399215,0,0,0,0,0.00716415891713782,0,0,0,0.0353887356902082,0,0,0,0,0,0.120454100370968,0,0,0,0,0,0,0,0,0,0,0,0,-0.0133781673779924,-0.0101844580309061,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.038984313252333,0,0,0,0,0,0,0.140986203231628,0,0,0,0,0,0,0,0.185938905490014,0,0,0,0,0,0,0,0,0,0.266834334389396,0,0,0,0,0,0,0,0,0,0.152500959806743,0.0414295257125973,0,0,0,0,0.0498665505601629,0,0.0837891832295212,0,0.0663661926567995,-0.0989420109750703,0,0,0,0,0,0
X600315.SH,0,0,0,0.279001552639865,0,0.0440243009897852,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132375718379866,0.0404593290864271,0,0,-0.00240414410790477,0,0,0,0,0,0,0,0.0162047947748571,0,0,0,0,0,0,0,0,0.0702638388167009,0.132105608582292,-0.0397400364959168,0,0,0,0,0,-0.0815163564492215,0,0,0.0216511046078836,0,0,0,0,-0.121164049387334,0,0
X000830.SZ,0,0,0,0.327759628932935,0,0,0,0,0,0,0,0.176453231674987,0,0,0,0,0,0,0,0,0,0,0.155691090721886,0.080834523529365,0.230044464574831,0,0,0,0.0743345519827221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237092191736907,0,0,0,0,0,0
X300037.SZ,0,-0.483350101951689,-0.138635369504261,0,0,0,0,-1.73472347597681e-18,0,-0.146501844817017,0,0.225562434948656,0,0,0,0,0.161155236495932,0,-0.242287479522399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421366499785541,0,0.0591458018664833,0,0.244343122891233,0,0,-0.053833475334235,0,0.110845196206467,0,0,0,0.133191937426812,0,0,0,0,-0.00216383237323378,-1.73472347597681e-18,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.00417049582647037,0,0,0,-0.0216245134093049,0,0,0,0,0,0,0,0,-0.106701708911594,0,0,0,-0.283703575038635,0,0,0,0,0,0,0.168507567200959,0,0,0,0.0979788205862692,0,0,0,0,0,-0.126930790160982,0,0,0,0,0.0155834082669223,0,0,0,0,0,-0.00604569056428771,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507322402463019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2199278869431,0,0,0,0.759007169222881,0,0
TED,0,0,0,0,0,0.1184007541412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150175157222399,0,0,0,0,0,0,-0.0603598298669455,-0.640176946518444,0.744175010194027,0,0,0,0,-0.431037076572051,0,0
RealEstate_excess,0,0,0,0,0,0.067734972438608,0,0,0.0606608475719669,0,0,0,0,0,0,0,-0.0348931928922559,0,0,0,-0.0363675840301465,0,0,0.00671480346851115,0,0,0,0,0,0,0,0,0.0337979811749179,0,0,0,0,0,-0.119206377359293,0,-0.0337833809300316,0,0,0,0,0,0,0.0102113610637488,-0.0349593823829333,0.158710561483509,0,-0.025712404512092,0.0328822349548153,0,0,0,-0.00863097821363206,0,0
MKreturn,0,0,0,0,0,0,0.0843901890631211,-0.0275319825011306,-0.0449330223398463,-0.0101386695731358,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347117737939204,0,0,0,0,-0.0783945432773161,0,0,-0.0118648755335703,0,0,0,0,0,0,0,0,0,0.0575427807625491,0,0,0,0,0,0,0,-0.0230484730668664,-0.0802835789547537,-0.009098961756749,0,0,0,0,0.0324944479697323,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000269777525256169,0,-0.00119363991427584,0,0,0,0,-0.000840272717852063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000777065541393192,0,0,0,0,-0.000726335882942182,0,0,0,0,0,0,0,0,9.80408773605003e-06,0,-0.000406271192231689,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926874844222412,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00281218290578947,0,0,0,0,-0.00336664986332995,0,0,-0.00210092967667541,0,0,0,0,0,0,0,0,0,0,0,0.0066985467840278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0105991391488081,0.000318549805069325,0,0,0,0,-0.011157648548433,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00158911319961538,0,0,0,0,0,0,0
