,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X002460.SZ,X600188.SH,X002466.SZ,X600585.SH,X000792.SZ,X600019.SH,X601898.SH,X600111.SH,X002271.SZ,X600010.SH,X600660.SH,X600011.SH,X000301.SZ,X000877.SZ,X000708.SZ,X601600.SH,X600547.SH,X600886.SH,X600176.SH,X600795.SH,X600362.SH,X600426.SH,X600096.SH,X000983.SZ,X000786.SZ,X600803.SH,X000723.SZ,X000408.SZ,X600141.SH,X002080.SZ,X300073.SZ,X601991.SH,X600219.SH,X601699.SH,X600486.SH,X300037.SZ,X002192.SZ,X600027.SH,X002353.SZ,X600801.SH,X002497.SZ,X000959.SZ,X600295.SH,X600157.SH,X600348.SH,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000877.SZ,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0340203449408061,0.0745500463005107,0,0,0.0528644246112027,0,0,0,0,0,0,0,0,0,0.00531678159425021,0.123685097076925,0,0,0,0,0,0,0,0,0,0.0308324160774622,0,0,0,0,0,0,0,-8.67361737988404e-19,0.0092699109101566,0,0,0,0,0,0.0194066443795685,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,-0.0660352920665883,0,0,0,0,0,0,0,0,0,0,0,0.00449978434256896,0,0,0.15034101989181,0.0703378641635338,0.0725742135634226,0,0,0,0,0.0381923133919431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058758119376098,0,0,0,0.208282593806158,0,0,0,0,0.00380193945903819,0,0,0,0,0.0669005829058925,0,0
X601600.SH,0,0,0,0,0,0,0.0881249615869153,0,0,0,0,0,0,0,0,0,0,0,0.138667276558165,0,0,0,0,0,0.277603058208631,0,0.0137764440373956,0,0,0,0,0,0,0,0,0,0.10706621909628,0,0,0.0225952117204275,0,0,0,0,0.143943582462719,0,0.120331656167215,0,0,0,0,0,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.111405137800873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16355679165624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434867973208669,0,0,0.364139667218217,0,0.0198040461100981,-0.028175161842381,0,0,0,-0.0022975293418381,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0353353033396603,0,0,0,0,0,0,0.0310293385822626,0,0,0,0,0,0,0,0,0,0,0,0,0.130940802711725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375523154606576,0,0,-0.0277464534546135,0,0,0,0,-0.0623289129105389,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0231230916245696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339634015009299,0,0.0646738859540658,0,0,0,0,0.0613391575482906,0,0,0,0,0,0.151801973484109,0,0,0,0.0107011728597486,0,0,0,0,0,0,0,0.0114508158863504,-0.0185247383381176,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037454473954152,-0.0712088636635749,0,0,0,0,0,0,0.371224821017525,0,0,0.0502320855424101,0,0,0.0999021033862017,0,0.0836676414521795,0,0,0,0,0,0,0,-0.0222312401910369,0.0663260535668387,0,0,0,0.0138243424866249,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25368456663016,0,0,0,0,0,0,0.0158461514652749,0.0565568258169321,0,0,0.0790344141914873,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.198041766010681,0,0.0769070244532355,0,0,0,0,0,0,0,0,0,0,0,0
X600426.SH,0.12615995288617,0,0,0,0,0,0,0,0,0,0,0.0155440353547248,0,0,0,0,0,0,0.065136778062983,0.169225472473061,0,0,0,0,0,0,0.0765549787361641,0,0,0,0,0,0,0,0.0543542427392414,0,0.202913107341789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00567991377569183,0,0,0,0.00714783292905761,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.819760217981834,0,0.037535125304469,0,0,0,0,0.0560154738868162,0,0,0.115319684899961,0,0,0,0,0,0,0,0,0,-0.0131211423927851,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0.434790541538457,0,0,0,0,-0.0496036571333943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123593415672419,0,0,0,0,0.500152341179217,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.00932763302660501,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0125163528079822,0,0,0,0,0,0,0.416784342291906,0,-0.0164068895035972,0,0,0,0,0.16484753573013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0.0271645760124253,0,0,0,0,0,0,0,0,0,0.09032319699357,0.0719910592181247,0.0396721132358922,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236418192317191,0.00178317982402927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111310934592331,0,-4.33680868994202e-19,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.150550092688685,0,0,0,0,0.0423296162423371,0,0,0,0,0,0,0,0,0,0.0960096464069581,0,0,0,0,0,0,0,0,0,0.0124905511913663,0,0,0.100311043902878,0,0,0.00754821087725519,0,0.0958974593202822,0,0.0320836967955511,0,0,0,0,0.0489436108840704,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0.0734994813232666,0,0.335549655426417,0,0,0,0,0,0,0,0.0692270821893473,0,0,0,0,0,0,0,0,0,0.0186500175353754,0,0,0,0.132168072219289,0,0.079043740670454,0,0,0,0,0,0,0,0.163290910965047,0,0,0,0,0,0,0,0.0396688087891339,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397654548112733,0.125891476434919,0,0,0,0,0,0,0,0,0,0.571817440148134,0.00652845973435924,0,0,-0.015082759722693,0,0,0,0.0578884160594197,0,0,0,0,0,0,0,0,0,0,-0.0872143675671608,0,0,0,0,0,0.027215264015907,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0.0272865656438399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0232891359081877,0,0,0,0.0673661180855394,0,0,0,0.0584007098827278,0,0,0,0,0.182323263065513,0.0590143833840992,0,0,0,0.0938396680656134,0,0.00410764321730077,0,0,0,0,0,0,0,0,0,-0.00732723015761094,0,0
X300073.SZ,0,0,0,0,0,0,0,0,0,0,0,0.040848762775158,0,0,0,0.108921730624638,0.0210882353772116,0,0,0,0,0,0,0,0,0,0.206446135716535,0,0,0,0,0,0,0,0,0,0,0,0,0.227470593327186,0,0,0,0,0,0,0,0,0,0,0,0.00395743350089963,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.119446843956077,0,0,0,0,0,0,0,0,0,0,0.0716191652114915,0,0,0,0.0442103070715549,0,0,0,0,0,0,0,0,0,0,0.0572103794685437,0.0499267686700868,0,0,0.190455351062849,0.0246971419839642,0,0,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.00124204014367242,0,0,0,0,0,0,0.0652162951569745,0,0,0,0,0,0,0,0.258080910725537,0,0,0,0,0,0,0.0447420559326359,0,0,0,0.0684449603288581,0,0,0.0108288081213256,0,0,0,0,0.0422119874949311,0,0,0,0,0,0.0807566770753742,0,0.109189273450414,0,0,0,0,0.0129178081574155,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0.128973483438445,0,0,0,0,0.13321277904083,0,0,0,0,0,0.150053863984179,0,0,0,0,0,0,0,0,0,0,0.469514668366859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028445440150614,0,0.17039167170154,0,0,0.0328395807655274,0.0493905997321887,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.0157468538783678,0,0.0615796752529897,0,0.0385342188755576,0,0,0,0,0,0,0,0.142873638686626,0,0,0,0,0,0,0,0,0,0.000878422883025969,0,0,0,0,0,0,0,0,0,0,0,0,0.00925560384891086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0841213108793787,0,0,0,0,0.069409526998029,0,0,0,0,0,0,0,0,0,0.00908112330299667,0,0,0,0,0.0207405806673352,0.113961286759174,0.140337334118453,0.275479456216633,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0563733045369881,0,0,0,0,0,0
X002192.SZ,0,0,0,0,0,0,0.521668524173017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154663077040158,0,0,0,0,0,0,0.0103737479812206,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00634640874223735,0,0,0.481689007125232,0,0,0.158925566319507,0,0,0,0,0.118183912129086,0,3.46944695195361e-18,0,0,0,0.0897811993531292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272158295866492,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0.00519411100175491,-0.00706020190244521,0,0,0.124777647298688,0,0,0,0.121472717928598,0,0,0,0,0,-0.204611363405487,0,0,0,0.0454881253560105,0,0,0.147890979861153,0,0,0,0,0,0,0,0,0,0,0,0,-0.116970458262428,0,0,0,0,0,0,0,0.403243784188128,0.240828676553219,0,0,0.0541546889792904,-0.0969085342713135,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0.144442845446,0,0,0,0,0.0181959823993399,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.184780169172881,0,0,0.0286421005146367,0.028128943695305,0.186911862895328,0,0,0,0,0,0,0,0,0,0,0,0.0153550173997906,0.0651273511265758,0,0,0,0,0,0,0,0,0,-0.0478905600274361,0,0,0,0,-0.131280896167227,0,0
X002497.SZ,0,0,0,0,0,0,0.222195355063565,0,0,0,0,0,0,0.0260604389088563,0,0,0,0,0,0.16530814320616,0,0,0,0,0,0,0.113243796104154,0,0,0,0,0,0,0,0,0,0,0,0,0.128978503673959,0.162005111125106,0,0,0,0,0,0,0,0,0,0,0.025894808627271,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.0377470021241181,0,0,0,0,0.1804628994724,0,0,0,0,0,0,0,0,0,0.373773485944812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201651178279365,0,0,0,0,0,0,0.0476473802927661,0,0.0513720994855305,0,0,0,0,0,0,0,0,0,0,0,0
X600295.SH,0,0,0,0,0.169440646591411,0.338774057505633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000355877509319638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110044292898605,0,0,0.215363429186456,0,0,0,0,0.134313118362845,0,0,0,0,0,-0.00277514188634195,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0218148548119713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105967498232082,0,0,0,0,0,0,0,0,0.0499960372310091,0,0.116280948176273,0,0,0,0,0,0,0.0372548846452466,0,0,0,0,0.0710930425030703,0,0,0.041891205660772,0.0288864505086144,0,0.0435453404618255,0,0,0.00624617976370792,0,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192845389046878,0.140807997700836,0,0,0,0,0,0,0,0,0,0.407313490387116,0,0,0,0,0,0,0,0.105997393436189,0.0576814405285206,0,0,0,0,0,-0.110822039724655,0,0,0,-0.000813580874232977,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.0573135594423877,0,0.030903462462524,0,0,0.0131647140388061,0,0.0590701088990021,0.0391706363919226,0.177353141546363,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0915285392445492,0,0,0,0,0,0.0615375290884454,0,0,0,0,0,0,0,0,0.10129575056562,2.16840434497101e-19,0,0,0,0,0.0124285604628916,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0461079549217939,0,0,0,0,0,0,0,0,0,-0.058880305446209,0,0,0,0,0,0,-0.0961364415489047,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895706202994827,0,0.0423988649648379,0,0,0,0,0,-0.0340159088960722,0,0,0,0,-0.0191250425348896,-0.084592386671806,-0.149442256990672,0,0,-0.0397725406938986,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119752741052542,0,0,-0.28024826182148,0,0,0,0,0,0,0,0,0.753235280992072,0,0,0,-1.90623197893933,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0674021979729789,0,0,0,0,0,0,0,0,0,0,0,0.0605607522071696,0,0.0120069091513244,0,0,0,0,0,0,0.116674630434093,0,0,0,0,0,0,0,-0.0706032089084816,0,0,0,0.016782595545199,0,0,0,-0.081558412904956,0.231469516475562,0,0,0,0,0.123412410473136,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0838786096517908,0,0,0,-0.0472872360369132,0,0,0,-0.0565849128521804,0,0,0,0.0384288658025948,0,0,0.0245488982452057,0,0,0,0,0,0,0.0977772213051147,0.138402720184623,0,0,-0.0114577514074919,0,0,0,0,0.0854551576480085,0,0,0,0,0,0,0,0,0.00118289213349959,0,0,0,0,-0.084603374145731,0,0
MKreturn,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0270040588228766,-0.0220974647245807,0,0,0,-0.0840252076629495,0,0,0,0,0,0,0,0,0,0,0.0408871380667481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0798448922759826,0,0,0,0,0,0,0,0,0,0,0.206195926172159,0,0,-0.00296677976982447,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00520088377457834,-0.00213853240903819,0,0,0,0.00875499739219756,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.117887501843233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.461591834578173,0.357457420499355,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00643214059018774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573164667681995,0.0367878532868658,0,0,0,0.014705882783169,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360797690769675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426310675436047,0.0278657353902572,0,0,0,0.00450528697792611,0,0
